timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
941541420,941541420,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
941561708,941561708,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
941641887,941641887,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
941681887,941681887,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
941741621,941741621,18,42,0,0,0,1514,1387,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
941801941,941801941,18,42,0,0,0,1514,1387,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
941842006,941842006,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
941901863,941901863,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
941962112,941962112,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942002143,942002143,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942061907,942061907,18,42,0,0,0,1514,1391,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942101867,942101867,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942162200,942162200,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942222116,942222116,18,42,0,0,0,1514,1394,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942262151,942262151,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942322410,942322410,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942362548,942362548,18,42,0,0,0,1514,1393,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942422390,942422390,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942482728,942482728,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942502473,942502473,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942582484,942582484,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942622494,942622494,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942682907,942682907,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942742715,942742715,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942782612,942782612,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942842932,942842932,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942902887,942902887,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
942942817,942942817,18,42,0,0,0,1514,1394,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943003031,943003031,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943043060,943043060,18,42,0,0,0,1514,1394,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943102895,943102895,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943163282,943163282,18,42,0,0,0,1514,1394,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943203297,943203297,18,42,0,0,0,1514,1394,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943263102,943263102,18,42,0,0,0,1514,1393,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943303127,943303127,18,42,0,0,0,1514,1393,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943363536,943363536,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943423288,943423288,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943463274,943463274,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943523738,943523738,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943543581,943543581,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943623574,943623574,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943683885,943683885,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943723819,943723819,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943783723,943783723,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943823588,943823588,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943884009,943884009,18,42,0,0,0,1514,1385,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943943746,943943746,18,42,0,0,0,1514,1379,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
943983814,943983814,18,42,0,0,0,1514,1381,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944044280,944044280,18,42,0,0,0,1514,1378,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944084287,944084287,18,42,0,0,0,1514,1385,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944144028,944144028,18,42,0,0,0,1514,1387,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944204333,944204333,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944244348,944244348,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944304136,944304136,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944344248,944344248,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944404517,944404517,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944464301,944464301,18,42,0,0,0,1514,1391,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944504335,944504335,18,42,0,0,0,1514,1391,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944564683,944564683,18,42,0,0,0,1514,1393,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944604706,944604706,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944664599,944664599,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944704553,944704553,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944764943,944764943,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944824671,944824671,18,42,0,0,0,1514,1387,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944845105,944845105,18,42,0,0,0,1514,1387,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944925015,944925015,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
944984935,944984935,18,42,0,0,0,1514,1393,1514,1530,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945024878,945024878,18,42,0,0,0,1514,1393,1514,1530,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945085318,945085318,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945125292,945125292,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945185015,945185015,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945205301,945205301,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945285483,945285483,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945345197,945345197,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945385216,945385216,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945445438,945445438,18,42,0,0,0,1514,1398,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945485568,945485568,18,42,0,0,0,1514,1398,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945545344,945545344,18,42,0,0,0,1514,1398,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945605690,945605690,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945645885,945645885,18,42,0,0,0,1514,1398,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945705528,945705528,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945745596,945745596,18,42,0,0,0,1514,1398,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945805982,945805982,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945845980,945845980,18,42,0,0,0,1514,1393,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945905870,945905870,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
945945949,945945949,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946006250,946006250,18,42,0,0,0,1514,1391,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946046249,946046249,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946126232,946126232,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946166246,946166246,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946226130,946226130,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946266122,946266122,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946326391,946326391,18,42,0,0,0,1514,1394,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946366486,946366486,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946426238,946426238,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946486809,946486809,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946506468,946506468,18,42,0,0,0,1514,1394,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946586438,946586438,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946646716,946646716,18,42,0,0,0,1514,1398,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946666536,946666536,18,42,0,0,0,1514,1398,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946746666,946746666,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946786740,946786740,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946846961,946846961,18,42,0,0,0,1514,1395,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946906799,946906799,18,42,0,0,0,1514,1394,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946946787,946946787,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
946986970,946986970,18,42,0,0,0,1514,1393,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
947066916,947066916,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
947106916,947106916,18,42,0,0,0,1514,1398,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
947167428,947167428,18,42,0,0,0,1514,1400,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
