timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
641161278,15800481,30.6571691,-84.20851950000001,211.01091,648.21893,-77.779335,0.0013574644,-0.0026631723,0.0,-0.029936222,0.038544066,-0.00011324277,-0.012237821,0.01501895,-0.009971928,0.07579388,2.681458,1.1394095,-1.2708648,1.5920912,64.34459,74.52427,0.00011324277,0.1981791,0.612687,0.12097934,0.12946694,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
641265277,15800481,30.6571691,-84.20851950000001,211.00775,648.2185,-77.77846,0.0013574644,-0.0026631723,0.0,-0.024980118,0.04780493,0.021873662,0.010771345,0.01501895,-0.009971928,0.07579388,0.068653904,2.205453,0.31658256,1.5929598,64.34459,74.52339,-0.021873662,0.18960597,0.609821,0.11690646,0.12764318,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
641369271,15800481,30.6571691,-84.20851950000001,211.00461,648.21826,-77.77755,0.0013574644,-0.0026631723,0.0,-0.031139998,0.035750978,0.021668209,0.011079805,0.01501895,-0.009971928,0.07579388,-0.104029864,-3.8718424,1.0667905,1.5939502,64.34459,74.522484,-0.021668209,0.18995082,0.6099371,0.11703478,0.12772138,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
641468468,15800481,30.6571691,-84.20851950000001,211.00114,648.2192,-77.77539,0.0013574644,-0.0026631723,0.0,-0.028249087,0.047821127,0.009506007,0.00072875805,0.01501895,-0.009971928,0.07579388,-0.005462515,-0.11501765,-0.64564776,1.594991,64.34459,74.520325,-0.009506007,0.19843943,0.6135497,0.12102494,0.1295973,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
641572468,15800481,30.6571691,-84.20851950000001,210.99768,648.22046,-77.77314,0.0013574644,-0.0026631723,0.0,-0.030626573,0.051122624,0.014290665,0.007728249,0.01501895,-0.009971928,0.07579388,0.0026456963,4.6610303,0.649387,1.5950344,64.34459,74.518074,-0.014290665,0.18992656,0.6107284,0.116976865,0.12777728,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
641668468,15800481,30.6571691,-84.20851950000001,210.99475,648.222,-77.77012,0.0013574644,-0.0026631723,0.0,-0.027582064,0.05333333,0.028793976,0.024554066,0.01501895,-0.009971928,0.07579388,-0.7790325,5.1746864,2.2900407,1.5952296,64.34459,74.51505,-0.028793976,0.18986584,0.6105008,0.11703212,0.1277113,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
641772467,15800481,30.6571691,-84.20851950000001,210.99136,648.224,-77.76589,0.0013574644,-0.0026631723,0.0,-0.020728908,0.056789808,0.029045336,0.027989212,0.01501895,-0.009971928,0.07579388,1.4118782,-2.9187057,5.4890313,1.5946897,64.34459,74.510826,-0.029045336,0.1901897,0.6106202,0.117196254,0.1277898,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
641875668,15800481,30.6571691,-84.20851950000001,210.98866,648.22546,-77.76488,0.0013574644,-0.0026631723,0.0,-0.010354493,0.05445413,0.010238661,0.009880284,0.01501895,-0.009971928,0.07579388,1.5447094,0.8986203,0.7248638,1.5948483,64.34459,74.50981,-0.010238661,0.19054297,0.6096108,0.11733821,0.12779298,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
641979668,15800481,30.6571691,-84.20851950000001,210.98657,648.22656,-77.76595,0.0013574644,-0.0026631723,0.0,-0.014683401,0.05295916,-0.031553023,-0.032107662,0.01501895,-0.009971928,0.07579388,1.6344068,2.0487487,-0.41844606,1.5937222,64.34459,74.51089,0.031553023,0.19080599,0.60968405,0.11752586,0.12786676,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642075675,15800481,30.6571691,-84.20851950000001,210.98457,648.22705,-77.76579,0.0013574644,-0.0026631723,0.0,-0.015439635,0.054005913,-0.030419884,-0.030078638,0.01501895,-0.009971928,0.07579388,-0.64907306,2.741583,0.98966855,1.5928066,64.34459,74.51073,0.030419884,0.190477,0.6103717,0.11741326,0.12785119,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642178886,15800481,30.6571691,-84.20851950000001,210.98274,648.2273,-77.76375,0.0013574644,-0.0026631723,0.0,-0.0076517896,0.04787555,0.015684355,0.018058361,0.01501895,-0.009971928,0.07579388,0.101683,0.98066986,2.1167293,1.5917455,64.34459,74.50868,-0.015684355,0.19081326,0.6105037,0.11756511,0.12793162,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642282868,15800481,30.6571691,-84.20851950000001,210.98132,648.22766,-77.762054,0.0013574644,-0.0026631723,0.0,0.0016221273,0.037230168,-0.008495658,-0.00442496,0.01501895,-0.009971928,0.07579388,1.0950667,-1.2619946,0.6111986,1.5897583,64.34459,74.50699,0.008495658,0.19117834,0.6106355,0.117702655,0.12801331,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642378868,15800481,30.6571691,-84.20851950000001,210.97997,648.22766,-77.75989,0.0013574644,-0.0026631723,0.0,0.001442087,0.03628767,-0.003048068,0.0030868656,0.01501895,-0.009971928,0.07579388,1.5761974,-0.34360445,1.882203,1.5884343,64.34459,74.50482,0.003048068,0.1907561,0.6101205,0.117500246,0.12791069,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642482075,15800481,30.6571691,-84.20851950000001,210.97865,648.22723,-77.75733,0.0013574644,-0.0026631723,0.0,0.005862496,0.044391647,0.01680779,0.024306048,0.01501895,-0.009971928,0.07579388,-0.83036447,1.3174187,1.9387051,1.5878774,64.34459,74.502266,-0.01680779,0.1911251,0.610246,0.11769585,0.12799068,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642586068,15800481,30.6571691,-84.20851950000001,210.97777,648.22675,-77.75466,0.0013574644,-0.0026631723,0.0,-0.0040773503,0.034422513,-0.01717598,-0.008102878,0.01501895,-0.009971928,0.07579388,-2.3305776,-0.25520402,0.48265412,1.5871729,64.34459,74.499596,0.01717598,0.19146618,0.61036575,0.117825635,0.12806825,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642690068,15800481,30.6571691,-84.20851950000001,210.97731,648.226,-77.75208,0.0013574644,-0.0026631723,0.0,0.00898017,0.04342182,1.813192e-05,0.010630272,0.01501895,-0.009971928,0.07579388,-0.74803215,2.7888596,0.18197386,1.5867383,64.34459,74.49702,-1.813192e-05,0.19171809,0.61042905,0.11793337,0.12813747,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642786082,15800481,30.6571691,-84.20851950000001,210.97737,648.2251,-77.74964,0.0013574644,-0.0026631723,0.0,0.012996423,0.04069613,0.004799139,0.016629418,0.01501895,-0.009971928,0.07579388,-0.26452008,3.4431722,-0.43839234,1.585253,64.34459,74.494576,-0.004799139,0.19136801,0.61109996,0.11779026,0.12811579,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642889271,15800481,30.6571691,-84.20851950000001,210.97804,648.22406,-77.74723,0.0013574644,-0.0026631723,0.0,0.017349893,0.028177682,-0.010741238,0.0020296066,0.01501895,-0.009971928,0.07579388,0.09042237,-3.4391544,-0.068612404,1.5825498,64.34459,74.492165,0.010741238,0.19168961,0.6112134,0.11796025,0.1281887,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
642993274,15800481,30.6571691,-84.20851950000001,210.97913,648.22266,-77.74622,0.0013574644,-0.0026631723,0.0,0.022344183,0.040119622,-0.01794771,-0.0048855506,0.01501895,-0.009971928,0.07579388,0.23239529,0.5018523,-1.030825,1.579428,64.34459,74.49116,0.01794771,0.19197926,0.6112707,0.11805648,0.12825933,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
643097272,15800481,30.6571691,-84.20851950000001,210.98105,648.2212,-77.74559,0.0013574644,-0.0026631723,0.0,0.030533833,0.034875944,-0.008217716,0.0048523634,0.01501895,-0.009971928,0.07579388,0.5268568,0.612316,1.7012095,1.5696911,64.34459,74.490524,0.008217716,0.19230708,0.61138654,0.11825753,0.1283331,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
643200468,15800481,30.6571691,-84.20851950000001,210.98341,648.2201,-77.74658,0.0013574644,-0.0026631723,0.0,0.030434689,0.03483009,-0.01816311,-0.00584535,0.01501895,-0.009971928,0.07579388,-0.6298118,1.5911788,0.86037296,1.5585448,64.34459,74.491516,0.01816311,0.19261087,0.61150646,0.11835956,0.12840514,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
643296497,15800481,30.6571691,-84.20851950000001,210.98607,648.21906,-77.74681,0.0013574644,-0.0026631723,0.0,0.03826605,0.03163557,0.011107548,0.02293585,0.01501895,-0.009971928,0.07579388,-0.22366333,-0.6730173,1.3511053,1.5510745,64.34459,74.491745,-0.011107548,0.19230594,0.611047,0.118291356,0.1283099,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
643400468,15800481,30.6571691,-84.20851950000001,210.98906,648.21783,-77.748436,0.0013574644,-0.0026631723,0.0,0.036015593,0.039149072,-0.029641256,-0.019150862,0.01501895,-0.009971928,0.07579388,-1.0567536,1.7788439,-4.1943636,1.5454887,64.34459,74.49337,0.029641256,0.19259953,0.6111073,0.11838422,0.1283821,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
643504468,15800481,30.6571691,-84.20851950000001,210.99255,648.2167,-77.750145,0.0013574644,-0.0026631723,0.0,0.049122572,0.035058066,-0.01774339,-0.008376328,0.01501895,-0.009971928,0.07579388,3.088753,0.11821085,-0.4296685,1.5414339,64.34459,74.49508,0.01774339,0.19299468,0.61122996,0.11862221,0.12846287,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
643607719,15800481,30.6571691,-84.20851950000001,210.9967,648.21643,-77.75029,0.0013574644,-0.0026631723,0.0,0.04899659,0.04747099,-0.01961672,-0.010218634,0.01501895,-0.009971928,0.07579388,-0.3481309,-1.4449646,-1.9312763,1.5383552,64.34459,74.495224,0.01961672,0.19335936,0.61134946,0.118823074,0.1285394,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
643703668,15800481,30.6571691,-84.20851950000001,211.00067,648.2176,-77.75005,0.0013574644,-0.0026631723,0.0,0.048925687,0.06606314,-0.018272309,-0.008708263,0.01501895,-0.009971928,0.07579388,0.07644399,2.8976512,-2.9947743,1.5359054,64.34459,74.49499,0.018272309,0.1929776,0.61083084,0.118625045,0.12843905,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
643807670,15800481,30.6571691,-84.20851950000001,211.00533,648.2201,-77.748795,0.0013574644,-0.0026631723,0.0,0.05079391,0.06447951,-0.018293414,-0.008666199,0.01501895,-0.009971928,0.07579388,0.5138601,-3.7222557,-3.840573,1.5341418,64.34459,74.49373,0.018293414,0.19334705,0.6109582,0.11879664,0.12851782,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
643910867,15800481,30.6571691,-84.20851950000001,211.0104,648.2233,-77.746216,0.0013574644,-0.0026631723,0.0,0.047301333,0.078565255,0.031521074,0.041523926,0.01501895,-0.009971928,0.07579388,-1.8472627,2.6365967,3.0138354,1.5334487,64.34459,74.49115,-0.031521074,0.19373964,0.61222345,0.11895066,0.12867624,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644006868,15800481,30.6571691,-84.20851950000001,211.0152,648.2273,-77.74425,0.0013574644,-0.0026631723,0.0,0.052724373,0.08227029,0.020641556,0.031121861,0.01501895,-0.009971928,0.07579388,-0.76569295,-0.6976053,0.3191042,1.5320562,64.34459,74.48918,-0.020641556,0.19332652,0.6116949,0.118681185,0.12857074,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644110868,15800481,30.6571691,-84.20851950000001,211.02034,648.23303,-77.7443,0.0013574644,-0.0026631723,0.0,0.055333827,0.09611491,-0.03065441,-0.020376805,0.01501895,-0.009971928,0.07579388,0.72632813,-0.71425134,-3.878662,1.5311196,64.34459,74.489235,0.03065441,0.1936644,0.6118101,0.11885645,0.1286443,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644214070,15800481,30.6571691,-84.20851950000001,211.02536,648.2397,-77.74463,0.0013574644,-0.0026631723,0.0,0.057243288,0.1101971,-0.0021318928,0.0075698793,0.01501895,-0.009971928,0.07579388,0.5257047,2.8433204,-0.46633345,1.5293208,64.34459,74.48956,0.0021318928,0.19397606,0.611923,0.119101755,0.1287143,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644318068,15800481,30.6571691,-84.20851950000001,211.03091,648.24695,-77.745926,0.0013574644,-0.0026631723,0.0,0.056025505,0.10699923,0.0015925475,0.009651458,0.01501895,-0.009971928,0.07579388,-1.3302017,-2.804244,0.17625645,1.5272658,64.34459,74.49086,-0.0015925475,0.1943815,0.61203676,0.11931296,0.12879293,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644414068,15800481,30.6571691,-84.20851950000001,211.03654,648.25385,-77.74713,0.0013574644,-0.0026631723,0.0,0.05875462,0.110174365,0.0125208255,0.019339269,0.01501895,-0.009971928,0.07579388,-0.2813818,1.2190334,1.5525137,1.5255316,64.34459,74.492065,-0.0125208255,0.19392045,0.6126423,0.119065456,0.12875962,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644517275,15800481,30.6571691,-84.20851950000001,211.0427,648.2601,-77.747986,0.0013574644,-0.0026631723,0.0,0.06997082,0.08797636,-0.01698969,-0.01048963,0.01501895,-0.009971928,0.07579388,1.243236,-1.2417184,-0.27271762,1.5239569,64.34459,74.49292,0.01698969,0.19427052,0.61274904,0.11920588,0.12883137,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644621316,15800481,30.6571691,-84.20851950000001,211.0491,648.2645,-77.74925,0.0013574644,-0.0026631723,0.0,0.06513056,0.07673597,-0.009918709,-0.0044180024,0.01501895,-0.009971928,0.07579388,-1.4340122,1.987805,0.65580463,1.523236,64.34459,74.49419,0.009918709,0.19464979,0.6128577,0.11940791,0.12890598,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644717293,15800481,30.6571691,-84.20851950000001,211.05467,648.2673,-77.74924,0.0013574644,-0.0026631723,0.0,0.06580833,0.059732486,0.0037624957,0.008586395,0.01501895,-0.009971928,0.07579388,-0.7325977,-2.350444,-0.3063531,1.523428,64.34459,74.49417,-0.0037624957,0.194224,0.6123161,0.119196795,0.12879589,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644821278,15800481,30.6571691,-84.20851950000001,211.06009,648.269,-77.74855,0.0013574644,-0.0026631723,0.0,0.052840784,0.044177193,-0.016285753,-0.012314082,0.01501895,-0.009971928,0.07579388,-0.70636904,-1.4332286,-4.1227407,1.5248535,64.34459,74.493484,0.016285753,0.19455032,0.61241835,0.11932131,0.1288648,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
644920468,15800481,30.6571691,-84.20851950000001,211.06451,648.2694,-77.74595,0.0013574644,-0.0026631723,0.0,0.052149206,0.044847146,0.03650027,0.04080775,0.01501895,-0.009971928,0.07579388,0.70121694,2.9270906,0.3377692,1.5270308,64.34459,74.49088,-0.03650027,0.19419622,0.613082,0.11913956,0.12883912,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645024476,15800481,30.6571691,-84.20851950000001,211.06818,648.26825,-77.74381,0.0013574644,-0.0026631723,0.0,0.0413468,0.02029474,-0.0016028536,0.0031255516,0.01501895,-0.009971928,0.07579388,0.598623,-1.5449783,1.1831872,1.5284276,64.34459,74.48875,0.0016028536,0.19457921,0.6131838,0.11933228,0.12891366,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645126897,15800481,30.6571691,-84.20851950000001,211.0713,648.2654,-77.74441,0.0013574644,-0.0026631723,0.0,0.04101121,0.011869715,-0.0108419005,-0.006785319,0.01501895,-0.009971928,0.07579388,1.0815614,-1.5461195,-0.95576227,1.5307788,64.34459,74.48934,0.0108419005,0.19519456,0.6135145,0.11961603,0.12901166,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645231668,15800481,30.6571691,-84.20851950000001,211.0739,648.2605,-77.744385,0.0013574644,-0.0026631723,0.0,0.032152798,-0.00027114,0.00010283105,0.0039669033,0.01501895,-0.009971928,0.07579388,1.6022685,3.048751,2.550885,1.5315311,64.34459,74.48932,-0.00010283105,0.19555688,0.6124619,0.119885296,0.12900455,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645335668,15800481,30.6571691,-84.20851950000001,211.07556,648.2534,-77.74234,0.0013574644,-0.0026631723,0.0,0.020989174,-0.023415254,0.011042001,0.016466592,0.01501895,-0.009971928,0.07579388,-0.82897866,-1.527257,1.9658449,1.5318971,64.34459,74.487274,-0.011042001,0.19587988,0.6125104,0.11999741,0.12907659,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645431668,15800481,30.6571691,-84.20851950000001,211.07623,648.2451,-77.74138,0.0013574644,-0.0026631723,0.0,0.0094163725,-0.03558473,0.0014982547,0.007277617,0.01501895,-0.009971928,0.07579388,-1.1513053,-0.326748,0.5938349,1.5316554,64.34459,74.48631,-0.0014982547,0.19553353,0.6131759,0.11981404,0.12905395,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645535667,15800481,30.6571691,-84.20851950000001,211.07529,648.23505,-77.742645,0.0013574644,-0.0026631723,0.0,-0.0062005734,-0.05119794,-0.007953547,-0.0041568656,0.01501895,-0.009971928,0.07579388,0.47169888,1.6384629,0.29837054,1.5315695,64.34459,74.48758,0.007953547,0.19592921,0.61328185,0.12002698,0.12913103,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645638874,15800481,30.6571691,-84.20851950000001,211.07251,648.2242,-77.74307,0.0013574644,-0.0026631723,0.0,-0.022196766,-0.05589827,-0.00073091313,0.001867227,0.01501895,-0.009971928,0.07579388,-1.8669642,4.0811977,0.66357535,1.5305094,64.34459,74.48801,0.00073091313,0.19629543,0.61339146,0.120228164,0.12920676,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645742868,15800481,30.6571691,-84.20851950000001,211.06859,648.21265,-77.74259,0.0013574644,-0.0026631723,0.0,-0.024833191,-0.060602278,-0.0056926417,-0.003192868,0.01501895,-0.009971928,0.07579388,0.941066,-1.8751557,-0.45749637,1.5306132,64.34459,74.487526,0.0056926417,0.1965611,0.6134364,0.12033186,0.12927283,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645838868,15800481,30.6571691,-84.20851950000001,211.06477,648.202,-77.74326,0.0013574644,-0.0026631723,0.0,-0.02714254,-0.060183797,0.0071866764,0.008217037,0.01501895,-0.009971928,0.07579388,0.8856691,-2.5238142,2.3690248,1.5306067,64.34459,74.4882,-0.0071866764,0.19621591,0.612949,0.1201811,0.12917103,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
645942068,15800481,30.6571691,-84.20851950000001,211.06047,648.19073,-77.74452,0.0013574644,-0.0026631723,0.0,-0.026444348,-0.059231758,0.032730754,0.03150984,0.01501895,-0.009971928,0.07579388,0.3754416,1.1374044,1.599292,1.531224,64.34459,74.489456,-0.032730754,0.19655955,0.6130523,0.1202973,0.1292426,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646046074,15800481,30.6571691,-84.20851950000001,211.05605,648.18005,-77.74574,0.0013574644,-0.0026631723,0.0,-0.021165231,-0.05619446,0.01032399,0.007865937,0.01501895,-0.009971928,0.07579388,2.6027484,-1.7930853,2.797609,1.5314845,64.34459,74.49068,-0.01032399,0.19686002,0.61309654,0.12041171,0.12931189,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646149310,15800481,30.6571691,-84.20851950000001,211.05174,648.1703,-77.74859,0.0013574644,-0.0026631723,0.0,-0.024156542,-0.05334648,0.00065705506,-0.003791553,0.01501895,-0.009971928,0.07579388,0.2829669,-1.7868663,0.019499404,1.5319993,64.34459,74.49352,-0.00065705506,0.19720994,0.6131961,0.12056586,0.12938277,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646249279,15800481,30.6571691,-84.20851950000001,211.04805,648.1616,-77.75157,0.0013574644,-0.0026631723,0.0,-0.026568139,-0.04075246,0.009447407,0.0031382844,0.01501895,-0.009971928,0.07579388,-1.8610057,1.2035624,3.155549,1.5320476,64.34459,74.496506,-0.009447407,0.19680865,0.61385137,0.120398685,0.12935428,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646353272,15800481,30.6571691,-84.20851950000001,211.04483,648.15265,-77.7561,0.0013574644,-0.0026631723,0.0,-0.025185218,-0.034302097,-0.011247038,-0.02108238,0.01501895,-0.009971928,0.07579388,-0.63998383,1.3506081,-2.1001961,1.5315922,64.34459,74.50104,0.011247038,0.19745134,0.6141697,0.120727554,0.12945543,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646457292,15800481,30.6571691,-84.20851950000001,211.04167,648.1442,-77.75826,0.0013574644,-0.0026631723,0.0,-0.018997893,-0.042049307,-0.019870263,-0.031004468,0.01501895,-0.009971928,0.07579388,0.2299992,-3.7273538,-4.7881527,1.5315909,64.34459,74.5032,0.019870263,0.19781165,0.6142477,0.120885275,0.1295242,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646560468,15800481,30.6571691,-84.20851950000001,211.03918,648.1366,-77.75787,0.0013574644,-0.0026631723,0.0,-0.018631315,-0.019342504,0.0346926,0.023271859,0.01501895,-0.009971928,0.07579388,-2.1959114,5.5644336,2.7696245,1.5318341,64.34459,74.50281,-0.0346926,0.1981432,0.6143286,0.1210319,0.12959144,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646656472,15800481,30.6571691,-84.20851950000001,211.03699,648.13,-77.758095,0.0013574644,-0.0026631723,0.0,-0.015217347,-0.020808715,0.040397737,0.027303506,0.01501895,-0.009971928,0.07579388,-1.8883619,2.9506967,1.329132,1.5314833,64.34459,74.50303,-0.040397737,0.19770756,0.61492,0.120743535,0.12956075,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646760474,15800481,30.6571691,-84.20851950000001,211.03468,648.1235,-77.76037,0.0013574644,-0.0026631723,0.0,-0.010228504,-0.020895483,0.01960188,0.0039280783,0.01501895,-0.009971928,0.07579388,1.4456925,-4.357281,1.2149119,1.5305507,64.34459,74.5053,-0.01960188,0.1980422,0.61500454,0.120810956,0.1296296,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646863668,15800481,30.6571691,-84.20851950000001,211.03232,648.1175,-77.76336,0.0013574644,-0.0026631723,0.0,-0.0062040146,-0.020278607,0.012438867,-0.0056523997,0.01501895,-0.009971928,0.07579388,-0.13375844,-1.5859184,-1.8635448,1.5303099,64.34459,74.50829,-0.012438867,0.18960935,0.61098975,0.11687828,0.12772727,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
646967668,15800481,30.6571691,-84.20851950000001,211.03,648.112,-77.76543,0.0013574644,-0.0026631723,0.0,-0.011440998,-0.004167436,-0.0065338546,-0.025856609,0.01501895,-0.009971928,0.07579388,0.7990196,2.4453812,-1.921762,1.5295593,64.34459,74.51036,0.0065338546,0.18995532,0.6110779,0.11708915,0.12780032,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
647071688,15800481,30.6571691,-84.20851950000001,211.02841,648.1072,-77.76592,0.0013574644,-0.0026631723,0.0,-0.007224404,0.0002608283,0.016912274,-0.002974288,0.01501895,-0.009971928,0.07579388,-0.2449809,-0.80066246,-0.94934744,1.5290118,64.34459,74.51086,-0.016912274,0.1902124,0.6111079,0.1172031,0.12786578,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
647174919,15800481,30.6571691,-84.20851950000001,211.02756,648.103,-77.761765,0.0013574644,-0.0026631723,0.0,-0.0027204633,0.010292836,0.041708324,0.024960924,0.01501895,-0.009971928,0.07579388,-1.3926785,0.12557642,2.5690522,1.528688,64.34459,74.5067,-0.041708324,0.19051258,0.6111932,0.11730956,0.12793326,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
647278877,15800481,30.6571691,-84.20851950000001,211.02722,648.09955,-77.756905,0.0013574644,-0.0026631723,0.0,0.0005890269,0.015063616,0.029661588,0.016701316,0.01501895,-0.009971928,0.07579388,-0.57801056,-1.4201628,-0.5706248,1.5283178,64.34459,74.50184,-0.029661588,0.19084252,0.61242455,0.11740623,0.1280819,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
647374892,15800481,30.6571691,-84.20851950000001,211.0272,648.0969,-77.75457,0.0013574644,-0.0026631723,0.0,0.0047748806,0.022460746,0.02231029,0.011578603,0.01501895,-0.009971928,0.07579388,0.5249553,-0.5951886,0.74317145,1.5278623,64.34459,74.499504,-0.02231029,0.19044362,0.6118675,0.11719669,0.12797415,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
647478868,15800481,30.6571691,-84.20851950000001,211.02795,648.095,-77.753105,0.0013574644,-0.0026631723,0.0,0.023344547,0.026644267,0.013321722,0.004548382,0.01501895,-0.009971928,0.07579388,2.3305814,-0.8464611,1.118833,1.5270993,64.34459,74.49804,-0.013321722,0.19077678,0.611951,0.11744786,0.1280451,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
647582068,15800481,30.6571691,-84.20851950000001,211.02988,648.0933,-77.75193,0.0013574644,-0.0026631723,0.0,0.018779306,0.03638739,0.0021164462,-0.0047071576,0.01501895,-0.009971928,0.07579388,-2.0238898,0.39550942,1.6827261,1.5261964,64.34459,74.496864,-0.0021164462,0.19114417,0.612035,0.11764881,0.12811808,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
647678080,15800481,30.6571691,-84.20851950000001,211.03279,648.0923,-77.75173,0.0013574644,-0.0026631723,0.0,0.030857673,0.03563867,-0.0020591381,-0.0078011043,0.01501895,-0.009971928,0.07579388,-2.5524528,-2.2101772,1.2110912,1.5257115,64.34459,74.496666,0.0020591381,0.19072245,0.61261964,0.11745738,0.12808536,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
647782074,15800481,30.6571691,-84.20851950000001,211.03745,648.09174,-77.75149,0.0013574644,-0.0026631723,0.0,0.041852,0.04382513,-0.008461326,-0.012730103,0.01501895,-0.009971928,0.07579388,-0.57525766,0.62471974,-3.1255105,1.5256604,64.34459,74.49642,0.008461326,0.19103825,0.6126971,0.11759419,0.12815365,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
647889268,15800481,30.6571691,-84.20851950000001,211.0434,648.0915,-77.751144,0.0013574644,-0.0026631723,0.0,0.05914033,0.05397475,-0.0064017344,-0.009410973,0.01501895,-0.009971928,0.07579388,0.90391624,-0.9689213,1.7738112,1.5252247,64.34459,74.49608,0.0064017344,0.1913839,0.6127728,0.117804594,0.12822372,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
