timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
823885031,-0.05418142,-0.07472242,-1.6039983,2.3915818e-06,0.6938039,-0.045657117,-0.0065051885,-0.7186858,0.0,0.0,-0.3417712,1,0,0,0,0,0
823985295,-0.051678386,-0.1054143,-1.6018955,0.006480475,0.69385064,-0.055772215,-0.018131223,-0.71772695,0.0,0.0,-0.3464673,1,0,0,0,0,0
824085396,-0.047838893,-0.10136103,-1.5971414,0.06771633,0.6957681,-0.052945882,-0.018224845,-0.7160805,0.0,0.0,-0.35967392,1,0,0,0,0,0
824185425,-0.052284766,-0.07099178,-1.5917763,0.05597409,0.69830805,-0.043624222,-0.0061565605,-0.7144403,0.0,0.0,-0.33604234,1,0,0,0,0,0
824286100,-0.056413688,-0.06082096,-1.5845288,0.024296205,0.70102054,-0.0414347,-0.0012737357,-0.7119352,0.0,0.0,-0.32494342,1,0,0,0,0,0
824385961,-0.055821598,-0.07075392,-1.580992,0.024609758,0.7020774,-0.04474767,-0.0050512725,-0.7106753,0.0,0.0,-0.33560658,1,0,0,0,0,0
824506134,-0.055475008,-0.067918114,-1.5765307,0.038972676,0.7037311,-0.043610822,-0.0042742495,-0.7091137,0.0,0.0,-0.3401845,1,0,0,0,0,0
824606153,-0.050377212,-0.06434022,-1.5740968,0.020217411,0.70477605,-0.04054459,-0.0048697274,-0.7082536,0.0,0.0,-0.32836384,1,0,0,0,0,0
824707264,-0.059117932,-0.07000743,-1.572977,0.007242264,0.7048622,-0.045625165,-0.0038002601,-0.70786524,0.0,0.0,-0.33057252,1,0,0,0,0,0
824805969,-0.055688426,-0.068425015,-1.5722704,0.002414427,0.70522434,-0.04385588,-0.004470712,-0.70761245,0.0,0.0,-0.3410887,1,0,0,0,0,0
824906458,-0.06574058,-0.09888086,-1.5722818,0.00078527385,0.70418745,-0.058145452,-0.011673139,-0.7075328,0.0,0.0,-0.33855388,1,0,0,0,0,0
825006392,-0.05975761,-0.11210386,-1.5729859,0.00025812475,0.70372343,-0.060707673,-0.01843863,-0.7076354,0.0,0.0,-0.33528933,1,0,0,0,0,0
825106922,-0.055661984,-0.084497124,-1.5720897,0.01801897,0.7049138,-0.049519755,-0.010162387,-0.7074893,0.0,0.0,-0.33795908,1,0,0,0,0,0
825206390,-0.05804289,-0.088234544,-1.5717219,0.035684876,0.7048891,-0.05167572,-0.010650038,-0.70735246,0.0,0.0,-0.34523025,1,0,0,0,0,0
825306536,-0.050800048,-0.102758035,-1.5682852,0.046167087,0.70591056,-0.054214552,-0.01843594,-0.7059824,0.0,0.0,-0.3406933,1,0,0,0,0,0
825406620,-0.053150967,-0.10247128,-1.5639727,0.07362068,0.70737493,-0.054905456,-0.017623024,-0.70448244,0.0,0.0,-0.34473675,1,0,0,0,0,0
825506644,-0.0443563,-0.082130596,-1.5593868,0.02689789,0.7097147,-0.04461316,-0.013609162,-0.70294344,0.0,0.0,-0.33606997,1,0,0,0,0,0
825606750,-0.047074478,-0.052087437,-1.5543028,0.008801693,0.7120451,-0.03502886,-0.0020612879,-0.70125645,0.0,0.0,-0.3349667,1,0,0,0,0,0
825727017,-0.038831815,-0.029120183,-1.5505079,0.0023015968,0.7138351,-0.024053633,0.0031897298,-0.69989324,0.0,0.0,-0.33808047,1,0,0,0,0,0
825827326,-0.049243182,-0.018537685,-1.545985,0.0007498834,0.7154172,-0.024092395,0.010557545,-0.6982022,0.0,0.0,-0.33514184,1,0,0,0,0,0
825927180,-0.039472584,-0.089265905,-1.5435724,0.0002460939,0.7151988,-0.045240693,-0.01822026,-0.6972173,0.0,0.0,-0.3401769,1,0,0,0,0,0
826027239,-0.052095816,-0.08820509,-1.5421498,8.056278e-05,0.7154214,-0.04937526,-0.013474437,-0.6968162,0.0,0.0,-0.3456139,1,0,0,0,0,0
826128001,-0.040106777,-0.06802992,-1.5400287,2.6148398e-05,0.7168664,-0.03805709,-0.010458681,-0.69609255,0.0,0.0,-0.33513027,1,0,0,0,0,0
826227533,-0.041686293,-0.10967303,-1.5398988,8.626287e-06,0.7159159,-0.0530849,-0.02485534,-0.6957216,0.0,0.0,-0.3359016,1,0,0,0,0,0
826327617,-0.037454493,-0.14521536,-1.5383111,2.8209315e-06,0.7155346,-0.063866794,-0.03912327,-0.69455063,0.0,0.0,-0.34148666,1,0,0,0,0,0
826427768,-0.04525934,-0.18999767,-1.5392078,9.237722e-07,0.71327144,-0.08216639,-0.052432314,-0.6940774,0.0,0.0,-0.35109273,1,0,0,0,0,0
826527840,-0.05478683,-0.144738,-1.538225,3.025876e-07,0.71500117,-0.06989866,-0.032934487,-0.6948402,0.0,0.0,-0.34714907,1,0,0,0,0,0
826628144,-0.04733489,-0.11448059,-1.5393595,9.913331e-08,0.7158145,-0.056767892,-0.02463044,-0.6955433,0.0,0.0,-0.3447596,1,0,0,0,0,0
826728407,-0.045767587,-0.09697156,-1.5393595,3.2203936e-08,0.71633005,-0.05013233,-0.018891664,-0.6957019,0.0,0.0,-0.34502792,1,0,0,0,0,0
826828495,-0.04598539,-0.09772431,-1.5393595,1.0556709e-08,0.71630543,-0.05047159,-0.019086089,-0.6956973,0.0,0.0,-0.3485454,1,0,0,0,0,0
826948129,-0.05154492,-0.18634064,-1.5393595,2.7774563e-09,0.713113,-0.08314821,-0.048934367,-0.6943786,0.0,0.0,-0.34199998,1,0,0,0,0,0
827049108,-0.064202465,-0.12596515,-1.5393595,8.991174e-10,0.71493465,-0.06678167,-0.022885421,-0.6956184,0.0,0.0,-0.34404692,1,0,0,0,0,0
827148406,-0.051767845,-0.108859934,-1.5393595,2.968293e-10,0.71585006,-0.05640523,-0.021071527,-0.6956531,0.0,0.0,-0.33631283,1,0,0,0,0,0
827248350,-0.042508684,-0.10596391,-1.5393595,9.741761e-11,0.7161807,-0.052085742,-0.023252591,-0.69558007,0.0,0.0,-0.33640727,1,0,0,0,0,0
827348683,-0.06106609,-0.10269725,-1.5393595,3.182209e-11,0.7157624,-0.057595924,-0.015624988,-0.6957893,0.0,0.0,-0.3438362,1,0,0,0,0,0
827448642,-0.057141107,-0.08010734,-1.5393595,1.0413071e-11,0.7164687,-0.048352964,-0.008880709,-0.6958848,0.0,0.0,-0.33653796,1,0,0,0,0,0
827548712,-0.060331713,-0.1287887,-1.5393595,3.4089548e-12,0.7149685,-0.06637597,-0.025244873,-0.69554085,0.0,0.0,-0.35059035,1,0,0,0,0,0
827648908,-0.060329374,-0.16603042,-1.5393595,1.1156221e-12,0.7135945,-0.079262555,-0.038604174,-0.69498926,0.0,0.0,-0.3428568,1,0,0,0,0,0
827748835,-0.056713954,-0.13330294,-1.5393595,3.656757e-13,0.71493685,-0.06664631,-0.028122684,-0.695437,0.0,0.0,-0.3357419,1,0,0,0,0,0
827848930,-0.05576109,-0.2103592,-1.5393595,1.1969054e-13,0.71185076,-0.09294049,-0.056072015,-0.6938923,0.0,0.0,-0.3408572,1,0,0,0,0,0
827969385,-0.06362009,-0.15281177,-1.5393595,3.13016e-14,0.71398675,-0.07586603,-0.032720055,-0.6952673,0.0,0.0,-0.3357872,1,0,0,0,0,0
828069359,-0.04808789,-0.08016133,-1.5393595,1.022795e-14,0.71667904,-0.04512805,-0.01204999,-0.69583726,0.0,0.0,-0.33885938,1,0,0,0,0,0
828170452,-0.071825705,-0.06456623,-1.5393595,3.3044216e-15,0.7164901,-0.04821885,0.0018089355,-0.6959265,0.0,0.0,-0.33726704,1,0,0,0,0,0
828269566,-0.060313698,-0.07162951,-1.5393595,1.0941186e-15,0.7165954,-0.046546493,-0.004732914,-0.6959181,0.0,0.0,-0.33806866,1,0,0,0,0,0
828370695,-0.061777323,-0.08178103,-1.5393595,3.5398968e-16,0.7163124,-0.050594546,-0.007868467,-0.69589853,0.0,0.0,-0.34768695,1,0,0,0,0,0
828469669,-0.06122602,-0.08421056,-1.5393595,1.1738311e-16,0.7162643,-0.05124022,-0.00893257,-0.69588804,0.0,0.0,-0.3509566,1,0,0,0,0,0
828569857,-0.052010585,-0.07903157,-1.5393595,3.8453972e-17,0.7166155,-0.046141386,-0.01027958,-0.6958646,0.0,0.0,-0.35085645,1,0,0,0,0,0
828669711,-0.0504347,-0.12815209,-1.5393595,1.2589416e-17,0.7153084,-0.062616535,-0.028458036,-0.69541585,0.0,0.0,-0.35624883,1,0,0,0,0,0
828769876,-0.03982184,-0.13271849,-1.5393595,4.119938e-18,0.71549225,-0.060403,-0.03378569,-0.69518405,0.0,0.0,-0.3537404,1,0,0,0,0,0
828870450,-0.046748497,-0.19474132,-1.5393595,1.3477416e-18,0.7129555,-0.08434006,-0.053607892,-0.69405144,0.0,0.0,-0.35125738,1,0,0,0,0,0
828970662,-0.05008033,-0.19480455,-1.5393595,4.408166e-19,0.71281123,-0.08554949,-0.05247423,-0.69413817,0.0,0.0,-0.35322094,1,0,0,0,0,0
829070647,-0.051866572,-0.18548954,-1.5393595,1.4439083e-19,0.71313566,-0.08296887,-0.048517793,-0.69440603,0.0,0.0,-0.34648317,1,0,0,0,0,0
829170486,-0.058318734,-0.15267429,-1.5393595,4.713645e-20,0.7141905,-0.07392565,-0.034513563,-0.6951804,0.0,0.0,-0.34600958,1,0,0,0,0,0
829290655,-0.061444145,-0.14949997,-1.5393595,1.23316465e-20,0.71419394,-0.07394343,-0.03228859,-0.6952818,0.0,0.0,-0.34518117,1,0,0,0,0,0
829390531,-0.062126487,-0.15519838,-1.5393595,4.0399998e-21,0.7139516,-0.07615833,-0.034095258,-0.69520533,0.0,0.0,-0.35126087,1,0,0,0,0,0
829490544,-0.06678172,-0.14533713,-1.5393595,1.3233023e-21,0.7141523,-0.07440915,-0.028939517,-0.6954225,0.0,0.0,-0.36505425,1,0,0,0,0,0
829590808,-0.052657384,-0.21668293,-1.5393595,4.32264e-22,0.71169466,-0.09401639,-0.059411872,-0.6936295,0.0,0.0,-0.36689228,1,0,0,0,0,0
829690801,-0.05423872,-0.18236363,-1.5393595,1.4157124e-22,0.71316916,-0.08273474,-0.046574175,-0.6945327,0.0,0.0,-0.3706081,1,0,0,0,0,0
829791055,-0.05208592,-0.2038219,-1.5393595,4.6318164e-23,0.71232176,-0.08937685,-0.05500692,-0.6939623,0.0,0.0,-0.37347782,1,0,0,0,0,0
829891167,-0.043645646,-0.18619043,-1.5393595,1.5143335e-23,0.71344197,-0.080279104,-0.051622722,-0.6941836,0.0,0.0,-0.37867296,1,0,0,0,0,0
829991208,-0.050172396,-0.21447943,-1.5393595,4.95931e-24,0.71191514,-0.092372164,-0.05948522,-0.6936179,0.0,0.0,-0.38603926,1,0,0,0,0,0
830091419,-0.05865991,-0.19076583,-1.5393595,1.62295825e-24,0.71261823,-0.08721245,-0.04804926,-0.6944498,0.0,0.0,-0.37801832,1,0,0,0,0,0
830191602,-0.054155618,-0.17079417,-1.5393595,5.294521e-25,0.7136473,-0.07870658,-0.042456925,-0.69477355,0.0,0.0,-0.37478158,1,0,0,0,0,0
830291823,-0.047009237,-0.07471802,-1.5393595,1.7334553e-25,0.7168234,-0.04285123,-0.010471039,-0.695858,0.0,0.0,-0.3695437,1,0,0,0,0,0
830391702,-0.059952542,-0.1053265,-1.5393595,5.683006e-26,0.7157179,-0.058109142,-0.016956188,-0.69576126,0.0,0.0,-0.36960113,1,0,0,0,0,0
830491738,-0.063542664,-0.1264596,-1.5393595,1.862742e-26,0.71493995,-0.06671708,-0.023292355,-0.6956056,0.0,0.0,-0.36705223,1,0,0,0,0,0
830592711,-0.05376403,-0.10771621,-1.5393595,6.0178008e-27,0.7158263,-0.05672305,-0.019966688,-0.6956842,0.0,0.0,-0.37116614,1,0,0,0,0,0
830712722,-0.06120358,-0.08776162,-1.5393595,1.5776542e-27,0.71617234,-0.052464385,-0.010215296,-0.69587374,0.0,0.0,-0.36652157,1,0,0,0,0,0
830811983,-0.05993865,-0.08576473,-1.5393595,5.2196626e-28,0.7162573,-0.051318493,-0.009938488,-0.6958759,0.0,0.0,-0.36279076,1,0,0,0,0,0
830912018,-0.05724436,-0.03556139,-1.5393595,1.7083256e-28,0.7173719,-0.032916453,0.0071494454,-0.69587576,0.0,0.0,-0.35440356,1,0,0,0,0,0
831012216,-0.053678248,0.00082229974,-1.5393595,5.596438e-29,0.7178826,-0.018985743,0.018970398,-0.69564664,0.0,0.0,-0.35067725,1,0,0,0,0,0
831112134,-0.062744625,0.08772371,-1.5393595,1.8317786e-29,0.718047,0.007994742,0.053280663,-0.6939062,0.0,0.0,-0.35591978,1,0,0,0,0,0
831212346,-0.067649044,0.17609838,-1.5393595,5.994345e-30,0.717012,0.036967937,0.08655629,-0.6906773,0.0,0.0,-0.35989428,1,0,0,0,0,0
831312884,-0.063778445,0.116971314,-1.5393595,1.9577029e-30,0.7178382,0.017798902,0.06410541,-0.6930238,0.0,0.0,-0.34887287,1,0,0,0,0,0
831412715,-0.076921426,0.13130446,-1.5393595,6.4022505e-31,0.71781206,0.018067524,0.073779136,-0.6920809,0.0,0.0,-0.34323108,1,0,0,0,0,0
831513600,-0.09031625,0.123293065,-1.5393595,2.0708752e-31,0.7179741,0.010472306,0.07555273,-0.6918781,0.0,0.0,-0.34527662,1,0,0,0,0,0
831613080,-0.071690135,0.06704442,-1.5393595,6.834619e-32,0.71810496,-0.0024126444,0.04897887,-0.69420487,0.0,0.0,-0.33862168,1,0,0,0,0,0
831714136,-0.08268217,0.07893562,-1.5393595,2.2067746e-32,0.7180961,-0.002221584,0.05705048,-0.6935981,0.0,0.0,-0.3332698,1,0,0,0,0,0
831832939,-0.07980109,-0.042913243,-1.5393595,5.8701752e-33,0.7168013,-0.04355847,0.01235797,-0.6958059,0.0,0.0,-0.33312482,1,0,0,0,0,0
831933148,-0.0840237,-0.09878054,-1.5393595,1.9199553e-33,0.715182,-0.06445113,-0.006231082,-0.6959324,0.0,0.0,-0.34328842,1,0,0,0,0,0
832033213,-0.07962582,-0.09730342,-1.5393595,6.2749294e-34,0.7153684,-0.062366422,-0.007231046,-0.6959211,0.0,0.0,-0.34771287,1,0,0,0,0,0
832133440,-0.07680197,-0.11234274,-1.5393595,2.0554047e-34,0.71497244,-0.066567376,-0.013612871,-0.69584334,0.0,0.0,-0.35102853,1,0,0,0,0,0
832233447,-0.055720903,-0.103958346,-1.5393595,6.717148e-35,0.7158781,-0.05612018,-0.017937161,-0.69573504,0.0,0.0,-0.36251992,1,0,0,0,0,0
832333445,-0.073109806,-0.10713626,-1.5393595,2.2012347e-35,0.71526265,-0.06344344,-0.01302839,-0.6958481,0.0,0.0,-0.36536998,1,0,0,0,0,0
832434000,-0.07641855,-0.15565178,-1.5393595,7.165385e-36,0.71337044,-0.08141495,-0.02928914,-0.6954253,0.0,0.0,-0.36395034,1,0,0,0,0,0
832534051,-0.0748005,-0.12559278,-1.5393595,2.3468957e-36,0.714584,-0.07044028,-0.01906537,-0.695733,0.0,0.0,-0.36211634,1,0,0,0,0,0
832633985,-0.07217204,-0.119745545,-1.5393595,7.700388e-37,0.7148778,-0.067476325,-0.017880972,-0.69575644,0.0,0.0,-0.3621899,1,0,0,0,0,0
832734153,-0.0831242,-0.13534543,-1.5393595,2.5199454e-37,0.7139158,-0.07678747,-0.019670252,-0.6957305,0.0,0.0,-0.36456358,1,0,0,0,0,0
832835210,-0.0948006,-0.14669338,-1.5393595,8.1299615e-38,0.712982,-0.08487483,-0.019681288,-0.69574827,0.0,0.0,-0.36751375,1,0,0,0,0,0
832934249,-0.07961321,-0.12223376,-1.5393595,2.6991192e-38,0.71453345,-0.07099696,-0.016185418,-0.69580126,0.0,0.0,-0.35709047,1,0,0,0,0,0
833034415,-0.07287836,-0.1105996,-1.5393595,8.80981e-39,0.7151585,-0.0645607,-0.014352205,-0.6958263,0.0,0.0,-0.36433136,1,0,0,0,0,0
833134331,-0.07790147,-0.16041373,-1.5393595,2.89139e-39,0.71311074,-0.08358912,-0.030481812,-0.6953824,0.0,0.0,-0.36938354,1,0,0,0,0,0
833234525,-0.0752121,-0.15436685,-1.5393595,9.44468e-40,0.71347195,-0.08054051,-0.029247656,-0.69542474,0.0,0.0,-0.36796978,1,0,0,0,0,0
833334487,-0.07146156,-0.14539202,-1.5428483,-0.015053138,0.7127598,-0.07614654,-0.027199104,-0.6967319,0.0,0.0,-0.36472827,1,0,0,0,0,0
833454619,-0.068399586,-0.09832823,-1.5425172,-0.0045034345,0.71457744,-0.05872345,-0.011412417,-0.6969939,0.0,0.0,-0.35608804,1,0,0,0,0,0
833554614,-0.06883832,-0.10331623,-1.5433689,-0.0014744684,0.7141179,-0.060617816,-0.013021671,-0.6972743,0.0,0.0,-0.3591182,1,0,0,0,0,0
833654837,-0.07231013,-0.1350251,-1.5446674,-0.00048256078,0.7124837,-0.07287697,-0.023123505,-0.6975107,0.0,0.0,-0.36308387,1,0,0,0,0,0
833755055,-0.062013034,-0.1153868,-1.5470902,-0.00015758979,0.7126557,-0.062410053,-0.019609345,-0.6984571,0.0,0.0,-0.36271665,1,0,0,0,0,0
833855170,-0.06951986,-0.14583448,-1.5485702,-5.151188e-05,0.7108204,-0.075687736,-0.02781757,-0.698736,0.0,0.0,-0.36941138,1,0,0,0,0,0
833955203,-0.06574579,-0.15670119,-1.5507352,-1.6866137e-05,0.7097875,-0.07815844,-0.03293212,-0.6992914,0.0,0.0,-0.3661969,1,0,0,0,0,0
834055314,-0.07203317,-0.17340738,-1.5525448,-5.5184682e-06,0.7082041,-0.08622816,-0.03661426,-0.699765,0.0,0.0,-0.3656684,1,0,0,0,0,0
834155991,-0.06729173,-0.20198798,-1.5524237,-1.7913985e-06,0.70715857,-0.09447623,-0.048456248,-0.69903713,0.0,0.0,-0.3675214,1,0,0,0,0,0
834276933,-0.05496324,-0.023863554,-1.5515194,-4.639457e-07,0.7133393,-0.027966943,0.010725899,-0.70017844,0.0,0.0,-0.35522312,1,0,0,0,0,0
834375598,-0.061025914,-0.005483075,-1.5512242,-1.5480481e-07,0.71359897,-0.023701163,0.019403825,-0.6998845,0.0,0.0,-0.35197097,1,0,0,0,0,0
834475764,-0.061808754,-0.0058035403,-1.5511924,-5.0571455e-08,0.713597,-0.024092916,0.019563032,-0.69986874,0.0,0.0,-0.35634992,1,0,0,0,0,0
834575888,-0.06158323,-0.0022335136,-1.5511924,-1.656565e-08,0.7136408,-0.022763357,0.020758089,-0.69983405,0.0,0.0,-0.35299402,1,0,0,0,0,0
834676320,-0.04416842,-0.04407858,-1.5511924,-5.3961773e-09,0.71331555,-0.03118872,-0.00027395407,-0.70014864,0.0,0.0,-0.35289463,1,0,0,0,0,0
834776400,-0.060279813,-0.06638562,-1.5511924,-1.7669359e-09,0.71258616,-0.044729747,-0.0025972824,-0.7001525,0.0,0.0,-0.35097328,1,0,0,0,0,0
834876408,-0.039985668,-0.11388474,-1.5511924,-5.79059e-10,0.71190745,-0.054089107,-0.026652774,-0.6996798,0.0,0.0,-0.35186863,1,0,0,0,0,0
834978126,-0.042988554,-0.14074071,-1.5511924,-1.8544315e-10,0.711014,-0.064525045,-0.035181005,-0.69932675,0.0,0.0,-0.36201045,1,0,0,0,0,0
835076273,-0.048845757,-0.15102574,-1.5511924,-6.221767e-11,0.7104668,-0.07019034,-0.036800127,-0.69925386,0.0,0.0,-0.3607013,1,0,0,0,0,0
835178123,-0.04922969,-0.14491466,-1.5511924,-1.9907914e-11,0.7106671,-0.06819788,-0.03448696,-0.69936544,0.0,0.0,-0.36367667,1,0,0,0,0,0
835296597,-0.05420639,-0.12700091,-1.5511924,-5.3230888e-12,0.71109897,-0.06372355,-0.026356941,-0.699702,0.0,0.0,-0.35719356,1,0,0,0,0,0
835397094,-0.047577873,-0.12700737,-1.5511924,-1.7329574e-12,0.71130604,-0.061368693,-0.028678086,-0.6996107,0.0,0.0,-0.36312845,1,0,0,0,0,0
835496753,-0.049298912,-0.096730486,-1.5511924,-5.6947844e-13,0.7121179,-0.05141649,-0.017272824,-0.6999615,0.0,0.0,-0.36385164,1,0,0,0,0,0
835597149,-0.058759205,-0.10201438,-1.5511924,-1.859037e-13,0.7117188,-0.05662823,-0.015847638,-0.6999989,0.0,0.0,-0.36497012,1,0,0,0,0,0
835696901,-0.0464596,-0.113649055,-1.5511924,-6.102459e-14,0.7117353,-0.056311,-0.024303708,-0.6997651,0.0,0.0,-0.35493627,1,0,0,0,0,0
835797075,-0.05064406,-0.11205315,-1.5511924,-1.9996532e-14,0.7116622,-0.057243194,-0.022270134,-0.6998315,0.0,0.0,-0.35521036,1,0,0,0,0,0
835896926,-0.050330553,-0.110009864,-1.5511924,-6.5465665e-15,0.7117296,-0.056418687,-0.021650735,-0.69984937,0.0,0.0,-0.3608508,1,0,0,0,0,0
835997429,-0.058838286,-0.10820426,-1.5511924,-2.1349438e-15,0.7115369,-0.058815923,-0.018029103,-0.69995064,0.0,0.0,-0.36489296,1,0,0,0,0,0
836097471,-0.052169092,-0.10534299,-1.5511924,-6.9924253e-16,0.71180964,-0.05544445,-0.019341983,-0.69991344,0.0,0.0,-0.36019439,1,0,0,0,0,0
836197491,-0.04959299,-0.08952974,-1.5511924,-2.2868664e-16,0.7122924,-0.049006905,-0.0145998895,-0.7000177,0.0,0.0,-0.35638094,1,0,0,0,0,0
836297941,-0.05560115,-0.07098234,-1.5511924,-7.4613915e-17,0.71258783,-0.044668697,-0.005876134,-0.7001349,0.0,0.0,-0.3614461,1,0,0,0,0,0
836417844,-0.06951023,-0.08583096,-1.5511924,-1.9590343e-17,0.7118718,-0.054807007,-0.0063076993,-0.7001393,0.0,0.0,-0.36203462,1,0,0,0,0,0
836517727,-0.056633223,-0.10668636,-1.5511924,-6.4184774e-18,0.7116454,-0.05750183,-0.018259106,-0.6999436,0.0,0.0,-0.35994175,1,0,0,0,0,0
836617739,-0.052999016,-0.08822704,-1.5511924,-2.1038024e-18,0.7122406,-0.049765,-0.01294275,-0.70004946,0.0,0.0,-0.36172506,1,0,0,0,0,0
836717893,-0.05212781,-0.07494271,-1.5483428,-0.00079145905,0.71357346,-0.04480261,-0.008569625,-0.6990939,0.0,0.0,-0.36779875,1,0,0,0,0,0
836817963,-0.05681502,-0.069908336,-1.548081,-0.019634066,0.71367306,-0.044718035,-0.0051373653,-0.6990312,0.0,0.0,-0.36456078,1,0,0,0,0,0
836918158,-0.048113402,-0.069702834,-1.5484729,-0.0076637333,0.71372813,-0.04154245,-0.00809705,-0.69914293,0.0,0.0,-0.36198243,1,0,0,0,0,0
837018753,-0.048733104,-0.09844509,-1.5483469,-0.0025089926,0.7130831,-0.051787857,-0.018156465,-0.6989284,0.0,0.0,-0.36253658,1,0,0,0,0,0
837118737,-0.05747387,-0.09402458,-1.5477424,-0.00081733434,0.71318156,-0.053359076,-0.013537863,-0.69881445,0.0,0.0,-0.36143667,1,0,0,0,0,0
837218925,-0.058993068,-0.07353791,-1.5475975,-0.0016808219,0.71370906,-0.04675969,-0.005685085,-0.69885665,0.0,0.0,-0.3658027,1,0,0,0,0,0
837319036,-0.051762477,-0.059295677,-1.546682,-0.032120477,0.714491,-0.039209843,-0.0031363585,-0.698538,0.0,0.0,-0.36434108,1,0,0,0,0,0
837418639,-0.05570674,-0.06342108,-1.5481201,-0.0736073,0.71382445,-0.04205951,-0.003204497,-0.69905317,0.0,0.0,-0.3645038,1,0,0,0,0,0
837519322,-0.06098083,-0.039963007,-1.5517442,-0.055930432,0.71290976,-0.035743054,0.007090624,-0.7003084,0.0,0.0,-0.3613894,1,0,0,0,0,0
837619141,-0.047042795,-0.06535412,-1.555365,-0.018968442,0.71142495,-0.03966626,-0.0067801923,-0.70160896,0.0,0.0,-0.35979468,1,0,0,0,0,0
837738974,-0.06693114,-0.057926815,-1.5587012,-0.004988571,0.70999265,-0.04413373,0.0029166543,-0.70281875,0.0,0.0,-0.3582034,1,0,0,0,0,0
837839129,-0.069494545,-0.086719215,-1.5599823,-0.001633327,0.70876384,-0.05514003,-0.0063879974,-0.7032584,0.0,0.0,-0.36233768,1,0,0,0,0,0
837939181,-0.061017998,-0.08632447,-1.5614543,-0.00053375756,0.7084837,-0.052003957,-0.009189961,-0.70374846,0.0,0.0,-0.36879233,1,0,0,0,0,0
838039240,-0.067212835,-0.097278476,-1.5618747,-0.008559856,0.70786345,-0.058042925,-0.010888432,-0.70387626,0.0,0.0,-0.364154,1,0,0,0,0,0
838139261,-0.076086305,-0.093496695,-1.5625657,-0.050538857,0.7074703,-0.059858996,-0.006401816,-0.7041745,0.0,0.0,-0.3628537,1,0,0,0,0,0
838239743,-0.06898731,-0.102858044,-1.5663193,-0.043751955,0.70607907,-0.06065482,-0.012110349,-0.7054267,0.0,0.0,-0.36415732,1,0,0,0,0,0
838339839,-0.062343005,-0.09528306,-1.5692581,-0.01756862,0.7054554,-0.05566258,-0.011688356,-0.70646846,0.0,0.0,-0.36469245,1,0,0,0,0,0
838439736,-0.053662222,-0.08979861,-1.5715591,-0.010024769,0.70501876,-0.05068245,-0.012756117,-0.7072603,0.0,0.0,-0.36581147,1,0,0,0,0,0
838539829,-0.05631499,-0.089921676,-1.5725712,-0.021623522,0.7045897,-0.051666934,-0.011835356,-0.70763254,0.0,0.0,-0.36470255,1,0,0,0,0,0
838639865,-0.07040645,-0.069426194,-1.5745434,-0.037088472,0.7040532,-0.0493973,0.00043911982,-0.708427,0.0,0.0,-0.36995614,1,0,0,0,0,0
838740155,-0.061964348,-0.0608607,-1.576592,-0.045764726,0.70372176,-0.043396603,0.00051595294,-0.7091489,0.0,0.0,-0.36311656,1,0,0,0,0,0
838860365,-0.08252276,-0.06799012,-1.5813749,-0.10159447,0.7013555,-0.053136203,0.0054191463,-0.71080774,0.0,0.0,-0.3645977,1,0,0,0,0,0
838960066,-0.07102001,-0.07502982,-1.5884298,-0.051436692,0.69896054,-0.05160103,-0.0009627701,-0.7132955,0.0,0.0,-0.3633979,1,0,0,0,0,0
839060312,-0.0653332,-0.0664754,-1.5937372,-0.016840437,0.69741464,-0.04656922,0.00013033969,-0.7151532,0.0,0.0,-0.359992,1,0,0,0,0,0
839160307,-0.07382964,-0.06425005,-1.5969461,-0.0055093127,0.696117,-0.048731323,0.004024371,-0.7162613,0.0,0.0,-0.36026722,1,0,0,0,0,0
839260907,-0.070482306,-0.08364907,-1.5998312,-0.0018006141,0.69466895,-0.05450159,-0.003864329,-0.7172515,0.0,0.0,-0.362492,1,0,0,0,0,0
839360930,-0.06518469,-0.05768763,-1.6018158,-0.00058926543,0.69472134,-0.043368276,0.0033236109,-0.7179627,0.0,0.0,-0.35737082,1,0,0,0,0,0
839461149,-0.06757497,-0.089504056,-1.6027308,-0.000191771,0.6935478,-0.055595465,-0.006866153,-0.7182295,0.0,0.0,-0.3561773,1,0,0,0,0,0
839560721,-0.07273149,-0.0070030694,-1.6035807,-6.311756e-05,0.69486576,-0.027798323,0.023693157,-0.7182113,0.0,0.0,-0.35783175,1,0,0,0,0,0
839681567,-0.07176311,-0.056178644,-1.6047817,-1.6366594e-05,0.69354385,-0.04510324,0.0062771775,-0.71897376,0.0,0.0,-0.36081305,1,0,0,0,0,0
839781180,-0.06669637,-0.03736338,-1.6060758,-5.3885237e-06,0.6935688,-0.03658544,0.011017441,-0.7193764,0.0,0.0,-0.35896313,1,0,0,0,0,0
839881043,-0.05962719,-0.010882468,-1.6062351,-1.7710066e-06,0.6940313,-0.024614524,0.017671062,-0.7193069,0.0,0.0,-0.35679558,1,0,0,0,0,0
839981096,-0.05770848,0.0036259547,-1.6061788,-5.798532e-07,0.6942346,-0.018732186,0.022016423,-0.71916807,0.0,0.0,-0.3631105,1,0,0,0,0,0
