timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
762345517,-0.2149664,0.12938292,-0.70392346,0.008408213,-0.019504387,-0.004274849,0.0
762377558,-0.1946469,0.07918917,-0.69593674,0.010144353,-0.019838674,-0.003394295,0.0
762409493,-0.16144988,0.012282217,-0.6754461,0.011972457,-0.019957716,-0.002534981,0.0
762445468,-0.11869353,-0.03182233,-0.656092,0.01363437,-0.019720206,-0.0014643403,0.0
762477521,-0.09845206,-0.08575246,-0.6338397,0.014736244,-0.0194729,-0.0004627324,0.0
762509487,-0.045252465,-0.11796915,-0.6061113,0.015497161,-0.018767126,0.0006357702,0.0
762541610,-0.0131909475,-0.15830612,-0.55764765,0.015906118,-0.017902317,0.0017972775,0.0
762572727,0.00659664,-0.18655537,-0.5043513,0.015947515,-0.016798152,0.0029288575,0.0
762603926,0.020059096,-0.2153608,-0.452555,0.015918786,-0.01546661,0.0040351823,0.0
762632699,0.047384348,-0.24330209,-0.42887092,0.015861187,-0.0139381485,0.005026321,0.0
762664735,0.05542325,-0.264762,-0.3953197,0.015896918,-0.012149495,0.0060822787,0.0
762696696,0.06734151,-0.2676964,-0.36077935,0.01570313,-0.010201138,0.0070902887,0.0
762728729,0.09147191,-0.2660963,-0.32619044,0.015449477,-0.00810365,0.008035941,0.0
762760690,0.13385715,-0.2600481,-0.30017453,0.0151569,-0.00598838,0.008916954,0.0
762792694,0.13405395,-0.2562504,-0.2805296,0.01471362,-0.0039165607,0.009729927,0.0
762824740,0.15876248,-0.25107464,-0.26693955,0.014085398,-0.001819169,0.01049095,0.0
762856765,0.1594554,-0.25161746,-0.24956042,0.01314288,0.00017009328,0.011203019,0.0
762884749,0.1660896,-0.23449172,-0.21504994,0.012303528,0.0021631413,0.01177102,0.0
762919887,0.21052,-0.23779823,-0.1948786,0.0112199355,0.0044024657,0.012421086,0.0
762951893,0.2109155,-0.21367973,-0.17448528,0.010104458,0.006294688,0.012964581,0.0
762983998,0.21065788,-0.18869191,-0.15356782,0.008896342,0.008069447,0.013460956,0.0
763015884,0.20684882,-0.15289612,-0.1344606,0.007593745,0.00959405,0.013906709,0.0
763047902,0.20022812,-0.13443689,-0.12065188,0.0064012012,0.010847776,0.014317646,0.0
763079923,0.2102949,-0.12961607,-0.10047207,0.0053155725,0.011753252,0.014671485,0.0
763111933,0.20965476,-0.10532583,-0.090736225,0.0040644933,0.012428196,0.014972336,0.0
763143939,0.1976408,-0.09350591,-0.08531582,0.0027854668,0.013107395,0.015254885,0.0
763175925,0.18884133,-0.09132125,-0.075579666,0.0016021299,0.013660128,0.015493217,0.0
763207914,0.18834242,-0.08661615,-0.06586066,0.00040411323,0.014111882,0.015684504,0.0
763239116,0.19923791,-0.07756667,-0.05979574,-0.0006702605,0.014390932,0.015796026,0.0
763271089,0.18455236,-0.074565224,-0.050782043,-0.0017155863,0.014679918,0.015838744,0.0
763303150,0.19472776,-0.06796073,-0.04436073,-0.002716374,0.015043725,0.015810383,0.0
763335125,0.18410663,-0.07382095,-0.051425174,-0.0036170995,0.015400243,0.015778868,0.0
763367182,0.18270707,-0.066755705,-0.046253536,-0.0045682513,0.01550649,0.015732728,0.0
763399076,0.18906905,-0.054433744,-0.0439806,-0.005613067,0.01561229,0.01565892,0.0
763427189,0.16444477,-0.061104916,-0.04197536,-0.006375081,0.01567594,0.0155753195,0.0
763459080,0.15547243,-0.064976536,-0.041848928,-0.007248633,0.015646314,0.015462568,0.0
763491097,0.14253786,-0.059427638,-0.047077518,-0.008004243,0.015573734,0.015341989,0.0
763523187,0.13977784,-0.047873247,-0.045259416,-0.008561788,0.015422119,0.015216118,0.0
763555111,0.13001075,-0.048019335,-0.046375785,-0.009048704,0.015099362,0.015086308,0.0
763587153,0.12925768,-0.052349474,-0.04547423,-0.009372369,0.014739053,0.014953194,0.0
763618286,0.12740993,-0.05561163,-0.046168983,-0.009818078,0.014397071,0.014815154,0.0
763650367,0.1273996,-0.06105661,-0.046877965,-0.010171638,0.014261489,0.0146790445,0.0
763682302,0.12831663,-0.06339309,-0.044384748,-0.010544278,0.014203777,0.0145312315,0.0
763714349,0.11956193,-0.06695563,-0.043968413,-0.010847207,0.014129409,0.014363417,0.0
763742289,0.12705465,-0.07556769,-0.05341664,-0.011161541,0.014042745,0.0142107615,0.0
763774332,0.124721184,-0.079283856,-0.054563582,-0.011301347,0.014036062,0.0140283555,0.0
763806339,0.1282921,-0.08515419,-0.061381202,-0.011549979,0.0140775,0.013845295,0.0
763838370,0.10903261,-0.09166286,-0.061387632,-0.011678405,0.0141759245,0.013663933,0.0
763870291,0.11133285,-0.08780525,-0.0639082,-0.01176451,0.014323001,0.013481412,0.0
763901523,0.10106357,-0.08508222,-0.06670154,-0.011992983,0.014615471,0.013302779,0.0
763933519,0.09200924,-0.0819826,-0.06359127,-0.012134541,0.014936748,0.013099475,0.0
763965555,0.096934766,-0.07647838,-0.06196423,-0.012200594,0.015135352,0.012797884,0.0
763997475,0.086267985,-0.06446955,-0.077793695,-0.012238756,0.015415713,0.012394962,0.0
764025526,0.10719605,-0.051779166,-0.08958513,-0.012271771,0.015560685,0.012009134,0.0
764057484,0.104746744,-0.049409837,-0.11289668,-0.012261571,0.015684517,0.011534823,0.0
764089518,0.10595404,-0.052898772,-0.14354964,-0.01222015,0.015748108,0.011021252,0.0
764121517,0.092037685,-0.060540866,-0.17479204,-0.012338501,0.015691483,0.010469057,0.0
764153505,0.08435424,-0.064332016,-0.19781663,-0.01270849,0.015766205,0.009974597,0.0
764185628,0.091736,-0.054918345,-0.21065684,-0.013524068,0.015790265,0.009559692,0.0
764217553,0.08044982,-0.043573435,-0.21612774,-0.014386844,0.015199555,0.009227138,0.0
764252678,0.075424865,-0.03808331,-0.21249098,-0.015286576,0.014296015,0.008909816,0.0
764284845,0.06463184,-0.06312115,-0.2201323,-0.015651153,0.013630148,0.008656821,0.0
764312685,0.030410368,-0.08538154,-0.22699505,-0.015805649,0.012993366,0.00847247,0.0
764344803,0.03547724,-0.08871647,-0.23107359,-0.016180985,0.011374765,0.008354782,0.0
764376738,0.026699962,-0.09824202,-0.2210105,-0.016557615,0.008790211,0.008337707,0.0
764408683,0.028916059,-0.14118905,-0.20581515,-0.016854819,0.005694447,0.008359316,0.0
764440681,0.015190399,-0.21199884,-0.19508412,-0.017007288,0.0024796764,0.008371627,0.0
764476757,0.009546476,-0.29965362,-0.18544066,-0.017180987,6.379617e-05,0.008363176,0.0
764504822,0.0071783336,-0.37067667,-0.18835078,-0.01738572,-0.0005624339,0.0083400775,0.0
764536738,0.01270212,-0.41615015,-0.18988839,-0.017625406,0.00030216848,0.008282545,0.0
764567883,0.0133422995,-0.421558,-0.1893231,-0.017968236,0.002065473,0.0082111275,0.0
764599928,0.0017660152,-0.3975454,-0.19210497,-0.018252814,0.0043832306,0.008092932,0.0
764631917,0.0072266264,-0.35138097,-0.19437467,-0.01876239,0.0067149475,0.007873321,0.0
764663947,0.003138468,-0.3104636,-0.20601718,-0.019369096,0.009504514,0.00742288,0.0
764695886,-0.00036124827,-0.2612686,-0.24857928,-0.020046594,0.012613692,0.006850688,0.0
764727915,-0.017831719,-0.18751656,-0.28053397,-0.020752015,0.015563583,0.0062980643,0.0
764759915,-0.035379097,-0.098432794,-0.30374172,-0.021241857,0.017926496,0.005855909,0.0
764791953,-0.03454448,-0.031956885,-0.3195924,-0.021619294,0.01994266,0.0055482956,0.0
764823989,-0.041166853,0.015595156,-0.3344672,-0.021678291,0.02234818,0.00546386,0.0
764855953,-0.055309106,0.07516746,-0.3100879,-0.022912992,0.025783949,0.0055597452,0.0
764887240,-0.055342305,0.15998338,-0.26939395,-0.023739913,0.028777922,0.0057102037,0.0
764919093,-0.06752612,0.26134795,-0.24891408,-0.023816148,0.03061299,0.0058562546,0.0
764951107,-0.08537687,0.35994416,-0.23973295,-0.022837857,0.03079324,0.00601809,0.0
764983134,-0.09106794,0.40799326,-0.23392867,-0.021527203,0.029873628,0.006207403,0.0
765015076,-0.07099913,0.4239464,-0.21831568,-0.020347623,0.028356016,0.0064099003,0.0
765047176,-0.037256785,0.41669104,-0.21102668,-0.019756077,0.026397,0.0066193454,0.0
765079080,-0.007307641,0.40473333,-0.20150319,-0.019535901,0.02416315,0.006825732,0.0
765111154,-0.0037079365,0.3858401,-0.19437127,-0.019270169,0.021788634,0.0070253215,0.0
765147143,0.011734689,0.3702502,-0.1896312,-0.019135479,0.019179616,0.007240702,0.0
765179180,0.023820855,0.3427129,-0.18678935,-0.019178605,0.016845029,0.007438142,0.0
765210265,0.032269362,0.3046784,-0.17684692,-0.01938158,0.014880398,0.00762898,0.0
765242317,0.042748395,0.27013558,-0.17028862,-0.019863034,0.012999736,0.007830358,0.0
765274286,0.035947785,0.23421252,-0.16211465,-0.020307418,0.01133315,0.008050396,0.0
765306469,0.031767856,0.20275588,-0.14622906,-0.02071661,0.010074716,0.008274979,0.0
765338334,0.027875321,0.16749264,-0.13608542,-0.02114606,0.00911879,0.00848031,0.0
765366468,0.010718381,0.15195407,-0.12313746,-0.02156179,0.008553844,0.008659002,0.0
765398281,0.010134462,0.12293841,-0.12139787,-0.022115054,0.008217226,0.008847069,0.0
765430313,-0.0030739277,0.10290666,-0.11569065,-0.02253236,0.008083232,0.009024162,0.0
765462326,-0.00051328936,0.087021016,-0.11532125,-0.022889756,0.007803991,0.009200618,0.0
765494381,-0.008328137,0.079494655,-0.10956914,-0.023280462,0.007615122,0.009361833,0.0
765526383,-0.007984427,0.0723223,-0.10414792,-0.023416467,0.007584533,0.009510095,0.0
765561569,-0.017633637,0.06494219,-0.108411945,-0.023534866,0.007568083,0.009658574,0.0
765593477,-0.023626303,0.061813444,-0.106420286,-0.023435414,0.0074601355,0.009793177,0.0
765625641,-0.027262013,0.0631607,-0.10363203,-0.023348678,0.007297958,0.009928747,0.0
765653484,-0.02567624,0.07112398,-0.084289595,-0.02333493,0.006785841,0.010038664,0.0
765685512,-0.026388695,0.070419356,-0.07974155,-0.023330266,0.0042719143,0.010156122,0.0
765717525,-0.03907969,0.04393933,-0.07330249,-0.02339267,0.000435627,0.010195046,0.0
765749562,-0.05446251,-0.022669807,-0.08032186,-0.023151772,-0.0038442584,0.010178837,0.0
765781517,-0.062440597,-0.14210474,-0.09349612,-0.022799607,-0.006479824,0.010135061,0.0
765813517,-0.063917674,-0.2575636,-0.109634414,-0.022412023,-0.006085789,0.010076103,0.0
765845560,-0.06046655,-0.3128347,-0.11712879,-0.022210654,-0.0027610753,0.010008542,0.0
765880724,-0.045184735,-0.27329403,-0.12824763,-0.02170189,0.0015591873,0.009927391,0.0
765912736,-0.048524328,-0.18348998,-0.1282586,-0.021494659,0.0044886293,0.009826892,0.0
765944794,-0.040456176,-0.10550819,-0.12878926,-0.021279903,0.006645133,0.009686223,0.0
765976676,-0.038716767,-0.07280584,-0.14013726,-0.020826373,0.00857727,0.009482798,0.0
766008734,-0.03480673,-0.055405445,-0.15480202,-0.020379083,0.010168966,0.0092186015,0.0
766040697,-0.013668495,-0.026848078,-0.17544624,-0.01997542,0.011607341,0.008919751,0.0
766072751,-0.0085704345,0.0028333936,-0.20141573,-0.01973634,0.012661736,0.008625213,0.0
766108643,0.0067340103,0.029044626,-0.2175657,-0.019839622,0.013208427,0.008043741,0.0
766136715,-0.01148665,0.04575232,-0.24280882,-0.019747019,0.013380561,0.0069801635,0.0
766168694,0.011459802,0.048411034,-0.3450193,-0.019805647,0.01367968,0.0057610474,0.0
766199938,0.04395643,0.051179267,-0.44804382,-0.019890444,0.01271931,0.0049471464,0.0
766231880,0.022365317,0.055756174,-0.46513933,-0.02022816,0.011197091,0.0043264464,0.0
766263907,0.03146694,0.044860262,-0.45226055,-0.020482719,0.009893939,0.0037219236,0.0
766295909,0.027701423,-0.028193064,-0.501745,-0.02072258,0.009028407,0.0030458996,0.0
766327957,0.015103178,-0.047672473,-0.5252721,-0.02085512,0.009280104,0.002333993,0.0
766359884,0.018106356,-0.05242327,-0.5491439,-0.021316541,0.010630316,0.0016747045,0.0
766391920,0.0443068,-0.03767821,-0.5996069,-0.022257075,0.01178919,0.0011662751,0.0
766423899,0.046674434,0.0032059513,-0.6217332,-0.023475908,0.012540364,0.0009562675,0.0
766455948,0.053248007,0.012480996,-0.6038948,-0.02455986,0.01309326,0.0010576086,0.0
766487900,0.029300636,-0.016003242,-0.59407955,-0.02534783,0.013634495,0.0013052484,0.0
766519134,-0.008712855,-0.0125963865,-0.55504525,-0.026039207,0.014267215,0.0015784962,0.0
766551191,-0.005959041,0.0049627773,-0.526186,-0.026671587,0.01477277,0.0019021479,0.0
766583166,0.010524096,0.02599369,-0.5142422,-0.027155334,0.014979077,0.0022698576,0.0
766615073,-0.00065926334,0.034136645,-0.5057254,-0.02737723,0.014887222,0.002715787,0.0
766647243,-0.05566721,0.03375519,-0.4873412,-0.027452024,0.0146622425,0.0032082004,0.0
766679128,-0.10114671,0.04320634,-0.46120328,-0.026923105,0.014521684,0.0037127351,0.0
766707247,-0.06683787,0.042236373,-0.433625,-0.026352962,0.014413241,0.0041349395,0.0
766739131,-0.052329697,0.042059053,-0.41313344,-0.025787257,0.014125818,0.0045447364,0.0
766771129,-0.048878815,0.047998898,-0.4064053,-0.025260787,0.013846513,0.0047225803,0.0
766803079,-0.045649264,0.054898158,-0.42276725,-0.024385327,0.013462093,0.004287474,0.0
766835155,-0.038109817,0.04584992,-0.5047799,-0.023424733,0.013132928,0.0035891864,0.0
766866381,-0.040964983,0.045962505,-0.6010787,-0.02253986,0.011407171,0.0029422683,0.0
766898283,-0.045428447,0.035454374,-0.6550232,-0.021839915,0.008367973,0.002346094,0.0
766930295,-0.006782121,0.00095131184,-0.67924964,-0.021183055,0.004512868,0.0017139518,0.0
766962347,0.03960479,-0.08292177,-0.7110047,-0.020683076,0.0018581655,0.0007716259,0.0
766994323,0.019332789,-0.17258935,-0.76015234,-0.020293102,0.0010680455,-0.0005408879,0.0
767026373,0.0037216493,-0.22373675,-0.8584154,-0.020439414,0.00038160407,-0.0018971242,0.0
767058289,0.032960776,-0.24747947,-0.97500277,-0.020685354,-0.00094686757,-0.0024620679,0.0
767090364,0.03784973,-0.24544093,-0.97142035,-0.020804485,-0.0032235042,-0.0022996583,0.0
767122320,0.00522395,-0.2749323,-0.8875449,-0.021151643,-0.0050687985,-0.0014773245,0.0
767157559,-0.00027336297,-0.37474632,-0.7682895,-0.02137009,-0.005758484,-0.0002487855,0.0
767189535,0.028322808,-0.41700602,-0.68349016,-0.021718612,-0.0055233934,0.0009695685,0.0
767221508,0.021736102,-0.4360774,-0.594134,-0.02190824,-0.0058463714,0.0022273578,0.0
767253502,-0.01563556,-0.44246575,-0.534553,-0.021884292,-0.0068168268,0.0034705123,0.0
767285557,-0.014453027,-0.45944947,-0.48963153,-0.022022707,-0.008460665,0.0046882993,0.0
767317529,-0.012415112,-0.50468504,-0.42385682,-0.021914538,-0.009733636,0.0058380277,0.0
767349534,-0.011080827,-0.5544662,-0.35546067,-0.021557411,-0.010572805,0.0069053695,0.0
767381520,-0.012093654,-0.6008873,-0.33174756,-0.021615567,-0.010627443,0.007897002,0.0
767413551,0.014330499,-0.6354867,-0.313283,-0.02228074,-0.00885638,0.008840257,0.0
767445548,0.05411515,-0.61820495,-0.2796002,-0.02318143,-0.005676489,0.0097101545,0.0
767477487,0.040068585,-0.56986374,-0.248967,-0.023734642,-0.00281012,0.0104923155,0.0
767508760,-0.038775228,-0.4948317,-0.2360879,-0.023932507,-0.0012304195,0.011194593,0.0
767540775,-0.057422142,-0.43648875,-0.21629965,-0.0237939,-0.0009721758,0.011834097,0.0
767572716,-0.041758858,-0.40118167,-0.19724739,-0.023621522,-0.0011304049,0.012429304,0.0
767604774,-0.027172817,-0.4194743,-0.16621968,-0.023581903,-0.00076211116,0.012964236,0.0
767636679,-0.042509485,-0.44053715,-0.138119,-0.023786912,0.00046607363,0.01344271,0.0
767672676,-0.034542445,-0.40508565,-0.11860721,-0.02367166,0.0014483117,0.013904905,0.0
767704719,-0.07780462,-0.33275673,-0.10193521,-0.02316034,0.0013999059,0.014249058,0.0
767736690,-0.082205415,-0.29849732,-0.10042644,-0.022431575,0.0003999305,0.014547938,0.0
767768797,-0.051140293,-0.31143585,-0.104198456,-0.022023441,-0.0012165168,0.014826474,0.0
767800678,-0.049915556,-0.32824132,-0.08761292,-0.021711985,-0.0028951347,0.0150419185,0.0
767831846,-0.059607606,-0.3334909,-0.08736193,-0.021125965,-0.004487184,0.015203974,0.0
767863962,-0.06901403,-0.34922174,-0.0767153,-0.02048398,-0.00540655,0.015327961,0.0
767895929,-0.05051975,-0.372585,-0.059552345,-0.019752856,-0.004621813,0.015435314,0.0
767927887,-0.053761777,-0.33866072,-0.034620665,-0.019229256,-0.003675153,0.015483087,0.0
767959884,-0.028420858,-0.26591706,-0.035250284,-0.018816005,-0.0029208972,0.015525181,0.0
767987994,-0.036317203,-0.20726159,-0.02369046,-0.018502414,-0.002364507,0.015551854,0.0
768019879,-0.044049572,-0.16364796,-0.010083721,-0.018371167,-0.0015993104,0.015565638,0.0
768051971,-0.03451443,-0.09838324,-0.0059502376,-0.018056678,-0.00039455493,0.015565341,0.0
768083917,-0.023037598,-0.04096437,0.0044220677,-0.017902484,0.001823493,0.015578527,0.0
768115878,-0.020647317,0.04431282,0.010053402,-0.017773928,0.0047210413,0.015577506,0.0
768146401,-0.010654485,0.13836703,0.00732482,-0.017759254,0.007589944,0.015564004,0.0
768179194,0.010447113,0.2569125,0.0055890614,-0.017979078,0.010644732,0.015563638,0.0
768211078,0.0060676103,0.37168947,0.01622527,-0.017987343,0.0131022,0.0155493785,0.0
768243122,0.012198415,0.49491414,0.020471722,-0.018296618,0.01482364,0.015528356,0.0
768271054,0.01804789,0.61563826,0.047436543,-0.018576501,0.015686562,0.015502242,0.0
768303141,0.039376065,0.7228037,0.050097227,-0.018835992,0.015356621,0.015461036,0.0
768335131,0.044304915,0.8174924,0.053122573,-0.019281574,0.01117152,0.015400329,0.0
768367227,0.042412437,0.8453684,0.055585627,-0.019645343,0.00620769,0.01533326,0.0
768399109,0.038259752,0.7885746,0.053260498,-0.020078328,0.0014245904,0.015260395,0.0
768431149,0.03095563,0.73557055,0.03285195,-0.020817768,-0.0023833332,0.015204127,0.0
768463126,0.028094683,0.7118586,0.029476227,-0.021234395,-0.005530584,0.015144221,0.0
768494334,0.009070852,0.7172823,0.030533765,-0.021537296,-0.008691943,0.015098396,0.0
768526291,-0.0016538136,0.71962893,0.029008498,-0.021504276,-0.012021433,0.015039883,0.0
768558319,-0.009271094,0.70380366,0.02945546,-0.021622974,-0.015259374,0.01498911,0.0
768586330,0.008528832,0.64804274,0.025393534,-0.021733744,-0.017509224,0.0149521865,0.0
768618293,0.00728059,0.6192343,0.034988385,-0.021775551,-0.019181872,0.014903824,0.0
768650322,-0.027323289,0.5990893,0.022477757,-0.021708233,-0.020279787,0.014846246,0.0
768682295,-0.015832957,0.604949,0.031165233,-0.02136951,-0.021195235,0.014788073,0.0
768714284,0.013101915,0.6364548,0.031081468,-0.021315183,-0.02221478,0.014732337,0.0
768746326,-0.0063299537,0.6318918,0.037668455,-0.02125912,-0.023468787,0.01468448,0.0
768778329,5.0351606e-05,0.63920933,0.04527925,-0.02089975,-0.02440848,0.014636601,0.0
768809558,-0.011865664,0.6413133,0.034328625,-0.021109613,-0.027158756,0.014587118,0.0
768840733,-0.0036092028,0.624537,0.019086618,-0.021361364,-0.031805202,0.014532065,0.0
768877496,0.023832917,0.5524623,0.031565484,-0.021488393,-0.039176647,0.0144412555,0.0
768905600,0.0045579346,0.47169158,0.023826169,-0.02154718,-0.045524698,0.014379437,0.0
768937488,9.486149e-05,0.322627,-0.0031621077,-0.021585483,-0.05287704,0.014318556,0.0
768969531,0.018809527,0.16955344,0.012575316,-0.021861121,-0.059913546,0.01426092,0.0
769001519,0.026667302,0.0375415,0.021568246,-0.022128996,-0.06604655,0.014222743,0.0
769033514,-0.0058811195,-0.14447884,9.3859155e-05,-0.022435714,-0.07128247,0.014194489,0.0
769065483,-0.019131152,-0.27459532,-0.0013449618,-0.022653319,-0.07626311,0.014136172,0.0
769097498,-0.020844242,-0.41305465,-0.004873159,-0.022615802,-0.08001616,0.014089999,0.0
769125498,-0.07268679,-0.5463618,-0.033105116,-0.022301499,-0.0819915,0.014060282,0.0
769156780,-0.023739383,-0.6218648,-0.0025097807,-0.021905184,-0.08314786,0.014042257,0.0
769188767,-0.09458095,-0.75087345,-0.030575449,-0.021478605,-0.08138689,0.014044702,0.0
769220704,-0.047363706,-0.82615477,-0.03458906,-0.020831304,-0.07648575,0.014031153,0.0
769252646,-0.016382035,-0.7614165,-0.017776411,-0.020039495,-0.06923641,0.014050889,0.0
769284773,-0.051062007,-0.6845788,-0.019574638,-0.019056445,-0.06050439,0.0140699465,0.0
769316702,-0.032996494,-0.52864724,-0.014210129,-0.018135019,-0.052004956,0.014105494,0.0
769348782,-0.024290178,-0.37065762,-0.01980333,-0.017877132,-0.04417243,0.014143536,0.0
769376710,-0.0035853148,-0.20957068,0.008031818,-0.017760647,-0.037859857,0.014182491,0.0
769408827,-0.0052867616,-0.044568647,0.026873358,-0.017303659,-0.033748705,0.014204989,0.0
769440682,-0.002478539,0.11073475,0.02595326,-0.017038591,-0.034082357,0.014178173,0.0
769476673,0.0145122735,0.1739248,0.02121526,-0.017069217,-0.03571928,0.014184695,0.0
769507879,6.452366e-05,0.12763166,0.018921051,-0.017190844,-0.0362412,0.014206155,0.0
769539967,0.002390054,0.079176374,0.00042205676,-0.017555676,-0.03552216,0.014201442,0.0
769571935,0.029061275,0.110141054,-0.0003490909,-0.017840521,-0.03427626,0.014200548,0.0
769603920,0.03377912,0.16254586,0.0049308604,-0.018248264,-0.03312327,0.014214569,0.0
769635887,0.005874337,0.21094266,0.0100874435,-0.018755823,-0.032283578,0.014240694,0.0
769667953,-0.012170135,0.24485742,0.014888161,-0.019338788,-0.030815575,0.0142451,0.0
769695892,0.02328269,0.2796147,0.016573502,-0.019768951,-0.029154638,0.014255364,0.0
769727972,0.055019706,0.35205442,0.021260403,-0.020195168,-0.027264817,0.014294421,0.0
769759929,0.049712118,0.4258324,0.0275892,-0.02099053,-0.027316837,0.014314495,0.0
769790384,0.03458212,0.48836312,0.04030415,-0.021747438,-0.029665856,0.014324253,0.0
769823121,0.035099283,0.4696819,0.021533128,-0.02249887,-0.03422285,0.014296406,0.0
769855135,0.023117628,0.4138392,0.007493318,-0.02321837,-0.039852135,0.014268642,0.0
769887181,0.01779132,0.3126165,0.012767358,-0.023763103,-0.04629376,0.014240007,0.0
769919103,-0.0048856195,0.20039028,-0.0005993424,-0.024203712,-0.05268754,0.014211523,0.0
769951177,-0.013702534,0.042125866,-0.024005517,-0.024637537,-0.058155145,0.014181576,0.0
769983124,0.015889581,-0.08265271,-0.0037467903,-0.024951126,-0.0605954,0.014161451,0.0
770015079,-0.0123759005,-0.17859463,0.02129582,-0.025159173,-0.06003289,0.014127072,0.0
770047176,-0.034100976,-0.2329743,-0.010475697,-0.02522424,-0.057062235,0.014114786,0.0
770079072,0.002772958,-0.18393204,0.009081677,-0.025382582,-0.053331193,0.014096384,0.0
770111171,-0.0039530215,-0.10265843,0.020235572,-0.025138656,-0.050183333,0.01406163,0.0
770142286,-0.01055143,-0.012310007,0.02064004,-0.025055977,-0.049452726,0.014021473,0.0
770170381,-0.009225214,-0.023560971,-0.00077348435,-0.025242342,-0.05059614,0.013996086,0.0
770206329,0.012504075,-0.057155628,0.0018824711,-0.025348734,-0.052797947,0.013944431,0.0
770238335,0.034383897,-0.12100852,0.019076293,-0.025546689,-0.05237392,0.01388504,0.0
770266378,-0.033705924,-0.17932181,0.021510728,-0.025511798,-0.04978034,0.013827204,0.0
770298342,-0.019693617,-0.18515003,0.009090793,-0.025249774,-0.04517356,0.013668362,0.0
770330399,0.03802465,-0.08401471,-0.0039910986,-0.025281118,-0.040262718,0.013372381,0.0
770362304,0.021764988,0.007823544,-0.034147732,-0.025340809,-0.041138597,0.012993038,0.0
770394337,0.024244085,0.08191047,-0.049569648,-0.025679998,-0.04354182,0.012574701,0.0
770428713,-0.0021514976,0.0047491197,-0.06981441,-0.025862308,-0.045367535,0.012093704,0.0
770461507,-0.026450675,-0.095228694,-0.08795155,-0.025544103,-0.044718407,0.01167355,0.0
770493516,-0.035347156,-0.111785784,-0.105928525,-0.025286844,-0.04272127,0.01129643,0.0
770525478,-0.03937437,-0.0781042,-0.12531523,-0.025320305,-0.03997228,0.010783952,0.0
770553479,-0.0028296493,-0.041078694,-0.15175536,-0.025374897,-0.037436858,0.01020657,0.0
770585536,0.010031937,-0.006094335,-0.20237501,-0.025453389,-0.03448077,0.009569756,0.0
770617491,-0.012520766,0.029846977,-0.2374755,-0.025394967,-0.0316334,0.009102955,0.0
770649621,-0.020602267,0.057083156,-0.2540637,-0.024750203,-0.028680883,0.008808298,0.0
770681522,-0.025276713,0.113574386,-0.24151945,-0.024116157,-0.02608531,0.008567761,0.0
770713489,-0.041990366,0.19554755,-0.23561731,-0.02360565,-0.024171483,0.008286571,0.0
770745529,-0.03866937,0.26482788,-0.23117456,-0.023342995,-0.022917902,0.00795938,0.0
770776761,-0.042847708,0.3028455,-0.2398778,-0.023135033,-0.02202965,0.0076134945,0.0
770808691,-0.011834559,0.34561685,-0.24384174,-0.022760343,-0.021411654,0.007157989,0.0
770840715,0.01566669,0.37815762,-0.27444825,-0.022319376,-0.021060284,0.005933912,0.0
770872737,0.011812539,0.42098838,-0.36168417,-0.021764623,-0.021045474,0.0041048564,0.0
770904804,0.020026123,0.43606627,-0.51602674,-0.02089859,-0.020898055,0.0020376076,0.0
770936692,0.009452775,0.4754054,-0.65544647,-0.02018257,-0.021147799,4.7636702e-05,0.0
770968679,0.07866997,0.53148466,-0.7705397,-0.020174993,-0.022282917,-0.0017298735,0.0
771004792,0.09917281,0.5183729,-0.86660475,-0.0204248,-0.024970582,-0.0027398719,0.0
771032717,0.04801633,0.5373286,-0.8420647,-0.02094881,-0.02788061,-0.002862556,0.0
771067921,0.042927016,0.46787766,-0.7781357,-0.021917718,-0.03193036,-0.0025470804,0.0
771095119,0.038256418,0.47094688,-0.7002237,-0.022760458,-0.035375148,-0.0022101628,0.0
771127932,0.046575744,0.40329835,-0.64612263,-0.023643095,-0.039144643,-0.0017346081,0.0
771159967,0.030956026,0.29536468,-0.61359954,-0.02466532,-0.04243418,-0.001242999,0.0
771191932,0.018326083,0.20329249,-0.5765523,-0.025489436,-0.045127623,-0.0007149482,0.0
771223872,-0.019231234,0.14329378,-0.57002985,-0.02614346,-0.047284942,-0.00017613106,0.0
771255906,-0.011934714,0.085964255,-0.56238335,-0.026642302,-0.04877181,0.00035603173,0.0
771287931,-0.029050384,0.021178897,-0.5437265,-0.026936661,-0.050122954,0.0009664556,0.0
771319879,-0.056308758,-0.025380963,-0.5256821,-0.02723664,-0.05130288,0.0016846233,0.0
771351890,-0.09131316,-0.07568445,-0.5050863,-0.027303725,-0.052877147,0.0024597037,0.0
771383929,-0.09041233,-0.13763657,-0.49599797,-0.027138818,-0.055067785,0.0032082894,0.0
771415156,-0.07873705,-0.19311288,-0.46107274,-0.026409004,-0.057777394,0.003920436,0.0
771447147,-0.08863281,-0.2884031,-0.4431519,-0.025389284,-0.060980596,0.004611286,0.0
771479135,-0.08627225,-0.3946863,-0.45642215,-0.024355821,-0.06357671,0.005235642,0.0
771515106,-0.07517012,-0.513299,-0.46539006,-0.023111062,-0.06584478,0.005814482,0.0
771547145,-0.01735022,-0.60134494,-0.4391937,-0.021854546,-0.06675033,0.006089644,0.0
