timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
659382392,-0.021621475,-0.115076035,0.0027792123,0.0,0.0,-0.3551126
659414372,-0.018027,-0.09792893,0.0029521233,0.0,0.0,-0.35324594
659446402,-0.012924969,-0.111153916,0.0021960693,0.0,0.0,-0.3497867
659478431,-0.0128139295,-0.103884704,0.0030460628,0.0,0.0,-0.3481442
659510392,-0.008444951,-0.084664896,0.0026395593,0.0,0.0,-0.34719762
659542363,-0.0085592,-0.09019374,0.002009478,0.0,0.0,-0.3513059
659573612,-0.0036295275,-0.07765875,0.0031724633,0.0,0.0,-0.34830463
659605596,-0.004596985,-0.06988753,0.0024324204,0.0,0.0,-0.35458907
659637583,-0.009343268,-0.07353349,0.0018676036,0.0,0.0,-0.3535481
659669551,0.0009634807,-0.071283266,0.0023423114,0.0,0.0,-0.35334036
659701625,0.0009780603,-0.075329185,0.0016383623,0.0,0.0,-0.35678703
659733585,0.002425923,-0.07273764,0.0015866107,0.0,0.0,-0.35328403
659765598,0.010124575,-0.075409964,0.002241332,0.0,0.0,-0.35527217
659797537,0.009704398,-0.07667103,0.0022337278,0.0,0.0,-0.35300675
659829610,-0.0035690796,-0.0796285,0.0012934908,0.0,0.0,-0.3458634
659861574,0.016924763,-0.07204152,0.002678136,0.0,0.0,-0.3519322
659893589,-0.005840452,-0.08012593,0.001813151,0.0,0.0,-0.34665394
659924790,0.008079626,-0.079725675,0.0022496285,0.0,0.0,-0.3458076
659953580,0.017877767,-0.05911818,0.0019568102,0.0,0.0,-0.35205957
659985591,0.017703412,-0.08017479,0.0023262613,0.0,0.0,-0.34696424
660017612,0.016353166,-0.116295405,0.004492479,0.0,0.0,-0.34925634
660049589,0.016394457,-0.21129026,0.008835195,0.0,0.0,-0.35724956
660080815,0.020045541,-0.24279469,0.012048063,0.0,0.0,-0.35552695
660112776,0.018428331,-0.28974593,0.01493705,0.0,0.0,-0.35606095
660144823,0.01977743,-0.3315958,0.01812697,0.0,0.0,-0.3549674
660176744,0.01733422,-0.3094567,0.019398356,0.0,0.0,-0.35406375
660208801,0.0076350877,-0.26877433,0.019285876,0.0,0.0,-0.3516552
660236749,0.018800508,-0.24449013,0.021502668,0.0,0.0,-0.35039386
660271966,0.005405614,-0.22225115,0.021980282,0.0,0.0,-0.35094926
660303945,0.008345949,-0.20174237,0.023467947,0.0,0.0,-0.34893557
660335938,0.0020575044,-0.16156353,0.02381962,0.0,0.0,-0.3498502
660367962,-0.0027143906,-0.106704734,0.023806946,0.0,0.0,-0.34952307
660403944,0.005671819,-0.08205238,0.025258645,0.0,0.0,-0.35336816
660435977,-0.0050056996,-0.101776935,0.027179437,0.0,0.0,-0.35388008
660463958,-0.0039297757,-0.15817383,0.030991914,0.0,0.0,-0.3539954
660495983,-0.0077227913,-0.15039581,0.032659356,0.0,0.0,-0.3516772
660528014,-0.007120612,-0.14200369,0.03394181,0.0,0.0,-0.34989527
660563928,0.0060182395,-0.14692214,0.03541111,0.0,0.0,-0.35066378
660595226,-0.0036602202,-0.16328363,0.037017755,0.0,0.0,-0.3506256
660627940,-0.014583065,-0.12484368,0.036356416,0.0,0.0,-0.34835562
660659190,0.002808743,-0.09355764,0.036961425,0.0,0.0,-0.3515781
660691202,-0.0147817265,-0.089356385,0.037397318,0.0,0.0,-0.35178018
660723202,0.0009532579,-0.07574689,0.038058456,0.0,0.0,-0.35242364
660751210,-0.004330279,-0.05013096,0.037962314,0.0,0.0,-0.3513995
660783217,-0.01012813,-0.0290699,0.03790085,0.0,0.0,-0.34795237
660815163,-0.0017237245,0.014428411,0.037002254,0.0,0.0,-0.34605718
660847246,-0.01800619,0.038260657,0.03658688,0.0,0.0,-0.34627894
660879181,-0.008929087,0.079469375,0.03548104,0.0,0.0,-0.34529454
660911287,-0.0003964973,0.110912,0.03414214,0.0,0.0,-0.3455545
660943119,-0.010689296,0.11052097,0.033981156,0.0,0.0,-0.3498787
660974383,-0.0019499598,0.12918033,0.032564297,0.0,0.0,-0.35116845
661006423,-0.010152612,0.1428938,0.03219544,0.0,0.0,-0.35226566
661034383,-0.015228279,0.15583248,0.032044422,0.0,0.0,-0.35399744
661066428,-0.014026387,0.19177444,0.029987833,0.0,0.0,-0.350931
661098370,-0.009129394,0.17009105,0.029549068,0.0,0.0,-0.34925258
661130409,-0.009229863,0.13856922,0.029770805,0.0,0.0,-0.3525144
661162433,-0.01622108,0.16032873,0.028279183,0.0,0.0,-0.35024714
661194376,-0.014255044,0.1262912,0.028272828,0.0,0.0,-0.35715345
661226348,-0.0068930387,0.09813889,0.028280364,0.0,0.0,-0.35586676
661257642,-0.0058645834,0.080679424,0.027765915,0.0,0.0,-0.35479072
661289601,-0.00060368225,0.009217418,0.029082008,0.0,0.0,-0.35555762
661325526,-0.02019131,0.03629655,0.027247716,0.0,0.0,-0.35413107
661353556,-0.010677003,0.072753206,0.025318362,0.0,0.0,-0.35459346
661385612,-0.0022896142,0.0971888,0.0235576,0.0,0.0,-0.35541946
661417596,-0.010727128,0.11538532,0.022638379,0.0,0.0,-0.35526296
661449633,0.004908475,0.15067545,0.020415517,0.0,0.0,-0.3565533
661481577,0.0017172416,0.14712094,0.019880312,0.0,0.0,-0.35516232
661513649,-0.002727428,0.13348033,0.019764159,0.0,0.0,-0.35430416
661545601,-0.0020567155,0.18152773,0.017707532,0.0,0.0,-0.35380423
661577593,0.00041679604,0.1606073,0.017412083,0.0,0.0,-0.35443762
661608746,0.00027299474,0.16344595,0.016550444,0.0,0.0,-0.3583284
661640058,0.006843164,0.16645445,0.015201195,0.0,0.0,-0.3587193
661668734,-0.0072409133,0.2376041,0.013368231,0.0,0.0,-0.35925138
661700855,0.011878651,0.2487781,0.011058359,0.0,0.0,-0.3599215
661732776,-0.01613132,0.21513979,0.013128795,0.0,0.0,-0.3569734
661764884,0.0076983576,0.16493718,0.012798603,0.0,0.0,-0.35777956
661796747,0.007441894,0.09807543,0.014253355,0.0,0.0,-0.3573621
661828804,-0.007508588,0.02757104,0.015590647,0.0,0.0,-0.35677654
661860833,0.011516086,0.029620389,0.014285172,0.0,0.0,-0.35770106
661888815,-0.0094431685,0.022720743,0.013446451,0.0,0.0,-0.35670933
661920852,-0.006011841,0.030079503,0.01192954,0.0,0.0,-0.35533676
661951959,0.009068377,0.033391904,0.010512275,0.0,0.0,-0.35855696
661983969,0.007917783,0.036010887,0.009292741,0.0,0.0,-0.35682914
662015978,0.008423346,0.050080042,0.007655953,0.0,0.0,-0.35939717
662047941,0.017515538,0.06901535,0.0058540795,0.0,0.0,-0.35752845
662079944,0.010294223,0.09209767,0.004253566,0.0,0.0,-0.35666543
662111951,0.011154702,0.09012568,0.0032744566,0.0,0.0,-0.35650182
662144003,0.020515718,0.089207806,0.0020335498,0.0,0.0,-0.35575888
662175972,0.013090313,0.09160554,0.0013042091,0.0,0.0,-0.35519072
662207973,0.024395548,0.12632972,-0.0009613517,0.0,0.0,-0.35666704
662244034,0.019931363,0.1632489,-0.0034303216,0.0,0.0,-0.35737932
662275974,0.01994819,0.18230785,-0.004688847,0.0,0.0,-0.35751435
662307260,0.01443739,-0.039142217,0.0012775626,0.0,0.0,-0.35311913
662339216,0.018137513,-0.02972679,0.00043004478,0.0,0.0,-0.35464236
662371203,0.013001888,-0.0039460636,-0.0009928846,0.0,0.0,-0.35682267
662399207,0.012271078,0.018837925,-0.0025662873,0.0,0.0,-0.3563064
662431141,0.014792065,0.12054199,-0.006144799,0.0,0.0,-0.35812712
662463168,0.010238338,0.093141034,-0.0057861325,0.0,0.0,-0.35428292
662495189,0.012095922,0.08487476,-0.0061019203,0.0,0.0,-0.35556757
662527298,0.011662612,0.115380205,-0.007380994,0.0,0.0,-0.35676008
662559143,-0.0033205864,-0.07743727,-0.0012876063,0.0,0.0,-0.3527274
662591187,-0.0032699893,-0.044160318,-0.002085325,0.0,0.0,-0.35105336
662622485,0.008087846,-0.027782863,-0.0021429933,0.0,0.0,-0.3518685
662654382,0.0032032027,0.050892267,-0.004585635,0.0,0.0,-0.35309055
662686362,0.0037576938,-0.05968693,-0.00053411286,0.0,0.0,-0.35344973
662718382,0.0055025187,-0.03410468,-0.00084524613,0.0,0.0,-0.35406438
662746417,-0.002523336,0.047333587,-0.0028416228,0.0,0.0,-0.35433596
662778378,0.0008967051,0.04979631,-0.0028446293,0.0,0.0,-0.35463348
662810427,0.0114095565,0.019461643,-0.0014979588,0.0,0.0,-0.3532464
662842434,-0.007188472,-0.026524475,4.454051e-05,0.0,0.0,-0.34974745
662874354,0.016219616,-0.11408747,0.0035914783,0.0,0.0,-0.35076112
662906394,-0.009943002,-0.13631508,0.0037264049,0.0,0.0,-0.35134402
662938386,-0.0092903115,-0.13578214,0.0036824036,0.0,0.0,-0.350786
662968797,0.0061642947,-0.1557727,0.004769427,0.0,0.0,-0.3530156
663001583,-0.00020564694,-0.2075371,0.006046231,0.0,0.0,-0.3539524
663033589,0.010636053,-0.20969121,0.0065049394,0.0,0.0,-0.35252088
663061589,-0.0022178548,-0.17936154,0.0042780247,0.0,0.0,-0.3524173
663093588,0.00050524506,-0.17665784,0.004200569,0.0,0.0,-0.35227102
663125648,-0.0037146737,-0.25331536,0.006481922,0.0,0.0,-0.35074133
663157545,3.6700505e-05,-0.30841726,0.008097007,0.0,0.0,-0.3549639
663189594,-0.010281022,-0.35123086,0.008266194,0.0,0.0,-0.35340703
663221588,-0.0072276345,-0.33076975,0.0073152976,0.0,0.0,-0.3529559
663253646,-0.0035736107,-0.29042125,0.0055316994,0.0,0.0,-0.35518798
663285596,-0.0029675318,-0.34963924,0.007422575,0.0,0.0,-0.3550905
663316821,-0.012388502,-0.3676363,0.00609418,0.0,0.0,-0.3618566
663344878,-0.00357642,-0.4026645,0.008615533,0.0,0.0,-0.35943034
663376763,-0.013672794,-0.42863703,0.0077375774,0.0,0.0,-0.36258405
663408770,-0.009746152,-0.36188468,0.0047754785,0.0,0.0,-0.3579791
663440747,-0.00628981,-0.36027965,0.0043410254,0.0,0.0,-0.3589807
663472766,-0.009260634,-0.3477757,0.0026551653,0.0,0.0,-0.35662627
663504876,-0.0039737634,-0.30105537,0.0007778216,0.0,0.0,-0.35592836
663536767,-0.0019906405,-0.30202913,0.0003658765,0.0,0.0,-0.35572368
663568815,-0.007694709,-0.34342226,0.0005965803,0.0,0.0,-0.36165047
663600756,-0.007827095,-0.32539552,-0.00019735098,0.0,0.0,-0.3628393
663632835,0.003783692,-0.2572435,-0.0016475117,0.0,0.0,-0.3575267
663664095,-0.009087749,-0.1799015,-0.004969468,0.0,0.0,-0.3570066
663695945,0.0067400644,-0.07032158,-0.0077972035,0.0,0.0,-0.34759408
663727945,0.009769561,-0.04057578,-0.008355326,0.0,0.0,-0.35066858
663760002,0.00056398625,0.0063496074,-0.009274529,0.0,0.0,-0.34635767
663791968,0.0084610665,0.03300129,-0.009095317,0.0,0.0,-0.35269746
663823955,0.0013250039,0.038066898,-0.008110112,0.0,0.0,-0.35227552
663855946,-0.009057559,0.07732381,-0.007876979,0.0,0.0,-0.35098022
663888044,0.003696601,0.07317943,-0.0066819773,0.0,0.0,-0.35076505
663919994,-0.0024758272,0.060340125,-0.004872161,0.0,0.0,-0.35152724
663951150,-0.0036514066,0.087464884,-0.0047837934,0.0,0.0,-0.35231057
663983303,-0.01065436,0.062330157,-0.0027366853,0.0,0.0,-0.3540508
664015180,-0.014888363,0.059138376,-0.0013802957,0.0,0.0,-0.3605122
664047304,-0.009515015,0.07750165,-0.00079739233,0.0,0.0,-0.36149034
664079156,-0.025828846,0.08769572,0.00072423904,0.0,0.0,-0.36255458
664111187,-0.0021909552,0.100159444,0.0013250667,0.0,0.0,-0.36153513
664143256,-0.009562645,0.08209381,0.0035334805,0.0,0.0,-0.36142126
664175169,-0.025219167,0.065710075,0.005913089,0.0,0.0,-0.36374867
664207307,-0.008639672,0.028780757,0.008355708,0.0,0.0,-0.36344066
664239149,-0.023449037,0.0018441073,0.010792697,0.0,0.0,-0.36513823
664271208,-0.003922169,0.07182136,0.009235044,0.0,0.0,-0.3605752
664306352,-0.02019775,0.07836495,0.010574764,0.0,0.0,-0.36107895
664338414,-0.011535855,0.06560515,0.011904026,0.0,0.0,-0.36304638
664366417,-0.012732474,0.07484634,0.012914017,0.0,0.0,-0.36183462
664398409,-0.010358537,0.056047626,0.014547939,0.0,0.0,-0.36319634
664426447,-0.015855428,0.119725056,0.013447741,0.0,0.0,-0.36149526
664458378,-0.012629922,0.10369916,0.014902981,0.0,0.0,-0.36317435
664490398,7.7457575e-05,0.07295027,0.01651097,0.0,0.0,-0.36192483
664522346,-0.021493945,0.07534853,0.017548148,0.0,0.0,-0.36368716
664554425,0.009123781,0.015407831,0.02021437,0.0,0.0,-0.3634401
664586444,-0.020977871,-0.06510391,0.023415504,0.0,0.0,-0.36364582
664618363,-0.019229287,-0.07637939,0.02450486,0.0,0.0,-0.36454687
664649612,0.0065325093,-0.08400699,0.025856165,0.0,0.0,-0.36508152
664681603,-0.030828973,-0.09091546,0.025851874,0.0,0.0,-0.36193267
664713576,0.013463634,-0.07668069,0.026971847,0.0,0.0,-0.3627609
664741618,0.006499285,-0.071205206,0.026695738,0.0,0.0,-0.35984096
664773583,-0.016794262,-0.028667975,0.025639674,0.0,0.0,-0.35474694
664805636,0.009739341,0.03963231,0.023894267,0.0,0.0,-0.35826513
664837582,-0.02025533,0.13383393,0.02192049,0.0,0.0,-0.35538834
664869644,0.004279673,0.09782957,0.023498502,0.0,0.0,-0.36417037
664901616,-0.015504399,0.11450731,0.024733258,0.0,0.0,-0.35844982
664933596,-0.0089918,0.10539361,0.025895396,0.0,0.0,-0.3603412
664964899,-0.002914041,0.11388722,0.02619052,0.0,0.0,-0.36320707
664996809,-0.005193042,0.08654905,0.027907982,0.0,0.0,-0.35686868
665024925,-0.000694325,0.09080617,0.02760466,0.0,0.0,-0.35671607
665056780,-0.0028225153,0.15539335,0.025884248,0.0,0.0,-0.35744467
665088778,0.0055103055,0.12109238,0.027194183,0.0,0.0,-0.36057514
665120747,-0.010744553,0.11495162,0.02820776,0.0,0.0,-0.36132085
665152806,0.008659517,0.048329726,0.03033966,0.0,0.0,-0.3638351
665184881,0.0047490825,0.029919066,0.03133558,0.0,0.0,-0.36552244
665216738,-0.014942032,-0.010633078,0.03287617,0.0,0.0,-0.3637791
665248809,0.0061194384,0.037842225,0.030802324,0.0,0.0,-0.36097458
665280020,-0.020049786,0.040192354,0.030700885,0.0,0.0,-0.35797235
665312028,0.010086167,0.047574297,0.030088719,0.0,0.0,-0.35930339
665343936,0.0012954946,0.04414157,0.03018831,0.0,0.0,-0.3601513
665375989,-0.018171765,0.040132336,0.03070337,0.0,0.0,-0.35834932
665407979,-0.005061465,0.044267,0.030535722,0.0,0.0,-0.3627747
665439975,-0.017541176,0.035169024,0.031217944,0.0,0.0,-0.36058426
665471947,-0.0030520638,0.035458054,0.03129919,0.0,0.0,-0.3617835
665503971,-0.0071938788,0.03279654,0.03174026,0.0,0.0,-0.3596773
665535980,-0.0070578917,0.03964271,0.03177015,0.0,0.0,-0.35618854
665568032,-0.008885691,0.064871326,0.031177666,0.0,0.0,-0.358815
665599967,-0.0073920367,0.068977416,0.03163182,0.0,0.0,-0.3591448
665631152,-0.014116641,0.10365663,0.030859783,0.0,0.0,-0.36111212
665663184,-0.012748194,0.09760313,0.031073807,0.0,0.0,-0.36234596
665695148,-0.0105014015,0.1304647,0.030353084,0.0,0.0,-0.36225358
665727463,-0.006571427,0.14730592,0.02956703,0.0,0.0,-0.3603049
665759180,-0.0091371,0.17954683,0.029063186,0.0,0.0,-0.36047179
665791182,0.0063642277,0.2761071,0.025212666,0.0,0.0,-0.36055988
665823228,0.0015396192,0.31343722,0.024274021,0.0,0.0,-0.36146867
665855152,-0.00495292,0.29457563,0.025871301,0.0,0.0,-0.36009663
665887549,0.012701066,0.28553918,0.025046008,0.0,0.0,-0.36435646
665919193,-0.0188581,0.26957718,0.028306898,0.0,0.0,-0.36110076
665951265,0.009995865,0.2689554,0.026880847,0.0,0.0,-0.36535537
665981605,-0.0003489229,0.25680453,0.028588204,0.0,0.0,-0.36608407
666014385,0.00040297554,0.2423014,0.029351044,0.0,0.0,-0.3598224
666046470,0.008410275,0.22917189,0.029710885,0.0,0.0,-0.36006975
666078385,-0.0029535114,0.19825909,0.031753443,0.0,0.0,-0.3602521
666106481,-0.0020602057,0.17518567,0.03287589,0.0,0.0,-0.3578075
666138354,0.007024304,0.13542365,0.03360141,0.0,0.0,-0.3560201
666170406,0.004484215,0.12520248,0.033162422,0.0,0.0,-0.354978
666202386,0.0069937515,0.116823256,0.03224873,0.0,0.0,-0.3569113
666234386,0.01150197,0.14268371,0.03032616,0.0,0.0,-0.35932016
666266354,0.0064363205,0.110369116,0.03082278,0.0,0.0,-0.35870814
666297620,5.9378886e-05,0.045870326,0.032436386,0.0,0.0,-0.35652274
666329583,0.022752201,0.024441222,0.032224532,0.0,0.0,-0.35633552
666361637,-0.007309701,0.025533037,0.03151918,0.0,0.0,-0.35362428
666393575,0.022990266,0.012218003,0.031002114,0.0,0.0,-0.35757923
666425724,0.0120297065,0.020928835,0.029691884,0.0,0.0,-0.35856616
666457585,-0.0042005107,0.012350114,0.029200265,0.0,0.0,-0.35616347
666489621,0.020892333,-0.009730914,0.029041914,0.0,0.0,-0.36034277
666521537,-0.004753625,-0.033153355,0.028922686,0.0,0.0,-0.35549664
666553550,0.027555771,-0.018739186,0.027457215,0.0,0.0,-0.35998264
666585653,0.019584544,-0.021539995,0.026243582,0.0,0.0,-0.36050874
666617595,0.004057117,-0.037166096,0.02569284,0.0,0.0,-0.35693693
666648759,0.01660941,-0.039748948,0.024647081,0.0,0.0,-0.3583085
666676786,0.011919949,-0.034273237,0.023063933,0.0,0.0,-0.3578283
666708772,0.017100869,0.076542646,0.017111488,0.0,0.0,-0.3632141
666740795,0.014156279,0.10989628,0.014265439,0.0,0.0,-0.36304885
666772788,0.016518395,0.00971211,0.016772015,0.0,0.0,-0.36054304
666804820,0.020737546,-0.021913018,0.016431164,0.0,0.0,-0.36063132
666836751,0.018698161,-0.009692609,0.014735191,0.0,0.0,-0.3622003
666864778,0.016629726,0.015353858,0.013488931,0.0,0.0,-0.35906312
666900784,0.016564341,0.0062129367,0.010876994,0.0,0.0,-0.3585404
666932791,0.01702533,-0.06423549,0.012264592,0.0,0.0,-0.35564294
666963988,0.02338443,-0.06366592,0.010932873,0.0,0.0,-0.3574095
666991960,-0.0031522352,-0.043215305,0.009671699,0.0,0.0,-0.35433188
667023967,0.0021051017,-0.027614357,0.0075158644,0.0,0.0,-0.35394603
667055971,0.01882803,-0.041628927,0.0066879494,0.0,0.0,-0.3578898
667088039,-0.006980698,-0.08238931,0.006072803,0.0,0.0,-0.35204625
667119954,0.022150565,-0.12620504,0.0070522283,0.0,0.0,-0.35748664
667151963,-0.009020772,-0.095807105,0.0030145333,0.0,0.0,-0.35367414
667183996,0.0032211875,-0.09813723,0.001464806,0.0,0.0,-0.3530541
667215945,0.013353833,-0.14139909,0.0018933739,0.0,0.0,-0.35679784
667248048,0.00086690026,-0.1550719,2.4188275e-05,0.0,0.0,-0.35327917
667279967,0.0030920075,-0.15053883,-0.0018904151,0.0,0.0,-0.35585794
667311170,-0.0027966958,-0.12534598,-0.00496309,0.0,0.0,-0.35567325
667343142,-0.0032333105,-0.118752025,-0.0073509924,0.0,0.0,-0.35452983
667375172,0.008058009,-0.11684806,-0.009146513,0.0,0.0,-0.35617712
667407488,0.0075780777,-0.090950444,-0.01204282,0.0,0.0,-0.35424653
667439175,-0.008282749,-0.0877726,-0.014477626,0.0,0.0,-0.35615838
667471174,0.010897451,-0.10270207,-0.014759245,0.0,0.0,-0.35680476
667503227,-0.017541612,-0.11863578,-0.016326731,0.0,0.0,-0.35603228
667535176,0.011561403,-0.15601315,-0.014895465,0.0,0.0,-0.35600156
667567458,0.011684362,-0.1373933,-0.016967012,0.0,0.0,-0.35557348
667599142,-0.008830038,-0.10812455,-0.020130504,0.0,0.0,-0.35419825
667630370,0.006333955,-0.07038752,-0.022319319,0.0,0.0,-0.35611776
667662442,0.011283287,-0.021950856,-0.025297856,0.0,0.0,-0.3511883
667694404,-0.013600119,0.010155407,-0.027300451,0.0,0.0,-0.35364255
667726352,0.009576694,0.0013565236,-0.02710966,0.0,0.0,-0.35176563
667758395,-0.024452077,-0.017471934,-0.026454087,0.0,0.0,-0.3543668
667786406,-0.01816201,-0.05014235,-0.025208285,0.0,0.0,-0.35401672
667818369,-0.0034072737,-0.08399772,-0.023563854,0.0,0.0,-0.3551078
667850429,-0.01619846,-0.07409547,-0.024392888,0.0,0.0,-0.35530102
667882340,-0.008424361,-0.076899506,-0.024059372,0.0,0.0,-0.35578725
667914351,-0.02206326,-0.024915814,-0.02599988,0.0,0.0,-0.3535916
667946348,-0.023574192,-0.019447131,-0.025827376,0.0,0.0,-0.35290423
667981544,-0.014811353,-0.0043608723,-0.024598377,0.0,0.0,-0.35224497
668013562,-0.016786402,0.072022766,-0.027088428,0.0,0.0,-0.3516894
668045568,-0.017412724,0.11683645,-0.02822369,0.0,0.0,-0.35453793
668073572,-0.016360458,0.09555791,-0.027336324,0.0,0.0,-0.35267642
668105611,-0.022462882,0.100109495,-0.02586002,0.0,0.0,-0.35246322
668137575,-0.025682028,0.11296003,-0.024841579,0.0,0.0,-0.35430256
668169654,-0.018448103,0.08829287,-0.022116758,0.0,0.0,-0.35500014
668201583,-0.02598205,0.078456946,-0.020012956,0.0,0.0,-0.35662058
668233571,-0.031470124,0.073434144,-0.018178623,0.0,0.0,-0.3576105
668265556,-0.031797465,0.07068892,-0.016486231,0.0,0.0,-0.35875407
668297557,-0.024189489,0.0689463,-0.014992322,0.0,0.0,-0.35974267
668328843,-0.03575558,0.026209434,-0.012111054,0.0,0.0,-0.3594745
668360828,-0.022833599,-0.0064139,-0.009798297,0.0,0.0,-0.3585463
668392758,-0.029533187,-0.028339881,-0.007950518,0.0,0.0,-0.35753876
668424832,-0.018961964,-0.019292066,-0.0073154257,0.0,0.0,-0.35751313
668456765,-0.024734473,-0.052564498,-0.005312533,0.0,0.0,-0.35592687
668488884,-0.019979523,-0.06514582,-0.003970992,0.0,0.0,-0.35711455
668520750,-0.018825278,-0.061017934,-0.0037028894,0.0,0.0,-0.35829926
668552757,-0.012041744,-0.09960129,-0.0016844814,0.0,0.0,-0.35627604
668584813,-0.016558822,-0.08926668,-0.0018478305,0.0,0.0,-0.35812402
668616769,-0.0037275315,-0.08739529,-0.0013771489,0.0,0.0,-0.35852548
668648776,-0.0013127774,-0.06371046,-0.0018707534,0.0,0.0,-0.36027697
668679998,-0.010659749,-0.02404406,-0.0032503123,0.0,0.0,-0.3562944
668711974,0.0025010824,-0.007156756,-0.0034512053,0.0,0.0,-0.35588548
668744002,-0.016450942,0.0018799581,-0.0035246436,0.0,0.0,-0.3559142
668775945,0.0075735436,0.02339969,-0.0041452697,0.0,0.0,-0.35590217
668808231,0.007710518,0.033129957,-0.004203481,0.0,0.0,-0.3581611
668839967,-0.008128368,0.005816728,-0.003049947,0.0,0.0,-0.3551273
668871978,0.0050278353,-0.02139672,-0.0019444475,0.0,0.0,-0.353514
668903959,-0.0008910897,-0.016282883,-0.0021072654,0.0,0.0,-0.35392419
668935942,0.007094215,-0.0029957474,-0.0026576512,0.0,0.0,-0.3519873
668968053,0.010135504,-0.0029280307,-0.0027084704,0.0,0.0,-0.35399964
669000007,0.004373271,-0.01563209,-0.0026424595,0.0,0.0,-0.35292628
669031146,0.0060878154,-0.03717797,-0.0026302456,0.0,0.0,-0.35297406
669063232,0.002505504,-0.031448767,-0.0031031375,0.0,0.0,-0.35924202
669095207,0.012750798,-0.07787718,-0.001546774,0.0,0.0,-0.35967177
669123247,0.008414192,-0.06385686,-0.0024897386,0.0,0.0,-0.36153996
669155197,0.0019002082,-0.05304336,-0.0032435046,0.0,0.0,-0.3615412
669187269,0.01839645,-0.08587451,-0.0020332697,0.0,0.0,-0.36129147
669219146,-0.008172682,-0.101205826,-0.0026054347,0.0,0.0,-0.35999992
669251239,0.021433061,-0.10405448,-0.0019030726,0.0,0.0,-0.3587755
669283169,0.018563036,-0.07949827,-0.0031682462,0.0,0.0,-0.3593574
669315205,-0.004021124,-0.040188506,-0.005312485,0.0,0.0,-0.35877687
669347225,0.022004813,-0.042699657,-0.0050563687,0.0,0.0,-0.35851246
669378445,-0.007190374,-0.054092087,-0.004981772,0.0,0.0,-0.35637406
669410469,0.0034809394,-0.056979723,-0.0049722497,0.0,0.0,-0.35787585
669442384,0.015186513,-0.036749676,-0.0055178306,0.0,0.0,-0.3556317
669474323,0.003698036,-0.03199984,-0.005807688,0.0,0.0,-0.35535052
669506417,0.012717237,-0.009677929,-0.0066087367,0.0,0.0,-0.3547253
669538399,0.0040556993,-0.00017154621,-0.0068390467,0.0,0.0,-0.35543203
669570377,0.008583169,-0.0027745056,-0.006653574,0.0,0.0,-0.35679662
669602359,0.006986688,-0.0066118697,-0.0065836487,0.0,0.0,-0.35751793
669634447,0.004722003,-0.037990987,-0.005342404,0.0,0.0,-0.35929668
669665589,0.015923802,-0.029097196,-0.0053621675,0.0,0.0,-0.35835654
669697604,0.0020909004,0.02311291,-0.0070719616,0.0,0.0,-0.36084077
669725587,0.016311187,0.013244766,-0.0056548165,0.0,0.0,-0.36197677
669757595,-0.006640629,0.0056398166,-0.004859152,0.0,0.0,-0.3599858
669789643,0.005126685,-0.00084987696,-0.004245954,0.0,0.0,-0.36156365
669821616,0.012466649,-0.022211475,-0.0028591184,0.0,0.0,-0.35958058
669853566,-0.010456594,-0.013468005,-0.0029677888,0.0,0.0,-0.35990947
669885581,0.020878451,0.0033528043,-0.0032272057,0.0,0.0,-0.35883775
669917587,-0.016638285,0.010728626,-0.0031407368,0.0,0.0,-0.35790607
669949676,-0.003927274,0.020721558,-0.0033703,0.0,0.0,-0.35858983
669980749,0.015300196,0.05689142,-0.0046644,0.0,0.0,-0.35706726
670012772,-0.0069084885,0.08063224,-0.005061777,0.0,0.0,-0.36010414
670044880,0.00024488868,0.11880917,-0.0063535143,0.0,0.0,-0.36169994
670076760,0.0057577207,0.20675921,-0.009519857,0.0,0.0,-0.35947806
670108739,-0.0011685248,0.23841174,-0.010163064,0.0,0.0,-0.36273196
670140757,-0.00050799025,0.28252116,-0.011613283,0.0,0.0,-0.36147755
670172820,0.0015456602,0.3199666,-0.012601485,0.0,0.0,-0.36270502
670204877,4.7869175e-06,0.31165764,-0.011786962,0.0,0.0,-0.36428046
670232789,-0.008700587,0.27436626,-0.008795477,0.0,0.0,-0.35694587
670264819,0.0027148854,0.21935324,-0.007135362,0.0,0.0,-0.35701773
670295198,-0.022476915,0.17666341,-0.0045158034,0.0,0.0,-0.35081926
670327976,-0.010661541,0.14088741,-0.003929341,0.0,0.0,-0.34994912
670359997,0.0018791114,0.12295386,-0.0037188325,0.0,0.0,-0.35175627
670391949,-0.011815539,0.10900399,-0.0031815916,0.0,0.0,-0.35014707
670423969,0.0018097498,0.079041235,-0.0025047017,0.0,0.0,-0.35257864
670455967,-0.016654948,0.05010084,-0.0013465632,0.0,0.0,-0.35117102
670488019,-0.008777348,0.020629603,-0.00088151934,0.0,0.0,-0.3513883
670519938,0.0004982981,0.006203667,-0.00063630147,0.0,0.0,-0.35353926
670551984,-0.015862467,0.017103424,-0.0013267215,0.0,0.0,-0.3537277
670583957,-0.00071502477,-0.0172501,-0.0005121291,0.0,0.0,-0.35460314
670615976,-0.012153189,-0.044740934,0.00020401341,0.0,0.0,-0.35550296
670647964,-0.008867121,-0.05995021,0.00043552677,0.0,0.0,-0.3541613
