timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
963197348,963197274,0.0061312057,0.028406981,-0.015604225,0.37296212,0.0,0.0,0.0,-1.0
963249352,963249272,0.0010285897,0.03550388,0.0064695664,0.37000602,0.0,0.0,0.0,-1.0
963301348,963301273,0.0022964445,0.036129676,0.00960439,0.36563885,0.0,0.0,0.0,-1.0
963353381,963353277,-0.005350473,0.03427501,0.018792968,0.37002605,0.0,0.0,0.0,-1.0
963405341,963405268,0.00043470287,0.038847633,0.022986133,0.36424038,0.0,0.0,0.0,-1.0
963457346,963457271,0.008232253,0.038177643,0.022109741,0.36433145,0.0,0.0,0.0,-1.0
963509350,963509272,0.0041935947,0.028034424,0.022366015,0.36344796,0.0,0.0,0.0,-1.0
963560547,963560470,-0.007061558,0.01875382,0.022436902,0.3560797,0.0,0.0,0.0,-1.0
963612541,963612468,0.013012662,0.009723301,0.022593109,0.3596935,0.0,0.0,0.0,-1.0
963668633,963668468,0.007733622,0.024335096,0.017346475,0.36508545,0.0,0.0,0.0,-1.0
963720550,963720476,0.0094108265,0.025426082,0.019920291,0.35785702,0.0,0.0,0.0,-1.0
963772541,963772468,0.013766397,0.01829068,0.023438793,0.3556932,0.0,0.0,0.0,-1.0
963824691,963824479,0.0034618226,0.014197855,0.02071072,0.35322484,0.0,0.0,0.0,-1.0
963875753,963875668,0.003175009,0.025427334,0.020161785,0.3497443,0.0,0.0,0.0,-1.0
963927758,963927668,0.0066317725,0.038646042,0.023295138,0.34947875,0.0,0.0,0.0,-1.0
963979812,963979709,-0.0009334931,0.025987392,0.021241337,0.3417825,0.0,0.0,0.0,-1.0
964031747,964031668,0.00035657344,0.03151128,0.024693616,0.34231776,0.0,0.0,0.0,-1.0
964083792,964083668,0.0017970158,0.038997162,0.027825234,0.34548873,0.0,0.0,0.0,-1.0
964135742,964135668,-0.0003905827,0.04426434,0.024722667,0.3469439,0.0,0.0,0.0,-1.0
964186956,964186868,-0.013447263,0.04476687,0.02746745,0.34875658,0.0,0.0,0.0,-1.0
964242981,964242905,-0.0057340623,0.042704828,0.03195605,0.35062367,0.0,0.0,0.0,-1.0
964295013,964294898,-0.0049811467,0.038906615,0.031678583,0.34609723,0.0,0.0,0.0,-1.0
964346939,964346868,-0.0051599294,0.02841215,0.027934976,0.35524574,0.0,0.0,0.0,-1.0
964398941,964398868,0.0027624315,0.010007994,0.031668644,0.34954882,0.0,0.0,0.0,-1.0
964450962,964450885,-0.006328128,0.025106061,0.032963265,0.3461004,0.0,0.0,0.0,-1.0
964506143,964506068,-0.0006901524,0.03931461,0.03420507,0.34357923,0.0,0.0,0.0,-1.0
964558180,964558092,0.004594008,0.024344066,0.03190896,0.34387055,0.0,0.0,0.0,-1.0
964614173,964614077,-0.0010008386,0.004119711,0.03622827,0.3486707,0.0,0.0,0.0,-1.0
964666183,964666103,-0.0043520452,0.014626618,0.038279936,0.34517136,0.0,0.0,0.0,-1.0
964718159,964718068,0.003742791,0.037452467,0.034884304,0.34272876,0.0,0.0,0.0,-1.0
964770148,964770068,-0.0014856202,0.021663804,0.032605566,0.3492118,0.0,0.0,0.0,-1.0
964821355,964821278,-0.00029228118,0.025780167,0.03408459,0.34159216,0.0,0.0,0.0,-1.0
964873431,964873277,0.010505961,0.05247625,0.035135463,0.33717144,0.0,0.0,0.0,-1.0
964925404,964925268,-0.0003140896,0.06620992,0.031345006,0.3384697,0.0,0.0,0.0,-1.0
964977394,964977274,-0.0013587037,0.049252737,0.033086494,0.3391084,0.0,0.0,0.0,-1.0
965029368,965029285,-0.0028485442,0.043012865,0.033602547,0.343699,0.0,0.0,0.0,-1.0
965081392,965081317,0.00016394733,0.045133594,0.029586904,0.3397446,0.0,0.0,0.0,-1.0
965132551,965132468,0.0031241109,0.035764165,0.027012916,0.34245935,0.0,0.0,0.0,-1.0
965184551,965184478,-0.0011857027,0.031609572,0.026958298,0.34621248,0.0,0.0,0.0,-1.0
965236542,965236468,-0.0024141774,0.024098905,0.026910901,0.34547976,0.0,0.0,0.0,-1.0
965288545,965288468,-0.0038333691,0.021528693,0.022755751,0.349254,0.0,0.0,0.0,-1.0
965340559,965340485,-0.0013082946,0.020220408,0.02142899,0.3528928,0.0,0.0,0.0,-1.0
965392579,965392505,-0.005676731,0.02502543,0.01938385,0.35518667,0.0,0.0,0.0,-1.0
965443756,965443668,-0.0069521884,0.028786115,0.017683543,0.35064995,0.0,0.0,0.0,-1.0
965495745,965495668,0.002627517,0.017715987,0.017668473,0.353142,0.0,0.0,0.0,-1.0
965547782,965547708,-0.0058627394,0.016293095,0.01875062,0.35318074,0.0,0.0,0.0,-1.0
965599745,965599668,-0.00021573532,0.019565962,0.014048899,0.35194275,0.0,0.0,0.0,-1.0
965651745,965651668,0.00157737,0.02285664,0.013818087,0.35536325,0.0,0.0,0.0,-1.0
965703741,965703667,-0.0040083476,0.013570262,0.01510979,0.35545748,0.0,0.0,0.0,-1.0
965755775,965755674,0.003932681,0.005922304,0.013813941,0.3559866,0.0,0.0,0.0,-1.0
965807743,965807668,-0.00029534075,0.023794135,0.013423885,0.3525555,0.0,0.0,0.0,-1.0
965863761,965863676,-0.007720834,0.033969805,0.010147851,0.35531282,0.0,0.0,0.0,-1.0
965915003,965914886,-0.0039755357,0.037276205,0.008517089,0.35810643,0.0,0.0,0.0,-1.0
965967036,965966872,-0.002433635,0.033719905,0.0077723465,0.35508183,0.0,0.0,0.0,-1.0
966019010,966018900,0.00060733256,0.031824715,0.010968173,0.35162354,0.0,0.0,0.0,-1.0
966070948,966070874,-0.0020249283,0.037335318,0.009994022,0.35231587,0.0,0.0,0.0,-1.0
966126205,966126115,0.0016106089,0.042025376,0.011460804,0.354085,0.0,0.0,0.0,-1.0
966178150,966178068,0.0010773293,0.029526576,0.011244519,0.35462108,0.0,0.0,0.0,-1.0
966230145,966230068,-0.0031780158,0.01179743,0.015270912,0.35369205,0.0,0.0,0.0,-1.0
966282149,966282068,-0.00278461,0.02281472,0.020850552,0.3563092,0.0,0.0,0.0,-1.0
966334175,966334068,-0.0013819394,0.022455849,0.028076692,0.3568194,0.0,0.0,0.0,-1.0
966386164,966386074,-0.0061871223,0.0105527425,0.03471497,0.3530694,0.0,0.0,0.0,-1.0
966437350,966437275,-0.0055213664,0.019067803,0.030263979,0.35916018,0.0,0.0,0.0,-1.0
966493345,966493268,-0.003302613,0.017134286,0.016503017,0.3583951,0.0,0.0,0.0,-1.0
966545386,966545304,-0.007852827,0.00043488244,0.015258225,0.3584719,0.0,0.0,0.0,-1.0
966597362,966597281,-0.009206442,0.015588434,0.015065094,0.35720196,0.0,0.0,0.0,-1.0
966649354,966649278,-0.004779903,0.024289526,0.016612101,0.35369208,0.0,0.0,0.0,-1.0
966701355,966701278,-0.007973368,0.008395255,0.019672291,0.35503215,0.0,0.0,0.0,-1.0
966753349,966753272,-0.0059768236,0.012578871,0.029720953,0.35433838,0.0,0.0,0.0,-1.0
966808581,966808470,0.001536629,0.013935469,0.031326596,0.35436627,0.0,0.0,0.0,-1.0
966860567,966860493,-0.0016519654,0.01816738,0.024199799,0.3525882,0.0,0.0,0.0,-1.0
966912584,966912476,-0.0028062107,0.03570346,0.019613441,0.35523322,0.0,0.0,0.0,-1.0
966964552,966964474,-0.0025485083,0.036909457,0.01809517,0.3500386,0.0,0.0,0.0,-1.0
967016565,967016489,-0.004128691,-0.0071386257,0.023386862,0.35414824,0.0,0.0,0.0,-1.0
967068577,967068503,0.001232001,-0.0070341467,0.028093535,0.3547638,0.0,0.0,0.0,-1.0
967123761,967123668,0.0035461884,0.031908587,0.028402993,0.35154033,0.0,0.0,0.0,-1.0
967175783,967175668,0.008315133,0.05772166,0.022913605,0.35405222,0.0,0.0,0.0,-1.0
967227796,967227668,0.0014803453,0.040234998,0.030265577,0.35608932,0.0,0.0,0.0,-1.0
967279797,967279723,-0.0021235575,-0.01148277,0.04409055,0.35354328,0.0,0.0,0.0,-1.0
967331749,967331668,9.839199e-05,0.017612996,0.041242905,0.35110915,0.0,0.0,0.0,-1.0
967383786,967383667,0.008198613,0.038910575,0.037721183,0.3515888,0.0,0.0,0.0,-1.0
967435751,967435669,0.002827938,0.028662086,0.032992385,0.35779765,0.0,0.0,0.0,-1.0
967486963,967486887,0.005764026,0.027983505,0.031648647,0.35331234,0.0,0.0,0.0,-1.0
967542945,967542868,0.003932599,0.022004358,0.023845874,0.35158354,0.0,0.0,0.0,-1.0
967595013,967594899,0.0039817565,0.016553316,0.0284108,0.35192046,0.0,0.0,0.0,-1.0
967647085,967646888,0.0029545028,0.010220048,0.025463175,0.3513683,0.0,0.0,0.0,-1.0
967698971,967698868,0.0047288355,0.011884699,0.020963136,0.3515363,0.0,0.0,0.0,-1.0
967750942,967750868,0.004777122,0.009435534,0.016466368,0.35173172,0.0,0.0,0.0,-1.0
967806155,967806078,0.002755034,0.016213488,0.010694474,0.35028973,0.0,0.0,0.0,-1.0
967858151,967858074,0.0017948722,0.015538187,0.009218085,0.3502498,0.0,0.0,0.0,-1.0
967910165,967910075,-0.0019180947,0.021973945,0.008034614,0.35155082,0.0,0.0,0.0,-1.0
967962148,967962068,0.0018171418,0.023049247,0.006925315,0.35198703,0.0,0.0,0.0,-1.0
968014151,968014068,0.001361866,0.026648475,0.008507345,0.34965575,0.0,0.0,0.0,-1.0
968064586,968064508,0.00027070698,0.033898927,0.008688165,0.35208702,0.0,0.0,0.0,-1.0
968117383,968117268,-0.0029548174,0.032910638,0.011913468,0.34856558,0.0,0.0,0.0,-1.0
968169409,968169287,-0.00689899,0.037732683,0.017638674,0.34955287,0.0,0.0,0.0,-1.0
968221351,968221276,-0.007846646,0.037534438,0.0048396755,0.34571195,0.0,0.0,0.0,-1.0
968273395,968273321,-0.0040206006,0.03445102,0.001085129,0.34507135,0.0,0.0,0.0,-1.0
968325375,968325298,-0.0028450186,0.032077618,-0.0015873961,0.34167188,0.0,0.0,0.0,-1.0
968377363,968377286,-0.0010740382,0.029111655,0.0010359625,0.3445349,0.0,0.0,0.0,-1.0
968432541,968432467,0.0059613013,0.028969113,-0.0009988828,0.34313402,0.0,0.0,0.0,-1.0
968484545,968484468,0.008334489,0.026036615,0.0024449264,0.3417462,0.0,0.0,0.0,-1.0
968536548,968536468,0.0100650005,0.0229652,0.0034949768,0.3442095,0.0,0.0,0.0,-1.0
968588570,968588468,0.006172684,0.008034525,0.0018499868,0.3412166,0.0,0.0,0.0,-1.0
968640562,968640474,0.00798923,0.013619029,0.003223327,0.34128782,0.0,0.0,0.0,-1.0
968691773,968691686,0.009380472,0.0144007085,0.0009344238,0.3441891,0.0,0.0,0.0,-1.0
968747764,968747668,0.011957306,0.014960243,-0.0014041911,0.34753665,0.0,0.0,0.0,-1.0
968799742,968799668,0.008896419,0.03701139,-0.0011560502,0.3477708,0.0,0.0,0.0,-1.0
968851756,968851672,0.011692945,0.049264416,-0.0012768204,0.34686708,0.0,0.0,0.0,-1.0
968903751,968903674,0.009365023,0.041966025,-0.0007422508,0.34330323,0.0,0.0,0.0,-1.0
968955786,968955675,0.014601908,0.026285276,0.0016874591,0.3544566,0.0,0.0,0.0,-1.0
969006959,969006877,0.008703398,0.046124008,-0.00093185675,0.35427666,0.0,0.0,0.0,-1.0
969058942,969058868,0.014739409,0.060729984,0.0015635353,0.3512428,0.0,0.0,0.0,-1.0
969110945,969110868,0.0047551473,0.050310623,-0.0011956168,0.35230038,0.0,0.0,0.0,-1.0
969162945,969162868,0.011226532,0.025845613,-0.0004887791,0.3549673,0.0,0.0,0.0,-1.0
969214955,969214881,-0.00077474775,0.042607844,-0.0011889014,0.3577933,0.0,0.0,0.0,-1.0
969266945,969266868,0.0067325486,0.043697324,-0.0034561139,0.36039457,0.0,0.0,0.0,-1.0
969318190,969318086,0.009814247,0.016702278,-0.011653751,0.36322755,0.0,0.0,0.0,-1.0
969370229,969370102,0.007054455,0.0330965,-0.007865645,0.3631849,0.0,0.0,0.0,-1.0
969422151,969422074,0.02061438,0.018082382,-0.002509195,0.3674294,0.0,0.0,0.0,-1.0
969474153,969474074,0.025900874,0.008877707,-0.0030535369,0.36340138,0.0,0.0,0.0,-1.0
969526151,969526068,0.02162335,0.010497144,-0.0022260079,0.37079647,0.0,0.0,0.0,-1.0
969578193,969578068,0.025349911,0.010030374,-0.0068119387,0.37169355,0.0,0.0,0.0,-1.0
969632581,969632503,0.022626994,0.0063086026,0.00026775477,0.36669227,0.0,0.0,0.0,-1.0
969685368,969685268,0.017334383,-0.0013693835,-0.0012737616,0.36782208,0.0,0.0,0.0,-1.0
969737348,969737274,0.016645836,0.00047258183,-0.005232889,0.37219334,0.0,0.0,0.0,-1.0
969789449,969789277,0.0111453375,-0.01498512,-0.0026282177,0.37629792,0.0,0.0,0.0,-1.0
969841353,969841271,0.0060279574,-0.022398144,-0.0022898575,0.37935835,0.0,0.0,0.0,-1.0
969893460,969893301,-0.0067004967,-0.01720735,-0.005200312,0.3757337,0.0,0.0,0.0,-1.0
969945361,969945287,0.0122541515,-0.006007292,-0.0037829867,0.37153605,0.0,0.0,0.0,-1.0
970000567,970000467,0.012363474,-0.008604567,-0.004430674,0.37733555,0.0,0.0,0.0,-1.0
970052551,970052473,0.010418118,-0.01463819,-0.007718142,0.37279096,0.0,0.0,0.0,-1.0
970104550,970104476,0.0049792626,-0.019654568,1.9577667e-05,0.37613952,0.0,0.0,0.0,-1.0
970156585,970156467,0.010079411,-0.014996865,-0.00317833,0.37951708,0.0,0.0,0.0,-1.0
970208568,970208492,0.012207433,-0.017327936,-0.0057509346,0.37316832,0.0,0.0,0.0,-1.0
970260545,970260468,0.016376432,-0.0082504405,-0.0053511923,0.3644134,0.0,0.0,0.0,-1.0
970311780,970311691,0.022323506,-0.014582782,-0.008554259,0.3619668,0.0,0.0,0.0,-1.0
970363742,970363668,0.021922521,-0.020392792,-0.012707905,0.3656213,0.0,0.0,0.0,-1.0
970415755,970415668,0.014258725,-0.021270381,-0.0070663653,0.36655614,0.0,0.0,0.0,-1.0
970467780,970467668,0.0117628155,-0.023742283,-0.009683393,0.36019808,0.0,0.0,0.0,-1.0
970519778,970519674,0.0077454913,-0.02676408,-0.014511277,0.35725084,0.0,0.0,0.0,-1.0
970571791,970571674,-0.004875487,-0.045404315,-0.01165186,0.35901597,0.0,0.0,0.0,-1.0
970622942,970622868,-0.0023051826,-0.048205283,-0.015204946,0.35556862,0.0,0.0,0.0,-1.0
970674990,970674868,-0.016496703,-0.04519498,-0.019799389,0.35583544,0.0,0.0,0.0,-1.0
970726948,970726868,-0.011184242,-0.05002005,-0.019796217,0.35290217,0.0,0.0,0.0,-1.0
970778945,970778868,-0.004924163,-0.060327735,-0.022019723,0.3572271,0.0,0.0,0.0,-1.0
970831043,970830873,-0.007514313,-0.058631413,-0.025182951,0.35436022,0.0,0.0,0.0,-1.0
970882988,970882868,-0.01459046,-0.05625228,-0.02846546,0.34777793,0.0,0.0,0.0,-1.0
970934942,970934868,-0.013161061,-0.062317632,-0.032963526,0.3505832,0.0,0.0,0.0,-1.0
970986162,970986074,-0.019073391,-0.062931076,-0.031193227,0.34819293,0.0,0.0,0.0,-1.0
971038199,971038074,-0.019363945,-0.056919463,-0.028656308,0.34535956,0.0,0.0,0.0,-1.0
971090151,971090068,-0.00832228,-0.047713388,-0.030791597,0.3387915,0.0,0.0,0.0,-1.0
971142145,971142068,-0.0009777538,-0.039813533,-0.028477479,0.33939907,0.0,0.0,0.0,-1.0
971194151,971194068,-0.010252177,-0.03287065,-0.024953859,0.34137174,0.0,0.0,0.0,-1.0
971249354,971249271,-0.0014084236,-0.023210429,-0.024251867,0.34511825,0.0,0.0,0.0,-1.0
971301374,971301291,0.005676504,-0.0064026387,-0.02483767,0.347012,0.0,0.0,0.0,-1.0
971353358,971353281,0.0060606413,-0.0250314,-0.023945494,0.35139325,0.0,0.0,0.0,-1.0
971405353,971405272,0.005690885,-0.0539689,-0.015878087,0.35054284,0.0,0.0,0.0,-1.0
971457352,971457273,0.0065197344,-0.071496785,-0.0125341285,0.35027614,0.0,0.0,0.0,-1.0
971509415,971509271,0.008362659,-0.07142659,-0.013608627,0.3471549,0.0,0.0,0.0,-1.0
971564548,971564468,0.0062929047,-0.076447636,-0.016387213,0.35660455,0.0,0.0,0.0,-1.0
971616605,971616486,0.003355154,-0.08505689,-0.015755543,0.35078788,0.0,0.0,0.0,-1.0
971668547,971668467,0.008231336,-0.07178722,-0.019246673,0.3504308,0.0,0.0,0.0,-1.0
971720570,971720494,0.013963929,-0.060777258,-0.019475166,0.35190725,0.0,0.0,0.0,-1.0
971772608,971772513,-0.0018518807,-0.044623,-0.023123195,0.35337216,0.0,0.0,0.0,-1.0
971824560,971824483,0.002354114,-0.03243979,-0.017202722,0.3588519,0.0,0.0,0.0,-1.0
971879771,971879686,0.0010156856,-0.13134934,-0.017077286,0.35047,0.0,0.0,0.0,-1.0
971931814,971931675,-0.018476581,-0.0846789,-0.018532358,0.3537871,0.0,0.0,0.0,-1.0
971983746,971983668,-0.011828744,-0.0457677,-0.023312619,0.35847527,0.0,0.0,0.0,-1.0
972035748,972035668,0.0022221457,-0.044529907,-0.0233846,0.36172464,0.0,0.0,0.0,-1.0
972087778,972087668,0.015462907,-0.025974417,-0.02552461,0.36146635,0.0,0.0,0.0,-1.0
972139746,972139668,0.015663952,-0.010249012,-0.029871106,0.36191368,0.0,0.0,0.0,-1.0
972190981,972190902,0.0103730885,-0.022212533,-0.025360484,0.36481574,0.0,0.0,0.0,-1.0
972242979,972242868,0.017271725,-0.00638761,-0.023517724,0.36376485,0.0,0.0,0.0,-1.0
972294945,972294868,0.013966629,-0.0070452164,-0.027884305,0.364706,0.0,0.0,0.0,-1.0
972346949,972346868,0.014799515,-0.006912562,-0.021698637,0.3632311,0.0,0.0,0.0,-1.0
972398970,972398892,0.016853033,-0.0033962384,-0.025499796,0.36776915,0.0,0.0,0.0,-1.0
972450999,972450868,0.0030495715,-0.012522301,-0.019564528,0.3629748,0.0,0.0,0.0,-1.0
972502942,972502868,0.00199765,-0.023147842,-0.015767546,0.35721686,0.0,0.0,0.0,-1.0
972553367,972553296,4.9224527e-05,-0.024863977,-0.0158334,0.35010952,0.0,0.0,0.0,-1.0
972606175,972606068,0.0025376533,-0.032562573,-0.015205231,0.3487176,0.0,0.0,0.0,-1.0
972658207,972658117,-0.008447786,-0.038011204,-0.011433199,0.3506702,0.0,0.0,0.0,-1.0
972714175,972714097,-0.0032439064,-0.034505647,-0.013364717,0.3515979,0.0,0.0,0.0,-1.0
972762169,972762088,-0.0049149245,-0.031167619,-0.0102051515,0.35361964,0.0,0.0,0.0,-1.0
972814181,972814074,-0.009922948,-0.038243268,-0.01028936,0.3514209,0.0,0.0,0.0,-1.0
972865367,972865282,-0.011920447,-0.06643113,-0.014139488,0.35493523,0.0,0.0,0.0,-1.0
972917370,972917279,0.0024341133,-0.05541174,-0.011798671,0.352456,0.0,0.0,0.0,-1.0
972969396,972969275,0.00052664365,-0.053300377,-0.012210082,0.3572542,0.0,0.0,0.0,-1.0
973021385,973021271,0.0054381476,-0.051126465,-0.009922728,0.3683323,0.0,0.0,0.0,-1.0
973077403,973077282,0.0027981806,-0.018289022,-0.014079037,0.3633749,0.0,0.0,0.0,-1.0
973129386,973129306,0.00046599298,0.007872226,-0.016820017,0.36750475,0.0,0.0,0.0,-1.0
973185377,973185299,0.007961377,0.02210331,-0.010567424,0.37129524,0.0,0.0,0.0,-1.0
973240551,973240477,-0.0006016082,0.022816459,-0.012718747,0.36997885,0.0,0.0,0.0,-1.0
973292636,973292474,0.011548292,0.031070625,-0.012628204,0.36427552,0.0,0.0,0.0,-1.0
973344547,973344467,0.0154942265,0.026009714,-0.005117867,0.3636785,0.0,0.0,0.0,-1.0
973396577,973396492,-0.0026297718,-0.010004266,-0.0005713045,0.36637503,0.0,0.0,0.0,-1.0
973448547,973448468,0.005314601,0.010130457,-0.004902626,0.368629,0.0,0.0,0.0,-1.0
973500542,973500468,0.013586835,-0.015392303,-0.0012826957,0.36729202,0.0,0.0,0.0,-1.0
973551752,973551678,0.009551049,-0.022126786,0.0020316683,0.37106377,0.0,0.0,0.0,-1.0
973603741,973603668,0.017919293,-0.033598576,0.0039906832,0.37473404,0.0,0.0,0.0,-1.0
973655787,973655668,0.02131634,-0.027237725,0.0031527728,0.37374896,0.0,0.0,0.0,-1.0
973707745,973707668,0.01881086,-0.004142421,0.0011627836,0.36501727,0.0,0.0,0.0,-1.0
973759759,973759674,0.007042531,-0.010301346,0.004192955,0.3652367,0.0,0.0,0.0,-1.0
973811763,973811679,0.012765528,-0.011161761,0.0061270148,0.37202045,0.0,0.0,0.0,-1.0
973862956,973862874,0.007876173,-0.008970794,0.007133086,0.3688944,0.0,0.0,0.0,-1.0
973915064,973914888,-0.0012570363,0.0012148708,0.011483053,0.36674446,0.0,0.0,0.0,-1.0
973966942,973966868,0.007806007,0.009338511,0.011991177,0.3619688,0.0,0.0,0.0,-1.0
974019023,974018908,-0.0019395248,0.0057292953,0.012111128,0.3654286,0.0,0.0,0.0,-1.0
974070942,974070868,0.008464835,-0.0119678965,0.014314522,0.36426622,0.0,0.0,0.0,-1.0
974122961,974122884,0.022603257,-0.015403623,0.016271159,0.36565804,0.0,0.0,0.0,-1.0
974174177,974174068,0.01013567,-0.01959246,0.020310694,0.36388543,0.0,0.0,0.0,-1.0
974226160,974226074,0.007807055,-0.018342417,0.023813102,0.36683956,0.0,0.0,0.0,-1.0
974278249,974278122,0.023447001,-0.020668222,0.025402905,0.3623334,0.0,0.0,0.0,-1.0
974330157,974330068,0.027224097,-0.0011145798,0.024902936,0.3600976,0.0,0.0,0.0,-1.0
974386145,974386068,0.025759272,-0.02349896,0.027050884,0.36357483,0.0,0.0,0.0,-1.0
974438145,974438068,0.03477293,-0.041672386,0.033441298,0.36886293,0.0,0.0,0.0,-1.0
974489361,974489276,0.043478716,-0.017857634,0.036388233,0.3658023,0.0,0.0,0.0,-1.0
974541388,974541304,0.033158638,-0.040310226,0.039864283,0.364768,0.0,0.0,0.0,-1.0
974593404,974593326,0.030488929,-0.036988046,0.042156383,0.36780977,0.0,0.0,0.0,-1.0
974645389,974645271,0.043441117,-0.026289623,0.040120654,0.37219927,0.0,0.0,0.0,-1.0
974697353,974697272,0.050206546,-0.03370787,0.043608814,0.37704724,0.0,0.0,0.0,-1.0
974749368,974749288,0.03630183,-0.024739642,0.044361673,0.3780823,0.0,0.0,0.0,-1.0
974800587,974800513,0.039552048,-0.026070138,0.04630915,0.38310677,0.0,0.0,0.0,-1.0
974852583,974852468,0.04399386,-0.035772514,0.048964642,0.3896324,0.0,0.0,0.0,-1.0
974904560,974904478,0.04315001,-0.03491463,0.05634703,0.3859026,0.0,0.0,0.0,-1.0
974956581,974956467,0.056073975,-0.043222703,0.053913135,0.3922047,0.0,0.0,0.0,-1.0
975012545,975012468,0.06449448,-0.03779043,0.061722096,0.39022672,0.0,0.0,0.0,-1.0
975064543,975064468,0.054421052,-0.032808665,0.060303673,0.38950205,0.0,0.0,0.0,-1.0
975115855,975115668,0.05499262,-0.035488848,0.061698522,0.39077643,0.0,0.0,0.0,-1.0
975167749,975167668,0.06269662,-0.025875567,0.064530514,0.3913043,0.0,0.0,0.0,-1.0
975219745,975219668,0.060480706,-0.018063908,0.06481495,0.39217043,0.0,0.0,0.0,-1.0
975271790,975271709,0.055058528,-0.016833989,0.063648954,0.3840225,0.0,0.0,0.0,-1.0
975323748,975323674,0.0521781,-0.012038277,0.0634656,0.39033407,0.0,0.0,0.0,-1.0
975375800,975375668,0.04209253,-0.01314195,0.06713119,0.38955367,0.0,0.0,0.0,-1.0
975427745,975427668,0.03501617,-0.0039718305,0.06837942,0.39169458,0.0,0.0,0.0,-1.0
975478942,975478868,0.037147813,-0.0011990219,0.06560474,0.39458728,0.0,0.0,0.0,-1.0
975530963,975530881,0.039798718,-0.0071637877,0.07210318,0.39596188,0.0,0.0,0.0,-1.0
975582945,975582868,0.04449569,-0.020473007,0.07719913,0.39053074,0.0,0.0,0.0,-1.0
975634987,975634880,0.05468353,-0.020786364,0.086701944,0.38413244,0.0,0.0,0.0,-1.0
975686948,975686868,0.058464482,-0.02480071,0.09318506,0.3879202,0.0,0.0,0.0,-1.0
975738942,975738868,0.05784523,-0.009331143,0.09858657,0.382539,0.0,0.0,0.0,-1.0
975790171,975790093,0.06392764,0.0007911693,0.11014113,0.3834425,0.0,0.0,0.0,-1.0
975842152,975842074,0.06695581,0.007631814,0.121335,0.38145676,0.0,0.0,0.0,-1.0
975894177,975894068,0.05723059,0.013078263,0.12384947,0.37110436,0.0,0.0,0.0,-1.0
975946145,975946068,0.034000345,0.017592316,0.13188937,0.36812878,0.0,0.0,0.0,-1.0
975998223,975998101,0.013512219,0.015552061,0.13029033,0.366549,0.0,0.0,0.0,-1.0
976050148,976050068,0.010791067,0.027273213,0.13953908,0.36454722,0.0,0.0,0.0,-1.0
976101352,976101271,0.00803791,0.012106996,0.13634948,0.3596756,0.0,0.0,0.0,-1.0
976157412,976157287,0.0021226879,0.013454654,0.14194122,0.35726795,0.0,0.0,0.0,-1.0
976209361,976209279,-0.011812339,0.012298726,0.14028792,0.35893786,0.0,0.0,0.0,-1.0
976261360,976261271,-0.0131147355,0.008412915,0.1460003,0.35902908,0.0,0.0,0.0,-1.0
976313350,976313271,-0.010021224,0.0070389574,0.13872425,0.36612147,0.0,0.0,0.0,-1.0
976365360,976365283,0.008590559,-0.0007665093,0.14777456,0.36857396,0.0,0.0,0.0,-1.0
976417436,976417300,0.0069541084,-0.0125706615,0.14213872,0.3728505,0.0,0.0,0.0,-1.0
976469380,976469283,0.0027944273,0.016428359,0.14408544,0.37633654,0.0,0.0,0.0,-1.0
976524545,976524468,0.009186073,0.019225147,0.14291623,0.36091462,0.0,0.0,0.0,-1.0
976576588,976576468,0.020252427,0.0020082237,0.12967129,0.35364443,0.0,0.0,0.0,-1.0
976628545,976628468,0.029002583,0.0011418144,0.1277226,0.3436687,0.0,0.0,0.0,-1.0
976680541,976680468,0.027621336,-0.011288812,0.110882625,0.34638256,0.0,0.0,0.0,-1.0
976731753,976731676,0.031989686,-0.0070553175,0.1056584,0.35860875,0.0,0.0,0.0,-1.0
976783750,976783668,0.02639178,-0.00697649,0.09849113,0.36109763,0.0,0.0,0.0,-1.0
976835806,976835668,0.014646353,-0.01482913,0.097053334,0.37243497,0.0,0.0,0.0,-1.0
976887752,976887674,-0.0070774313,-0.015774624,0.0904042,0.38238683,0.0,0.0,0.0,-1.0
976939786,976939668,-0.009661391,-0.0010374798,0.07929907,0.38711897,0.0,0.0,0.0,-1.0
976991742,976991668,0.013651885,0.010290231,0.083153054,0.36225405,0.0,0.0,0.0,-1.0
977042959,977042876,-0.0022205166,0.008032421,0.07716241,0.36158723,0.0,0.0,0.0,-1.0
977094975,977094868,-0.02742064,0.0035416596,0.0749777,0.36523345,0.0,0.0,0.0,-1.0
977150945,977150868,-0.02092257,0.025265457,0.070726804,0.3641387,0.0,0.0,0.0,-1.0
977202992,977202918,-0.030461632,0.037921824,0.073238805,0.35946295,0.0,0.0,0.0,-1.0
977254982,977254868,-0.044071745,0.029727714,0.07250722,0.36060908,0.0,0.0,0.0,-1.0
977310952,977310878,-0.08009687,0.034538914,0.070964955,0.36753803,0.0,0.0,0.0,-1.0
977362198,977362117,-0.0757618,0.0467129,0.06850646,0.3706248,0.0,0.0,0.0,-1.0
977417423,977417314,-0.040124632,0.06654286,0.06707196,0.36336523,0.0,0.0,0.0,-1.0
977466167,977466086,-0.059348393,0.07957667,0.06671459,0.35613495,0.0,0.0,0.0,-1.0
977518245,977518075,-0.08012788,0.07940214,0.06751879,0.35679895,0.0,0.0,0.0,-1.0
