timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
693951668,0.73264515,0.013121749,0.025824202,0.6799941,0.5203896,4.816419,0.075134896,218.2641,745.538,-77.888115,-1.5148464e-05,4.952208e-06,3.5600664e-05,0.0025864867,0.0006493776,9.204142e-05,0.2311802,-0.027105648,0.37795928,0.009724458,0.0006113131,0.005758557,6.0932603,-4.5569196,4.0918778e-07,0.0012606324,0.025963921,1.4660272e-05,4.561186e-06,5.066233e-06,1.731672e-05,0.0070205103,0.0070881858,0.016554479,0.019319877,0.019249957,0.37706038,1.02107585e-11,1.0147408e-11,1.7214067e-11,6.5106086e-08,5.0299303e-08,5e-08,2.1733338e-06,1.7125749e-06,1.9356046e-06,2.1870394e-06,2.0798066e-06,1.8015573e-06,0.030642163,0.02412774,8389607,0.19639204,0.6140524,0.031111963,0.086636946,0.03991948,0.0018729087,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
694158879,0.73431635,0.01023615,0.026036091,0.67823064,0.4808008,4.616411,0.07628487,218.36679,746.49414,-77.887085,-1.5127212e-05,4.7924095e-06,3.560277e-05,0.0025881017,0.00064784725,9.193649e-05,0.23118079,-0.027102068,0.3779607,0.0097287735,0.00061216496,0.005758158,6.093137,-4.563198,3.7594094e-07,0.001240301,0.025746899,1.46491475e-05,4.5728225e-06,5.1047787e-06,1.7481188e-05,0.007105625,0.0071330434,0.016619047,0.019404173,0.01939035,0.37863427,1.021662e-11,1.01510024e-11,1.7248598e-11,6.504617e-08,5.018082e-08,5.0000036e-08,2.1678095e-06,1.7108251e-06,1.9302372e-06,2.1839592e-06,2.0735408e-06,1.7955888e-06,0.030626204,0.024096377,8389607,0.19696325,0.61533266,0.024291618,0.057161953,0.02857234,0.009874742,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
694362084,0.7362175,0.009601683,0.023332275,0.6762746,0.45528594,4.439183,0.09394742,218.45906,747.3675,-77.88154,-1.5102491e-05,4.5948086e-06,3.5606856e-05,0.0025901648,0.0006453151,9.0855916e-05,0.23118703,-0.027098168,0.37796623,0.009733446,0.0006079957,0.0057615316,6.091865,-4.5660934,3.9896236e-07,0.0012004628,0.024852185,1.46403445e-05,4.5791508e-06,5.118142e-06,1.764185e-05,0.0071556848,0.00712537,0.016615566,0.019338416,0.019367753,0.37797576,1.02146555e-11,1.0148079e-11,1.7276017e-11,6.498099e-08,5.0061697e-08,5e-08,2.1623553e-06,1.7090748e-06,1.9249105e-06,2.1810313e-06,2.0673872e-06,1.789746e-06,0.030619675,0.024073374,8389607,0.19673884,0.61479735,0.014917262,0.07242438,0.043777004,0.013779781,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
694562068,0.7380638,0.013560308,0.017364241,0.6743712,0.4385708,4.3178763,0.08626799,218.5463,748.2282,-77.88185,-1.5093067e-05,4.4069698e-06,3.561156e-05,0.002591821,0.00064301596,8.921373e-05,0.23118812,-0.027094487,0.37796882,0.009737829,0.0006081672,0.0057623023,6.0900097,-4.5684853,4.7769237e-07,0.0013020859,0.024505429,1.4663593e-05,4.5943975e-06,5.1029283e-06,1.7800541e-05,0.00723986,0.007154573,0.016643723,0.019363567,0.019424954,0.37910685,1.0222513e-11,1.0156079e-11,1.731234e-11,6.491062e-08,5.0000036e-08,5.0000036e-08,2.157117e-06,1.7074603e-06,1.919772e-06,2.1782503e-06,2.0613516e-06,1.7840291e-06,0.030618168,0.024052966,8389607,0.196948,0.6157165,0.053635046,0.053982094,0.051178433,0.0131816445,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
694769301,0.7401549,0.019253323,0.0076190736,0.67211753,0.4240855,4.1910887,0.081596226,218.63081,749.07697,-77.878525,-1.5087808e-05,4.1943067e-06,3.5645255e-05,0.0025939117,0.0006404135,8.8535344e-05,0.23118643,-0.027086616,0.3779688,0.0097476635,0.00061032374,0.005761,6.089278,-4.568332,4.330202e-07,0.0012699744,0.025726544,1.4680409e-05,4.563466e-06,5.012389e-06,1.7942346e-05,0.0068687396,0.006726694,0.016209688,0.017827341,0.017890355,0.37563998,1.0176646e-11,1.0110416e-11,1.7331591e-11,6.4801405e-08,5e-08,5e-08,2.1516964e-06,1.7057425e-06,1.9146435e-06,2.1753413e-06,2.0550976e-06,1.778368e-06,0.030602736,0.024047608,8389607,0.18899126,0.6128948,0.024609203,0.034160856,0.04641063,0.013456109,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
694969272,0.74179006,0.021959718,0.007330088,0.67023253,0.41245082,4.148722,0.08910451,218.70969,749.88434,-77.88136,-1.5101604e-05,4.056854e-06,3.568446e-05,0.0025950263,0.0006383799,9.131436e-05,0.2311919,-0.027081884,0.37797594,0.009754053,0.00060555676,0.0057671866,6.088945,-4.5614724,3.715923e-07,0.0011851097,0.02455326,1.4678395e-05,4.5716583e-06,4.9932546e-06,1.8103638e-05,0.0068881684,0.0067226635,0.016208982,0.017807659,0.017877052,0.3749681,1.0171065e-11,1.0106851e-11,1.735151e-11,6.47163e-08,5e-08,5e-08,2.1466617e-06,1.7041577e-06,1.9096635e-06,2.1728004e-06,2.049274e-06,1.7728898e-06,0.03059327,0.02402631,8389607,0.18890397,0.6123464,0.027163874,0.029552348,0.043520063,0.0036084156,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
695168468,0.7435945,0.02226679,0.007855413,0.6682139,0.39349222,4.0838966,0.072302416,218.79005,750.6945,-77.878235,-1.5094729e-05,3.9826136e-06,3.56998e-05,0.002595751,0.00063757,9.187664e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.0940776,-4.561163,3.8836905e-07,0.0012187165,0.02586724,1.4655849e-05,4.644491e-06,5.0590875e-06,1.8272243e-05,0.007415393,0.007212298,0.016711008,0.019481046,0.0195619,0.37938356,1.021655e-11,1.01543695e-11,1.7377764e-11,6.46524e-08,5.000022e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030565323,0.024005014,8389527,0.19759288,0.6159412,0.0033905667,0.04340688,0.049861286,0.012141222,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
695375668,0.7455417,0.02344244,0.0041358294,0.66603386,0.3926803,4.017542,0.08154213,218.8674,751.4993,-77.88066,-1.5084588e-05,3.8091107e-06,3.574875e-05,0.0025975618,0.000635423,9.244038e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.090411,-4.5651956,3.7759767e-07,0.0011415749,0.023686482,1.4565525e-05,4.6302785e-06,5.001609e-06,1.8328255e-05,0.006987728,0.006771747,0.016269736,0.017939078,0.017994732,0.37581408,1.0176067e-11,1.0113049e-11,1.7373011e-11,6.4473085e-08,5.0000036e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030554213,0.023990234,8389527,0.18956214,0.61303675,0.0052769794,0.019358104,0.04015882,0.0063529876,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
695575676,0.7469838,0.029522873,-0.0041419705,0.6641736,0.38689038,4.0105715,0.09722348,218.93857,752.28,-77.878136,-1.5113949e-05,3.719684e-06,3.579275e-05,0.0025973655,0.0006338508,9.305909e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.0928297,-4.572836,3.443275e-07,0.0011433503,0.024108684,1.4505402e-05,4.681309e-06,4.9814353e-06,1.8335211e-05,0.006986116,0.0067744763,0.01628789,0.01795281,0.017993053,0.37655592,1.0179642e-11,1.0116533e-11,1.736523e-11,6.432263e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030534962,0.023969615,8389527,0.18959394,0.6136415,0.0067331535,0.02405924,0.03503331,0.0027624036,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
695774868,0.7478853,0.031062443,-0.006213684,0.6630718,0.3993302,3.9973073,0.10265598,219.01265,753.06055,-77.88146,-1.51170025e-05,3.6207975e-06,3.58309e-05,0.0025979457,0.0006324865,9.611444e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.0975347,-4.5653853,3.479891e-07,0.0011256014,0.027493404,1.4485821e-05,4.7164235e-06,4.9852333e-06,1.8388242e-05,0.0069850073,0.0067799184,0.016284585,0.017970385,0.017993834,0.37593672,1.0182886e-11,1.0119727e-11,1.7378125e-11,6.418881e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.03050987,0.023957029,8389527,0.18964235,0.61313677,0.0135929,0.023586538,0.046540797,0.022354387,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
695974881,0.74862933,0.023499263,-0.00036300652,0.66257215,0.4015805,3.98721,0.09823773,219.08476,753.83966,-77.872,-1.5144946e-05,3.53736e-06,3.586959e-05,0.002597785,0.0006310385,9.527428e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.100511,-4.565652,3.1172112e-07,0.0010781911,0.024388097,1.44179e-05,4.729072e-06,5.0298386e-06,1.8421353e-05,0.0069810553,0.00678647,0.016280303,0.017977668,0.017984899,0.37525898,1.01842935e-11,1.01211565e-11,1.7380578e-11,6.405214e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030489879,0.023950595,8389527,0.18963799,0.6125839,0.012062235,0.013717891,0.039137322,0.012459851,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
696182068,0.74861044,0.027718944,-0.003925329,0.66241884,0.39564288,3.9453669,0.0942847,219.16302,754.64655,-77.86027,-1.5152199e-05,3.4631983e-06,3.5906553e-05,0.0025978314,0.0006299769,9.521253e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.1016865,-4.5714307,2.9349405e-07,0.0010061167,0.02316765,1.4440994e-05,4.7706403e-06,5.0246294e-06,1.8413892e-05,0.007024641,0.0068306657,0.016339831,0.01811747,0.018108396,0.37670138,1.01892895e-11,1.0126158e-11,1.7387598e-11,6.392123e-08,5.0000036e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030460926,0.023929996,8389527,0.19033094,0.61376005,0.0073008104,0.017345222,0.03579999,0.006047491,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
696385323,0.7470317,0.021226058,0.0026399149,0.66444427,0.391768,3.9563704,0.08594834,219.23795,755.42896,-77.86244,-1.5172123e-05,3.4291409e-06,3.590828e-05,0.0025981597,0.0006293558,9.9644174e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.1034513,-4.5633564,5.464594e-07,0.0011120846,0.026760958,1.4488942e-05,4.7776466e-06,5.0621015e-06,1.8346667e-05,0.007015213,0.006841033,0.016336503,0.018139558,0.018116746,0.3760946,1.0191319e-11,1.0128082e-11,1.7393122e-11,6.379374e-08,5.000004e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030449588,0.023923248,8389527,0.19041088,0.6132655,0.037896566,0.026982447,0.034036435,0.018731114,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
696585277,0.74244297,-0.0027788177,0.029821243,0.66923946,0.3920878,3.8440714,0.04656998,219.3134,756.2144,-77.84976,-1.519023e-05,3.3788563e-06,3.5922207e-05,0.0025982545,0.0006285418,9.860316e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.103345,-4.5587506,8.027943e-07,0.0011248562,0.024902724,1.4573137e-05,4.7518884e-06,5.1851825e-06,1.8200433e-05,0.0070761247,0.006884517,0.01633908,0.01821418,0.018178927,0.37577116,1.020502e-11,1.0141583e-11,1.7411024e-11,6.367391e-08,5.000007e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030450007,0.023911012,8389527,0.19076978,0.61300176,0.014057641,0.016731305,0.021957722,0.0040209875,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
696792468,0.73116505,-0.025825744,0.055724263,0.67943037,0.37227485,3.595833,0.052100208,219.38736,756.9783,-77.85629,-1.5210647e-05,3.3015874e-06,3.5931826e-05,0.0025986477,0.0006274546,9.734289e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.1131763,-4.5688586,7.289599e-07,0.000984104,0.022950517,1.4902224e-05,4.759211e-06,5.320109e-06,1.7718883e-05,0.0071870205,0.0069344635,0.016376317,0.018383944,0.018333118,0.3759157,1.0210809e-11,1.0147026e-11,1.7409109e-11,6.3543986e-08,5.000011e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030397233,0.023881648,8389527,0.19161697,0.61311966,0.012162388,0.03665358,0.012180739,0.0019744418,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
696991674,0.71876085,-0.037655916,0.07587644,0.6900781,0.3215855,3.2433736,0.0707176,219.45358,757.6508,-77.86428,-1.5221627e-05,3.2399792e-06,3.59375e-05,0.0025991302,0.00062665716,0.00010076421,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.1074486,-4.5665503,7.4705366e-07,0.0010287403,0.024423096,1.53194e-05,4.784397e-06,5.378175e-06,1.7193457e-05,0.0072896644,0.006934576,0.016362516,0.018408472,0.018339349,0.3752796,1.02109345e-11,1.01464896e-11,1.7407206e-11,6.3416266e-08,5.000009e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.03035941,0.023873482,8389527,0.19169721,0.6126007,0.030743314,0.017484426,0.021368658,0.007582043,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
697199668,0.70812327,-0.033932537,0.079073414,0.7008263,0.27625453,2.840481,0.12109355,219.51314,758.2679,-77.838715,-1.52367475e-05,3.1599247e-06,3.592458e-05,0.002600144,0.0006256155,9.814468e-05,0.23119172,-0.027079206,0.37797898,0.009757435,0.000606031,0.0057695657,6.1108885,-4.564915,7.0164253e-07,0.0010344952,0.022544669,1.5803414e-05,4.804344e-06,5.3441113e-06,1.6687281e-05,0.0074444227,0.00696338,0.016389914,0.018563997,0.018467413,0.37535143,1.0215e-11,1.0149288e-11,1.7403282e-11,6.327852e-08,5.0000093e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030327272,0.023867203,8389527,0.19243547,0.61265934,0.00062294817,0.012896034,0.033677388,0.0021876553,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
697398883,0.69919425,-0.025930548,0.07810499,0.7101794,0.20545675,2.4911828,0.1310486,219.5571,758.7871,-77.814255,-1.5253445e-05,3.0724443e-06,3.5962057e-05,0.0025996554,0.000624201,0.00010003906,0.23118868,-0.027079202,0.37797147,0.009758641,0.0006083214,0.005762482,6.099334,-4.5639424,6.0285214e-07,0.0010502969,0.023337843,1.6248683e-05,4.7985573e-06,5.277629e-06,1.6252836e-05,0.007547815,0.0069702077,0.016399028,0.018598938,0.018472627,0.37619334,1.0213162e-11,1.01460515e-11,1.7397852e-11,6.314353e-08,5.000007e-08,5.0000036e-08,2.1399358e-06,1.7008362e-06,1.9036287e-06,2.167356e-06,2.0418279e-06,1.7663921e-06,0.0302885,0.02386251,8389607,0.19253977,0.61334604,0.02639459,0.022336256,0.02127457,0.013562418,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
697598868,0.69445944,-0.028742539,0.08318489,0.71412903,0.13317132,2.1659486,0.0949832,219.58595,759.23914,-77.79057,-1.527856e-05,3.0167605e-06,3.5999383e-05,0.0025988577,0.00062266074,0.00010176869,0.2311799,-0.027076688,0.37794873,0.0097655635,0.00061461015,0.005741567,6.1188765,-4.5636897,5.03948e-07,0.0011074508,0.024432026,1.6289567e-05,4.7552717e-06,5.243943e-06,1.5935899e-05,0.007621438,0.0069745923,0.016405798,0.018601429,0.018446803,0.37694612,1.0199095e-11,1.0131557e-11,1.7332557e-11,6.2981194e-08,5.0000036e-08,5.0000036e-08,2.1272538e-06,1.6919718e-06,1.8938309e-06,2.1530939e-06,2.0289121e-06,1.7566166e-06,0.030214308,0.023852708,8389607,0.19247918,0.6139594,0.054664545,0.019633152,0.026134545,0.013240792,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
697806068,0.6929029,-0.035959296,0.08678423,0.7148853,0.072583415,1.7816447,0.0889204,219.60242,759.64246,-77.7598,-1.5295245e-05,2.9939615e-06,3.6018002e-05,0.0025980582,0.00062158366,0.000100019395,0.23117517,-0.027076472,0.37793222,0.009768907,0.00061770435,0.0057262667,6.1322546,-4.568894,4.6716804e-07,0.0011529563,0.023929898,1.617695e-05,4.720289e-06,5.243257e-06,1.5767575e-05,0.0077658286,0.007023609,0.016441626,0.018788474,0.018593393,0.37706968,1.0194356e-11,1.01247994e-11,1.7275249e-11,6.280942e-08,5.000007e-08,5.000007e-08,2.1152223e-06,1.6838093e-06,1.8844149e-06,2.1398037e-06,2.016561e-06,1.7471232e-06,0.030165974,0.023840902,8389607,0.19334391,0.61406,0.036216438,0.008365004,0.018125067,0.0054342533,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
698005267,0.6935809,-0.03419646,0.0817635,0.7149063,0.01779593,1.4205377,0.07223996,219.6048,759.9544,-77.723404,-1.5326254e-05,2.9661398e-06,3.6028607e-05,0.0025965143,0.00062078703,9.767998e-05,0.23117241,-0.027080942,0.3779242,0.009764859,0.0006199921,0.005717852,6.133008,-4.561932,5.018442e-07,0.0011385855,0.022448393,1.6041371e-05,4.6794166e-06,5.1865386e-06,1.564177e-05,0.007829847,0.007023071,0.016429255,0.018803243,0.018572524,0.376396,1.0185833e-11,1.0112363e-11,1.7213227e-11,6.2623585e-08,5.000011e-08,5e-08,2.1036462e-06,1.6761271e-06,1.8752121e-06,2.1273736e-06,2.0047262e-06,1.7378954e-06,0.030123973,0.023828555,8389607,0.19332813,0.6135112,0.018499248,0.0178586,0.018990222,0.0016415705,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
698213276,0.69533396,-0.023266612,0.06529366,0.7153364,-0.009601817,1.1022953,0.05049124,219.60187,760.21265,-77.70812,-1.5333317e-05,2.9782261e-06,3.6034704e-05,0.002596069,0.00062055583,9.918468e-05,0.23116839,-0.027080964,0.377912,0.009766825,0.0006230382,0.005706444,6.14004,-4.5606484,6.161456e-07,0.0011947692,0.022049794,1.5924708e-05,4.662041e-06,5.0960693e-06,1.5482838e-05,0.007890015,0.007059789,0.016484842,0.018962411,0.018688792,0.37783045,1.0182994e-11,1.0104272e-11,1.7145676e-11,6.242254e-08,5.000007e-08,5.0000036e-08,2.09108e-06,1.6679471e-06,1.8650545e-06,2.1143273e-06,1.9919844e-06,1.7278048e-06,0.03009235,0.023827612,8389607,0.19403918,0.61467916,0.017837765,0.00981282,0.017063707,0.0076510906,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
698416468,0.69660175,-0.011866415,0.053474404,0.71536404,-0.054579034,0.9130322,0.03032927,219.59137,760.41724,-77.695404,-1.537657e-05,3.0345238e-06,3.6038287e-05,0.0025944638,0.00062307756,9.9554505e-05,0.23114587,-0.027081098,0.37790096,0.00976786,0.00064373703,0.0056949602,6.145054,-4.5607452,6.1904717e-07,0.0012605793,0.022960538,1.5824624e-05,4.6660234e-06,5.0083718e-06,1.5345264e-05,0.0078259595,0.0070595127,0.016479174,0.018991921,0.018686082,0.3772005,1.0181478e-11,1.0095528e-11,1.7094189e-11,6.222351e-08,5.0000036e-08,5.0000036e-08,2.0805187e-06,1.6612693e-06,1.8564277e-06,2.1034762e-06,1.9811243e-06,1.7190699e-06,0.030068075,0.023821346,8389607,0.19410823,0.6141665,0.03391844,0.029010097,0.010835237,0.008772731,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
698615668,0.6973484,-0.0050378437,0.044121865,0.7153552,-0.077787295,0.75862825,-0.009850298,219.57623,760.5947,-77.69533,-1.5393962e-05,3.1291715e-06,3.607454e-05,0.0025942202,0.00062459684,0.00010088124,0.23113419,-0.027072076,0.37788504,0.009780557,0.000653268,0.005680415,6.142183,-4.556009,5.6310364e-07,0.0012808993,0.024008231,1.5723555e-05,4.6835507e-06,4.9513555e-06,1.52093135e-05,0.0077654286,0.0070846383,0.016503999,0.019072453,0.018740946,0.37829256,1.0197561e-11,1.0103197e-11,1.706582e-11,6.202574e-08,5e-08,5e-08,2.0704458e-06,1.6550522e-06,1.8481118e-06,2.0932605e-06,1.970671e-06,1.7105442e-06,0.030049238,0.023810012,8389607,0.19445668,0.6150549,0.027960528,0.053468734,0.00438707,0.001891574,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
698815668,0.6971843,-0.010838619,0.048873477,0.71514195,-0.0911971,0.640757,-0.011194095,219.56003,760.747,-77.70165,-1.5411199e-05,3.242317e-06,3.6054935e-05,0.0025938808,0.00062800705,0.00010222706,0.23111796,-0.027072195,0.37788132,0.009780548,0.0006684558,0.0056761564,6.1491427,-4.5554934,5.01476e-07,0.0012199108,0.023057692,1.559277e-05,4.6605405e-06,4.930594e-06,1.5132093e-05,0.0076443814,0.007063798,0.016496167,0.019059472,0.018717946,0.3775864,1.0197742e-11,1.0094115e-11,1.7028729e-11,6.1831734e-08,5.0000036e-08,5.0000036e-08,2.0606806e-06,1.6491114e-06,1.8399468e-06,2.0836164e-06,1.9605973e-06,1.7022243e-06,0.030019965,0.023803255,8389607,0.19436413,0.6144806,0.029849142,0.0642165,0.003008194,0.01187202,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
699022921,0.696936,-0.008998867,0.04275509,0.7158012,-0.10245507,0.49338093,0.004547341,219.53886,760.8783,-77.70391,-1.5428139e-05,3.3710478e-06,3.605188e-05,0.002593029,0.0006301329,0.000101932164,0.23110902,-0.027072044,0.37786856,0.009781843,0.0006762374,0.0056640245,6.158507,-4.55721,6.4680665e-07,0.0011342567,0.022476798,1.5538903e-05,4.6821574e-06,4.8991355e-06,1.501286e-05,0.0075867977,0.007084257,0.01653516,0.0191976,0.018847587,0.37766698,1.0205256e-11,1.0091799e-11,1.7004394e-11,6.164301e-08,5.0000036e-08,5.0000036e-08,2.0513578e-06,1.6435735e-06,1.8320817e-06,2.0744903e-06,1.9508777e-06,1.6941098e-06,0.029972548,0.023797268,8389607,0.19505176,0.6145462,0.05163771,0.06681082,0.007708836,0.015126211,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
699222868,0.6967558,0.01279487,0.016196799,0.71701145,-0.09295651,0.44174442,-0.031076573,219.51808,760.9877,-77.7083,-1.5441516e-05,3.5337466e-06,3.6065936e-05,0.0025927133,0.000632798,0.0001010809,0.23109631,-0.027066233,0.37785098,0.009789917,0.00068700453,0.0056471108,6.172053,-4.5607853,6.815232e-07,0.0011984339,0.021121128,1.5587826e-05,4.802717e-06,4.8233424e-06,1.4798779e-05,0.00747416,0.007082265,0.016547408,0.019171217,0.018829657,0.37838686,1.0210566e-11,1.0086441e-11,1.6993152e-11,6.146676e-08,5.0000107e-08,5.000007e-08,2.0435948e-06,1.6390896e-06,1.8254968e-06,2.0668808e-06,1.9426268e-06,1.6871486e-06,0.029918417,0.02378536,8389607,0.19493812,0.61513156,0.026725803,0.07348064,0.014642685,0.0016696652,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
699422068,0.69598055,0.03202817,-0.0017743479,0.7173438,-0.09196956,0.5280857,-0.003670353,219.49992,761.1083,-77.72336,-1.5469788e-05,3.7181912e-06,3.6009173e-05,0.002591557,0.0006382263,0.00010382768,0.23106487,-0.027071409,0.3778337,0.009782556,0.00071637245,0.005629629,6.1829247,-4.5644746,7.2611374e-07,0.001255881,0.02401329,1.5577183e-05,4.903744e-06,4.7663957e-06,1.4588992e-05,0.007307477,0.0070536193,0.016537286,0.019143486,0.018824922,0.37776518,1.02135835e-11,1.0080559e-11,1.6969096e-11,6.129322e-08,5e-08,5e-08,2.033576e-06,1.6332382e-06,1.8168224e-06,2.0576463e-06,1.9324023e-06,1.6783839e-06,0.029872186,0.023767093,8389607,0.19485484,0.61462605,0.042681027,0.0946225,0.024537856,0.006217592,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
699624516,0.69448787,0.045852482,-0.012314397,0.7179363,-0.09938235,0.70942384,0.0029223317,219.4847,761.2597,-77.72263,-1.5457968e-05,3.9451693e-06,3.6021083e-05,0.0025923774,0.00064171304,9.946242e-05,0.23105857,-0.027063975,0.37782365,0.009790964,0.00072114175,0.0056176567,6.1901846,-4.565869,5.5718954e-07,0.0011861682,0.02298965,1.5620786e-05,4.9744535e-06,4.7358753e-06,1.4432761e-05,0.007167596,0.0070366673,0.016543793,0.01909965,0.018817538,0.37849507,1.021745e-11,1.0076184e-11,1.6963856e-11,6.11416e-08,5.0000036e-08,5.0000036e-08,2.0251346e-06,1.628468e-06,1.8094719e-06,2.0498392e-06,1.92361e-06,1.6707595e-06,0.029844202,0.023765074,8389607,0.19472337,0.61521953,0.03416291,0.08774853,0.030907778,0.004942608,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
699825307,0.6949364,0.045830246,-0.012917997,0.71749294,-0.09789992,0.91069895,0.011234708,219.46573,761.4561,-77.71303,-1.5479289e-05,4.1861904e-06,3.600741e-05,0.0025921175,0.00064662466,9.5735246e-05,0.2310439,-0.027061697,0.3778174,0.009793283,0.00073442154,0.005609219,6.193743,-4.5667334,5.1677955e-07,0.0011553873,0.02441873,1.5594132e-05,4.988355e-06,4.7197577e-06,1.4444249e-05,0.0070905294,0.0070405356,0.016535955,0.019097235,0.018862292,0.3781393,1.02328606e-11,1.0084962e-11,1.6978717e-11,6.100647e-08,5.0000036e-08,5.0000036e-08,2.0170394e-06,1.6240192e-06,1.8023776e-06,2.0424102e-06,1.9150816e-06,1.6633035e-06,0.029806323,0.023746558,8389607,0.19483204,0.61493033,0.033245075,0.09186355,0.03682733,0.001626865,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
700032511,0.6972056,0.03512968,-0.0037185801,0.7160004,-0.10846526,1.1006244,0.040730946,219.44678,761.70245,-77.702415,-1.5480795e-05,4.4444873e-06,3.60032e-05,0.0025921597,0.0006508916,9.430503e-05,0.2310367,-0.027058894,0.3778107,0.009796216,0.00074058754,0.0056006345,6.194007,-4.5651994,7.609303e-07,0.0011300812,0.024833936,1.5515152e-05,4.9402697e-06,4.7134367e-06,1.4616689e-05,0.007077875,0.0070637646,0.016571086,0.01918792,0.019006068,0.37822187,1.02396815e-11,1.0087198e-11,1.6990446e-11,6.088859e-08,5.0000036e-08,5.0000036e-08,2.0091995e-06,1.6198078e-06,1.7954643e-06,2.0353625e-06,1.9067929e-06,1.6560249e-06,0.029786004,0.023734959,8389607,0.19543281,0.61499745,0.0076162093,0.10266758,0.045794122,0.0015248237,0.0,0.0,0.0,0.011969,0,0,0,831,24,0,0,0
