timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
557783675,-0.035984755,0.07337713,0.05733809,0.04847336,0.15674973,1.0899162,0.0014945269,-0.0012135804,0.0027767718,-0.012952268,0.0,0.0,0.0,0.0,0.0,0.257335,0.25720975,0.57927567,0.2694473,0.2693819,100.37538,0.0025127125,0.0025132857,0.002513313,0.09016442,0.0,0.0,0.0,0.0,0.0,0.00043262664,0.013734012,0.052950725,-0.7708272,-0.70940536,2.5023189,2.5029097,0.0,0.0
557986887,0.028942823,0.04699278,0.025542036,0.048534393,0.14350891,1.8167915,0.0014945269,-0.0012135804,0.0027767718,0.011768222,0.0,0.0,0.0,0.0,0.0,0.25736538,0.2572673,0.5792804,0.26949728,0.2694285,100.375565,0.0025127125,0.0025132857,0.002513313,0.090163104,0.0,0.0,0.0,0.0,0.0,0.00037147073,0.012658941,0.05228551,1.1918142,0.91451174,2.5060532,2.5048332,0.0,0.0
558186868,-0.047350407,0.13714981,0.01367265,0.048934937,0.14760208,1.138092,0.0014945269,-0.0012135804,0.0027767718,-0.0014790297,0.0,0.0,0.0,0.0,0.0,0.2573891,0.25733182,0.5793095,0.26958853,0.26952022,100.37892,0.0025127125,0.0025132857,0.002513313,0.09016232,0.0,0.0,0.0,0.0,0.0,0.0005406899,0.011421206,0.036528923,0.7739178,-0.18771043,2.504337,2.5015862,0.0,0.0
558386068,0.039278984,-0.0027418137,0.07354112,0.020153046,0.08714676,0.53028107,0.0014945269,-0.0012135804,0.0027767718,-0.004261136,0.0,0.0,0.0,0.0,0.0,0.25738236,0.2573599,0.5792658,0.26948005,0.26941726,100.376205,0.0025127125,0.0025132857,0.002513313,0.09016171,0.0,0.0,0.0,0.0,0.0,0.00032667167,0.010845752,0.040046833,1.85678,0.12702611,2.5089333,2.501572,0.0,0.0
558586097,0.04254532,0.073041916,0.039529264,0.03866577,0.12705994,1.4837646,0.0014945269,-0.0012135804,0.0027767718,-0.006082773,0.0,0.0,0.0,0.0,0.0,0.25745067,0.25748822,0.5793322,0.26965362,0.26959983,100.3792,0.0025127125,0.0025132857,0.002513313,0.09016015,0.0,0.0,0.0,0.0,0.0,0.00029955737,0.008934148,0.034522604,0.6964729,1.2234356,2.5040963,2.506087,0.0,0.0
558793292,-0.008117676,0.03234768,0.0393973,0.005622864,0.069667816,1.2200584,0.0014945269,-0.0012135804,0.0027767718,0.0034737587,0.0,0.0,0.0,0.0,0.0,0.25744882,0.25754312,0.5792861,0.269541,0.2695009,100.375755,0.0025127125,0.0025132857,0.002513313,0.0901582,0.0,0.0,0.0,0.0,0.0,0.0003007543,0.00936052,0.028708601,0.82211494,1.3795135,2.5046296,2.5067573,0.0,0.0
558992468,0.04607582,0.061860085,0.087878376,0.034542084,0.112327576,1.4277229,0.0014945269,-0.0012135804,0.0027767718,-0.0015617609,0.0,0.0,0.0,0.0,0.0,0.25757435,0.25772098,0.5793329,0.26971754,0.26969394,100.37515,0.0025127125,0.0025132857,0.002513313,0.09015648,0.0,0.0,0.0,0.0,0.0,0.00040793457,0.0083407955,0.026977476,0.071951926,-1.9878883,2.5014787,2.508595,0.0,0.0
559200468,-0.0013461113,0.122961044,0.022369996,0.05851364,0.14762878,1.3652267,0.0014945269,-0.0012135804,0.0027767718,-0.00089883804,0.0,0.0,0.0,0.0,0.0,0.25770262,0.2578818,0.5793777,0.26988775,0.26988292,100.37532,0.0025127125,0.0025132857,0.002513313,0.09015521,0.0,0.0,0.0,0.0,0.0,0.00065506966,0.005839196,0.015491502,0.02182591,0.6902415,2.501386,2.5035896,0.0,0.0
559399670,-0.06423521,0.13623142,-0.036909908,-0.0027008057,0.056404114,1.4565048,0.0014945269,-0.0012135804,0.0027767718,-0.01982069,0.0,0.0,0.0,0.0,0.0,0.25766632,0.25787798,0.57928807,0.26962408,0.26963586,100.37487,0.0025127125,0.0025132857,0.002513313,0.09015447,0.0,0.0,0.0,0.0,0.0,0.00079511764,0.0086328965,0.019442162,0.31001619,-0.1544587,2.502374,2.5014987,0.0,0.0
559607668,-0.052932262,0.055150032,0.09932047,0.0076942444,0.10053635,0.94911194,0.0014945269,-0.0012135804,0.0027767718,0.0035678148,0.0,0.0,0.0,0.0,0.0,0.25775447,0.25799638,0.5793545,0.269809,0.26984257,100.375015,0.0025127125,0.0025132857,0.002513313,0.09015397,0.0,0.0,0.0,0.0,0.0,0.0008270185,0.0102469055,0.021439807,-0.5960193,1.5012054,2.5013628,2.5072467,0.0,0.0
559806868,-0.05772829,0.07546091,-0.019892693,0.0009727478,0.09228897,1.2484894,0.0014945269,-0.0012135804,0.0027767718,-0.004959464,0.0,0.0,0.0,0.0,0.0,0.25778893,0.25804695,0.57935613,0.2698377,0.26989093,100.37455,0.0025127125,0.0025132857,0.002513313,0.09015452,0.0,0.0,0.0,0.0,0.0,0.0005762087,0.010402868,0.020090729,0.68237543,1.0119582,2.503833,2.5050688,0.0,0.0
560006874,-0.07323384,0.048814297,0.01156795,-0.027748108,0.034046173,0.7860527,0.0014945269,-0.0012135804,0.0027767718,0.02249682,0.0,0.0,0.0,0.0,0.0,0.2577401,0.25797856,0.5793071,0.2697129,0.269782,100.37475,0.0025127125,0.0025132857,0.002513313,0.09015315,0.0,0.0,0.0,0.0,0.0,0.0003609665,0.013625703,0.026742969,0.4919284,0.97822815,2.503055,2.5049248,0.0,0.0
560210074,-0.0896678,-0.05331421,0.14604226,-0.01935196,0.07403183,0.69911957,0.0014945269,-0.0012135804,0.0027767718,-0.003904581,0.0,0.0,0.0,0.0,0.0,0.2577824,0.25799733,0.57934546,0.26989406,0.26997995,100.375015,0.0025127125,0.0025132857,0.002513313,0.090152174,0.0,0.0,0.0,0.0,0.0,0.00035319122,0.01572442,0.028273894,1.0325434,1.4315622,2.5051975,2.5069122,0.0,0.0
560418068,-0.1409409,-0.013633728,0.023207918,-0.050247192,0.03800583,1.0800629,0.0014945269,-0.0012135804,0.0027767718,0.011560321,0.0,0.0,0.0,0.0,0.0,0.25778127,0.25796005,0.5793212,0.269831,0.2699253,100.37557,0.0025127125,0.0025132857,0.002513313,0.090151474,0.0,0.0,0.0,0.0,0.0,0.0004237229,0.018625509,0.034590043,-0.87826884,-0.90799093,2.502207,2.5033524,0.0,0.0
560617277,-0.17947412,-0.028276443,0.06296681,-0.05675888,0.029064178,0.6173668,0.0014945269,-0.0012135804,0.0027767718,0.00215137,0.0,0.0,0.0,0.0,0.0,0.25779176,0.25793594,0.57931656,0.26986086,0.26995945,100.375084,0.0025127125,0.0025132857,0.002513313,0.09015097,0.0,0.0,0.0,0.0,0.0,0.000568564,0.020321392,0.038361203,0.78414226,2.6251268,2.5042856,2.5120656,0.0,0.0
560824468,-0.085657835,-0.05978775,0.05165875,-0.039733887,0.059192657,0.3623085,0.0014945269,-0.0012135804,0.0027767718,0.0031243563,0.0,0.0,0.0,0.0,0.0,0.2578271,0.25793678,0.57935154,0.27002338,0.27012292,100.37528,0.0025127125,0.0025132857,0.002513313,0.09015073,0.0,0.0,0.0,0.0,0.0,0.0006277533,0.01933182,0.038174395,2.0322196,0.7478248,2.5090494,2.5038543,0.0,0.0
561024479,-0.13359118,-0.014163017,0.030960396,-0.05016327,0.052913666,0.1849823,0.0014945269,-0.0012135804,0.0027767718,0.0051077604,0.0,0.0,0.0,0.0,0.0,0.2578125,0.25789562,0.5793391,0.27002108,0.27011645,100.37477,0.0025127125,0.0025132857,0.002513313,0.09015054,0.0,0.0,0.0,0.0,0.0,0.00059809454,0.018931601,0.038162474,-0.3022998,-0.7453933,2.501256,2.5025747,0.0,0.0
561223668,-0.0775218,-0.0006351471,0.06186913,-0.041275024,0.089286804,-0.07903671,0.0014945269,-0.0012135804,0.0027767718,0.012048483,0.0,0.0,0.0,0.0,0.0,0.25787774,0.257929,0.57937187,0.27018365,0.27027404,100.37507,0.0025127125,0.0025132857,0.002513313,0.09015033,0.0,0.0,0.0,0.0,0.0,0.00058223814,0.017221192,0.034717925,0.8480326,-1.4268543,2.504638,2.5054834,0.0,0.0
561431668,-0.0621531,-0.12011099,0.08258348,-0.06637573,0.01645279,1.2605057,0.0014945269,-0.0012135804,0.0027767718,0.0044686794,0.0,0.0,0.0,0.0,0.0,0.257812,0.25784856,0.57933635,0.27000758,0.27008772,100.37528,0.0025127125,0.0025132857,0.002513313,0.09015016,0.0,0.0,0.0,0.0,0.0,0.0005308512,0.017157936,0.03273136,0.07444301,1.9366846,2.5018516,2.5088491,0.0,0.0
561630868,-0.06303215,-0.052769184,0.09509576,-0.066352844,0.0036468506,0.5712471,0.0014945269,-0.0012135804,0.0027767718,0.026540637,0.0,0.0,0.0,0.0,0.0,0.2578139,0.2578407,0.57932746,0.27001205,0.27008164,100.37482,0.0025127125,0.0025132857,0.002513313,0.09015011,0.0,0.0,0.0,0.0,0.0,0.0005247341,0.015258199,0.02992969,0.8893745,-0.06882991,2.5049882,2.5014098,0.0,0.0
561830108,-0.105341434,-0.0135035515,0.040539198,-0.06706238,-0.0005722046,1.0302238,0.0014945269,-0.0012135804,0.0027767718,0.0060064793,0.0,0.0,0.0,0.0,0.0,0.25778776,0.2578147,0.5793428,0.27001315,0.27007204,100.375755,0.0025127125,0.0025132857,0.002513313,0.09015028,0.0,0.0,0.0,0.0,0.0,0.0006639982,0.014780063,0.031369973,-0.19911402,0.7381729,2.501249,2.5037344,0.0,0.0
562030068,-0.10041499,-0.017929554,0.05226487,-0.07034683,-0.00032043457,0.89974976,0.0014945269,-0.0012135804,0.0027767718,0.00819397,0.0,0.0,0.0,0.0,0.0,0.25776225,0.25779107,0.57933617,0.2700278,0.27007645,100.3752,0.0025127125,0.0025132857,0.002513313,0.09015035,0.0,0.0,0.0,0.0,0.0,0.0005681565,0.013815122,0.029023347,1.7178642,0.9277017,2.5081842,2.504505,0.0,0.0
562233277,-0.034008265,-0.04648447,0.08141274,-0.046974182,0.05647278,0.21934128,0.0014945269,-0.0012135804,0.0027767718,-0.00050222874,0.0,0.0,0.0,0.0,0.0,0.25777814,0.25781423,0.5793722,0.2701645,0.2702045,100.37618,0.0025127125,0.0025132857,0.002513313,0.09015042,0.0,0.0,0.0,0.0,0.0,0.0004288078,0.009584163,0.021011611,1.8298328,0.5829371,2.5086079,2.5030491,0.0,0.0
562441278,-0.0026025772,0.0021481514,0.060686506,-0.056865692,0.016304016,0.045295715,0.0014945269,-0.0012135804,0.0027767718,0.03661871,0.0,0.0,0.0,0.0,0.0,0.25770274,0.25774673,0.5793434,0.27004743,0.27008003,100.376724,0.0025127125,0.0025132857,0.002513313,0.09015068,0.0,0.0,0.0,0.0,0.0,0.0003691278,0.007814309,0.019881278,-0.29510206,-0.5756732,2.5012372,2.5017679,0.0,0.0
562640477,-0.044826984,0.016145706,0.010048322,-0.055778503,0.019004822,0.8004761,0.0014945269,-0.0012135804,0.0027767718,0.012809515,0.0,0.0,0.0,0.0,0.0,0.25768065,0.2577318,0.5793371,0.27006304,0.2700905,100.37625,0.0025127125,0.0025132857,0.002513313,0.0901509,0.0,0.0,0.0,0.0,0.0,0.00039443307,0.007018761,0.01883597,-0.16639346,0.09099421,2.501232,2.5013793,0.0,0.0
562848468,0.017699003,-0.03822565,0.15594476,-0.057777405,0.017700195,-0.5351982,0.0014945269,-0.0012135804,0.0027767718,0.026447058,0.0,0.0,0.0,0.0,0.0,0.2576396,0.25769517,0.5793273,0.27004415,0.2700683,100.376465,0.0025127125,0.0025132857,0.002513313,0.090150975,0.0,0.0,0.0,0.0,0.0,0.00030382603,0.005432131,0.019635957,-0.44863284,-0.8256055,2.5012243,2.5027845,0.0,0.0
563047702,-0.047003508,0.06664705,-0.029988065,-0.08041382,-0.03882599,1.4059334,0.0014945269,-0.0012135804,0.0027767718,-0.004277706,0.0,0.0,0.0,0.0,0.0,0.25756922,0.25762296,0.5792948,0.26989126,0.26991317,100.376686,0.0025127125,0.0025132857,0.002513313,0.09015107,0.0,0.0,0.0,0.0,0.0,0.00038312373,0.0059561427,0.02182092,-0.37764123,-0.99553555,2.501215,2.503462,0.0,0.0
563254868,-0.021667957,-0.07507563,0.04308179,-0.030109406,0.07850647,0.47207642,0.0014945269,-0.0012135804,0.0027767718,0.01574111,0.0,0.0,0.0,0.0,0.0,0.25761726,0.25767013,0.5793568,0.27016777,0.27018943,100.37624,0.0025127125,0.0025132857,0.002513313,0.09015127,0.0,0.0,0.0,0.0,0.0,0.0003329222,0.003673582,0.014380703,1.9072603,3.2991607,2.5087569,2.514066,0.0,0.0
563454868,-0.00031495094,0.04695463,0.061596908,-0.059589386,0.015937805,0.543087,0.0014945269,-0.0012135804,0.0027767718,-0.03225684,0.0,0.0,0.0,0.0,0.0,0.25756428,0.25761396,0.5793211,0.26999956,0.27002048,100.37643,0.0025127125,0.0025132857,0.002513313,0.09015162,0.0,0.0,0.0,0.0,0.0,0.00027679894,0.0034800093,0.011891644,1.42819,-2.158724,2.5069945,2.508123,0.0,0.0
563658068,-0.04653883,0.004861355,0.0027679726,-0.056854248,0.014381409,0.41617203,0.0014945269,-0.0012135804,0.0027767718,0.004627466,0.0,0.0,0.0,0.0,0.0,0.2575238,0.25756255,0.57933325,0.26997873,0.26999947,100.37671,0.0025127125,0.0025132857,0.002513313,0.09015173,0.0,0.0,0.0,0.0,0.0,0.000311107,0.0039400193,0.012696101,1.8842769,0.65554637,2.50858,2.5032508,0.0,0.0
563858068,-0.044692993,-0.0012516975,0.08200003,-0.045394897,0.040138245,0.15576553,0.0014945269,-0.0012135804,0.0027767718,0.0041133165,0.0,0.0,0.0,0.0,0.0,0.2575304,0.25755742,0.57933193,0.27001813,0.27003863,100.377266,0.0025127125,0.0025132857,0.002513313,0.09015185,0.0,0.0,0.0,0.0,0.0,0.00029629824,0.002882369,0.009392446,-1.270102,1.9956445,2.5026183,2.508646,0.0,0.0
564065283,-0.1284411,0.020674229,0.044338804,-0.069438934,0.0061035156,0.44648743,0.0014945269,-0.0012135804,0.0027767718,-0.013376713,0.0,0.0,0.0,0.0,0.0,0.2574647,0.25747496,0.5793103,0.26990083,0.2699198,100.37676,0.0025127125,0.0025132857,0.002513313,0.09015199,0.0,0.0,0.0,0.0,0.0,0.00041553433,0.005221036,0.011163308,0.8277465,-1.4487469,2.5047956,2.505138,0.0,0.0
564264468,-0.06434107,0.039652824,0.08590488,-0.053958893,0.03010559,-0.6346321,0.0014945269,-0.0012135804,0.0027767718,0.0037196875,0.0,0.0,0.0,0.0,0.0,0.25749236,0.25749454,0.579327,0.26997006,0.26998836,100.37694,0.0025127125,0.0025132857,0.002513313,0.09015209,0.0,0.0,0.0,0.0,0.0,0.00035495905,0.0024130219,0.017384242,1.4758741,-0.24491817,2.5070326,2.5013273,0.0,0.0
564472468,-0.09459615,0.020539284,0.0737873,-0.06883621,-0.006362915,0.29452133,0.0014945269,-0.0012135804,0.0027767718,0.0034912825,0.0,0.0,0.0,0.0,0.0,0.2574644,0.25742793,0.5793049,0.26984945,0.26986277,100.37786,0.0025127125,0.0025132857,0.002513313,0.09015229,0.0,0.0,0.0,0.0,0.0,0.000404598,0.0033657954,0.011968067,1.7983414,1.6942369,2.5080433,2.5072944,0.0,0.0
564671668,-0.03414631,0.039389133,0.0016632006,-0.03313446,0.048057556,-0.364254,0.0014945269,-0.0012135804,0.0027767718,0.004283428,0.0,0.0,0.0,0.0,0.0,0.2575027,0.25745186,0.5793365,0.2699877,0.26999596,100.37812,0.0025127125,0.0025132857,0.002513313,0.09015238,0.0,0.0,0.0,0.0,0.0,0.00034035425,0.0034405596,0.021686343,2.2030492,0.7133976,2.509383,2.503431,0.0,0.0
564871713,0.021014214,-0.039950848,0.06778619,-0.036441803,0.040222168,0.5649605,0.0014945269,-0.0012135804,0.0027767718,-0.012133241,0.0,0.0,0.0,0.0,0.0,0.25747696,0.25742462,0.579321,0.26995346,0.26995593,100.377525,0.0025127125,0.0025132857,0.002513313,0.09015256,0.0,0.0,0.0,0.0,0.0,0.00028610244,0.0016220219,0.011857005,1.1831656,0.73495525,2.5057344,2.5034869,0.0,0.0
565074874,-0.107800245,-0.02401352,0.028561056,-0.045425415,0.036499023,0.33168793,0.0014945269,-0.0012135804,0.0027767718,0.009335756,0.0,0.0,0.0,0.0,0.0,0.25742638,0.25739646,0.5793248,0.26993546,0.26993358,100.3785,0.0025127125,0.0025132857,0.002513313,0.09015277,0.0,0.0,0.0,0.0,0.0,0.00035740092,0.0029449423,0.0095329555,0.7635286,-0.31745094,2.5042477,2.5012996,0.0,0.0
565274876,0.0123176575,-0.070616245,0.12690482,-0.05338669,-0.011787415,0.7931061,0.0014945269,-0.0012135804,0.0027767718,0.00040769577,0.0,0.0,0.0,0.0,0.0,0.25737685,0.25738028,0.5792664,0.26982477,0.26982155,100.377525,0.0025127125,0.0025132857,0.002513313,0.090152785,0.0,0.0,0.0,0.0,0.0,0.0003772422,0.005666763,0.009663827,0.48031116,1.0341716,2.5033705,2.504659,0.0,0.0
565482079,-0.05065465,-0.054144382,0.025274493,-0.05121994,-0.015014648,-0.57353973,0.0014945269,-0.0012135804,0.0027767718,0.0036919117,0.0,0.0,0.0,0.0,0.0,0.257383,0.25739393,0.57927376,0.26982164,0.26981914,100.378494,0.0025127125,0.0025132857,0.002513313,0.09015317,0.0,0.0,0.0,0.0,0.0,0.0004507399,0.009820386,0.015833098,-0.055749595,1.5253135,2.5017438,2.5065691,0.0,0.0
565681273,0.024131298,-0.00027894974,0.037456095,-0.050743103,-0.026428223,-1.2395668,0.0014945269,-0.0012135804,0.0027767718,0.012249231,0.0,0.0,0.0,0.0,0.0,0.25740585,0.2574039,0.5792575,0.2697972,0.269795,100.37573,0.0025127125,0.0025132857,0.002513313,0.09015263,0.0,0.0,0.0,0.0,0.0,0.00028273827,0.0077958074,0.019987727,0.22988212,-0.27721506,2.5026994,2.501279,0.0,0.0
565889277,0.022037506,0.0315938,0.047661565,-0.024799347,0.033432007,-1.0414543,0.0014945269,-0.0012135804,0.0027767718,0.0031062365,0.0,0.0,0.0,0.0,0.0,0.25746068,0.2574373,0.5792837,0.26992393,0.2699198,100.37586,0.0025127125,0.0025132857,0.002513313,0.09015274,0.0,0.0,0.0,0.0,0.0,0.00024853,0.0055091875,0.023827424,1.8593547,1.3813375,2.5080886,2.5059822,0.0,0.0
566088468,-0.04297185,0.04384184,-0.0075550713,-0.04576111,-0.027900696,-0.6778717,0.0014945269,-0.0012135804,0.0027767718,-0.011241555,0.0,0.0,0.0,0.0,0.0,0.257441,0.25738364,0.5792406,0.2697663,0.26975834,100.37532,0.0025127125,0.0025132857,0.002513313,0.09015277,0.0,0.0,0.0,0.0,0.0,0.00012904387,0.004775672,0.025464542,0.6589971,-0.43952858,2.504005,2.5012672,0.0,0.0
566296468,-0.061002016,-0.017704487,0.0006928686,-0.038909912,-0.029426575,-0.32487106,0.0014945269,-0.0012135804,0.0027767718,0.027457356,0.0,0.0,0.0,0.0,0.0,0.25746393,0.25738317,0.57922286,0.26975664,0.26974246,100.37549,0.0025127125,0.0025132857,0.002513313,0.090153836,0.0,0.0,0.0,0.0,0.0,0.00022801365,0.0054181144,0.027736321,0.9355994,-0.7083934,2.5048265,2.501994,0.0,0.0
566495668,-0.0051202774,-0.043587685,0.089832634,-0.041526794,-0.027679443,0.28316498,0.0014945269,-0.0012135804,0.0027767718,0.004768491,0.0,0.0,0.0,0.0,0.0,0.2574232,0.25736558,0.57920665,0.26976126,0.26974133,100.37497,0.0025127125,0.0025132857,0.002513313,0.09015392,0.0,0.0,0.0,0.0,0.0,0.00033411267,0.0033755503,0.010603619,-1.6142893,0.454803,2.5034065,2.5023732,0.0,0.0
566695687,0.010975838,-0.11945009,0.09237012,-0.02797699,0.010627747,-0.21007156,0.0014945269,-0.0012135804,0.0027767718,0.020846486,0.0,0.0,0.0,0.0,0.0,0.2574205,0.25740388,0.5792312,0.2698939,0.26987207,100.37514,0.0025127125,0.0025132857,0.002513313,0.09015389,0.0,0.0,0.0,0.0,0.0,0.00048149686,0.008317861,0.01346425,1.8822877,-0.45381153,2.507581,2.5012515,0.0,0.0
566902890,0.05870056,-0.136724,0.07891544,-0.050312042,-0.05996704,-0.037952423,0.0014945269,-0.0012135804,0.0027767718,0.01441288,0.0,0.0,0.0,0.0,0.0,0.25737372,0.25738272,0.579188,0.26973695,0.26971856,100.37609,0.0025127125,0.0025132857,0.002513313,0.090154044,0.0,0.0,0.0,0.0,0.0,0.0005178984,0.013068782,0.02110175,-0.36731037,0.26134872,2.5010486,2.5016773,0.0,0.0
567106085,0.01197958,-0.010352612,0.030092288,-0.016036987,-0.004180908,0.5771675,0.0014945269,-0.0012135804,0.0027767718,0.00085258484,0.0,0.0,0.0,0.0,0.0,0.2574273,0.2574407,0.57921743,0.2698704,0.26985675,100.375496,0.0025127125,0.0025132857,0.002513313,0.09015409,0.0,0.0,0.0,0.0,0.0,0.00040680234,0.0098204,0.016180867,1.279442,-0.55476034,2.5060322,2.5013218,0.0,0.0
567306068,0.031434536,-0.083715916,0.028415494,-0.027153015,-0.045928955,-0.016178131,0.0014945269,-0.0012135804,0.0027767718,0.039893627,0.0,0.0,0.0,0.0,0.0,0.25740376,0.25741792,0.57918525,0.2697763,0.26976663,100.37599,0.0025127125,0.0025132857,0.002513313,0.09015429,0.0,0.0,0.0,0.0,0.0,0.00035748526,0.0107853245,0.019487876,0.80805767,-0.40094185,2.5045078,2.5012329,0.0,0.0
567513268,0.012634277,-0.078531265,0.008823633,-0.015483856,-0.041885376,0.1414299,0.0014945269,-0.0012135804,0.0027767718,-0.0020575523,0.0,0.0,0.0,0.0,0.0,0.25739223,0.25741035,0.5791721,0.26978403,0.26977807,100.37622,0.0025127125,0.0025132857,0.002513313,0.0901545,0.0,0.0,0.0,0.0,0.0,0.0004435193,0.009751382,0.019660538,1.1591516,-1.513327,2.5055647,2.5048237,0.0,0.0
567713272,0.036401987,-0.1177969,0.10595904,-0.014228821,-0.049179077,-0.17168808,0.0014945269,-0.0012135804,0.0027767718,0.015230536,0.0,0.0,0.0,0.0,0.0,0.2573935,0.25741348,0.5791777,0.26977515,0.26977304,100.375626,0.0025127125,0.0025132857,0.002513313,0.09015483,0.0,0.0,0.0,0.0,0.0,0.00046740347,0.010738108,0.020098992,0.56992996,0.8596792,2.5038092,2.503861,0.0,0.0
567920482,0.09580803,-0.022220135,0.10742548,-0.011489868,-0.05243683,0.4514122,0.0014945269,-0.0012135804,0.0027767718,-0.006960869,0.0,0.0,0.0,0.0,0.0,0.25741807,0.25743702,0.5791624,0.26977426,0.26977518,100.37658,0.0025127125,0.0025132857,0.002513313,0.09015502,0.0,0.0,0.0,0.0,0.0,0.00041012792,0.010120339,0.018883917,0.59435034,-1.1411662,2.5039332,2.5034401,0.0,0.0
568120468,0.051698923,0.057929516,0.012436392,-0.0024147034,-0.049484253,-0.9160309,0.0014945269,-0.0012135804,0.0027767718,0.0003707409,0.0,0.0,0.0,0.0,0.0,0.25744456,0.25745198,0.57914436,0.26976246,0.26976448,100.37527,0.0025127125,0.0025132857,0.002513313,0.0901546,0.0,0.0,0.0,0.0,0.0,0.00030793724,0.009023717,0.01803826,1.1556146,0.5824177,2.505647,2.5028408,0.0,0.0
568319668,0.02844882,-0.03425026,0.12810822,0.020084381,0.015937805,-0.27280807,0.0014945269,-0.0012135804,0.0027767718,-0.009178519,0.0,0.0,0.0,0.0,0.0,0.25749305,0.25747284,0.5791683,0.26990354,0.26990414,100.37613,0.0025127125,0.0025132857,0.002513313,0.09015487,0.0,0.0,0.0,0.0,0.0,0.0002341991,0.008628149,0.017180432,0.65738493,0.7548388,2.5039856,2.5034401,0.0,0.0
568526903,0.07783508,0.027298927,-0.027654378,0.014930725,0.010169983,-0.41444778,0.0014945269,-0.0012135804,0.0027767718,-0.0076082945,0.0,0.0,0.0,0.0,0.0,0.2575006,0.2574533,0.57916856,0.26988697,0.26988375,100.37707,0.0025127125,0.0025132857,0.002513313,0.0901551,0.0,0.0,0.0,0.0,0.0,0.00016673491,0.009065887,0.020429982,1.8069322,0.7876538,2.5074492,2.5035346,0.0,0.0
568726868,0.00051546097,-0.04828024,0.04572002,0.01197052,0.0051956177,-0.06305313,0.0014945269,-0.0012135804,0.0027767718,0.013626337,0.0,0.0,0.0,0.0,0.0,0.25749987,0.25743008,0.57915074,0.26987037,0.26986182,100.37646,0.0025127125,0.0025132857,0.002513313,0.09015539,0.0,0.0,0.0,0.0,0.0,0.00022387391,0.007591456,0.01663761,0.23434472,-1.9156361,2.5025318,2.5061345,0.0,0.0
568934075,-0.017334938,-0.031309128,0.005943641,-0.005302429,-0.05607605,0.6452522,0.0014945269,-0.0012135804,0.0027767718,0.02410543,0.0,0.0,0.0,0.0,0.0,0.25747138,0.25739244,0.5791096,0.26971552,0.26970157,100.37738,0.0025127125,0.0025132857,0.002513313,0.09015581,0.0,0.0,0.0,0.0,0.0,0.00018856044,0.0056748283,0.017119696,1.5041928,1.8422272,2.5063107,2.507229,0.0,0.0
569134069,0.0022776127,-0.06401634,0.0753633,-0.010360718,-0.060783386,-0.24419785,0.0014945269,-0.0012135804,0.0027767718,0.0013629198,0.0,0.0,0.0,0.0,0.0,0.25748262,0.25739443,0.57911754,0.2697299,0.26970968,100.376755,0.0025127125,0.0025132857,0.002513313,0.090156004,0.0,0.0,0.0,0.0,0.0,0.00032786588,0.002375925,0.008354211,-1.2667675,0.6113577,2.502098,2.5028515,0.0,0.0
569337271,0.0023105145,-0.056423187,-0.01694681,0.0060806274,-0.0064315796,-0.41384888,0.0014945269,-0.0012135804,0.0027767718,-0.008952022,0.0,0.0,0.0,0.0,0.0,0.25752077,0.25745016,0.57914567,0.2698811,0.26985514,100.37766,0.0025127125,0.0025132857,0.002513313,0.09015601,0.0,0.0,0.0,0.0,0.0,0.0002585083,0.0023375608,0.004639111,0.5581285,1.5645559,2.5033512,2.506152,0.0,0.0
569544468,-0.01423049,-0.09111166,0.05808866,0.015052795,0.0076293945,0.45778656,0.0014945269,-0.0012135804,0.0027767718,0.013846755,0.0,0.0,0.0,0.0,0.0,0.2575156,0.25746325,0.57913923,0.26994956,0.2699205,100.3774,0.0025127125,0.0025132857,0.002513313,0.09015612,0.0,0.0,0.0,0.0,0.0,0.0003315175,0.0033467067,0.0051058894,0.19041395,1.4485611,2.5022671,2.5057435,0.0,0.0
569744468,0.045585155,-0.114421844,0.0073721744,0.018798828,0.0013885498,0.21808624,0.0014945269,-0.0012135804,0.0027767718,-0.0027486086,0.0,0.0,0.0,0.0,0.0,0.2574805,0.25745422,0.5791206,0.26994002,0.26991132,100.37824,0.0025127125,0.0025132857,0.002513313,0.09015634,0.0,0.0,0.0,0.0,0.0,0.0003708249,0.0044058785,0.007289107,-0.7441044,0.5809882,2.5009775,2.5027435,0.0,0.0
