timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
583211997,1706804456099659,306582001,-842060320,138724,108584,0.086,0.008588416,0.34600002,0.52000004,0.59,1.03,76,6,12.711,4.532,11.876,-0.11100001,1.2062494,0,nan,0.0,3,1,20
583307270,1706804456199659,306582042,-842060196,138730,108591,0.08800001,0.008759807,0.34600002,0.52000004,0.59,1.03,76,6,12.735001,4.499,11.9140005,-0.148,1.2097293,0,nan,0.0,3,1,20
583412581,1706804456299659,306582083,-842060071,138753,108614,0.09,0.008673413,0.34600002,0.52000004,0.59,1.03,76,6,12.815001,4.579,11.969001,-0.12900001,1.2053725,0,nan,0.0,3,1,20
583508016,1706804456399659,306582125,-842059946,138761,108622,0.09,0.008580911,0.34600002,0.52000004,0.59,1.03,76,6,12.802001,4.6270003,11.937,-0.125,1.2010311,0,nan,0.0,3,1,20
583611478,1706804456499659,306582166,-842059821,138772,108633,0.09200001,0.007862883,0.34600002,0.52000004,0.59,1.03,76,6,12.93,4.6260004,12.074,-0.113000005,1.2048843,0,nan,0.0,3,1,20
583711270,1706804456599659,306582208,-842059695,138776,108637,0.091000006,0.007923446,0.34600002,0.52000004,0.59,1.03,76,6,12.928,4.651,12.063001,-0.093,1.2027993,0,nan,0.0,3,1,20
583811722,1706804456699659,306582250,-842059569,138780,108641,0.09200001,0.007988197,0.34600002,0.52000004,0.59,1.03,76,6,13.034,4.742,12.141001,-0.044000003,1.1984339,0,nan,0.0,3,1,20
583908583,1706804456799659,306582293,-842059442,138799,108660,0.09,0.007860788,0.34600002,0.52000004,0.59,1.03,76,6,13.075001,4.7180004,12.194,-0.120000005,1.2016624,0,nan,0.0,3,1,20
584011074,1706804456899659,306582336,-842059314,138800,108661,0.089,0.007880859,0.34600002,0.52000004,0.59,1.03,76,6,13.114,4.774,12.214001,-0.07,1.1982193,0,nan,0.0,3,1,20
584113345,1706804456999660,306582379,-842059186,138807,108667,0.08800001,0.0076853824,0.34600002,0.52000004,0.59,1.03,76,6,13.222001,4.776,12.329,-0.124000005,1.2012112,0,nan,0.0,3,1,20
584208278,1706804457099659,306582422,-842059057,138817,108677,0.08800001,0.0077649695,0.34600002,0.52000004,0.59,1.03,76,7,13.309001,4.8640003,12.3880005,-0.075,1.1966456,0,nan,0.0,3,1,20
584310310,1706804457199659,306582466,-842058928,138824,108685,0.087000005,0.007671769,0.34600002,0.52000004,0.59,1.03,76,7,13.333,4.8890004,12.405001,-0.056,1.1953827,0,nan,0.0,3,1,20
584408337,1706804457299658,306582511,-842058798,138828,108689,0.086,0.0076330225,0.34600002,0.52000004,0.59,1.03,76,7,13.439001,4.894,12.516001,-0.120000005,1.1980447,0,nan,0.0,3,1,20
584507515,1706804457399658,306582555,-842058667,138844,108705,0.087000005,0.007630928,0.34600002,0.52000004,0.59,1.03,76,7,13.512001,4.894,12.595,-0.163,1.2001926,0,nan,0.0,3,1,20
584609868,1706804457499658,306582599,-842058535,138850,108710,0.086,0.0073513263,0.347,0.52000004,0.59,1.03,76,7,13.581,4.958,12.643001,-0.064,1.1970687,0,nan,0.0,3,1,20
584712687,1706804457599658,306582644,-842058403,138852,108713,0.087000005,0.007451508,0.347,0.52000004,0.59,1.03,76,7,13.649001,5.025,12.690001,-0.10700001,1.1937847,0,nan,0.0,3,1,20
584809800,1706804457699658,306582689,-842058270,138874,108735,0.087000005,0.007420965,0.347,0.52000004,0.59,1.03,76,7,13.6970005,4.9630003,12.766001,-0.172,1.2000012,0,nan,0.0,3,1,20
584908318,1706804457799658,306582734,-842058136,138881,108742,0.087000005,0.0072841314,0.347,0.52000004,0.59,1.03,76,7,13.76,5.072,12.791,-0.109000005,1.1932681,0,nan,0.0,3,1,20
585009136,1706804457899658,306582780,-842058003,138891,108752,0.089,0.007346614,0.347,0.52000004,0.59,1.03,76,7,13.824,5.0470004,12.870001,-0.134,1.1970886,0,nan,0.0,3,1,20
585113069,1706804457999659,306582826,-842057868,138899,108760,0.089,0.0073146746,0.347,0.52000004,0.59,1.03,76,7,13.8550005,5.07,12.894001,-0.083000004,1.196143,0,nan,0.0,3,1,20
585211311,1706804458099658,306582872,-842057733,138925,108785,0.091000006,0.0073715723,0.347,0.52000004,0.59,1.03,76,6,13.880001,5.1010003,12.909,-0.202,1.1944989,0,nan,0.0,3,1,20
585313385,1706804458199658,306582918,-842057598,138933,108794,0.09,0.0072605694,0.347,0.52000004,0.59,1.03,76,6,13.9800005,5.0740004,13.026001,-0.12200001,1.1993188,0,nan,0.0,3,1,20
585410453,1706804458299658,306582964,-842057462,138945,108806,0.09,0.007235611,0.347,0.52000004,0.59,1.03,76,6,13.993001,5.151,13.01,-0.143,1.19379,0,nan,0.0,3,1,20
585511259,1706804458399658,306583010,-842057326,138958,108819,0.09,0.007268074,0.347,0.52000004,0.59,1.03,76,6,13.993001,5.1590004,13.007001,-0.15200001,1.1931803,0,nan,0.0,3,1,20
585609364,1706804458499658,306583057,-842057190,138965,108826,0.091000006,0.0072600455,0.347,0.52000004,0.59,1.03,76,6,14.022,5.1530004,13.041,-0.093,1.1945072,0,nan,0.0,3,1,20
585711333,1706804458599658,306583103,-842057054,138977,108837,0.091000006,0.007223743,0.347,0.521,0.59,1.03,76,6,14.045001,5.1860003,13.053,-0.071,1.1925861,0,nan,0.0,3,1,20
585808878,1706804458699658,306583150,-842056918,138983,108844,0.091000006,0.0072089075,0.347,0.521,0.59,1.03,76,6,14.061001,5.168,13.077001,-0.117000006,1.1944504,0,nan,0.0,3,1,20
585912600,1706804458799658,306583197,-842056781,138992,108853,0.09,0.0071778405,0.347,0.521,0.59,1.03,76,6,14.1,5.2060003,13.104001,-0.071,1.1926616,0,nan,0.0,3,1,20
586006311,1706804458899658,306583244,-842056644,138999,108859,0.09,0.0072548096,0.347,0.521,0.59,1.03,76,6,14.152,5.2710004,13.134001,-0.071,1.1891563,0,nan,0.0,3,1,20
586117629,1706804458999659,306583291,-842056507,139000,108861,0.09,0.007246781,0.347,0.521,0.59,1.03,76,6,14.174001,5.2200003,13.178,-0.086,1.1936336,0,nan,0.0,3,1,20
586208838,1706804459099658,306583338,-842056369,139008,108869,0.091000006,0.0071413633,0.347,0.521,0.59,1.03,76,8,14.200001,5.228,13.202001,-0.116000004,1.1937588,0,nan,0.0,3,1,20
586309064,1706804459199658,306583386,-842056232,139014,108875,0.091000006,0.007260744,0.347,0.521,0.59,1.03,76,8,14.214001,5.334,13.175,-0.09200001,1.1861064,0,nan,0.0,3,1,20
586412272,1706804459299658,306583434,-842056094,139026,108886,0.091000006,0.0070991265,0.347,0.521,0.59,1.03,76,8,14.196001,5.2510004,13.189001,-0.11400001,1.1919104,0,nan,0.0,3,1,20
586508566,1706804459399658,306583481,-842055956,139039,108899,0.09,0.0069910903,0.347,0.521,0.59,1.03,76,8,14.234,5.26,13.227,-0.156,1.1923115,0,nan,0.0,3,1,20
586608353,1706804459499658,306583529,-842055819,139044,108904,0.09200001,0.007112391,0.347,0.521,0.59,1.03,76,8,14.141001,5.306,13.108001,-0.083000004,1.186169,0,nan,0.0,3,1,20
586710443,1706804459599658,306583577,-842055682,139053,108913,0.091000006,0.0070814984,0.347,0.521,0.59,1.03,76,8,14.136001,5.3050003,13.103001,-0.065000005,1.186067,0,nan,0.0,3,1,20
586812757,1706804459699657,306583625,-842055545,139059,108920,0.09,0.0069085364,0.347,0.521,0.59,1.03,76,8,14.1710005,5.3630004,13.116,-0.016,1.1826465,0,nan,0.0,3,1,20
586910434,1706804459799657,306583673,-842055408,139060,108920,0.09,0.0070497333,0.347,0.521,0.59,1.03,76,8,14.135,5.306,13.101001,-0.049000002,1.1859814,0,nan,0.0,3,1,20
587011262,1706804459899657,306583721,-842055271,139060,108920,0.089,0.0070137796,0.347,0.521,0.59,1.03,76,8,14.202001,5.3580003,13.153001,-0.043,1.1839824,0,nan,0.0,3,1,20
587115297,1706804459999658,306583769,-842055134,139065,108926,0.08800001,0.0070225066,0.347,0.521,0.59,1.03,76,8,14.152,5.3650002,13.096001,-0.015000001,1.1819782,0,nan,0.0,3,1,20
587210988,1706804460099657,306583818,-842054997,139073,108933,0.08800001,0.006934891,0.347,0.521,0.59,1.03,77,6,14.265,5.4040003,13.202001,-0.162,1.1822842,0,nan,0.0,3,1,20
587314823,1706804460199657,306583867,-842054860,139090,108951,0.09,0.0070209354,0.347,0.521,0.59,1.03,77,6,14.212001,5.3880005,13.150001,-0.14600001,1.1819066,0,nan,0.0,3,1,20
587409962,1706804460299657,306583915,-842054722,139091,108952,0.09,0.0070085437,0.34800002,0.521,0.59,1.03,77,6,14.234,5.393,13.173,-0.056,1.182221,0,nan,0.0,3,1,20
587511255,1706804460399657,306583964,-842054585,139094,108955,0.091000006,0.0070788804,0.34800002,0.521,0.59,1.03,77,6,14.189001,5.4230003,13.112,-0.049000002,1.1786479,0,nan,0.0,3,1,20
587609546,1706804460499657,306584013,-842054448,139105,108965,0.091000006,0.0070818476,0.34800002,0.521,0.59,1.03,77,6,14.191001,5.372,13.135,-0.075,1.1825689,0,nan,0.0,3,1,20
587708335,1706804460599657,306584061,-842054311,139111,108972,0.091000006,0.0069603724,0.34800002,0.521,0.59,1.03,77,6,14.2300005,5.3700004,13.177001,-0.061000004,1.1838251,0,nan,0.0,3,1,20
587812329,1706804460699657,306584109,-842054174,139117,108977,0.091000006,0.0071190232,0.34800002,0.521,0.59,1.03,77,6,14.106001,5.339,13.056001,-0.17600001,1.1825817,0,nan,0.0,3,1,20
587913590,1706804460799657,306584158,-842054038,139130,108991,0.091000006,0.0069160415,0.34800002,0.521,0.59,1.03,77,6,14.048,5.3900003,12.973001,-0.23500001,1.1770233,0,nan,0.0,3,1,20
588010003,1706804460899657,306584206,-842053903,139155,109016,0.093,0.0068732807,0.34800002,0.521,0.59,1.03,77,6,13.9470005,5.2730002,12.912001,-0.22800002,1.1830578,0,nan,0.0,3,1,20
588113962,1706804460999658,306584253,-842053770,139175,109035,0.095000006,0.0068251095,0.34800002,0.521,0.59,1.03,77,6,13.751,5.2460003,12.711,-0.171,1.17935,0,nan,0.0,3,1,20
588212333,1706804461099657,306584301,-842053638,139191,109052,0.097,0.006932447,0.34800002,0.521,0.59,1.03,77,4,13.663001,5.3110003,12.589001,-0.158,1.1715645,0,nan,0.0,3,1,20
588308794,1706804461199657,306584348,-842053507,139211,109071,0.096,0.006997548,0.34800002,0.521,0.59,1.03,77,4,13.490001,5.2060003,12.445001,-0.192,1.1745691,0,nan,0.0,3,1,20
588407320,1706804461299657,306584395,-842053378,139218,109079,0.096,0.006708696,0.34800002,0.521,0.59,1.03,77,4,13.358001,5.1540003,12.324,-0.133,1.1747011,0,nan,0.0,3,1,20
588512074,1706804461399657,306584441,-842053250,139234,109095,0.096,0.0066521475,0.34800002,0.521,0.59,1.03,77,4,13.227,5.122,12.195001,-0.097,1.1731821,0,nan,0.0,3,1,20
588612312,1706804461499657,306584487,-842053124,139236,109096,0.096,0.006703111,0.34800002,0.521,0.59,1.03,77,4,13.127001,5.0880003,12.101001,-0.035,1.1727482,0,nan,0.0,3,1,20
588706288,1706804461599657,306584533,-842052998,139232,109092,0.095000006,0.006763674,0.34800002,0.521,0.59,1.03,77,4,13.003,5.0680003,11.975,-0.040000003,1.1704556,0,nan,0.0,3,1,20
588810359,1706804461699657,306584578,-842052873,139240,109100,0.094000004,0.0071329856,0.34800002,0.521,0.59,1.03,77,4,12.948001,5.019,11.936001,-0.071,1.17277,0,nan,0.0,3,1,20
588911806,1706804461799657,306584623,-842052749,139241,109101,0.096,0.0072108274,0.347,0.522,0.59,1.03,77,4,12.848001,4.9630003,11.85,0.042000003,1.1741927,0,nan,0.0,3,1,20
589011258,1706804461899657,306584668,-842052626,139238,109099,0.094000004,0.0073014097,0.347,0.522,0.59,1.03,77,4,12.821001,4.9550004,11.824,-0.018000001,1.1739616,0,nan,0.0,3,1,20
589114286,1706804461999657,306584713,-842052503,139231,109091,0.094000004,0.0074633765,0.347,0.522,0.59,1.03,77,4,12.805,4.999,11.7890005,0.014,1.1697176,0,nan,0.0,3,1,20
589209716,1706804462099656,306584758,-842052380,139235,109095,0.094000004,0.0075391238,0.34800002,0.522,0.59,1.03,76,4,12.762001,4.8970003,11.785001,-0.001,1.1770152,0,nan,0.0,3,1,20
589309487,1706804462199656,306584802,-842052256,139240,109101,0.091000006,0.007583804,0.34800002,0.522,0.59,1.03,76,4,12.813001,4.8900003,11.843,-0.066,1.1792246,0,nan,0.0,3,1,20
589408855,1706804462299656,306584846,-842052133,139245,109105,0.09200001,0.007695156,0.34800002,0.522,0.59,1.03,76,4,12.833,4.9280005,11.85,-0.039,1.1766801,0,nan,0.0,3,1,20
589509360,1706804462399656,306584890,-842052009,139241,109101,0.091000006,0.007832165,0.34800002,0.522,0.59,1.03,76,4,12.884001,4.893,11.919001,-0.052,1.1812565,0,nan,0.0,3,1,20
589608846,1706804462499656,306584935,-842051884,139248,109108,0.089,0.007828674,0.34800002,0.522,0.59,1.03,76,4,12.952001,4.9220004,11.9800005,-0.018000001,1.1809933,0,nan,0.0,3,1,20
589708723,1706804462599656,306584979,-842051759,139245,109105,0.086,0.007630579,0.34800002,0.522,0.59,1.03,76,4,13.027,4.912,12.066001,0.029000001,1.1842127,0,nan,0.0,3,1,20
589808302,1706804462699656,306585023,-842051633,139242,109102,0.087000005,0.007815409,0.34800002,0.522,0.59,1.03,76,4,13.070001,4.958,12.093,-0.004,1.1817437,0,nan,0.0,3,1,20
589907586,1706804462799656,306585068,-842051506,139239,109099,0.089,0.007865501,0.34800002,0.522,0.59,1.03,76,4,13.172001,4.966,12.200001,-0.007,1.1842302,0,nan,0.0,3,1,20
590012564,1706804462899656,306585113,-842051378,139236,109096,0.08800001,0.0077817244,0.34800002,0.522,0.59,1.03,76,4,13.346001,4.978,12.383,-0.008,1.1885844,0,nan,0.0,3,1,20
590116288,1706804462999657,306585158,-842051248,139233,109093,0.08800001,0.0076558865,0.34800002,0.522,0.59,1.03,76,4,13.395,5.0,12.427001,-0.057000004,1.1882511,0,nan,0.0,3,1,20
590212138,1706804463099656,306585203,-842051119,139233,109093,0.087000005,0.007497585,0.34800002,0.522,0.59,1.03,76,5,13.457001,5.0490003,12.474001,-0.10300001,1.1861764,0,nan,0.0,3,1,20
590311261,1706804463199656,306585248,-842050988,139243,109104,0.09,0.0075871204,0.34800002,0.522,0.59,1.03,76,5,13.491,4.9760003,12.5390005,-0.046000004,1.1929973,0,nan,0.0,3,1,20
590411265,1706804463299656,306585293,-842050857,139256,109116,0.09200001,0.0074996795,0.34800002,0.522,0.59,1.03,76,5,13.446001,4.9420004,12.505001,-0.22700001,1.1944252,0,nan,0.0,3,1,20
590506449,1706804463399656,306585338,-842050727,139266,109126,0.094000004,0.0075602424,0.34800002,0.522,0.59,1.03,76,5,13.384001,4.9950004,12.416,-0.101,1.1883026,0,nan,0.0,3,1,20
590612232,1706804463499656,306585383,-842050598,139282,109142,0.097,0.0075544827,0.34800002,0.522,0.59,1.03,76,5,13.335001,4.938,12.387001,-0.12900001,1.1914638,0,nan,0.0,3,1,20
590711321,1706804463599656,306585427,-842050470,139290,109150,0.097,0.0074447016,0.34800002,0.522,0.59,1.03,76,5,13.188001,4.9150004,12.238001,-0.117000006,1.1888932,0,nan,0.0,3,1,20
590809585,1706804463699656,306585471,-842050342,139300,109160,0.096,0.007489207,0.34800002,0.522,0.59,1.03,76,5,13.112,4.8580003,12.179001,-0.010000001,1.1912665,0,nan,0.0,3,1,20
590910273,1706804463799656,306585515,-842050215,139302,109162,0.095000006,0.00745273,0.34800002,0.522,0.59,1.03,76,5,13.077001,4.861,12.14,0.032,1.1899501,0,nan,0.0,3,1,20
591009397,1706804463899656,306585558,-842050089,139292,109152,0.093,0.0074462723,0.34800002,0.522,0.59,1.03,76,5,12.998,4.822,12.071,0.1,1.1907607,0,nan,0.0,3,1,20
591114148,1706804463999657,306585602,-842049963,139279,109140,0.091000006,0.0076450654,0.34800002,0.522,0.59,1.03,76,5,12.97,4.8440003,12.032001,0.063,1.1880665,0,nan,0.0,3,1,20
591212332,1706804464099656,306585645,-842049838,139270,109130,0.08800001,0.0076981233,0.34800002,0.522,0.59,1.03,76,7,12.974001,4.7900004,12.057,0.104,1.1926069,0,nan,0.0,3,1,20
591309355,1706804464199656,306585689,-842049711,139259,109119,0.08800001,0.0077723,0.34800002,0.522,0.59,1.03,76,7,13.094001,4.854,12.162001,0.05,1.1910383,0,nan,0.0,3,1,20
591408730,1706804464299656,306585733,-842049584,139255,109115,0.08800001,0.007875972,0.34800002,0.522,0.59,1.03,76,7,13.162001,4.9030004,12.214001,0.059000004,1.1890405,0,nan,0.0,3,1,20
591508329,1706804464399655,306585777,-842049455,139247,109107,0.085,0.007606319,0.34800002,0.522,0.59,1.03,76,7,13.325001,4.8650002,12.405001,0.064,1.1970409,0,nan,0.0,3,1,20
591611322,1706804464499655,306585821,-842049325,139236,109096,0.082,0.008261516,0.34800002,0.522,0.59,1.03,76,7,13.491,4.9620004,12.5460005,-0.013,1.1941878,0,nan,0.0,3,1,20
591707478,1706804464599655,306585866,-842049193,139232,109092,0.081,0.0079402,0.34800002,0.522,0.59,1.03,76,7,13.816001,5.032,12.866,0.057000004,1.1979636,0,nan,0.0,3,1,20
591808796,1706804464699655,306585912,-842049058,139225,109085,0.083000004,0.007946658,0.34800002,0.522,0.59,1.03,76,7,13.946001,5.1010003,12.979001,0.18900001,1.1963097,0,nan,0.0,3,1,20
591912410,1706804464799655,306585958,-842048921,139190,109050,0.082,0.00765257,0.349,0.522,0.59,1.03,76,7,14.245001,5.1870003,13.267,0.34100002,1.1980641,0,nan,0.0,3,1,20
592007461,1706804464899655,306586006,-842048781,139157,109017,0.083000004,0.007333873,0.349,0.522,0.59,1.03,76,7,14.547001,5.2960005,13.549001,0.30900002,1.1982086,0,nan,0.0,3,1,20
592116376,1706804464999656,306586054,-842048638,139139,108999,0.08400001,0.0072534136,0.349,0.522,0.59,1.03,76,7,14.813001,5.366,13.807001,0.16900001,1.2001222,0,nan,0.0,3,1,20
592211291,1706804465099655,306586103,-842048493,139111,108971,0.08400001,0.0072420686,0.349,0.522,0.59,1.03,76,5,15.008,5.492,13.967001,0.14400001,1.1961355,0,nan,0.0,3,1,20
592307281,1706804465199655,306586152,-842048347,139099,108958,0.08400001,0.007136476,0.349,0.522,0.59,1.03,76,5,15.168001,5.538,14.121,0.10700001,1.1970644,0,nan,0.0,3,1,20
592411314,1706804465299655,306586203,-842048199,139093,108953,0.083000004,0.006965609,0.349,0.522,0.59,1.03,76,5,15.294001,5.596,14.234,0.003,1.1962438,0,nan,0.0,3,1,20
592509384,1706804465399655,306586254,-842048050,139095,108955,0.087000005,0.0070258225,0.349,0.522,0.59,1.03,76,5,15.375001,5.7200003,14.272,-0.067,1.1896269,0,nan,0.0,3,1,20
592610300,1706804465499655,306586306,-842047901,139098,108958,0.087000005,0.006938556,0.349,0.522,0.59,1.03,76,5,15.43,5.8180003,14.291,-0.028,1.1841801,0,nan,0.0,3,1,20
592710306,1706804465599655,306586358,-842047752,139106,108966,0.09,0.006930004,0.349,0.522,0.59,1.03,76,5,15.495001,5.873,14.339001,-0.067,1.1820654,0,nan,0.0,3,1,20
592808676,1706804465699655,306586412,-842047602,139108,108967,0.089,0.006969623,0.349,0.522,0.59,1.03,76,5,15.558001,6.0480003,14.334001,-0.024,1.1715423,0,nan,0.0,3,1,20
592909342,1706804465799655,306586467,-842047452,139103,108963,0.085,0.0068472754,0.349,0.522,0.59,1.03,76,5,15.616001,6.089,14.380001,-0.030000001,1.1702422,0,nan,0.0,3,1,20
593009352,1706804465899655,306586522,-842047302,139107,108967,0.083000004,0.0066509256,0.349,0.522,0.59,1.03,76,5,15.746,6.1940002,14.477,-0.029000001,1.1665113,0,nan,0.0,3,1,20
593113205,1706804465999656,306586578,-842047150,139101,108961,0.082,0.006621255,0.349,0.522,0.59,1.03,76,5,15.836,6.288,14.534,0.017,1.1625015,0,nan,0.0,3,1,20
593208414,1706804466099655,306586636,-842046999,139096,108956,0.083000004,0.006820746,0.349,0.522,0.59,1.03,76,8,15.9210005,6.385,14.584001,0.026,1.1581472,0,nan,0.0,3,1,20
593307813,1706804466199655,306586694,-842046846,139097,108957,0.082,0.0066821673,0.349,0.522,0.59,1.03,76,8,16.045,6.451,14.691001,-0.034,1.1570152,0,nan,0.0,3,1,20
593409328,1706804466299655,306586752,-842046692,139091,108951,0.082,0.006590712,0.349,0.522,0.59,1.03,76,8,16.149,6.531,14.77,-0.001,1.1544665,0,nan,0.0,3,1,20
593507885,1706804466399655,306586811,-842046538,139089,108949,0.082,0.0065617394,0.349,0.522,0.59,1.03,76,8,16.226,6.5680003,14.838,0.0050000004,1.1540624,0,nan,0.0,3,1,20
593611333,1706804466499655,306586870,-842046382,139093,108952,0.085,0.0067029367,0.349,0.522,0.59,1.03,76,8,16.294,6.5660005,14.913001,-0.036000002,1.156054,0,nan,0.0,3,1,20
593711274,1706804466599655,306586930,-842046226,139095,108955,0.08400001,0.0066446424,0.349,0.522,0.59,1.03,76,8,16.388,6.5920005,15.004001,-0.083000004,1.1568638,0,nan,0.0,3,1,20
593812356,1706804466699654,306586989,-842046070,139096,108956,0.085,0.006823364,0.35000002,0.522,0.59,1.03,76,8,16.405,6.511,15.057001,-0.072000004,1.1626545,0,nan,0.0,3,1,20
593910278,1706804466799654,306587048,-842045912,139104,108964,0.085,0.006699795,0.35000002,0.522,0.59,1.03,76,8,16.484001,6.5650005,15.120001,-0.065000005,1.1611416,0,nan,0.0,3,1,20
594011893,1706804466899654,306587107,-842045754,139114,108974,0.082,0.0063947113,0.35000002,0.521,0.59,1.03,76,8,16.578001,6.5140004,15.244,-0.16700001,1.1669581,0,nan,0.0,3,1,20
594109421,1706804466999655,306587165,-842045594,139126,108986,0.085,0.0065233423,0.35000002,0.521,0.59,1.03,76,8,16.618,6.4940004,15.2960005,-0.10300001,1.1693095,0,nan,0.0,3,1,20
594209636,1706804467099654,306587223,-842045434,139133,108993,0.085,0.006517408,0.35000002,0.521,0.59,1.03,76,6,16.665,6.399,15.3880005,-0.095000006,1.1766905,0,nan,0.0,3,1,20
594310311,1706804467199654,306587281,-842045273,139145,109005,0.08400001,0.0064776144,0.35000002,0.521,0.59,1.03,76,6,16.768002,6.418,15.491001,-0.043,1.1780264,0,nan,0.0,3,1,20
594410910,1706804467299654,306587339,-842045111,139144,109004,0.08400001,0.0064507364,0.35000002,0.521,0.59,1.03,76,6,16.853,6.3560004,15.609001,-0.15100001,1.1841029,0,nan,0.0,3,1,20
594509356,1706804467399654,306587396,-842044948,139159,109019,0.086,0.006413212,0.35000002,0.521,0.59,1.03,76,6,16.829,6.254,15.624001,-0.21700001,1.1900357,0,nan,0.0,3,1,20
594609396,1706804467499654,306587452,-842044785,139168,109028,0.087000005,0.0059482562,0.35000002,0.521,0.59,1.03,76,6,16.842001,6.2460003,15.641001,-0.15400001,1.1908777,0,nan,0.0,3,1,20
594709400,1706804467599654,306587507,-842044621,139196,109056,0.087000005,0.005751907,0.35000002,0.521,0.59,1.03,76,6,16.852001,6.056,15.726001,-0.29200003,1.2032236,0,nan,0.0,3,1,20
594808870,1706804467699654,306587562,-842044458,139217,109077,0.08800001,0.0057957144,0.35000002,0.521,0.59,1.03,76,6,16.753,5.997,15.642001,-0.21400002,1.2046947,0,nan,0.0,3,1,20
594912396,1706804467799654,306587615,-842044295,139250,109109,0.089,0.0058389986,0.35000002,0.521,0.59,1.03,76,6,16.628,5.761,15.598001,-0.333,1.2169657,0,nan,0.0,3,1,20
595008338,1706804467899654,306587666,-842044133,139273,109133,0.089,0.005521698,0.35000002,0.521,0.59,1.03,76,6,16.498001,5.6740003,15.491001,-0.33600003,1.2197108,0,nan,0.0,3,1,20
595113761,1706804467999655,306587716,-842043971,139307,109167,0.09,0.0053742174,0.35000002,0.521,0.59,1.03,76,6,16.37,5.4750004,15.427001,-0.365,1.2297449,0,nan,0.0,3,1,20
595212288,1706804468099654,306587765,-842043811,139349,109208,0.089,0.00530231,0.35000002,0.521,0.59,1.03,76,5,16.220001,5.315,15.324,-0.277,1.2369486,0,nan,0.0,3,1,20
595307287,1706804468199654,306587812,-842043651,139370,109230,0.09200001,0.0054021426,0.349,0.521,0.59,1.03,76,5,16.052,5.151,15.203001,-0.245,1.244116,0,nan,0.0,3,1,20
595412285,1706804468299654,306587858,-842043493,139393,109253,0.09200001,0.005462531,0.349,0.521,0.59,1.03,76,5,15.866001,4.9170003,15.085001,-0.22600001,1.2556983,0,nan,0.0,3,1,20
595511429,1706804468399654,306587901,-842043336,139414,109274,0.09200001,0.0054354784,0.349,0.521,0.59,1.03,76,5,15.753001,4.709,15.032001,-0.149,1.2671913,0,nan,0.0,3,1,20
595610267,1706804468499654,306587942,-842043180,139421,109280,0.094000004,0.005456073,0.349,0.521,0.59,1.03,76,5,15.589001,4.4950004,14.927001,-0.055000003,1.2782775,0,nan,0.0,3,1,20
595711321,1706804468599654,306587982,-842043025,139432,109292,0.095000006,0.0055244905,0.349,0.522,0.59,1.03,76,5,15.460001,4.295,14.852,-0.09,1.2892838,0,nan,0.0,3,1,20
595811262,1706804468699654,306588020,-842042870,139432,109292,0.093,0.005550321,0.349,0.522,0.59,1.03,76,5,15.35,4.0810003,14.797001,-0.0050000004,1.3016748,0,nan,0.0,3,1,20
595906288,1706804468799654,306588056,-842042716,139428,109288,0.093,0.005606521,0.349,0.522,0.59,1.03,76,5,15.304001,3.9350002,14.790001,-0.031000001,1.3107345,0,nan,0.0,3,1,20
596009419,1706804468899654,306588090,-842042562,139440,109299,0.093,0.0056114076,0.349,0.522,0.59,1.03,76,5,15.125001,3.6990001,14.666,-0.187,1.3237363,0,nan,0.0,3,1,20
596113489,1706804468999655,306588123,-842042410,139450,109310,0.093,0.0056349696,0.349,0.522,0.59,1.03,76,5,14.988001,3.5330002,14.566001,-0.22700001,1.3328545,0,nan,0.0,3,1,20
596209383,1706804469099653,306588154,-842042259,139481,109341,0.093,0.0056423,0.349,0.522,0.59,1.03,76,4,14.771001,3.3500001,14.386001,-0.45900002,1.3420212,0,nan,0.0,3,1,20
596309544,1706804469199653,306588183,-842042111,139534,109394,0.1,0.005711764,0.349,0.522,0.59,1.03,76,4,14.3880005,3.078,14.055,-0.60400003,1.3551965,0,nan,0.0,3,1,20
596410216,1706804469299653,306588210,-842041966,139595,109454,0.106000006,0.0059245196,0.34800002,0.522,0.59,1.03,76,4,13.961,2.95,13.646001,-0.61,1.3579165,0,nan,0.0,3,1,20
596512705,1706804469399653,306588236,-842041826,139646,109506,0.10700001,0.006131865,0.34800002,0.522,0.59,1.03,76,4,13.515,2.789,13.224001,-0.51900005,1.3629276,0,nan,0.0,3,1,20
596609337,1706804469499653,306588260,-842041691,139686,109545,0.112,0.006480058,0.34800002,0.522,0.59,1.03,76,4,13.002001,2.611,12.737,-0.42400002,1.3685817,0,nan,0.0,3,1,20
596708593,1706804469599653,306588283,-842041560,139718,109577,0.112,0.0066963043,0.34800002,0.522,0.59,1.03,76,4,12.594001,2.4310002,12.357,-0.224,1.3765177,0,nan,0.0,3,1,20
596808286,1706804469699653,306588304,-842041433,139729,109589,0.112,0.006906442,0.34800002,0.522,0.59,1.03,76,4,12.219001,2.302,12.000001,0.018000001,1.3812788,0,nan,0.0,3,1,20
