timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
998309168,58.294853,30.91,100626.766,1.1956124
998323771,56.955196,30.91,100642.76,1.1958025
998349279,56.955196,30.91,100642.76,1.1958025
998362041,57.121662,30.91,100640.766,1.1957787
998375331,58.545876,30.91,100623.76,1.1955767
998402781,57.039753,30.91,100641.766,1.1957906
998416353,57.623703,30.91,100634.766,1.1957074
998429109,57.457237,30.91,100636.76,1.1957312
998457479,56.955196,30.91,100642.76,1.1958025
998470516,57.039753,30.91,100641.766,1.1957906
998483782,57.372684,30.91,100637.766,1.1957431
998510421,58.128387,30.91,100628.766,1.1956362
998523800,57.792812,30.91,100632.766,1.1956837
998536511,57.20622,30.91,100639.766,1.1957669
998562961,56.453156,30.91,100648.76,1.1958737
998576518,56.870644,30.91,100643.766,1.1958144
998589209,58.128387,30.91,100628.766,1.1956362
998617671,57.541794,30.91,100635.766,1.1957194
998631099,57.541794,30.91,100635.766,1.1957194
998643470,57.372684,30.91,100637.766,1.1957431
998669030,57.541794,30.91,100635.766,1.1957194
998684235,56.537712,30.91,100647.766,1.1958619
998697203,57.29077,30.91,100638.766,1.195755
998721150,57.121662,30.91,100640.766,1.1957787
998732041,57.792812,30.91,100632.766,1.1956837
998744805,58.463963,30.91,100624.76,1.1955886
998769113,56.870644,30.91,100643.766,1.1958144
998781070,57.623703,30.91,100634.766,1.1957074
998792577,57.96192,30.91,100630.76,1.1956599
998816590,57.70826,30.91,100633.766,1.1956956
998829030,56.537712,30.91,100647.766,1.1958619
998843038,57.70826,30.91,100633.766,1.1956956
998869030,57.70826,30.91,100633.766,1.1956956
998884413,58.545876,30.91,100623.76,1.1955767
998897101,57.792812,30.91,100632.766,1.1956837
998920870,56.704178,30.92,100645.78,1.1958383
998933030,57.372684,30.92,100637.78,1.1957433
998944289,58.125744,30.92,100628.78,1.1956364
998970734,57.20622,30.92,100639.78,1.195767
998983231,58.376766,30.92,100625.78,1.1956007
998996032,56.53507,30.92,100647.78,1.1958622
999020054,56.61962,30.91,100646.766,1.19585
999032075,57.792812,30.91,100632.766,1.1956837
999043987,57.87737,30.91,100631.766,1.1956718
999068303,56.61962,30.92,100646.78,1.1958503
999085346,57.03711,30.92,100641.78,1.1957909
999098937,58.04119,30.92,100629.78,1.1956483
999123773,57.70826,30.91,100633.766,1.1956956
999136081,57.121662,30.91,100640.766,1.1957787
999148813,58.294853,30.91,100626.766,1.1956124
999175290,56.78609,30.92,100644.78,1.1958265
999188435,56.78609,30.92,100644.78,1.1958265
999203868,57.623703,30.92,100634.78,1.1957077
999229809,58.294853,30.91,100626.766,1.1956124
999242667,57.87737,30.91,100631.766,1.1956718
999255127,56.61962,30.91,100646.766,1.19585
999282915,57.623703,30.91,100634.766,1.1957074
999294953,57.70826,30.91,100633.766,1.1956956
999307102,58.379406,30.91,100625.766,1.1956005
999331295,57.372684,30.91,100637.766,1.1957431
999346448,56.78873,30.91,100644.766,1.1958263
999359122,56.704178,30.91,100645.766,1.1958382
999386296,57.039753,30.91,100641.766,1.1957906
999399305,57.372684,30.91,100637.766,1.1957431
999412657,57.70826,30.91,100633.766,1.1956956
999438409,57.623703,30.91,100634.766,1.1957074
999452837,56.870644,30.91,100643.766,1.1958144
999468885,57.623703,30.91,100634.766,1.1957074
999497320,57.20622,30.91,100639.766,1.1957669
999510388,57.20622,30.91,100639.766,1.1957669
999525433,55.951115,30.91,100654.766,1.1959451
999554904,55.869205,30.91,100655.76,1.195957
999567039,56.117584,30.91,100652.766,1.1959213
999579112,56.870644,30.91,100643.766,1.1958144
999603615,57.20886,30.9,100639.74,1.1957666
999619440,56.54035,30.9,100647.74,1.1958617
999633919,57.29077,30.9,100638.74,1.1957548
999658191,56.78873,30.9,100644.74,1.195826
999670143,56.873287,30.9,100643.74,1.1958141
999684256,57.124306,30.9,100640.74,1.1957785
999710070,57.795456,30.9,100632.74,1.1956835
999723274,57.20886,30.9,100639.74,1.1957666
999737841,56.622265,30.9,100646.74,1.1958498
999764645,56.873287,30.9,100643.74,1.1958141
999778702,55.95376,30.9,100654.74,1.1959448
999793502,56.03567,30.9,100653.74,1.195933
999820327,57.87737,30.9,100631.74,1.1956716
999835741,56.622265,30.9,100646.74,1.1958498
999849299,57.29077,30.9,100638.74,1.1957548
999874630,57.121662,30.91,100640.766,1.1957787
999889616,57.121662,30.91,100640.766,1.1957787
999902273,56.955196,30.91,100642.76,1.1958025
999929530,56.4558,30.9,100648.734,1.1958735
999942133,56.28669,30.9,100650.74,1.1958973
999955731,57.375328,30.9,100637.74,1.1957428
999988072,56.704178,30.91,100645.766,1.1958382
1000001836,57.121662,30.91,100640.766,1.1957787
1000015515,57.457237,30.91,100636.76,1.1957312
1000041408,56.4558,30.9,100648.734,1.1958735
1000054015,57.45988,30.9,100636.734,1.1957309
1000066928,56.4558,30.9,100648.734,1.1958735
1000097362,56.78873,30.9,100644.74,1.195826
1000110028,56.4558,30.9,100648.734,1.1958735
1000123096,56.873287,30.9,100643.74,1.1958141
1000152017,56.78873,30.9,100644.74,1.195826
1000163769,57.20886,30.9,100639.74,1.1957666
1000177298,56.622265,30.9,100646.74,1.1958498
1000201468,56.622265,30.9,100646.74,1.1958498
1000216896,57.042393,30.9,100641.74,1.1957904
1000228842,57.20886,30.9,100639.74,1.1957666
1000257376,56.453156,30.91,100648.76,1.1958737
1000270419,57.039753,30.91,100641.766,1.1957906
1000284004,57.372684,30.91,100637.766,1.1957431
1000309008,57.121662,30.91,100640.766,1.1957787
1000322966,56.537712,30.91,100647.766,1.1958619
1000335217,57.039753,30.91,100641.766,1.1957906
1000359939,56.873287,30.9,100643.74,1.1958141
1000372106,56.28669,30.9,100650.74,1.1958973
1000386452,57.124306,30.9,100640.74,1.1957785
1000411966,57.457237,30.91,100636.76,1.1957312
1000426949,56.202137,30.91,100651.766,1.1959095
1000439152,56.117584,30.91,100652.766,1.1959213
1000465101,55.700096,30.91,100657.766,1.1959808
1000477666,57.372684,30.91,100637.766,1.1957431
1000490532,57.20622,30.91,100639.766,1.1957669
1000519263,57.121662,30.91,100640.766,1.1957787
1000532077,56.453156,30.91,100648.76,1.1958737
1000545632,56.61962,30.91,100646.766,1.19585
1000571216,56.4558,30.9,100648.734,1.1958735
1000584077,57.20886,30.9,100639.74,1.1957666
1000595692,55.78465,30.9,100656.74,1.1959686
1000619675,56.368603,30.91,100649.76,1.1958857
1000632001,56.704178,30.91,100645.766,1.1958382
1000644897,56.61962,30.91,100646.766,1.19585
1000672078,55.869205,30.91,100655.76,1.195957
1000685710,56.03567,30.91,100653.766,1.1959332
1000698815,56.61962,30.91,100646.766,1.19585
1000723613,56.870644,30.91,100643.766,1.1958144
1000735945,56.955196,30.91,100642.76,1.1958025
1000748268,56.202137,30.91,100651.766,1.1959095
1000778531,56.202137,30.91,100651.766,1.1959095
1000791687,56.61962,30.91,100646.766,1.19585
1000805297,57.457237,30.91,100636.76,1.1957312
1000831274,55.700096,30.91,100657.766,1.1959808
1000846208,57.29077,30.91,100638.766,1.195755
1000858987,57.20622,30.91,100639.766,1.1957669
1000885459,56.03567,30.91,100653.766,1.1959332
1000898850,56.78873,30.91,100644.766,1.1958263
1000911131,56.955196,30.91,100642.76,1.1958025
1000938015,56.78873,30.91,100644.766,1.1958263
1000949359,56.28669,30.91,100650.766,1.1958976
1000964566,56.78873,30.91,100644.766,1.1958263
1000991111,56.78873,30.91,100644.766,1.1958263
1001004936,57.70826,30.91,100633.766,1.1956956
1001018387,56.537712,30.91,100647.766,1.1958619
1001043176,58.379406,30.91,100625.766,1.1956005
1001054956,56.870644,30.91,100643.766,1.1958144
1001067461,57.29077,30.91,100638.766,1.195755
1001098162,57.372684,30.91,100637.766,1.1957431
1001109374,57.457237,30.91,100636.76,1.1957312
1001123439,57.87737,30.91,100631.766,1.1956718
1001150371,56.453156,30.91,100648.76,1.1958737
1001165409,57.20622,30.91,100639.766,1.1957669
1001178990,57.372684,30.91,100637.766,1.1957431
1001203276,57.623703,30.91,100634.766,1.1957074
1001217333,56.870644,30.91,100643.766,1.1958144
1001234437,57.29077,30.91,100638.766,1.195755
1001261357,56.61962,30.91,100646.766,1.19585
1001274534,57.541794,30.91,100635.766,1.1957194
1001289773,57.29077,30.91,100638.766,1.195755
1001315796,58.379406,30.9,100625.74,1.1956003
1001329549,57.124306,30.9,100640.74,1.1957785
1001342473,56.873287,30.9,100643.74,1.1958141
1001369343,57.29077,30.91,100638.766,1.195755
1001382478,56.28669,30.91,100650.766,1.1958976
1001396611,57.87737,30.91,100631.766,1.1956718
1001425539,56.873287,30.9,100643.74,1.1958141
1001438171,56.78873,30.9,100644.74,1.195826
1001450182,56.78873,30.9,100644.74,1.195826
1001476059,57.7109,30.9,100633.74,1.1956953
1001489836,58.21294,30.9,100627.74,1.195624
1001502155,57.96192,30.9,100630.734,1.1956596
1001525619,57.29077,30.9,100638.74,1.1957548
1001538110,57.795456,30.9,100632.74,1.1956835
1001549564,57.544434,30.9,100635.74,1.1957191
1001576715,56.537712,30.91,100647.766,1.1958619
1001591423,56.537712,30.91,100647.766,1.1958619
1001606397,56.202137,30.91,100651.766,1.1959095
1001633108,57.20622,30.91,100639.766,1.1957669
1001645585,57.792812,30.91,100632.766,1.1956837
1001661214,57.541794,30.91,100635.766,1.1957194
1001689130,56.955196,30.91,100642.76,1.1958025
1001701368,57.20622,30.91,100639.766,1.1957669
1001716218,56.78873,30.91,100644.766,1.1958263
1001741283,56.4558,30.9,100648.734,1.1958735
1001756105,57.45988,30.9,100636.734,1.1957309
1001768688,57.124306,30.9,100640.74,1.1957785
1001797546,56.955196,30.91,100642.76,1.1958025
1001811564,55.951115,30.91,100654.766,1.1959451
1001825504,56.955196,30.91,100642.76,1.1958025
1001850008,55.869205,30.91,100655.76,1.195957
1001861085,56.870644,30.91,100643.766,1.1958144
1001873037,57.792812,30.91,100632.766,1.1956837
1001900915,56.537712,30.91,100647.766,1.1958619
1001912933,56.870644,30.91,100643.766,1.1958144
1001927071,56.368603,30.91,100649.76,1.1958857
1001952037,57.121662,30.91,100640.766,1.1957787
1001964025,57.039753,30.91,100641.766,1.1957906
1001976071,57.121662,30.91,100640.766,1.1957787
1002001106,55.53363,30.91,100659.766,1.1960045
1002013043,57.372684,30.91,100637.766,1.1957431
1002024215,57.372684,30.91,100637.766,1.1957431
1002049044,57.792812,30.91,100632.766,1.1956837
1002061042,57.039753,30.91,100641.766,1.1957906
1002072079,57.121662,30.91,100640.766,1.1957787
1002101037,57.372684,30.92,100637.78,1.1957433
1002112115,57.28813,30.92,100638.78,1.1957552
1002126114,56.955196,30.92,100642.77,1.1958027
1002151504,57.70826,30.91,100633.766,1.1956956
1002166147,57.121662,30.91,100640.766,1.1957787
1002180646,57.70826,30.91,100633.766,1.1956956
1002207017,56.61962,30.91,100646.766,1.19585
1002219457,55.615543,30.91,100658.766,1.1959927
1002232071,56.955196,30.91,100642.76,1.1958025
1002259705,57.541794,30.91,100635.766,1.1957194
1002272005,57.039753,30.91,100641.766,1.1957906
1002287786,56.537712,30.91,100647.766,1.1958619
1002311206,57.623703,30.91,100634.766,1.1957074
1002324242,56.870644,30.91,100643.766,1.1958144
1002338409,57.457237,30.91,100636.76,1.1957312
1002366300,55.869205,30.91,100655.76,1.195957
1002381613,56.955196,30.91,100642.76,1.1958025
1002394818,57.372684,30.91,100637.766,1.1957431
1002420134,57.20622,30.91,100639.766,1.1957669
1002431952,57.121662,30.91,100640.766,1.1957787
1002446293,57.121662,30.91,100640.766,1.1957787
1002472075,56.61962,30.91,100646.766,1.19585
1002486203,58.043835,30.91,100629.766,1.1956481
1002498946,57.96192,30.91,100630.76,1.1956599
1002525131,56.704178,30.91,100645.766,1.1958382
1002538423,57.039753,30.91,100641.766,1.1957906
1002551067,57.457237,30.91,100636.76,1.1957312
1002577389,57.70826,30.91,100633.766,1.1956956
1002590426,56.870644,30.91,100643.766,1.1958144
1002603068,57.29077,30.91,100638.766,1.195755
1002628971,57.623703,30.91,100634.766,1.1957074
1002642294,57.623703,30.91,100634.766,1.1957074
1002655067,56.117584,30.91,100652.766,1.1959213
1002682353,56.78873,30.91,100644.766,1.1958263
1002695175,57.29077,30.91,100638.766,1.195755
1002707467,57.541794,30.91,100635.766,1.1957194
1002733419,57.20622,30.91,100639.766,1.1957669
1002748955,57.623703,30.91,100634.766,1.1957074
1002762146,57.457237,30.91,100636.76,1.1957312
1002788938,56.368603,30.91,100649.76,1.1958857
1002802008,57.039753,30.91,100641.766,1.1957906
1002814613,57.039753,30.91,100641.766,1.1957906
1002842172,57.792812,30.91,100632.766,1.1956837
1002854013,58.128387,30.91,100628.766,1.1956362
1002866015,56.704178,30.91,100645.766,1.1958382
1002893298,57.623703,30.91,100634.766,1.1957074
1002906392,56.453156,30.91,100648.76,1.1958737
1002919804,57.372684,30.91,100637.766,1.1957431
1002946421,55.951115,30.91,100654.766,1.1959451
1002959714,56.704178,30.91,100645.766,1.1958382
1002973300,57.70826,30.91,100633.766,1.1956956
1002999566,57.29077,30.91,100638.766,1.195755
1003013533,55.951115,30.91,100654.766,1.1959451
1003026478,56.704178,30.91,100645.766,1.1958382
1003053390,57.96192,30.91,100630.76,1.1956599
1003066477,57.457237,30.91,100636.76,1.1957312
1003080514,57.70826,30.91,100633.766,1.1956956
1003106280,57.042393,30.9,100641.74,1.1957904
1003119607,56.03567,30.9,100653.74,1.195933
1003133667,57.29077,30.9,100638.74,1.1957548
1003159906,57.792812,30.91,100632.766,1.1956837
1003173270,56.03567,30.91,100653.766,1.1959332
1003189304,56.870644,30.91,100643.766,1.1958144
1003213333,56.61962,30.91,100646.766,1.19585
1003227763,56.870644,30.91,100643.766,1.1958144
1003240703,56.368603,30.91,100649.76,1.1958857
1003265210,57.039753,30.91,100641.766,1.1957906
1003279059,57.121662,30.91,100640.766,1.1957787
1003292541,57.457237,30.91,100636.76,1.1957312
1003319329,56.955196,30.91,100642.76,1.1958025
1003333137,57.121662,30.91,100640.766,1.1957787
1003345431,57.20622,30.91,100639.766,1.1957669
1003371874,57.121662,30.91,100640.766,1.1957787
1003384929,58.043835,30.91,100629.766,1.1956481
1003399415,56.955196,30.91,100642.76,1.1958025
1003427811,56.03567,30.91,100653.766,1.1959332
1003440836,55.78465,30.91,100656.766,1.1959689
1003453382,56.28669,30.91,100650.766,1.1958976
1003480030,56.78873,30.91,100644.766,1.1958263
1003492507,57.70826,30.91,100633.766,1.1956956
1003505125,56.28669,30.91,100650.766,1.1958976
1003529030,56.78873,30.91,100644.766,1.1958263
1003540323,57.623703,30.91,100634.766,1.1957074
1003553030,56.704178,30.91,100645.766,1.1958382
1003577134,56.955196,30.91,100642.76,1.1958025
1003588567,58.043835,30.91,100629.766,1.1956481
1003601047,57.039753,30.91,100641.766,1.1957906
1003624098,56.368603,30.91,100649.76,1.1958857
1003636877,57.20622,30.91,100639.766,1.1957669
1003649119,56.78873,30.91,100644.766,1.1958263
1003673072,57.121662,30.92,100640.78,1.195779
1003687095,56.368603,30.92,100649.77,1.1958858
1003699700,56.368603,30.92,100649.77,1.1958858
1003724820,56.61962,30.92,100646.78,1.1958503
1003737131,57.874725,30.92,100631.78,1.195672
1003749030,56.453156,30.92,100648.77,1.195874
1003772696,56.870644,30.92,100643.78,1.1958146
1003786915,56.78609,30.92,100644.78,1.1958265
1003799231,56.368603,30.92,100649.77,1.1958858
1003823921,56.61962,30.92,100646.78,1.1958503
1003835745,56.870644,30.92,100643.78,1.1958146
1003848070,56.28405,30.92,100650.78,1.1958978
1003871115,57.79017,30.92,100632.78,1.195684
1003884053,56.033028,30.92,100653.78,1.1959335
1003896094,56.78609,30.92,100644.78,1.1958265
1003922646,57.705616,30.929998,100633.805,1.1956961
1003935095,57.37004,30.929998,100637.805,1.1957436
1003949685,55.86392,30.929998,100655.8,1.1959574
1003975237,56.453156,30.92,100648.77,1.195874
1003988323,57.372684,30.92,100637.78,1.1957433
1004002699,58.46132,30.92,100624.77,1.1955887
1004029830,56.033028,30.92,100653.78,1.1959335
1004042724,57.372684,30.92,100637.78,1.1957433
1004055201,56.870644,30.92,100643.78,1.1958146
1004083990,56.78609,30.92,100644.78,1.1958265
1004096084,55.951115,30.92,100654.78,1.1959453
1004110196,57.28813,30.92,100638.78,1.1957552
1004135272,57.623703,30.91,100634.766,1.1957074
1004149649,58.043835,30.91,100629.766,1.1956481
1004162660,57.121662,30.91,100640.766,1.1957787
1004190670,56.368603,30.92,100649.77,1.1958858
1004203093,55.615543,30.92,100658.78,1.1959928
1004215142,57.79017,30.92,100632.78,1.195684
1004239146,57.372684,30.91,100637.766,1.1957431
1004250925,56.537712,30.91,100647.766,1.1958619
1004263229,56.955196,30.91,100642.76,1.1958025
1004290142,57.20622,30.92,100639.78,1.195767
1004302313,57.623703,30.92,100634.78,1.1957077
1004316396,57.20622,30.92,100639.78,1.195767
1004342183,56.117584,30.92,100652.78,1.1959215
1004355051,56.78609,30.92,100644.78,1.1958265
1004367238,57.20622,30.92,100639.78,1.195767
1004394878,56.870644,30.92,100643.78,1.1958146
1004407420,57.03711,30.92,100641.78,1.1957909
1004419330,57.70826,30.92,100633.78,1.1956958
1004446489,56.453156,30.92,100648.77,1.195874
1004459258,56.955196,30.92,100642.77,1.1958027
1004471002,56.955196,30.92,100642.77,1.1958027
1004498272,57.28813,30.92,100638.78,1.1957552
1004510145,57.70826,30.92,100633.78,1.1956958
1004522185,55.530987,30.92,100659.78,1.1960047
1004546709,57.03711,30.92,100641.78,1.1957909
1004560614,58.04119,30.92,100629.78,1.1956483
1004574697,57.874725,30.92,100631.78,1.195672
1004601365,56.53507,30.92,100647.78,1.1958622
1004614089,56.53507,30.92,100647.78,1.1958622
1004626608,57.28813,30.92,100638.78,1.1957552
1004653443,56.61962,30.92,100646.78,1.1958503
1004666701,56.955196,30.92,100642.77,1.1958027
1004681339,57.03711,30.92,100641.78,1.1957909
1004708688,56.704178,30.92,100645.78,1.1958383
1004722013,57.03711,30.92,100641.78,1.1957909
1004734127,57.03711,30.92,100641.78,1.1957909
1004761350,57.623703,30.91,100634.766,1.1957074
1004776003,57.29077,30.91,100638.766,1.195755
1004789037,56.955196,30.91,100642.76,1.1958025
1004813342,56.368603,30.91,100649.76,1.1958857
1004825937,56.61962,30.91,100646.766,1.19585
1004838015,57.29077,30.91,100638.766,1.195755
1004863586,56.28669,30.91,100650.766,1.1958976
1004876833,55.700096,30.91,100657.766,1.1959808
1004889612,57.20622,30.91,100639.766,1.1957669
1004917147,57.121662,30.91,100640.766,1.1957787
1004929723,57.121662,30.91,100640.766,1.1957787
1004943737,57.121662,30.91,100640.766,1.1957787
1004969860,55.869205,30.91,100655.76,1.195957
1004984808,57.372684,30.91,100637.766,1.1957431
1004997172,57.039753,30.91,100641.766,1.1957906
1005023325,56.453156,30.91,100648.76,1.1958737
1005036560,56.368603,30.91,100649.76,1.1958857
1005049558,57.457237,30.91,100636.76,1.1957312
1005075969,56.704178,30.91,100645.766,1.1958382
1005089661,56.78873,30.91,100644.766,1.1958263
1005102391,57.372684,30.91,100637.766,1.1957431
1005128589,56.28669,30.91,100650.766,1.1958976
1005140548,57.372684,30.91,100637.766,1.1957431
1005153107,57.039753,30.91,100641.766,1.1957906
1005176937,56.28669,30.91,100650.766,1.1958976
1005190472,56.870644,30.91,100643.766,1.1958144
1005203444,56.870644,30.91,100643.766,1.1958144
1005228025,55.951115,30.91,100654.766,1.1959451
1005240030,56.117584,30.91,100652.766,1.1959213
1005252489,57.20622,30.91,100639.766,1.1957669
1005277089,56.28405,30.92,100650.78,1.1958978
1005288610,56.955196,30.92,100642.77,1.1958027
1005301104,56.368603,30.92,100649.77,1.1958858
1005325233,56.368603,30.92,100649.77,1.1958858
1005339318,56.368603,30.92,100649.77,1.1958858
1005352109,56.61962,30.92,100646.78,1.1958503
1005377132,56.368603,30.92,100649.77,1.1958858
1005391018,56.117584,30.92,100652.78,1.1959215
1005403536,55.951115,30.92,100654.78,1.1959453
1005429642,56.368603,30.92,100649.77,1.1958858
1005442100,55.78201,30.92,100656.78,1.1959691
1005454295,56.704178,30.92,100645.78,1.1958383
1005483198,57.121662,30.92,100640.78,1.195779
1005495107,56.870644,30.92,100643.78,1.1958146
1005510136,56.033028,30.92,100653.78,1.1959335
1005535101,55.615543,30.91,100658.766,1.1959927
1005549545,55.36452,30.91,100661.76,1.1960282
1005562648,56.117584,30.91,100652.766,1.1959213
1005589698,56.61962,30.92,100646.78,1.1958503
1005602716,56.453156,30.92,100648.77,1.195874
1005615261,56.033028,30.92,100653.78,1.1959335
1005643689,55.78465,30.91,100656.766,1.1959689
1005656005,55.615543,30.91,100658.766,1.1959927
1005669699,55.869205,30.91,100655.76,1.195957
1005696036,56.453156,30.91,100648.76,1.1958737
1005708094,56.03567,30.91,100653.766,1.1959332
1005721550,55.113503,30.91,100664.766,1.196064
1005748684,56.28669,30.91,100650.766,1.1958976
1005761843,55.951115,30.91,100654.766,1.1959451
1005774275,55.869205,30.91,100655.76,1.195957
1005801135,55.03159,30.91,100665.766,1.1960758
1005813399,55.951115,30.91,100654.766,1.1959451
1005828893,57.039753,30.91,100641.766,1.1957906
1005853396,55.951115,30.91,100654.766,1.1959451
1005867477,55.700096,30.91,100657.766,1.1959808
1005882139,56.03567,30.91,100653.766,1.1959332
1005909421,55.869205,30.91,100655.76,1.195957
1005922966,55.53363,30.91,100659.766,1.1960045
1005935145,56.28669,30.91,100650.766,1.1958976
1005962103,55.869205,30.91,100655.76,1.195957
1005974297,55.951115,30.91,100654.766,1.1959451
1005989034,55.449074,30.91,100660.766,1.1960164
1006014307,56.368603,30.91,100649.76,1.1958857
1006027193,56.202137,30.91,100651.766,1.1959095
1006039101,56.61962,30.91,100646.766,1.19585
1006062086,56.368603,30.91,100649.76,1.1958857
1006073923,56.03567,30.91,100653.766,1.1959332
1006086096,55.78465,30.91,100656.766,1.1959689
1006110172,56.117584,30.92,100652.78,1.1959215
1006122164,57.03711,30.92,100641.78,1.1957909
1006134102,56.53507,30.92,100647.78,1.1958622
1006161989,55.86656,30.92,100655.77,1.1959571
1006174109,56.199493,30.92,100651.78,1.1959096
1006189443,55.86656,30.92,100655.77,1.1959571
1006214164,56.28669,30.91,100650.766,1.1958976
1006227824,56.537712,30.91,100647.766,1.1958619
1006241254,56.453156,30.91,100648.76,1.1958737
1006266188,55.446434,30.92,100660.78,1.1960166
1006278020,56.199493,30.92,100651.78,1.1959096
1006291731,56.199493,30.92,100651.78,1.1959096
1006320411,56.453156,30.92,100648.77,1.195874
1006333628,57.372684,30.92,100637.78,1.1957433
1006346321,57.121662,30.92,100640.78,1.195779
1006373585,56.61962,30.92,100646.78,1.1958503
1006389508,54.86248,30.92,100667.77,1.1960996
1006402437,55.86656,30.92,100655.77,1.1959571
1006425491,57.20622,30.91,100639.766,1.1957669
1006439447,57.039753,30.91,100641.766,1.1957906
1006452688,56.537712,30.91,100647.766,1.1958619
1006481031,56.78609,30.92,100644.78,1.1958265
1006493302,56.61962,30.92,100646.78,1.1958503
1006507243,55.36452,30.92,100661.77,1.1960284
1006533042,56.368603,30.91,100649.76,1.1958857
1006549058,56.28669,30.91,100650.766,1.1958976
1006561350,56.870644,30.91,100643.766,1.1958144
1006585377,56.704178,30.91,100645.766,1.1958382
1006599458,56.61962,30.91,100646.766,1.19585
1006612688,55.53363,30.91,100659.766,1.1960045
1006639472,57.039753,30.91,100641.766,1.1957906
1006651888,56.61962,30.91,100646.766,1.19585
1006667927,55.951115,30.91,100654.766,1.1959451
1006695704,55.113503,30.91,100664.766,1.196064
1006708323,56.03567,30.91,100653.766,1.1959332
1006721117,57.29077,30.91,100638.766,1.195755
1006744591,55.449074,30.91,100660.766,1.1960164
1006757086,56.537712,30.91,100647.766,1.1958619
1006769126,56.955196,30.91,100642.76,1.1958025
1006792583,55.530987,30.92,100659.78,1.1960047
1006805121,56.117584,30.92,100652.78,1.1959215
1006816323,55.530987,30.92,100659.78,1.1960047
1006841130,56.78609,30.92,100644.78,1.1958265
1006853034,56.033028,30.92,100653.78,1.1959335
1006864523,55.697453,30.92,100657.78,1.1959809
1006889138,56.61962,30.92,100646.78,1.1958503
1006900038,56.78609,30.92,100644.78,1.1958265
1006914015,55.530987,30.92,100659.78,1.1960047
1006943741,55.36452,30.92,100661.77,1.1960284
1006956045,56.53507,30.92,100647.78,1.1958622
1006968548,56.870644,30.92,100643.78,1.1958146
1006994363,56.537712,30.91,100647.766,1.1958619
1007007294,56.537712,30.91,100647.766,1.1958619
1007020094,54.777927,30.91,100668.766,1.1961114
1007044906,56.53507,30.92,100647.78,1.1958622
1007057492,56.955196,30.92,100642.77,1.1958027
1007072076,56.28405,30.92,100650.78,1.1958978
1007098189,56.28669,30.91,100650.766,1.1958976
1007113898,55.113503,30.91,100664.766,1.196064
1007127149,55.615543,30.91,100658.766,1.1959927
1007153034,56.28669,30.91,100650.766,1.1958976
1007165324,56.78873,30.91,100644.766,1.1958263
1007181108,56.78873,30.91,100644.766,1.1958263
1007206642,55.028946,30.92,100665.78,1.196076
1007219609,55.86656,30.92,100655.77,1.1959571
1007232230,56.955196,30.92,100642.77,1.1958027
1007258723,56.28669,30.91,100650.766,1.1958976
1007271299,56.03567,30.91,100653.766,1.1959332
1007285904,55.951115,30.91,100654.766,1.1959451
1007311242,56.03567,30.91,100653.766,1.1959332
1007324911,56.78873,30.91,100644.766,1.1958263
1007338127,56.870644,30.91,100643.766,1.1958144
1007366312,56.78873,30.91,100644.766,1.1958263
1007380588,54.86248,30.91,100667.76,1.1960995
1007394511,54.696014,30.91,100669.766,1.1961234
1007419203,56.537712,30.91,100647.766,1.1958619
1007431271,55.615543,30.91,100658.766,1.1959927
1007444751,56.453156,30.91,100648.76,1.1958737
1007471177,55.03159,30.91,100665.766,1.1960758
1007483489,54.36044,30.91,100673.76,1.1961708
1007497404,56.704178,30.91,100645.766,1.1958382
1007524939,56.704178,30.91,100645.766,1.1958382
1007538141,55.700096,30.91,100657.766,1.1959808
1007551023,55.700096,30.91,100657.766,1.1959808
1007575023,55.36452,30.92,100661.77,1.1960284
1007589218,55.36452,30.92,100661.77,1.1960284
1007602998,55.86656,30.92,100655.77,1.1959571
1007627251,55.78465,30.91,100656.766,1.1959689
1007642364,55.449074,30.91,100660.766,1.1960164
1007656260,55.198055,30.91,100663.766,1.1960521
1007683231,55.78465,30.91,100656.766,1.1959689
1007697069,56.117584,30.91,100652.766,1.1959213
1007709858,56.61962,30.91,100646.766,1.19585
1007737078,57.039753,30.91,100641.766,1.1957906
1007749846,56.537712,30.91,100647.766,1.1958619
1007762169,55.53363,30.91,100659.766,1.1960045
1007786104,57.039753,30.91,100641.766,1.1957906
1007798142,57.121662,30.91,100640.766,1.1957787
1007811905,55.27997,30.91,100662.766,1.1960402
1007840301,56.61962,30.92,100646.78,1.1958503
1007853546,57.03711,30.92,100641.78,1.1957909
1007866153,57.03711,30.92,100641.78,1.1957909
1007891597,55.86656,30.92,100655.77,1.1959571
1007908064,55.27997,30.92,100662.78,1.1960404
1007922334,56.199493,30.92,100651.78,1.1959096
1007949703,55.449074,30.91,100660.766,1.1960164
1007962145,55.700096,30.91,100657.766,1.1959808
1007974102,57.20622,30.91,100639.766,1.1957669
1008001307,57.121662,30.91,100640.766,1.1957787
1008014437,55.700096,30.91,100657.766,1.1959808
1008027443,56.117584,30.91,100652.766,1.1959213
1008056818,56.870644,30.91,100643.766,1.1958144
1008069504,56.704178,30.91,100645.766,1.1958382
1008083810,56.78873,30.91,100644.766,1.1958263
1008110487,57.20622,30.91,100639.766,1.1957669
1008123926,56.61962,30.91,100646.766,1.19585
1008137631,56.202137,30.91,100651.766,1.1959095
1008162434,56.78873,30.91,100644.766,1.1958263
