timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
774826968,4.71958,0.0,0,0,1,0,1,0,0
775326980,4.709912,0.0,0,0,1,0,1,0,0
775837011,4.713135,0.0,0,0,1,0,1,0,0
776337018,4.713135,0.0,0,0,1,0,1,0,0
776837061,4.6970215,0.0,0,0,1,0,1,0,0
777337011,4.714746,0.0,0,0,1,0,1,0,0
777837011,4.716357,0.0,0,0,1,0,1,0,0
778346960,4.71958,0.0,0,0,1,0,1,0,0
778846967,4.714746,0.0,0,0,1,0,1,0,0
779346960,4.700244,0.0,0,0,1,0,1,0,0
779846963,4.716357,0.0,0,0,1,0,1,0,0
780346969,4.713135,0.0,0,0,1,0,1,0,0
780857061,4.716357,0.0,0,0,1,0,1,0,0
781357017,4.7066894,0.0,0,0,1,0,1,0,0
781857040,4.703467,0.0,0,0,1,0,1,0,0
782357012,4.716357,0.0,0,0,1,0,1,0,0
782857011,4.713135,0.0,0,0,1,0,1,0,0
783357011,4.716357,0.0,0,0,1,0,1,0,0
783867027,4.709912,0.0,0,0,1,0,1,0,0
784366960,4.6970215,0.0,0,0,1,0,1,0,0
784866971,4.724414,0.0,0,0,1,0,1,0,0
785366987,4.714746,0.0,0,0,1,0,1,0,0
785877011,4.71958,0.0,0,0,1,0,1,0,0
786377011,4.7066894,0.0,0,0,1,0,1,0,0
786877012,4.6970215,0.0,0,0,1,0,1,0,0
787376989,4.7066894,0.0,0,0,1,0,1,0,0
787877045,4.7228026,0.0,0,0,1,0,1,0,0
788377020,4.716357,0.0,0,0,1,0,1,0,0
788877024,4.709912,0.0,0,0,1,0,1,0,0
789386964,4.709912,0.0,0,0,1,0,1,0,0
789886960,4.701855,0.0,0,0,1,0,1,0,0
790386970,4.7228026,0.0,0,0,1,0,1,0,0
790897011,4.71958,0.0,0,0,1,0,1,0,0
791397011,4.716357,0.0,0,0,1,0,1,0,0
791897048,4.716357,0.0,0,0,1,0,1,0,0
792397011,4.6937985,0.0,0,0,1,0,1,0,0
792897051,4.7228026,0.0,0,0,1,0,1,0,0
793397035,4.716357,0.0,0,0,1,0,1,0,0
793896990,4.716357,0.0,0,0,1,0,1,0,0
794407006,4.709912,0.0,0,0,1,0,1,0,0
794906964,4.700244,0.0,0,0,1,0,1,0,0
795406980,4.709912,0.0,0,0,1,0,1,0,0
795906960,4.716357,0.0,0,0,1,0,1,0,0
796406960,4.709912,0.0,0,0,1,0,1,0,0
796907015,4.6937985,0.0,0,0,1,0,1,0,0
797406961,4.71958,0.0,0,0,1,0,1,0,0
797906962,4.713135,0.0,0,0,1,0,1,0,0
798406960,4.6970215,0.0,0,0,1,0,1,0,0
798917011,4.709912,0.0,0,0,1,0,1,0,0
799417011,4.7083006,0.0,0,0,1,0,1,0,0
799917011,4.71958,0.0,0,0,1,0,1,0,0
800417010,4.716357,0.0,0,0,1,0,1,0,0
800916989,4.716357,0.0,0,0,1,0,1,0,0
801416989,4.6776853,0.0,0,0,1,0,1,0,0
801926979,4.6970215,0.0,0,0,1,0,1,0,0
802427010,4.7066894,0.0,0,0,1,0,1,0,0
802926960,4.713135,0.0,0,0,1,0,1,0,0
803426960,4.716357,0.0,0,0,1,0,1,0,0
803926960,4.6970215,0.0,0,0,1,0,1,0,0
804426981,4.71958,0.0,0,0,1,0,1,0,0
804926961,4.716357,0.0,0,0,1,0,1,0,0
805437055,4.716357,0.0,0,0,1,0,1,0,0
805937049,4.709912,0.0,0,0,1,0,1,0,0
806437011,4.703467,0.0,0,0,1,0,1,0,0
806937011,4.703467,0.0,0,0,1,0,1,0,0
807437011,4.716357,0.0,0,0,1,0,1,0,0
807936990,4.709912,0.0,0,0,1,0,1,0,0
808437026,4.716357,0.0,0,0,1,0,1,0,0
808936989,4.716357,0.0,0,0,1,0,1,0,0
809446960,4.703467,0.0,0,0,1,0,1,0,0
809946983,4.7228026,0.0,0,0,1,0,1,0,0
810446998,4.709912,0.0,0,0,1,0,1,0,0
810946960,4.709912,0.0,0,0,1,0,1,0,0
811446960,4.713135,0.0,0,0,1,0,1,0,0
811946967,4.716357,0.0,0,0,1,0,1,0,0
812446962,4.709912,0.0,0,0,1,0,1,0,0
812957017,4.709912,0.0,0,0,1,0,1,0,0
813457011,4.71958,0.0,0,0,1,0,1,0,0
813957028,4.6970215,0.0,0,0,1,0,1,0,0
814457011,4.7211914,0.0,0,0,1,0,1,0,0
814956989,4.716357,0.0,0,0,1,0,1,0,0
815456992,4.716357,0.0,0,0,1,0,1,0,0
815956989,4.703467,0.0,0,0,1,0,1,0,0
816457020,4.716357,0.0,0,0,1,0,1,0,0
816957044,4.716357,0.0,0,0,1,0,1,0,0
817467001,4.709912,0.0,0,0,1,0,1,0,0
817966960,4.709912,0.0,0,0,1,0,1,0,0
818466960,4.703467,0.0,0,0,1,0,1,0,0
818967005,4.7083006,0.0,0,0,1,0,1,0,0
819466960,4.709912,0.0,0,0,1,0,1,0,0
819966960,4.6921873,0.0,0,0,1,0,1,0,0
820467006,4.6970215,0.0,0,0,1,0,1,0,0
820966960,4.716357,0.0,0,0,1,0,1,0,0
821477053,4.71958,0.0,0,0,1,0,1,0,0
821976989,4.709912,0.0,0,0,1,0,1,0,0
822476989,4.716357,0.0,0,0,1,0,1,0,0
822976989,4.703467,0.0,0,0,1,0,1,0,0
823476989,4.7228026,0.0,0,0,1,0,1,0,0
823977062,4.716357,0.0,0,0,1,0,1,0,0
824477017,4.716357,0.0,0,0,1,0,1,0,0
824977011,4.7083006,0.0,0,0,1,0,1,0,0
825487019,4.6937985,0.0,0,0,1,0,1,0,0
825986969,4.703467,0.0,0,0,1,0,1,0,0
826486960,4.716357,0.0,0,0,1,0,1,0,0
826986969,4.709912,0.0,0,0,1,0,1,0,0
827486978,4.6970215,0.0,0,0,1,0,1,0,0
827986988,4.71958,0.0,0,0,1,0,1,0,0
828486977,4.716357,0.0,0,0,1,0,1,0,0
828986980,4.709912,0.0,0,0,1,0,1,0,0
829496989,4.709912,0.0,0,0,1,0,1,0,0
829996989,4.6937985,0.0,0,0,1,0,1,0,0
830497026,4.7228026,0.0,0,0,1,0,1,0,0
830997017,4.713135,0.0,0,0,1,0,1,0,0
831497017,4.716357,0.0,0,0,1,0,1,0,0
831997011,4.6954103,0.0,0,0,1,0,1,0,0
832497011,4.71958,0.0,0,0,1,0,1,0,0
833006980,4.7228026,0.0,0,0,1,0,1,0,0
833506973,4.709912,0.0,0,0,1,0,1,0,0
834006980,4.716357,0.0,0,0,1,0,1,0,0
834506960,4.6970215,0.0,0,0,1,0,1,0,0
835006973,4.703467,0.0,0,0,1,0,1,0,0
835506986,4.716357,0.0,0,0,1,0,1,0,0
836006989,4.709912,0.0,0,0,1,0,1,0,0
836506960,4.6954103,0.0,0,0,1,0,1,0,0
837006960,4.71958,0.0,0,0,1,0,1,0,0
837517001,4.713135,0.0,0,0,1,0,1,0,0
838017017,4.716357,0.0,0,0,1,0,1,0,0
838517023,4.71958,0.0,0,0,1,0,1,0,0
839026979,4.7228026,0.0,0,0,1,0,1,0,0
839526960,4.7083006,0.0,0,0,1,0,1,0,0
840026963,4.703467,0.0,0,0,1,0,1,0,0
840526961,4.703467,0.0,0,0,1,0,1,0,0
841037012,4.716357,0.0,0,0,1,0,1,0,0
841537011,4.716357,0.0,0,0,1,0,1,0,0
842037057,4.709912,0.0,0,0,1,0,1,0,0
842537011,4.6954103,0.0,0,0,1,0,1,0,0
843037011,4.7228026,0.0,0,0,1,0,1,0,0
843536989,4.716357,0.0,0,0,1,0,1,0,0
844046980,4.713135,0.0,0,0,1,0,1,0,0
844546960,4.709912,0.0,0,0,1,0,1,0,0
845046960,4.6970215,0.0,0,0,1,0,1,0,0
845546960,4.71958,0.0,0,0,1,0,1,0,0
846046959,4.7083006,0.0,0,0,1,0,1,0,0
846546968,4.713135,0.0,0,0,1,0,1,0,0
847046960,4.6970215,0.0,0,0,1,0,1,0,0
847557017,4.700244,0.0,0,0,1,0,1,0,0
848057011,4.726025,0.0,0,0,1,0,1,0,0
848557011,4.716357,0.0,0,0,1,0,1,0,0
849057020,4.709912,0.0,0,0,1,0,1,0,0
849557011,4.6970215,0.0,0,0,1,0,1,0,0
850057011,4.7228026,0.0,0,0,1,0,1,0,0
850556989,4.709912,0.0,0,0,1,0,1,0,0
851057002,4.714746,0.0,0,0,1,0,1,0,0
851556989,4.6970215,0.0,0,0,1,0,1,0,0
852056989,4.716357,0.0,0,0,1,0,1,0,0
852557040,4.7066894,0.0,0,0,1,0,1,0,0
853057017,4.709912,0.0,0,0,1,0,1,0,0
853557011,4.6970215,0.0,0,0,1,0,1,0,0
854066981,4.703467,0.0,0,0,1,0,1,0,0
854566959,4.71958,0.0,0,0,1,0,1,0,0
855066960,4.7211914,0.0,0,0,1,0,1,0,0
855566960,4.7228026,0.0,0,0,1,0,1,0,0
856067008,4.6970215,0.0,0,0,1,0,1,0,0
856566999,4.716357,0.0,0,0,1,0,1,0,0
857077038,4.709912,0.0,0,0,1,0,1,0,0
857577058,4.716357,0.0,0,0,1,0,1,0,0
858076989,4.713135,0.0,0,0,1,0,1,0,0
858576989,4.700244,0.0,0,0,1,0,1,0,0
859077036,4.713135,0.0,0,0,1,0,1,0,0
859586960,4.7066894,0.0,0,0,1,0,1,0,0
860086960,4.7228026,0.0,0,0,1,0,1,0,0
860586960,4.7179685,0.0,0,0,1,0,1,0,0
861086963,4.703467,0.0,0,0,1,0,1,0,0
861597017,4.716357,0.0,0,0,1,0,1,0,0
862097011,4.6954103,0.0,0,0,1,0,1,0,0
862597026,4.7228026,0.0,0,0,1,0,1,0,0
863097010,4.724414,0.0,0,0,1,0,1,0,0
863597011,4.703467,0.0,0,0,1,0,1,0,0
864107030,4.709912,0.0,0,0,1,0,1,0,0
864606960,4.6970215,0.0,0,0,1,0,1,0,0
865106960,4.716357,0.0,0,0,1,0,1,0,0
865606960,4.713135,0.0,0,0,1,0,1,0,0
866106972,4.713135,0.0,0,0,1,0,1,0,0
866606980,4.6970215,0.0,0,0,1,0,1,0,0
867106960,4.7228026,0.0,0,0,1,0,1,0,0
867606959,4.716357,0.0,0,0,1,0,1,0,0
868106969,4.716357,0.0,0,0,1,0,1,0,0
868617029,4.716357,0.0,0,0,1,0,1,0,0
869117048,4.709912,0.0,0,0,1,0,1,0,0
869617011,4.7228026,0.0,0,0,1,0,1,0,0
870117025,4.716357,0.0,0,0,1,0,1,0,0
870617046,4.716357,0.0,0,0,1,0,1,0,0
871126972,4.709912,0.0,0,0,1,0,1,0,0
871626961,4.701855,0.0,0,0,1,0,1,0,0
872126970,4.71958,0.0,0,0,1,0,1,0,0
872626980,4.714746,0.0,0,0,1,0,1,0,0
873126960,4.7228026,0.0,0,0,1,0,1,0,0
873626964,4.6970215,0.0,0,0,1,0,1,0,0
874127004,4.71958,0.0,0,0,1,0,1,0,0
874637024,4.676074,0.0,0,0,1,0,1,0,0
875137011,4.713135,0.0,0,0,1,0,1,0,0
875637048,4.714746,0.0,0,0,1,0,1,0,0
876137047,4.709912,0.0,0,0,1,0,1,0,0
876637012,4.709912,0.0,0,0,1,0,1,0,0
877137011,4.714746,0.0,0,0,1,0,1,0,0
877646969,4.7228026,0.0,0,0,1,0,1,0,0
878146960,4.716357,0.0,0,0,1,0,1,0,0
878646960,4.709912,0.0,0,0,1,0,1,0,0
879146960,4.703467,0.0,0,0,1,0,1,0,0
879646994,4.716357,0.0,0,0,1,0,1,0,0
880146963,4.709912,0.0,0,0,1,0,1,0,0
880646963,4.700244,0.0,0,0,1,0,1,0,0
881146970,4.709912,0.0,0,0,1,0,1,0,0
881657017,4.6970215,0.0,0,0,1,0,1,0,0
882157011,4.7211914,0.0,0,0,1,0,1,0,0
882657055,4.713135,0.0,0,0,1,0,1,0,0
883157011,4.7066894,0.0,0,0,1,0,1,0,0
883666975,4.7066894,0.0,0,0,1,0,1,0,0
884166960,4.6970215,0.0,0,0,1,0,1,0,0
884667023,4.724414,0.0,0,0,1,0,1,0,0
885166960,4.716357,0.0,0,0,1,0,1,0,0
885666960,4.7066894,0.0,0,0,1,0,1,0,0
886166984,4.6937985,0.0,0,0,1,0,1,0,0
886666960,4.716357,0.0,0,0,1,0,1,0,0
887166960,4.7066894,0.0,0,0,1,0,1,0,0
887677008,4.709912,0.0,0,0,1,0,1,0,0
888177017,4.709912,0.0,0,0,1,0,1,0,0
888677056,4.7066894,0.0,0,0,1,0,1,0,0
889177017,4.71958,0.0,0,0,1,0,1,0,0
889677021,4.714746,0.0,0,0,1,0,1,0,0
890177015,4.709912,0.0,0,0,1,0,1,0,0
890686960,4.71958,0.0,0,0,1,0,1,0,0
891186969,4.6970215,0.0,0,0,1,0,1,0,0
891686967,4.709912,0.0,0,0,1,0,1,0,0
892186960,4.716357,0.0,0,0,1,0,1,0,0
892686970,4.71958,0.0,0,0,1,0,1,0,0
893197011,4.713135,0.0,0,0,1,0,1,0,0
893697025,4.716357,0.0,0,0,1,0,1,0,0
894196989,4.700244,0.0,0,0,1,0,1,0,0
894696989,4.716357,0.0,0,0,1,0,1,0,0
895197017,4.713135,0.0,0,0,1,0,1,0,0
895697017,4.713135,0.0,0,0,1,0,1,0,0
896206996,4.709912,0.0,0,0,1,0,1,0,0
896706963,4.700244,0.0,0,0,1,0,1,0,0
897206960,4.714746,0.0,0,0,1,0,1,0,0
897707004,4.714746,0.0,0,0,1,0,1,0,0
898206963,4.709912,0.0,0,0,1,0,1,0,0
898706972,4.6970215,0.0,0,0,1,0,1,0,0
899206960,4.709912,0.0,0,0,1,0,1,0,0
899706983,4.7083006,0.0,0,0,1,0,1,0,0
900206980,4.713135,0.0,0,0,1,0,1,0,0
900717011,4.716357,0.0,0,0,1,0,1,0,0
901217003,4.6970215,0.0,0,0,1,0,1,0,0
901716991,4.716357,0.0,0,0,1,0,1,0,0
902217010,4.716357,0.0,0,0,1,0,1,0,0
902717045,4.7083006,0.0,0,0,1,0,1,0,0
903217017,4.6970215,0.0,0,0,1,0,1,0,0
903726960,4.700244,0.0,0,0,1,0,1,0,0
904226960,4.716357,0.0,0,0,1,0,1,0,0
904726993,4.703467,0.0,0,0,1,0,1,0,0
905226960,4.716357,0.0,0,0,1,0,1,0,0
905727003,4.6970215,0.0,0,0,1,0,1,0,0
906227001,4.713135,0.0,0,0,1,0,1,0,0
906726960,4.7066894,0.0,0,0,1,0,1,0,0
907226995,4.713135,0.0,0,0,1,0,1,0,0
907726979,4.703467,0.0,0,0,1,0,1,0,0
908226968,4.7228026,0.0,0,0,1,0,1,0,0
908736989,4.7228026,0.0,0,0,1,0,1,0,0
909237026,4.716357,0.0,0,0,1,0,1,0,0
909737017,4.714746,0.0,0,0,1,0,1,0,0
910237017,4.6970215,0.0,0,0,1,0,1,0,0
910737024,4.71958,0.0,0,0,1,0,1,0,0
911237035,4.709912,0.0,0,0,1,0,1,0,0
911737011,4.714746,0.0,0,0,1,0,1,0,0
912246974,4.709912,0.0,0,0,1,0,1,0,0
912746966,4.703467,0.0,0,0,1,0,1,0,0
913247001,4.709912,0.0,0,0,1,0,1,0,0
913746960,4.709912,0.0,0,0,1,0,1,0,0
914246970,4.716357,0.0,0,0,1,0,1,0,0
914746980,4.6970215,0.0,0,0,1,0,1,0,0
915246960,4.716357,0.0,0,0,1,0,1,0,0
915746979,4.705078,0.0,0,0,1,0,1,0,0
916246979,4.716357,0.0,0,0,1,0,1,0,0
916746960,4.690576,0.0,0,0,1,0,1,0,0
917257020,4.713135,0.0,0,0,1,0,1,0,0
917757024,4.7066894,0.0,0,0,1,0,1,0,0
918257020,4.716357,0.0,0,0,1,0,1,0,0
918757011,4.713135,0.0,0,0,1,0,1,0,0
919257011,4.7066894,0.0,0,0,1,0,1,0,0
919757022,4.709912,0.0,0,0,1,0,1,0,0
920257015,4.713135,0.0,0,0,1,0,1,0,0
920766969,4.716357,0.0,0,0,1,0,1,0,0
921266995,4.703467,0.0,0,0,1,0,1,0,0
921766960,4.703467,0.0,0,0,1,0,1,0,0
922266960,4.7066894,0.0,0,0,1,0,1,0,0
922766968,4.716357,0.0,0,0,1,0,1,0,0
923266983,4.709912,0.0,0,0,1,0,1,0,0
923776989,4.716357,0.0,0,0,1,0,1,0,0
924276989,4.716357,0.0,0,0,1,0,1,0,0
924777053,4.700244,0.0,0,0,1,0,1,0,0
925277017,4.716357,0.0,0,0,1,0,1,0,0
925777011,4.7211914,0.0,0,0,1,0,1,0,0
926277020,4.7211914,0.0,0,0,1,0,1,0,0
926786960,4.713135,0.0,0,0,1,0,1,0,0
927286961,4.6937985,0.0,0,0,1,0,1,0,0
927786960,4.7211914,0.0,0,0,1,0,1,0,0
928286992,4.716357,0.0,0,0,1,0,1,0,0
928786989,4.71958,0.0,0,0,1,0,1,0,0
929286960,4.6986327,0.0,0,0,1,0,1,0,0
929786985,4.726025,0.0,0,0,1,0,1,0,0
930296989,4.716357,0.0,0,0,1,0,1,0,0
930796989,4.716357,0.0,0,0,1,0,1,0,0
931297002,4.71958,0.0,0,0,1,0,1,0,0
931797035,4.709912,0.0,0,0,1,0,1,0,0
932297038,4.716357,0.0,0,0,1,0,1,0,0
932797018,4.713135,0.0,0,0,1,0,1,0,0
933297011,4.713135,0.0,0,0,1,0,1,0,0
933806996,4.714746,0.0,0,0,1,0,1,0,0
934306960,4.714746,0.0,0,0,1,0,1,0,0
934806971,4.713135,0.0,0,0,1,0,1,0,0
935306974,4.709912,0.0,0,0,1,0,1,0,0
935806960,4.714746,0.0,0,0,1,0,1,0,0
936306969,4.703467,0.0,0,0,1,0,1,0,0
936817011,4.714746,0.0,0,0,1,0,1,0,0
937317019,4.700244,0.0,0,0,1,0,1,0,0
937817018,4.7211914,0.0,0,0,1,0,1,0,0
938317000,4.716357,0.0,0,0,1,0,1,0,0
938816989,4.71958,0.0,0,0,1,0,1,0,0
939317024,4.700244,0.0,0,0,1,0,1,0,0
939817031,4.7179685,0.0,0,0,1,0,1,0,0
940326969,4.713135,0.0,0,0,1,0,1,0,0
940826960,4.713135,0.0,0,0,1,0,1,0,0
941326985,4.703467,0.0,0,0,1,0,1,0,0
941827013,4.6776853,0.0,0,0,1,0,1,0,0
942326960,4.71958,0.0,0,0,1,0,1,0,0
942826967,4.713135,0.0,0,0,1,0,1,0,0
943337011,4.7228026,0.0,0,0,1,0,1,0,0
943837012,4.713135,0.0,0,0,1,0,1,0,0
944337018,4.6970215,0.0,0,0,1,0,1,0,0
944837045,4.703467,0.0,0,0,1,0,1,0,0
945336989,4.703467,0.0,0,0,1,0,1,0,0
945836989,4.713135,0.0,0,0,1,0,1,0,0
946337026,4.6970215,0.0,0,0,1,0,1,0,0
946846989,4.713135,0.0,0,0,1,0,1,0,0
947346960,4.709912,0.0,0,0,1,0,1,0,0
947846960,4.716357,0.0,0,0,1,0,1,0,0
948346998,4.7228026,0.0,0,0,1,0,1,0,0
948846960,4.713135,0.0,0,0,1,0,1,0,0
949346979,4.716357,0.0,0,0,1,0,1,0,0
949857045,4.700244,0.0,0,0,1,0,1,0,0
950357011,4.71958,0.0,0,0,1,0,1,0,0
950857011,4.716357,0.0,0,0,1,0,1,0,0
951357011,4.713135,0.0,0,0,1,0,1,0,0
951857011,4.703467,0.0,0,0,1,0,1,0,0
952357011,4.7228026,0.0,0,0,1,0,1,0,0
952856989,4.71958,0.0,0,0,1,0,1,0,0
953366970,4.716357,0.0,0,0,1,0,1,0,0
953866960,4.713135,0.0,0,0,1,0,1,0,0
954366960,4.690576,0.0,0,0,1,0,1,0,0
954866978,4.713135,0.0,0,0,1,0,1,0,0
955366960,4.71958,0.0,0,0,1,0,1,0,0
955866960,4.709912,0.0,0,0,1,0,1,0,0
956377011,4.716357,0.0,0,0,1,0,1,0,0
956877011,4.709912,0.0,0,0,1,0,1,0,0
957377011,4.7083006,0.0,0,0,1,0,1,0,0
957877011,4.716357,0.0,0,0,1,0,1,0,0
958377050,4.714746,0.0,0,0,1,0,1,0,0
958877011,4.703467,0.0,0,0,1,0,1,0,0
959377011,4.7228026,0.0,0,0,1,0,1,0,0
959877055,4.7083006,0.0,0,0,1,0,1,0,0
960376989,4.716357,0.0,0,0,1,0,1,0,0
960876989,4.703467,0.0,0,0,1,0,1,0,0
961386979,4.709912,0.0,0,0,1,0,1,0,0
961887010,4.6970215,0.0,0,0,1,0,1,0,0
962386965,4.713135,0.0,0,0,1,0,1,0,0
962886960,4.703467,0.0,0,0,1,0,1,0,0
963386974,4.703467,0.0,0,0,1,0,1,0,0
963897012,4.716357,0.0,0,0,1,0,1,0,0
964397017,4.703467,0.0,0,0,1,0,1,0,0
964897033,4.7211914,0.0,0,0,1,0,1,0,0
965397011,4.716357,0.0,0,0,1,0,1,0,0
965906970,4.716357,0.0,0,0,1,0,1,0,0
966406960,4.71958,0.0,0,0,1,0,1,0,0
966906988,4.700244,0.0,0,0,1,0,1,0,0
967417011,4.709912,0.0,0,0,1,0,1,0,0
967917011,4.709912,0.0,0,0,1,0,1,0,0
968416993,4.716357,0.0,0,0,1,0,1,0,0
968916989,4.713135,0.0,0,0,1,0,1,0,0
969426960,4.714746,0.0,0,0,1,0,1,0,0
969927006,4.703467,0.0,0,0,1,0,1,0,0
970426960,4.703467,0.0,0,0,1,0,1,0,0
970937017,4.709912,0.0,0,0,1,0,1,0,0
971437011,4.716357,0.0,0,0,1,0,1,0,0
971937024,4.714746,0.0,0,0,1,0,1,0,0
972437011,4.709912,0.0,0,0,1,0,1,0,0
972937011,4.700244,0.0,0,0,1,0,1,0,0
973437047,4.71958,0.0,0,0,1,0,1,0,0
973946963,4.713135,0.0,0,0,1,0,1,0,0
974446960,4.713135,0.0,0,0,1,0,1,0,0
974946971,4.701855,0.0,0,0,1,0,1,0,0
975446996,4.703467,0.0,0,0,1,0,1,0,0
975946960,4.7228026,0.0,0,0,1,0,1,0,0
976446960,4.713135,0.0,0,0,1,0,1,0,0
976946960,4.709912,0.0,0,0,1,0,1,0,0
977446960,4.6970215,0.0,0,0,1,0,1,0,0
977946983,4.71958,0.0,0,0,1,0,1,0,0
978446962,4.716357,0.0,0,0,1,0,1,0,0
978957049,4.713135,0.0,0,0,1,0,1,0,0
979457011,4.7179685,0.0,0,0,1,0,1,0,0
979957011,4.709912,0.0,0,0,1,0,1,0,0
980457011,4.703467,0.0,0,0,1,0,1,0,0
980957011,4.716357,0.0,0,0,1,0,1,0,0
981466960,4.716357,0.0,0,0,1,0,1,0,0
981966999,4.7083006,0.0,0,0,1,0,1,0,0
982466965,4.716357,0.0,0,0,1,0,1,0,0
982966982,4.6970215,0.0,0,0,1,0,1,0,0
983467000,4.716357,0.0,0,0,1,0,1,0,0
983966964,4.700244,0.0,0,0,1,0,1,0,0
984476989,4.716357,0.0,0,0,1,0,1,0,0
984976989,4.716357,0.0,0,0,1,0,1,0,0
985476989,4.700244,0.0,0,0,1,0,1,0,0
985977017,4.726025,0.0,0,0,1,0,1,0,0
986477017,4.716357,0.0,0,0,1,0,1,0,0
986977025,4.71958,0.0,0,0,1,0,1,0,0
987477011,4.705078,0.0,0,0,1,0,1,0,0
987987002,4.700244,0.0,0,0,1,0,1,0,0
988486969,4.71958,0.0,0,0,1,0,1,0,0
988986960,4.709912,0.0,0,0,1,0,1,0,0
989486960,4.71958,0.0,0,0,1,0,1,0,0
989986967,4.6937985,0.0,0,0,1,0,1,0,0
990486985,4.701855,0.0,0,0,1,0,1,0,0
990997011,4.703467,0.0,0,0,1,0,1,0,0
991497011,4.716357,0.0,0,0,1,0,1,0,0
991997032,4.709912,0.0,0,0,1,0,1,0,0
992496989,4.703467,0.0,0,0,1,0,1,0,0
992996990,4.703467,0.0,0,0,1,0,1,0,0
993497043,4.716357,0.0,0,0,1,0,1,0,0
994006960,4.716357,0.0,0,0,1,0,1,0,0
994506960,4.709912,0.0,0,0,1,0,1,0,0
995006968,4.71958,0.0,0,0,1,0,1,0,0
995506987,4.700244,0.0,0,0,1,0,1,0,0
996006986,4.7211914,0.0,0,0,1,0,1,0,0
996506966,4.713135,0.0,0,0,1,0,1,0,0
997017055,4.709912,0.0,0,0,1,0,1,0,0
997517011,4.716357,0.0,0,0,1,0,1,0,0
998017013,4.703467,0.0,0,0,1,0,1,0,0
998517040,4.716357,0.0,0,0,1,0,1,0,0
999017011,4.716357,0.0,0,0,1,0,1,0,0
999526962,4.71958,0.0,0,0,1,0,1,0,0
1000026960,4.714746,0.0,0,0,1,0,1,0,0
1000526960,4.6970215,0.0,0,0,1,0,1,0,0
1001027009,4.716357,0.0,0,0,1,0,1,0,0
1001526963,4.713135,0.0,0,0,1,0,1,0,0
1002037047,4.709912,0.0,0,0,1,0,1,0,0
1002537017,4.716357,0.0,0,0,1,0,1,0,0
1003037011,4.71958,0.0,0,0,1,0,1,0,0
1003537052,4.703467,0.0,0,0,1,0,1,0,0
1004037017,4.7228026,0.0,0,0,1,0,1,0,0
1004546962,4.71958,0.0,0,0,1,0,1,0,0
1005046960,4.7228026,0.0,0,0,1,0,1,0,0
1005546977,4.713135,0.0,0,0,1,0,1,0,0
1006046984,4.705078,0.0,0,0,1,0,1,0,0
1006546960,4.713135,0.0,0,0,1,0,1,0,0
1007047001,4.703467,0.0,0,0,1,0,1,0,0
1007546960,4.71958,0.0,0,0,1,0,1,0,0
1008056990,4.716357,0.0,0,0,1,0,1,0,0
1008556989,4.703467,0.0,0,0,1,0,1,0,0
1009056989,4.71958,0.0,0,0,1,0,1,0,0
1009557024,4.71958,0.0,0,0,1,0,1,0,0
1010057056,4.716357,0.0,0,0,1,0,1,0,0
1010557017,4.6970215,0.0,0,0,1,0,1,0,0
1011057020,4.726025,0.0,0,0,1,0,1,0,0
1011557011,4.716357,0.0,0,0,1,0,1,0,0
1012057055,4.716357,0.0,0,0,1,0,1,0,0
1012557051,4.703467,0.0,0,0,1,0,1,0,0
1013057011,4.7228026,0.0,0,0,1,0,1,0,0
1013557011,4.714746,0.0,0,0,1,0,1,0,0
1014057011,4.713135,0.0,0,0,1,0,1,0,0
1014557011,4.703467,0.0,0,0,1,0,1,0,0
1015067004,4.6937985,0.0,0,0,1,0,1,0,0
1015566960,4.7211914,0.0,0,0,1,0,1,0,0
1016066963,4.7083006,0.0,0,0,1,0,1,0,0
1016566978,4.713135,0.0,0,0,1,0,1,0,0
1017066958,4.6970215,0.0,0,0,1,0,1,0,0
1017577017,4.709912,0.0,0,0,1,0,1,0,0
1018077017,4.709912,0.0,0,0,1,0,1,0,0
1018577019,4.713135,0.0,0,0,1,0,1,0,0
1019077011,4.716357,0.0,0,0,1,0,1,0,0
1019577010,4.709912,0.0,0,0,1,0,1,0,0
1020086994,4.716357,0.0,0,0,1,0,1,0,0
1020586990,4.7083006,0.0,0,0,1,0,1,0,0
1021086960,4.713135,0.0,0,0,1,0,1,0,0
1021586974,4.7228026,0.0,0,0,1,0,1,0,0
1022087009,4.716357,0.0,0,0,1,0,1,0,0
1022586960,4.7066894,0.0,0,0,1,0,1,0,0
1023097010,4.703467,0.0,0,0,1,0,1,0,0
1023596989,4.71958,0.0,0,0,1,0,1,0,0
1024096990,4.716357,0.0,0,0,1,0,1,0,0
1024606960,4.714746,0.0,0,0,1,0,1,0,0
1025106965,4.71958,0.0,0,0,1,0,1,0,0
1025607014,4.709912,0.0,0,0,1,0,1,0,0
1026106960,4.7228026,0.0,0,0,1,0,1,0,0
1026606960,4.716357,0.0,0,0,1,0,1,0,0
1027107011,4.716357,0.0,0,0,1,0,1,0,0
1027606963,4.703467,0.0,0,0,1,0,1,0,0
1028117059,4.709912,0.0,0,0,1,0,1,0,0
1028617013,4.709912,0.0,0,0,1,0,1,0,0
1029117017,4.726025,0.0,0,0,1,0,1,0,0
1029617011,4.714746,0.0,0,0,1,0,1,0,0
