timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
825111687,0.1740221,-0.18103519,0.04476643,0.7050605,-0.045383207,-0.007339982,-0.7076555,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825143668,0.4376694,-0.27447134,0.065587886,0.70522946,-0.04579857,-0.008467354,-0.70744765,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825175668,0.23521663,-0.064213894,0.17166525,0.70526934,-0.046862036,-0.008574174,-0.707337,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825207674,-0.08352089,0.12617822,0.13348639,0.70532125,-0.04811156,-0.00859017,-0.7072012,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825238874,-0.021695659,-0.097489685,0.01416715,0.7055707,-0.04877577,-0.009362803,-0.706897,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825270868,0.34417114,0.013924407,0.14658992,0.7060341,-0.04955212,-0.009787396,-0.70637435,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825302868,0.06184088,0.13544178,0.17404838,0.706192,-0.050437085,-0.009996213,-0.70615095,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825334868,0.07693854,0.061680418,0.0787084,0.70663595,-0.05032244,-0.010502282,-0.7057075,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825362868,0.39814445,0.0021074177,0.27720368,0.70707893,-0.05069825,-0.010422537,-0.70523787,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825394868,0.1456416,0.030413589,0.22336674,0.707474,-0.05113508,-0.009764519,-0.7048195,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825426868,0.18684699,0.018464914,0.14113256,0.70810884,-0.050982237,-0.009060768,-0.7042022,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825458868,0.3214211,0.054956026,0.18018071,0.70884126,-0.050657462,-0.008517992,-0.7034952,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825490868,-0.069096334,0.25020757,0.18692395,0.70931184,-0.050827842,-0.007859557,-0.70301604,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825522897,-0.13762638,0.06959019,0.019183822,0.70974106,-0.050465867,-0.008179827,-0.7026051,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825554074,0.054157265,0.21484901,0.090155415,0.7104924,-0.049469948,-0.008378912,-0.701914,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825586067,0.12562884,0.14612646,0.18339781,0.7110151,-0.04959033,-0.008211698,-0.70137787,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825618068,-0.038839847,0.079066925,0.14363125,0.71141416,-0.049451437,-0.008267787,-0.7009823,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825650083,-0.22441019,0.11113839,-0.0020680001,0.71191293,-0.04874317,-0.0078080143,-0.7005307,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825678089,0.29810262,0.225472,0.16254798,0.7123355,-0.04790563,-0.0070332284,-0.7001669,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825710091,0.023086298,0.20980874,0.09996882,0.71257544,-0.047016278,-0.0061441013,-0.69999146,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825742116,0.09302975,0.007415244,-0.03713253,0.71295136,-0.04564641,-0.0063526556,-0.69969743,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825774068,0.2604756,-0.075078785,-0.033671692,0.7135389,-0.044799518,-0.0064710616,-0.69915193,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825806074,0.19451736,0.2622903,0.14520964,0.71413094,-0.04459636,-0.0059385723,-0.6985649,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825838082,-0.02132009,0.10847106,0.12268577,0.7144767,-0.044759195,-0.0049496633,-0.69820863,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825869271,0.08530184,0.10337803,-0.052696984,0.71480393,-0.043696377,-0.0034772046,-0.69794977,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825901286,0.5105579,-0.018002769,-0.06766902,0.71517473,-0.041759804,-0.00208674,-0.697694,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825933311,0.33286273,-0.037790664,-0.015586082,0.71542925,-0.040319476,-0.0006067689,-0.6975206,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825965307,0.18705918,0.17395225,0.056576934,0.7157068,-0.03887247,4.4311015e-05,-0.6973183,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
825997318,0.25380164,-0.14891312,0.017865852,0.71596205,-0.037970345,-0.0007187571,-0.6971055,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826029286,0.18451488,-0.090248056,0.16208705,0.71638155,-0.037862547,-0.0011729429,-0.69667965,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826061282,0.15346807,0.17444025,0.30457073,0.716523,-0.03850479,-0.0016741933,-0.69649804,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826093268,0.20337903,0.062488522,0.12630321,0.71652126,-0.039082054,-0.0022934675,-0.69646585,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826125272,0.20362873,0.20290716,0.08615914,0.7168279,-0.038898077,-0.0028826036,-0.6961584,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826157278,0.18250982,0.12567282,0.057363164,0.71696347,-0.038826752,-0.0034533835,-0.69602007,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826188482,0.20178285,0.115397,0.09888038,0.71695876,-0.038884785,-0.0042842478,-0.69601715,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826220468,0.2379849,-0.11189541,-0.012366341,0.7169834,-0.03843676,-0.005908617,-0.69600475,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826252468,0.09551823,-0.049648583,0.00080322195,0.71725655,-0.038641535,-0.0070605436,-0.69570124,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826284474,0.09510658,0.20808783,0.16122356,0.717396,-0.039455995,-0.008012158,-0.69550127,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826316499,0.17103775,-0.16182333,0.07140637,0.7172379,-0.04072643,-0.009928975,-0.6955664,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826348468,0.15159196,-0.14123993,-0.03132627,0.7171189,-0.041349184,-0.011672233,-0.69562525,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826380479,0.1862938,-0.17679164,0.034417756,0.7171005,-0.042413477,-0.013175197,-0.6955533,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826412468,-0.04363093,0.01114917,0.08617015,0.7170265,-0.043552328,-0.014455371,-0.69553393,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826444468,-0.33190823,-0.033455547,0.019927924,0.7168479,-0.045248438,-0.016385097,-0.69556683,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826476487,-0.21776007,-0.1747605,-0.08183631,0.7167869,-0.047037285,-0.019092785,-0.69544196,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826508468,-0.098142155,-0.060249697,-0.0031022062,0.71680087,-0.04960164,-0.021360122,-0.6951835,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826539668,-0.2170883,-0.21504146,0.038197674,0.71653736,-0.052865736,-0.02379796,-0.6951353,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826571677,-0.33591232,-0.39677462,-0.12343562,0.71615267,-0.055658557,-0.026391277,-0.6952202,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826603669,-0.13375951,-0.3233428,-0.16855109,0.7159381,-0.057742704,-0.028391987,-0.6951924,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826635681,0.18534997,-0.2401373,-0.10689582,0.71576554,-0.0590342,-0.029729012,-0.6952057,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826667672,0.07905755,-0.063662976,0.037503403,0.7155568,-0.060348533,-0.030085042,-0.69529235,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826699694,-0.24282935,-0.2089706,-0.030942585,0.7152822,-0.062055923,-0.030027887,-0.6954271,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826731674,-0.12609959,-0.16800308,-0.14369284,0.71512246,-0.06284957,-0.029220313,-0.6955545,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826763668,0.07417041,-0.1317209,-0.12631902,0.71515065,-0.06323031,-0.027883599,-0.6955459,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826795668,0.06503882,-0.09234701,-0.056975935,0.7150682,-0.06343999,-0.026495054,-0.6956658,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826827713,-0.2208197,0.16785152,0.0015839399,0.7150525,-0.06273519,-0.025390629,-0.6957871,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826859668,-0.15687831,0.019676162,-0.080791846,0.7150489,-0.061500367,-0.025419353,-0.6958999,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826891668,0.11432183,-0.26492503,-0.16589296,0.71525115,-0.05994982,-0.02515262,-0.695837,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826922868,0.059851304,0.07293375,-0.0036371974,0.7155984,-0.05867408,-0.023855483,-0.6956345,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826954883,-0.118736096,0.27440265,0.1144552,0.71561545,-0.057886653,-0.022879828,-0.6957156,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
826986868,-0.15448347,-0.009734955,0.018578872,0.71537226,-0.05735973,-0.02296705,-0.6960065,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827018891,0.09995686,0.03130155,-0.046509203,0.7153194,-0.05661577,-0.023694573,-0.6960973,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827050868,0.48107237,-0.03864391,0.08971107,0.71534574,-0.056863684,-0.025314858,-0.695993,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827082906,0.022416482,-0.059599474,0.03020475,0.7148945,-0.058634907,-0.02662429,-0.6962607,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827114868,-0.20879635,-0.1167725,-0.04989826,0.71474266,-0.059861165,-0.027719418,-0.6962696,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827146907,0.010519359,-0.09624517,-0.0045145317,0.7147661,-0.060796127,-0.02835287,-0.69613904,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827178894,0.044682834,0.15177006,0.07284472,0.71458924,-0.061096065,-0.028491378,-0.69628865,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827210899,0.020412572,0.04283915,0.05471545,0.71426183,-0.060958944,-0.029005859,-0.6966152,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827242068,0.06304036,-0.106059924,-0.04757408,0.7141228,-0.05994641,-0.029366957,-0.6968305,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827274068,0.15136048,0.097842045,0.09634214,0.7140614,-0.059318423,-0.029274832,-0.6969511,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827306104,-0.19009674,0.19412413,0.15988803,0.7136334,-0.05958998,-0.029290617,-0.6973654,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827338079,-0.21214579,0.04049707,0.04993975,0.71331775,-0.059529368,-0.029600916,-0.69768035,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827370074,0.0141336955,0.18776284,0.08282583,0.7133456,-0.059260774,-0.02923818,-0.6976901,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827402068,0.11575058,0.23731536,0.15907887,0.7130318,-0.05930211,-0.02849745,-0.6980379,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827434072,-0.058841467,0.08838733,0.012553779,0.7127445,-0.059163455,-0.027869895,-0.6983684,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827466068,-0.10727764,0.1994589,-0.06867456,0.7126527,-0.05835849,-0.026853671,-0.6985696,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827498068,0.21786259,0.21943855,0.051299244,0.7125609,-0.057899754,-0.02574572,-0.698743,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827528516,-0.49305382,0.287051,-0.042007677,0.71215135,-0.05830986,-0.02405883,-0.6991864,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827561304,-0.4750056,0.098662645,-0.22122225,0.7121389,-0.057767015,-0.022900177,-0.6992831,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827589295,0.15025504,0.3088244,0.09567426,0.7125241,-0.056853134,-0.022182059,-0.6989886,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827621297,-0.19296153,0.029123522,0.0013985056,0.7123679,-0.05710915,-0.02134625,-0.69915307,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827653276,-0.16232389,0.040739354,-0.11444179,0.7123999,-0.056903765,-0.021002509,-0.6991475,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827685275,0.17261103,-0.018250024,0.018815925,0.7123035,-0.057419054,-0.020955045,-0.699205,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827717268,0.15499282,-0.36087424,-0.016714055,0.71206903,-0.059039034,-0.021456525,-0.6992938,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827749282,-0.03922995,-0.47896555,-0.21300347,0.71191835,-0.059887156,-0.021918392,-0.6993608,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827781267,0.20982946,-0.3729922,-0.17168638,0.7119476,-0.060826138,-0.02267422,-0.6992257,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827813274,-0.06634276,-0.11447424,-0.0011655265,0.71193475,-0.06273975,-0.023420043,-0.69904524,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827841277,-0.30100748,-0.32335714,-0.19512233,0.7119687,-0.06418746,-0.024723133,-0.6988343,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827873272,0.20168696,-0.2588289,0.030894268,0.71208704,-0.06586879,-0.026501907,-0.698492,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827905271,0.07931872,-0.49357054,-0.0035784314,0.71182495,-0.06902705,-0.028950814,-0.6983569,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827937272,-0.02031861,-0.6016458,-0.17282958,0.7117406,-0.071449354,-0.031457,-0.69809085,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
827968468,0.15005505,-0.33039984,-0.10335565,0.71198726,-0.073565915,-0.033208117,-0.6975382,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828000474,-0.18182056,-0.023082048,-0.0297453,0.712038,-0.075683914,-0.033995137,-0.6972218,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828032475,-0.25322765,-0.14456946,-0.16059095,0.71205115,-0.076162994,-0.034492135,-0.69713175,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828064468,-0.14039716,-0.36370274,-0.24282256,0.7123371,-0.07576591,-0.03461248,-0.69687694,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828096468,0.06107662,-0.036145907,-0.054797154,0.71281415,-0.07469757,-0.034217954,-0.69652385,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828124468,-0.016313944,-0.033922322,-0.007123488,0.71293604,-0.074471004,-0.03402106,-0.69643307,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828159692,-0.5527443,-0.08953989,-0.03398246,0.7130887,-0.07473573,-0.032529473,-0.69631964,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828187668,0.22827153,0.10563253,0.07083407,0.71349365,-0.07408099,-0.031362344,-0.69602823,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828219668,-0.23891953,0.2864168,0.094101585,0.71355456,-0.07425239,-0.029169608,-0.69604284,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828251668,-0.23887417,0.24815726,0.014128149,0.7137486,-0.07347646,-0.027768651,-0.6959836,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828283674,-0.088365905,0.0038812188,-0.15905339,0.71392256,-0.07225924,-0.026437648,-0.6959845,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828315711,0.15218726,0.0002018665,-0.11086857,0.71416616,-0.070732996,-0.024897475,-0.695948,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828347668,-0.13766496,0.35897204,0.092010505,0.7143456,-0.069782004,-0.022627654,-0.6959375,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828379676,-0.3604995,0.1225385,0.052464493,0.714312,-0.06912891,-0.020836677,-0.69609296,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828411668,-0.3618365,0.06061465,-0.061956655,0.7143952,-0.06806243,-0.018853936,-0.69616926,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828439668,0.34789035,0.24426296,0.104523465,0.71454054,-0.06675578,-0.017212259,-0.6961891,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828470868,-0.30935675,0.32531083,0.017862733,0.714239,-0.06625273,-0.014942502,-0.69659895,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828502885,-0.25649017,0.23248717,-0.12414481,0.71409434,-0.06475468,-0.0137693295,-0.6969121,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828534868,0.0064362762,-0.19037494,-0.24447885,0.71410245,-0.0638098,-0.012988759,-0.697006,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828566868,-0.077011764,0.06492421,-0.06161237,0.7142481,-0.06344256,-0.011471611,-0.6969168,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828598874,-0.33900532,0.13377798,-0.0033838975,0.7140637,-0.063643485,-0.0106366305,-0.6971008,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828630884,-0.40845498,-0.041408207,-0.07682649,0.71380615,-0.06340732,-0.010431905,-0.69738907,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828662868,-0.19921854,0.013302599,-0.047426358,0.7137672,-0.062403068,-0.010588159,-0.6975172,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828694900,0.24173696,-0.000817463,0.08223261,0.71382666,-0.061134893,-0.011080039,-0.69756097,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828726868,0.34827897,0.10890434,0.2647095,0.71374846,-0.06067158,-0.011579598,-0.69767326,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828758903,0.1139091,0.18299434,0.20543936,0.7135108,-0.060715415,-0.012136155,-0.6979031,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828790868,0.09851783,0.183975,0.02749608,0.7135163,-0.06011546,-0.012825724,-0.6979371,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828822868,0.0031751262,0.20269382,-0.0070524146,0.71345055,-0.059428066,-0.013413994,-0.69805205,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828854074,-0.038078498,0.28601226,0.05969508,0.71321523,-0.05884827,-0.0145176165,-0.6983196,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828886068,-0.17110792,-0.26980928,-0.12842676,0.712917,-0.058955964,-0.017135818,-0.69855565,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828918071,-0.14098094,-0.523572,-0.3149737,0.712824,-0.05958868,-0.019968225,-0.6985216,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828950068,-0.024135187,-0.31184396,-0.06453763,0.7130315,-0.06092308,-0.022295302,-0.6981243,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
828982068,-0.2188304,-0.005364719,0.097409025,0.7130088,-0.06295605,-0.024335256,-0.69789886,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829014068,-0.24303748,-0.23322372,-0.05683439,0.71275467,-0.0641492,-0.02714634,-0.6979461,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829046075,-0.08579046,-0.19358806,-0.04933489,0.7128337,-0.0646095,-0.029518817,-0.6977266,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829078068,0.23392898,-0.057026085,0.119107835,0.7130032,-0.06524481,-0.0319806,-0.69738567,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829108520,0.20628008,-0.07599144,0.24175616,0.7128066,-0.066865236,-0.034507822,-0.69731283,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829141271,0.10042767,-0.17444855,0.022271007,0.71281767,-0.0686236,-0.03699819,-0.6970028,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829173273,0.1809441,-0.034752175,-0.029141368,0.71308774,-0.07079013,-0.038604457,-0.6964225,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829205271,0.32551828,0.092100434,0.11553843,0.7132642,-0.07301526,-0.03954941,-0.695959,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829237284,-0.062244188,0.057912797,0.11044728,0.7132922,-0.07495386,-0.039656304,-0.69571805,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829269280,-0.15772548,0.14014348,0.035169333,0.7135236,-0.07540861,-0.0395686,-0.69543654,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829301267,0.19518276,0.005011446,-0.10283887,0.71376866,-0.075093634,-0.039697435,-0.6952117,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829333268,0.15852802,-0.10958329,-0.10851523,0.7142475,-0.075399026,-0.039320517,-0.69470817,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829365275,0.067791164,0.010168214,0.05856129,0.7148227,-0.076200336,-0.038756434,-0.69406056,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829397268,-0.029743925,0.118823394,0.13187887,0.71520483,-0.077404045,-0.038262524,-0.6935609,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829429298,0.077993825,-0.015920335,0.08559262,0.7155472,-0.07821821,-0.037997376,-0.6931308,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829461274,-0.04632515,0.15554507,0.082936116,0.71595323,-0.0787666,-0.03722973,-0.69269097,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829492513,-0.14572181,0.26461893,0.12209428,0.7164028,-0.07920369,-0.03681915,-0.6921981,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829524468,0.17520475,0.15092704,0.2184261,0.7169077,-0.07921812,-0.036868718,-0.69167095,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829552467,0.029801268,0.053673152,0.16938305,0.71695,-0.07979399,-0.036879703,-0.69156027,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829584474,0.03294483,0.18667273,0.10205159,0.71730614,-0.07974312,-0.0366476,-0.69120896,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829616472,0.122109324,0.047132175,0.023104055,0.717764,-0.07968576,-0.03706916,-0.6907177,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829648468,0.2055372,-0.09009298,-0.037202053,0.7182151,-0.079978086,-0.0382277,-0.69015163,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829680497,0.24262956,-0.16749051,-0.07077876,0.71858853,-0.080138706,-0.039714884,-0.68966013,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829712468,0.08548156,-0.031710003,0.008519979,0.71897,-0.08005063,-0.040972292,-0.6891991,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829744468,-0.051822674,0.08964168,0.09230016,0.71934026,-0.07984212,-0.04184376,-0.6887845,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829776474,-0.10456292,0.19599292,0.15122043,0.7196604,-0.079519846,-0.0424938,-0.6884474,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829807723,-0.032880273,0.0146292895,0.076550424,0.7197744,-0.07934945,-0.0433725,-0.68829304,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829839668,-0.02309639,-0.09768649,-0.065968975,0.719783,-0.079149365,-0.044613972,-0.6882278,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829871667,-0.08206662,-0.19002904,-0.18279675,0.7197086,-0.0794427,-0.045883223,-0.6881884,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829903668,-0.14511344,-0.3127833,-0.20331347,0.7196096,-0.080201454,-0.04713796,-0.688119,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829935668,-0.2220869,-0.24651915,-0.14550719,0.7195526,-0.080640174,-0.04777354,-0.6880836,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829967668,-0.19210953,-0.003888405,-0.036841385,0.7196627,-0.08076237,-0.047791652,-0.6879529,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
829999668,-0.12772213,0.111754574,-0.0010504634,0.7196748,-0.08068413,-0.048299395,-0.68791384,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830031674,0.07219522,0.058705192,0.027945427,0.71948045,-0.08103504,-0.04952639,-0.68798864,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830063668,0.040528804,0.000707675,0.063998595,0.71925944,-0.08194189,-0.050777536,-0.6880212,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830095668,-0.13609084,0.008090602,0.06760562,0.7190663,-0.08251634,-0.051491994,-0.68810123,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830127668,0.045743346,0.07891582,0.089148834,0.71890885,-0.08253652,-0.051693976,-0.6882482,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830158887,0.09143571,0.17155834,0.062135,0.7189222,-0.082289815,-0.051582143,-0.6882722,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830190868,-0.053002097,0.17404968,-0.043519385,0.7189714,-0.08234549,-0.05154744,-0.68821675,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830222868,-0.043383934,0.07070694,-0.09304479,0.71895283,-0.08250982,-0.05174275,-0.6882018,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830254876,-0.054951813,-0.07589486,-0.108534046,0.71887046,-0.08284582,-0.051695656,-0.6882511,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830286868,-0.22334838,0.11332378,0.0011749128,0.7190084,-0.08284751,-0.050803773,-0.6881731,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830318868,-0.15836503,0.24151151,0.067266755,0.71909785,-0.0824618,-0.049460486,-0.6882239,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830346918,-0.12452161,0.06612474,0.052326556,0.7189787,-0.08144977,-0.047971517,-0.68857414,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830378880,-0.17950258,0.15821484,0.092036255,0.7190428,-0.07970026,-0.04523148,-0.6888973,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830410868,-0.19512168,0.33835194,0.087864004,0.71915907,-0.07773612,-0.042257454,-0.68918926,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830442868,-0.27699524,0.47003368,0.0881663,0.7192208,-0.076015204,-0.03931778,-0.68949056,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830474903,-0.12418171,0.3062134,0.024149075,0.71916735,-0.07449631,-0.036683075,-0.6898573,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830506068,0.10162297,0.303123,0.07653153,0.7191255,-0.07312944,-0.034237843,-0.6901728,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830538074,0.058642156,0.14973144,0.052989293,0.7189686,-0.0722782,-0.032156173,-0.6905259,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830570074,-0.021275103,-0.10931374,0.003835497,0.7186993,-0.07169925,-0.030614687,-0.69093657,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830602068,-0.09616355,-0.048173595,-0.02055533,0.718411,-0.07097726,-0.029402096,-0.69136345,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
830634081,-0.03434422,0.10145272,-0.008439859,0.7182961,-0.06997574,-0.028364576,-0.6916282,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
