timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
882491525,-0.033404976,-0.20094696,0.3725113
882504271,-0.023773786,-0.2041583,0.37290394
882515535,-0.023374978,-0.2082426,0.37306878
882528292,-0.028476568,-0.20072605,0.37546483
882541329,-0.03380377,-0.19686267,0.3723465
882556700,-0.021352863,-0.20211345,0.3757181
882570778,-0.023461565,-0.20437387,0.37574354
882583234,-0.026281282,-0.20233436,0.3727646
882595551,-0.026593495,-0.20211881,0.369925
882608239,-0.028788779,-0.20051049,0.37262523
882621224,-0.028077772,-0.20481034,0.37562957
882636651,-0.020641834,-0.20641325,0.3787225
882649576,-0.023062767,-0.20845814,0.37590832
882662290,-0.027366731,-0.20911017,0.37863398
882676074,-0.020641834,-0.20641325,0.3787225
882689596,-0.030273033,-0.20320195,0.3783298
882702353,-0.020641834,-0.20641325,0.3787225
882715423,-0.020641834,-0.20641325,0.3787225
882728255,-0.020954067,-0.20619774,0.3758829
882743232,-0.019157577,-0.20372179,0.37301788
882756034,-0.021352863,-0.20211345,0.3757181
882769222,-0.016424444,-0.2018925,0.3786716
882783312,-0.008901956,-0.20736419,0.37908968
882795258,-0.0049967896,-0.20262787,0.37619922
882807222,-0.009612998,-0.2030644,0.3760853
882819255,-0.011496036,-0.20167153,0.3816251
882831222,-0.008589745,-0.20757975,0.38192928
882842664,-0.0046845553,-0.20284338,0.3790388
882855223,-0.0075908476,-0.19693516,0.37873462
882867540,-0.0021770592,-0.20466733,0.37917817
882880235,-0.0021770592,-0.20466733,0.37917817
882896266,-6.834742e-05,-0.20240691,0.37915275
882909391,0.009164033,-0.20153393,0.37938055
882922240,0.009875029,-0.20583382,0.38238496
882935222,0.016599903,-0.20313695,0.38247344
882950230,0.018795187,-0.20474528,0.37977323
882964250,0.020903887,-0.20248488,0.37974778
882978802,0.025832307,-0.20226395,0.38270128
882992304,0.03546351,-0.20547526,0.38309395
883005491,0.034752477,-0.20117547,0.38008958
883018230,0.037259974,-0.20299935,0.38022894
883029300,0.044383664,-0.20438676,0.38048223
883042146,0.04218838,-0.2027784,0.38318244
883055224,0.04429709,-0.20051798,0.383157
883068326,0.051507372,-0.20577419,0.38073552
883080286,0.050709743,-0.19760561,0.3804059
883093302,0.055724736,-0.20125343,0.3806846
883105910,0.060739733,-0.20490125,0.38096336
883118252,0.06504371,-0.20424917,0.37823772
883129988,0.061738607,-0.19425671,0.37776875
883142223,0.069261104,-0.19972841,0.37818682
883155303,0.07379071,-0.19542316,0.38097554
883168258,0.08812468,-0.20206678,0.37880734
883181391,0.088211246,-0.20593555,0.37613258
883194222,0.08772586,-0.19798249,0.37864253
883206223,0.08952233,-0.19550657,0.3757775
883217982,0.09484956,-0.1993699,0.37889582
883231222,0.10376973,-0.1982814,0.3762841
883248332,0.1134009,-0.20149273,0.37667674
883259283,0.10376973,-0.1982814,0.3762841
883274444,0.105964996,-0.19988973,0.37358388
883287222,0.10987017,-0.19515342,0.37069342
883301351,0.10947137,-0.19106914,0.3705286
883315119,0.121610045,-0.19610438,0.37106064
883329187,0.12482856,-0.2022281,0.3742044
883341348,0.12873374,-0.19749178,0.37131396
883353737,0.12873374,-0.19749178,0.37131396
883366265,0.13053022,-0.19501588,0.3684489
883380519,0.13124125,-0.19931573,0.37145332
883393227,0.13585743,-0.19887921,0.37156722
883405343,0.1401614,-0.19822723,0.3688416
883418451,0.14024799,-0.20209597,0.3661668
883431222,0.14155906,-0.19166699,0.36581177
883445363,0.13984916,-0.19801167,0.36600202
883457311,0.13246574,-0.18501793,0.373773
883469229,0.14868274,-0.1930544,0.36606503
883481854,0.15047924,-0.19057845,0.36320004
883496903,0.15119028,-0.19487834,0.3662044
883509226,0.15549424,-0.19422626,0.36347875
883520897,0.15518202,-0.19401075,0.3606392
883533298,0.16050923,-0.19787408,0.3637575
883546338,0.15768951,-0.19583464,0.36077854
883560323,0.1623057,-0.19539817,0.36089247
883572271,0.1627045,-0.19948246,0.36105728
883585128,0.16732067,-0.19904599,0.3611712
883598223,0.17202346,-0.20247824,0.35861036
883611819,0.16871837,-0.19248573,0.3581414
883626142,0.1648132,-0.1972221,0.36103183
883641622,0.17122585,-0.19430968,0.35828075
883656109,0.16951595,-0.20065437,0.35847098
883668256,0.16880493,-0.19635452,0.35546663
883680874,0.16700846,-0.19883049,0.35833162
883693343,0.17162466,-0.19839396,0.35844555
883707823,0.16911717,-0.19657008,0.3583062
883720337,0.16589864,-0.1904463,0.35516244
883732226,0.16880493,-0.19635452,0.35546663
883746751,0.16920373,-0.20043886,0.35563144
883760041,0.16849273,-0.19613896,0.35262707
883772246,0.16849273,-0.19613896,0.35262707
883785341,0.17091362,-0.19409417,0.35544118
883798267,0.17100021,-0.19796291,0.35276642
883811791,0.17171122,-0.20226276,0.3557708
883826753,0.17122585,-0.19430968,0.35828075
883840340,0.17413215,-0.20021786,0.35858494
883852254,0.16951595,-0.20065437,0.35847098
883865304,0.16450098,-0.19700655,0.35819227
883880854,0.1623057,-0.19539817,0.36089247
883895461,0.17945936,-0.20408124,0.36170322
883908283,0.16700846,-0.19883049,0.35833162
883919303,0.15979818,-0.19357428,0.36075312
883931245,0.1627045,-0.19948246,0.36105728
883944261,0.1627045,-0.19948246,0.36105728
883956280,0.15276109,-0.1960556,0.35782504
883968535,0.15589303,-0.1983106,0.36364356
883981282,0.14765953,-0.18853903,0.3602211
884000708,0.15127683,-0.19874707,0.36352962
884015527,0.14908154,-0.19713868,0.36622986
884028274,0.15409656,-0.20078656,0.3665086
884040256,0.14657407,-0.19531481,0.3660905
884053284,0.1472851,-0.19961464,0.36909488
884067223,0.1443788,-0.19370642,0.3687907
884080243,0.14517638,-0.20187505,0.36912033
884093277,0.13765389,-0.19640331,0.36870223
884108240,0.12842152,-0.19727623,0.36847436
884122901,0.13796613,-0.19661884,0.3715418
884136226,0.13406096,-0.20135516,0.37443224
884149225,0.123718746,-0.193844,0.37103522
884163113,0.11972699,-0.19471155,0.37660044
884176257,0.12192228,-0.1963199,0.37390023
884189222,0.11981358,-0.19858028,0.37392566
884203252,0.113002114,-0.19740842,0.37651196
884216234,0.11049461,-0.19558454,0.3763726
884229643,0.10838591,-0.1978449,0.37639803
884242230,0.10587842,-0.196021,0.37625867
884254738,0.10368315,-0.19441263,0.37895888
884267230,0.10157444,-0.19667304,0.3789843
884279446,0.09687167,-0.19324076,0.38154516
884292345,0.09014678,-0.19593763,0.38145667
884305998,0.09154447,-0.18937738,0.37842685
884319986,0.09727048,-0.19732505,0.38170996
884333670,0.09556058,-0.20366974,0.38190022
884346534,0.08051559,-0.1927263,0.38106403
884359227,0.08051559,-0.1927263,0.38106403
884370227,0.08020337,-0.19251074,0.37822443
884382647,0.076697014,-0.20133138,0.38127968
884395222,0.076697014,-0.20133138,0.38127968
884407269,0.068775706,-0.19177534,0.3806968
884419222,0.06957332,-0.19994397,0.38102642
884431214,0.05703583,-0.1908244,0.38032958
884443231,0.058145657,-0.19920857,0.3834988
884455229,0.053529464,-0.19964504,0.38338485
884467225,0.055724736,-0.20125343,0.3806846
884479453,0.048913278,-0.20008151,0.38327095
884492240,0.039680887,-0.2009545,0.38304308
884506713,0.039680887,-0.2009545,0.38304308
884519234,0.037572175,-0.20321491,0.3830685
884533361,0.035064686,-0.20139097,0.38292912
884546911,0.026144518,-0.20247947,0.38554087
884559224,0.02332481,-0.20044003,0.38256192
884572234,0.018396404,-0.20066099,0.37960842
884584293,0.011897157,-0.19970463,0.3850343
884598222,0.0073675564,-0.20400983,0.3822456
884610223,0.002352564,-0.20036203,0.38196686
884621299,0.00024386369,-0.20262243,0.38199228
884632246,-0.006879829,-0.20123501,0.38173902
884646257,-0.023634734,-0.19663629,0.38109306
884658235,-0.021127237,-0.19846022,0.3812324
884670223,-0.028563129,-0.1968572,0.37813956
884682440,-0.025656827,-0.20276543,0.37844375
884695225,-0.037084516,-0.20203008,0.3809161
884709526,-0.03238172,-0.20546234,0.37835526
884722222,-0.042637378,-0.20181999,0.37228343
884733235,-0.05406501,-0.2010845,0.3747558
884744251,-0.061188694,-0.19969714,0.37450254
884758227,-0.060789905,-0.20378143,0.37466732
884770687,-0.06611711,-0.19991805,0.371549
884784264,-0.07324082,-0.19853063,0.37129572
884800242,-0.08019133,-0.20488073,0.3656929
884814277,-0.08982252,-0.20166942,0.36530027
884829455,-0.09475097,-0.2018904,0.3623467
884842226,-0.10107706,-0.20867155,0.36242306
884856350,-0.11070821,-0.2054602,0.36203042
884868606,-0.11845634,-0.20364173,0.35609797
884881348,-0.11765873,-0.2118103,0.35642758
884893301,-0.12549345,-0.20612305,0.3531699
884909239,-0.13190614,-0.20903547,0.35592097
884921297,-0.13463926,-0.21086477,0.3502673
884933300,-0.13714677,-0.20904088,0.35012794
884946915,-0.14167637,-0.21334612,0.3473392
884959313,-0.15381508,-0.2083109,0.3468072
884972529,-0.151221,-0.21400358,0.3442718
884986797,-0.16296087,-0.21305262,0.34390458
885002625,-0.16358528,-0.21262157,0.33822545
885015238,-0.16389754,-0.21240605,0.33538583
885028664,-0.16452198,-0.21197495,0.3297067
885041301,-0.16702947,-0.21015106,0.32956734
885053302,-0.16945039,-0.2121959,0.32675323
885066902,-0.17375436,-0.21284793,0.32947886
885081103,-0.17737164,-0.20263982,0.3261703
885093334,-0.1776839,-0.2024243,0.32333073
885109495,-0.17837055,-0.2132844,0.32936493
885122273,-0.1768863,-0.21059294,0.32366034
885135239,-0.18190129,-0.20694512,0.32338163
885148668,-0.18893838,-0.20942645,0.32045355
885161304,-0.18332331,-0.19834544,0.31737286
885173301,-0.17651184,-0.1995173,0.31478658
885187136,-0.1814159,-0.21489814,0.32087165
885202177,-0.17469104,-0.21220137,0.32096013
885215232,-0.17469104,-0.21220137,0.32096013
885228548,-0.1839234,-0.21307427,0.3207323
885241325,-0.18503322,-0.20469013,0.31756312
885254271,-0.1750898,-0.20811698,0.32079533
885268251,-0.17298111,-0.20585658,0.3207699
885281520,-0.1775973,-0.20629309,0.32065597
885294287,-0.1754886,-0.20403269,0.32063052
885308265,-0.1751764,-0.20424825,0.3234701
885320374,-0.1733799,-0.20177229,0.32060507
885332259,-0.17486414,-0.20446375,0.32630968
885344576,-0.17346652,-0.19790354,0.32327983
885357348,-0.17808269,-0.19834001,0.3231659
885371749,-0.17204443,-0.2065032,0.3292886
885384412,-0.17204443,-0.2065032,0.3292886
885397295,-0.17816928,-0.19447124,0.32584068
885412243,-0.16962352,-0.20445834,0.33210275
885424823,-0.16891253,-0.20875823,0.33510715
885437309,-0.17142001,-0.20693424,0.33496776
885450226,-0.17079554,-0.20736532,0.34064692
885464333,-0.16800022,-0.19424486,0.33458728
885480904,-0.16800022,-0.19424486,0.33458728
885493280,-0.16307178,-0.19402389,0.33754078
885507743,-0.15705796,-0.18702722,0.33462486
885519299,-0.15876782,-0.19337188,0.3348151
885531269,-0.16127533,-0.19154799,0.33467576
885543264,-0.16315836,-0.19015512,0.34021553
885556241,-0.15634692,-0.19132704,0.33762926
885570772,-0.15993984,-0.19627889,0.3433593
885585277,-0.15572247,-0.19175813,0.34330842
885599537,-0.16113625,-0.184026,0.34286487
885612268,-0.16002645,-0.19241011,0.34603408
885624268,-0.14968424,-0.19992135,0.34943107
885636265,-0.14546686,-0.19540055,0.34938022
885650747,-0.1482866,-0.1933611,0.34640127
885664280,-0.13976522,-0.18818828,0.34362474
885681524,-0.144468,-0.18475603,0.34618556
885695494,-0.13734429,-0.18614346,0.34643885
885708231,-0.13193052,-0.19387558,0.3468824
885719444,-0.13962615,-0.18066628,0.35181385
885732246,-0.12740089,-0.18957032,0.3496711
885745545,-0.13381356,-0.19248271,0.35242218
885759277,-0.12919734,-0.19204624,0.3525361
885771241,-0.12999496,-0.18387759,0.3522065
885782232,-0.12857291,-0.1924773,0.35821527
885796726,-0.12606542,-0.19430125,0.35835466
885809671,-0.12928393,-0.18817745,0.3552109
885822269,-0.11714524,-0.1932127,0.3557429
885834457,-0.11925395,-0.19547309,0.35576835
885847227,-0.116833024,-0.19342825,0.3585825
885859225,-0.11823072,-0.1999885,0.3616123
885871227,-0.11862951,-0.19590417,0.3614475
885882665,-0.11552194,-0.18299925,0.3582274
885895222,-0.113326676,-0.1846076,0.35552722
885907762,-0.11190461,-0.19320728,0.361536
885920273,-0.11190461,-0.19320728,0.361536
885934229,-0.10478093,-0.19459476,0.36178926
885947537,-0.1019612,-0.19663414,0.3647682
885960269,-0.10486748,-0.19072592,0.36446404
885975318,-0.1098825,-0.1870781,0.36418533
885989045,-0.100251295,-0.1902894,0.36457795
886001615,-0.09241662,-0.19597672,0.36783564
886014273,-0.08811262,-0.19532469,0.36510998
886025796,-0.09101888,-0.18941641,0.36480585
886040239,-0.095635094,-0.18985294,0.36469188
886055266,-0.090307906,-0.1937163,0.3678102
886069155,-0.088598,-0.18737161,0.36761996
886080228,-0.09101888,-0.18941641,0.36480585
886092328,-0.08278542,-0.19918807,0.3682283
886107914,-0.09532288,-0.19006848,0.36753148
886121683,-0.089510314,-0.20188493,0.3681398
886134222,-0.07987911,-0.20509629,0.36853248
886148343,-0.08851143,-0.1912404,0.36494517
886161972,-0.09272883,-0.1957612,0.36499608
886174235,-0.07745819,-0.20305143,0.37134662
886186449,-0.07888025,-0.19445175,0.36533782
886200286,-0.07597393,-0.20035993,0.365642
886213310,-0.076060526,-0.19649118,0.36831677
886229918,-0.083184205,-0.19510373,0.36806348
886242272,-0.06853803,-0.2019629,0.3687349
886254223,-0.0753495,-0.20079103,0.37132114
886267942,-0.076060526,-0.19649118,0.36831677
886281819,-0.07395184,-0.1942308,0.36829135
886294222,-0.069335625,-0.19379431,0.36840528
886309109,-0.06642935,-0.19970249,0.36870942
886321885,-0.073553026,-0.19831513,0.36845616
886334223,-0.07324082,-0.19853063,0.37129572
886346222,-0.073553026,-0.19831513,0.36845616
886358222,-0.07324082,-0.19853063,0.37129572
886370239,-0.07033449,-0.2044388,0.37159988
886383222,-0.06531949,-0.20808662,0.37187862
886400240,-0.06289862,-0.20604181,0.37469277
886415247,-0.063609615,-0.20174198,0.37168837
886429555,-0.06611711,-0.19991805,0.371549
886442223,-0.066828124,-0.1956182,0.36854464
886455222,-0.062211923,-0.19518168,0.36865857
886468721,-0.059704423,-0.19700563,0.3687979
886481852,-0.057196926,-0.1988295,0.36893728
886494225,-0.056884717,-0.19904506,0.37177685
886507251,-0.063297406,-0.20195752,0.37452796
886521001,-0.05406501,-0.2010845,0.3747558
886533316,-0.05828241,-0.2056053,0.3748067
886546113,-0.062985174,-0.20217304,0.37736753
886559282,-0.056572504,-0.19926062,0.37461644
886572399,-0.05899343,-0.20130545,0.3718023
886586108,-0.05648591,-0.2031294,0.37194166
886599227,-0.0519563,-0.1988241,0.37473038
886614226,-0.047253516,-0.20225637,0.3721695
886628935,-0.052268513,-0.19860859,0.37189078
886641225,-0.050159846,-0.19634818,0.37186536
886653298,-0.047253516,-0.20225637,0.3721695
886665222,-0.049761016,-0.20043246,0.37203014
886677299,-0.046941306,-0.20247193,0.37500912
886689708,-0.045144852,-0.199996,0.37214407
886702230,-0.050159846,-0.19634818,0.37186536
886717297,-0.047253516,-0.20225637,0.3721695
886730536,-0.044121597,-0.2045114,0.37798807
886744334,-0.04232517,-0.2020355,0.37512302
886755235,-0.034802668,-0.20750724,0.3755411
886769637,-0.039418843,-0.20794366,0.3754272
886782222,-0.036997918,-0.2058988,0.37824133
886797301,-0.03973105,-0.20772816,0.37258762
886810681,-0.029874226,-0.20728624,0.37849462
886825013,-0.042012908,-0.20225099,0.37796262
886840122,-0.03269397,-0.20524685,0.37551567
886852246,-0.036997918,-0.2058988,0.37824133
886864870,-0.03488923,-0.20363842,0.37821588
886877310,-0.033092763,-0.20116252,0.37535086
886890379,-0.031982925,-0.20954664,0.37852004
886902227,-0.028476568,-0.20072605,0.37546483
886916309,-0.020954067,-0.20619774,0.3758829
886928877,-0.027366731,-0.20911017,0.37863398
886941343,-0.032780528,-0.201378,0.37819046
886955756,-0.025656827,-0.20276543,0.37844375
886970428,-0.018047776,-0.21210596,0.37618706
886984362,-0.026367867,-0.19846563,0.37543935
886996292,-0.025656827,-0.20276543,0.37844375
887009327,-0.01673669,-0.20167698,0.37583202
887022242,-0.016025625,-0.20597678,0.37883642
887040398,-0.008901956,-0.20736419,0.37908968
887052249,-0.006793256,-0.2051038,0.37906426
887065174,-0.0121204825,-0.20124047,0.37594596
887080943,-0.0071055014,-0.20488828,0.3762247
887093282,-0.0014660405,-0.20896716,0.38218254
887108655,-0.0043723327,-0.20305894,0.38187838
887120281,-0.0022636324,-0.20079854,0.38185292
887132258,0.0024391373,-0.20423082,0.3792921
887146731,0.0006426597,-0.20670676,0.38215712
887160223,0.007766329,-0.20809422,0.3824104
887174946,0.0027513716,-0.20444636,0.38213167
887189908,0.014491202,-0.20539735,0.3824989
887204746,0.016599903,-0.20313695,0.38247344
887219298,0.01699871,-0.20722122,0.38263825
887230744,0.018396404,-0.20066099,0.37960842
887243276,0.023723617,-0.20452437,0.38272673
887255230,0.026629899,-0.21043259,0.38303092
887267860,0.02332481,-0.20044003,0.38256192
887280248,0.034752477,-0.20117547,0.38008958
887291583,0.039767455,-0.20482323,0.38036832
887304223,0.029737473,-0.19752765,0.37981084
887317222,0.037572175,-0.20321491,0.3830685
887333169,0.03435368,-0.19709113,0.37992477
887349875,0.044383664,-0.20438676,0.38048223
887363600,0.048999865,-0.20395024,0.38059616
887376290,0.061450753,-0.2092011,0.38396776
887389408,0.06612916,-0.19747342,0.37236834
887402510,0.059317667,-0.19630155,0.37495458
887415222,0.06253622,-0.2024253,0.37809834
887428707,0.06253622,-0.2024253,0.37809834
887441557,0.0675512,-0.20607312,0.37837708
887454225,0.071768604,-0.2015523,0.3783262
887467888,0.076072566,-0.20090029,0.37560055
887481227,0.074276105,-0.20337623,0.37846556
887494227,0.08179858,-0.20884794,0.37888366
887507781,0.08319625,-0.20228773,0.37585384
887521575,0.07647137,-0.20498462,0.37576538
887534227,0.08108755,-0.20454815,0.3758793
887550750,0.08750022,-0.20163572,0.3731282
887563225,0.08068875,-0.20046382,0.37571445
887574226,0.08077534,-0.20433259,0.37303972
887587790,0.08499274,-0.19981179,0.37298882
887601646,0.08539153,-0.20389612,0.37315366
887614227,0.087812446,-0.20185126,0.37596777
887630154,0.08610255,-0.20819597,0.37615803
887642639,0.08470488,-0.21475622,0.37918782
887655230,0.07718238,-0.20928445,0.37876976
887667223,0.076072566,-0.20090029,0.37560055
887678324,0.08610255,-0.20819597,0.37615803
887691272,0.0767836,-0.20520012,0.37860492
887702225,0.0767836,-0.20520012,0.37860492
887715253,0.06786343,-0.20628865,0.38121665
887728222,0.0721674,-0.20563665,0.378491
887744268,0.07005871,-0.20789704,0.37851647
887758222,0.06826223,-0.21037295,0.38138145
887770422,0.063247226,-0.20672512,0.3811027
887783222,0.0655291,-0.2122023,0.37572774
887799222,0.056522373,-0.209422,0.38101426
887814273,0.05441366,-0.21168241,0.3810397
887827514,0.04196272,-0.20643166,0.3776681
887841677,0.04908642,-0.20781909,0.37792137
887854222,0.04196272,-0.20643166,0.3776681
887866227,0.04728996,-0.21029499,0.38078642
887878223,0.037259974,-0.20299935,0.38022894
887890637,0.042274963,-0.20664717,0.38050768
887903223,0.038057588,-0.21116793,0.38055858
887918222,0.038057588,-0.21116793,0.38055858
887931881,0.04016629,-0.20890753,0.3805331
887944223,0.033753604,-0.21181996,0.3832842
887957479,0.03062165,-0.20956501,0.37746567
887970718,0.033753604,-0.21181996,0.3832842
887983222,0.028825184,-0.21204092,0.38033068
888000229,0.028825184,-0.21204092,0.38033068
888013228,0.0287386,-0.20817219,0.38300547
888027145,0.027028695,-0.21451688,0.3831957
888041919,0.029137406,-0.21225648,0.3831703
888054222,0.023810193,-0.2083931,0.38005197
888066238,0.028825184,-0.21204092,0.38033068
888077433,0.03133268,-0.21386485,0.38047007
888092031,0.03312916,-0.21138895,0.37760505
888104234,0.030933894,-0.20978051,0.38030526
888118238,0.026005454,-0.21000153,0.37735173
888132452,0.033753604,-0.21181996,0.3832842
888145322,0.023411397,-0.20430881,0.37988716
888158222,0.037433144,-0.21073687,0.3748794
888173244,0.027715359,-0.20365678,0.3771615
888186530,0.038057588,-0.21116793,0.38055858
888199222,0.03555009,-0.20934404,0.3804192
888214229,0.039854053,-0.20869203,0.37769353
888227583,0.04025285,-0.21277636,0.37785834
888240862,0.040565085,-0.21299186,0.3806979
888253320,0.046665512,-0.20986393,0.37510723
888265345,0.04196272,-0.20643166,0.3776681
888278223,0.046665512,-0.20986393,0.37510723
888292612,0.04988404,-0.21598765,0.37825102
888306394,0.047376554,-0.21416378,0.37811163
888319250,0.056608915,-0.2132908,0.37833947
888331308,0.054101415,-0.21146691,0.37820008
888345136,0.0562967,-0.21307524,0.3754999
888357315,0.046665512,-0.20986393,0.37510723
888369604,0.0584054,-0.21081483,0.37547445
888382808,0.058491964,-0.21468367,0.3727997
888396887,0.053476986,-0.2110358,0.37252095
888409230,0.05809319,-0.21059929,0.3726349
888424228,0.05809319,-0.21059929,0.3726349
888438456,0.060600664,-0.21242325,0.37277427
888452563,0.062709376,-0.21016282,0.37274882
888465298,0.058804173,-0.21489923,0.37563926
888481340,0.06099946,-0.21650754,0.37293908
888495792,0.05920297,-0.21898352,0.37580407
888510386,0.065216884,-0.21198674,0.37288818
888524356,0.06350696,-0.21833149,0.37307844
888536280,0.06350696,-0.21833149,0.37307844
888548596,0.054188013,-0.21533565,0.37552533
888561295,0.0559845,-0.21285972,0.37266034
888576242,0.068123154,-0.21789497,0.37319237
888588536,0.053563576,-0.21490458,0.3698462
888601340,0.06099946,-0.21650754,0.37293908
888615797,0.060600664,-0.21242325,0.37277427
888628720,0.056383252,-0.21694405,0.37282515
888642228,0.05809319,-0.21059929,0.3726349
888657337,0.056383252,-0.21694405,0.37282515
888671206,0.058578536,-0.21855244,0.3701249
888685504,0.05185367,-0.22124927,0.37003642
888699487,0.056383252,-0.21694405,0.37282515
888712311,0.05678208,-0.22102836,0.37298992
888727233,0.0514549,-0.21716493,0.36987165
888740619,0.05928958,-0.22285224,0.37312928
888753323,0.053563576,-0.21490458,0.3698462
888767263,0.053563576,-0.21490458,0.3698462
888779312,0.054274585,-0.21920443,0.37285057
888791073,0.04643991,-0.21351711,0.36959293
888803497,0.05225246,-0.2253336,0.37020126
888816275,0.049658403,-0.2196409,0.37273663
888829225,0.047549713,-0.2219013,0.37276208
888844760,0.042621303,-0.22212225,0.36980858
888860857,0.040426023,-0.22051388,0.3725088
888876793,0.03501222,-0.21278177,0.37206525
888893048,0.043245725,-0.22255331,0.37548774
888911554,0.03290352,-0.21504211,0.37209073
888923416,0.040426023,-0.22051388,0.3725088
888936262,0.0379185,-0.21868995,0.3723694
888951239,0.038317308,-0.22277428,0.37253425
888965100,0.03290352,-0.21504211,0.37209073
888979469,0.0379185,-0.21868995,0.3723694
888992222,0.028200727,-0.2116099,0.37465155
889003312,0.028998354,-0.21977848,0.37498116
889015236,0.03150586,-0.22160238,0.37512052
889027267,0.030794809,-0.21730258,0.37211615
889041610,0.023983348,-0.21613066,0.37470245
889054223,0.03150586,-0.22160238,0.37512052
889065660,0.026490858,-0.21795456,0.3748418
889078230,0.028998354,-0.21977848,0.37498116
889091317,0.023983348,-0.21613066,0.37470245
889102225,0.01976596,-0.22065148,0.3747533
889116631,0.016859647,-0.21474326,0.37444913
889129716,0.023983348,-0.21613066,0.37470245
889146613,0.02258567,-0.22269093,0.37773225
889159222,0.022273446,-0.22247536,0.37489268
889171317,0.026803058,-0.21817012,0.37768137
889183222,0.016859647,-0.21474326,0.37444913
889194503,0.018968357,-0.21248284,0.3744237
889207222,0.016859647,-0.21474326,0.37444913
889219222,0.0147509575,-0.21700364,0.37447459
889230907,0.0143521605,-0.21291931,0.37430978
889243222,0.018968357,-0.21248284,0.3744237
889254264,0.011445869,-0.20701109,0.3740056
889266522,0.012156876,-0.21131098,0.37701
889279230,0.012243461,-0.21517973,0.37433523
889291533,0.009337157,-0.20927149,0.37403104
889304256,0.016460862,-0.21065892,0.37428433
889319314,0.014664372,-0.21313487,0.37714934
889332340,0.0143521605,-0.21291931,0.37430978
889345568,0.00754068,-0.21174745,0.37689605
889358227,0.012555672,-0.21539527,0.37717476
889371618,0.0103604095,-0.2137869,0.37987497
889384229,0.007939464,-0.2158318,0.37706086
889398222,0.007939464,-0.2158318,0.37706086
889410989,0.010446972,-0.21765567,0.37720025
889424285,0.0033232677,-0.21626827,0.37694696
889439250,0.0054319794,-0.21400785,0.3769215
889452235,0.0054319794,-0.21400785,0.3769215
889464249,0.0029244716,-0.21218397,0.37678212
889477698,0.00825171,-0.2160473,0.37990046
889492297,0.0029244716,-0.21218397,0.37678212
889506493,0.00041699872,-0.21036004,0.37664276
889519222,0.0033232677,-0.21626827,0.37694696
889534229,-0.0016917015,-0.21262039,0.3766682
889547286,-0.0016917015,-0.21262039,0.3766682
889560250,-0.0038003668,-0.2148808,0.37669364
889573446,-0.0034016054,-0.21896513,0.37685847
889586245,-0.0062212897,-0.21692565,0.37387952
889598222,-0.006307875,-0.21305686,0.37655428
889610369,-0.0030893597,-0.21918064,0.37969804
889624249,-0.004199198,-0.2107965,0.37652886
889638223,-0.0038003668,-0.2148808,0.37669364
889652270,-0.009214202,-0.20714869,0.37625012
889665820,-0.008416575,-0.21531726,0.37657973
889679228,-0.006307875,-0.21305686,0.37655428
889692760,-0.0019173276,-0.21627362,0.37115386
889706553,-0.007931229,-0.22327039,0.37406975
889719227,-0.010525287,-0.21757768,0.37660515
889731980,-0.011236282,-0.21327783,0.37360078
889745044,-0.011236282,-0.21327783,0.37360078
889757307,-0.010837498,-0.21736217,0.3737656
889769310,-0.0083300015,-0.21918605,0.37390494
889782224,-0.01043869,-0.22144645,0.3739304
889795222,-0.010837498,-0.21736217,0.3737656
889809490,-0.016164701,-0.21349879,0.37064728
889822267,-0.008728785,-0.2151017,0.37374017
889837227,-0.009127582,-0.21101741,0.37357536
889851550,-0.013344983,-0.21553822,0.37362623
889863277,-0.008017778,-0.2194016,0.37674454
889877307,-0.0083300015,-0.21918605,0.37390494
889890226,-0.008728785,-0.2151017,0.37374017
889903225,-0.005822517,-0.22100998,0.37404433
889916540,-0.01043869,-0.22144645,0.3739304
889930487,-0.009127582,-0.21101741,0.37357536
889943257,-0.004112589,-0.21466523,0.3738541
889956632,-0.0066200853,-0.21284132,0.37371472
889969610,-0.011149708,-0.2171466,0.370926
889982222,-0.0086422125,-0.2189705,0.37106538
889996234,-0.008017778,-0.2194016,0.37674454
890009879,-0.018047776,-0.21210596,0.37618706
890024929,-0.0012063205,-0.22057351,0.37415823
890037223,-0.0065335007,-0.21671009,0.37103993
890052314,-0.009439805,-0.21080187,0.37073576
890064937,-0.0073311278,-0.20854151,0.3707103
890078227,-0.015852489,-0.21371435,0.37348688
890092124,-0.013743778,-0.21145394,0.37346143
890104960,-0.0065335007,-0.21671009,0.37103993
890118239,-0.0062212897,-0.21692565,0.37387952
890132554,-0.018672196,-0.21167487,0.37050793
890145309,-0.021179706,-0.20985097,0.37036857
890158222,-0.015453693,-0.21779864,0.37365165
890173224,-0.03409159,-0.211807,0.3785455
890187733,-0.020468688,-0.21415082,0.37337294
890200270,-0.017562395,-0.22005904,0.3736771
890212413,-0.034317255,-0.21546027,0.37303114
890225633,-0.030013267,-0.21480824,0.3703055
890238308,-0.030412097,-0.21072395,0.3701407
890252335,-0.03502827,-0.21116042,0.3700268
890264326,-0.04255076,-0.20568867,0.3696087
890276406,-0.046768185,-0.21020949,0.36965957
890288371,-0.046681587,-0.21407826,0.36698478
890299756,-0.054516308,-0.20839101,0.36372712
890313522,-0.055601746,-0.21516676,0.3695965
