timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
726522115,726512283,1200.0,0.34361058,0.7904988,1.2426401,0.0,42,190,6,0,0,0,0,1,1,1,36
726658286,726653657,1200.0,0.34361058,0.7904988,1.2426401,0.0,10,250,6,0,0,0,0,1,1,1,36
726736627,0,5000.0,1.0,0.0,2.471907,0.0,0,0,0,0,0,1,0,0,1,0,15
726752024,726751440,1200.0,0.34361058,0.7904988,1.2426401,0.0,218,0,6,4,0,0,0,1,1,1,36
727509143,727503821,1200.0,0.34361058,0.9546072,1.3929676,0.0,42,190,6,0,0,0,0,1,1,1,36
727655926,727653302,1200.0,0.34361058,0.9546072,1.3929676,0.0,10,250,6,0,0,0,0,1,1,1,36
727738539,0,5000.0,1.0,0.0,2.623983,0.0,0,0,0,0,0,1,0,0,1,0,15
727827829,727827335,1200.0,0.34361058,0.9546072,1.3929676,0.0,218,0,6,4,0,0,0,1,1,1,36
728531501,728530766,1200.0,0.34361058,1.1038276,1.8600246,0.0,42,190,6,0,0,0,0,1,1,1,36
728670368,728665602,1200.0,0.34361058,1.1038276,1.8600246,0.0,10,250,6,0,0,0,0,1,1,1,36
728739806,0,5000.0,1.0,0.0,2.8963304,0.0,0,0,0,0,0,1,0,0,1,0,15
728854506,728849406,1200.0,0.34361058,1.1038276,1.8600246,0.0,218,0,6,4,0,0,0,1,1,1,36
729508824,729504249,1200.0,0.34361058,1.543354,1.5254543,0.0,42,190,6,0,0,0,0,1,1,1,36
729658523,729655263,1200.0,0.34361058,1.543354,1.5254543,0.0,10,250,6,0,0,0,0,1,1,1,36
729741427,0,5000.0,1.0,0.0,2.6247425,0.0,0,0,0,0,0,1,0,0,1,0,15
729892378,729891250,1200.0,0.34361058,1.543354,1.5254543,0.0,218,0,6,4,0,0,0,1,1,1,36
730506680,730504724,1200.0,0.34361058,0.8785075,1.6248413,0.0,42,190,6,0,0,0,0,1,1,1,36
730658353,730654274,1200.0,0.34361058,0.8785075,1.6248413,0.0,10,250,6,0,0,0,0,1,1,1,36
730744908,0,5000.0,1.0,0.0,2.5969625,0.0,0,0,0,0,0,1,0,0,1,0,15
730977646,730972399,1200.0,0.34361058,0.93092793,1.1926584,0.0,218,0,6,4,0,0,0,1,1,1,36
731511502,731504252,1200.0,0.34361058,0.93092793,1.1926584,0.0,42,190,6,0,0,0,0,1,1,1,36
731675788,731669548,1200.0,0.34361058,0.93092793,1.1926584,0.0,10,250,6,0,0,0,0,1,1,1,36
731746344,0,5000.0,1.0,0.0,2.8978443,0.0,0,0,0,0,0,1,0,0,1,0,15
732029610,732029369,1200.0,0.34361058,1.6704086,1.7632091,0.0,218,0,6,4,0,0,0,1,1,1,36
732529522,732528312,1200.0,0.34361058,1.6704086,1.7632091,0.0,42,190,6,0,0,0,0,1,1,1,36
732659416,732659305,1200.0,0.34361058,1.6704086,1.7632091,0.0,10,250,6,0,0,0,0,1,1,1,36
733055576,733048301,1200.0,0.34361058,0.9908753,1.4433616,0.0,218,0,6,4,0,0,0,1,1,1,36
733521862,733511331,1200.0,0.34361058,0.9908753,1.4433616,0.0,42,190,6,0,0,0,0,1,1,1,36
733658406,733658254,1200.0,0.34361058,0.9908753,1.4433616,0.0,10,250,6,0,0,0,0,1,1,1,36
733748069,0,5000.0,1.0,0.0,2.6492553,0.0,0,0,0,0,0,1,0,0,1,0,15
734145080,734136633,1200.0,0.34361058,1.2740054,1.703635,0.0,218,0,6,4,0,0,0,1,1,1,36
734542416,734535274,1200.0,0.34361058,1.2740054,1.703635,0.0,42,190,6,0,0,0,0,1,1,1,36
734659408,734655318,1200.0,0.34361058,1.2740054,1.703635,0.0,10,250,6,0,0,0,0,1,1,1,36
734750342,0,5000.0,1.0,0.0,2.9355211,0.0,0,0,0,0,0,1,0,0,1,0,15
735180710,735170336,1200.0,0.34361058,1.4569745,1.5432037,0.0,218,0,6,4,0,0,0,1,1,1,36
735528917,735525467,1200.0,0.34361058,1.4569745,1.5432037,0.0,42,190,6,0,0,0,0,1,1,1,36
735650334,735649383,1200.0,0.34361058,1.4569745,1.5432037,0.0,10,250,6,0,0,0,0,1,1,1,36
735753059,0,5000.0,1.0,0.0,2.5801005,0.0,0,0,0,0,0,1,0,0,1,0,15
736203800,736203197,1200.0,0.34361058,0.88303214,1.5602899,0.0,218,0,6,4,0,0,0,1,1,1,36
736523335,736521516,1200.0,0.34361058,0.88303214,1.5602899,0.0,42,190,6,0,0,0,0,1,1,1,36
736662353,736661659,1200.0,0.34361058,0.88303214,1.5602899,0.0,10,250,6,0,0,0,0,1,1,1,36
736754195,0,5000.0,1.0,0.0,2.7915077,0.0,0,0,0,0,0,1,0,0,1,0,15
737304381,737297506,1200.0,0.34361058,1.4157201,1.4217147,0.0,218,0,6,4,0,0,0,1,1,1,36
737552335,737547792,1200.0,0.34361058,1.4157201,1.4217147,0.0,42,190,6,0,0,0,0,1,1,1,36
737656400,737655245,1200.0,0.34361058,1.4157201,1.4217147,0.0,10,250,6,0,0,0,0,1,1,1,36
737754665,0,5000.0,1.0,0.0,2.8589106,0.0,0,0,0,0,0,1,0,0,1,0,15
738307286,738306657,1200.0,0.34361058,1.4002218,1.7874118,0.0,218,0,6,4,0,0,0,1,1,1,36
738564999,738564717,1200.0,0.34361058,1.4002218,1.7874118,0.0,42,190,6,0,0,0,0,1,1,1,36
738658346,738654465,1200.0,0.34361058,1.4002218,1.7874118,0.0,10,250,6,0,0,0,0,1,1,1,36
738756294,0,5000.0,1.0,0.0,2.517677,0.0,0,0,0,0,0,1,0,0,1,0,15
739368411,739364308,1200.0,0.34361058,0.99889106,1.3778497,0.0,218,0,6,4,0,0,0,1,1,1,36
739548381,739544048,1200.0,0.34361058,0.99889106,1.3778497,0.0,42,190,6,0,0,0,0,1,1,1,36
739679523,739677417,1200.0,0.34361058,0.99889106,1.3778497,0.0,10,250,6,0,0,0,0,1,1,1,36
739757933,0,5000.0,1.0,0.0,2.960148,0.0,0,0,0,0,0,1,0,0,1,0,15
740448721,740448252,1200.0,0.34361058,1.4438919,1.7002746,0.0,218,0,6,4,0,0,0,1,1,1,36
740572638,740570315,1200.0,0.34361058,1.4438919,1.7002746,0.0,42,190,6,0,0,0,0,1,1,1,36
740656672,740655132,1200.0,0.34361058,1.4438919,1.7002746,0.0,10,250,6,0,0,0,0,1,1,1,36
740759114,0,5000.0,1.0,0.0,2.590192,0.0,0,0,0,0,0,1,0,0,1,0,15
741477610,741474747,1200.0,0.34361058,0.863091,1.4374895,0.0,218,0,6,4,0,0,0,1,1,1,36
741564382,741560262,1200.0,0.34361058,0.863091,1.4374895,0.0,42,190,6,0,0,0,0,1,1,1,36
741649725,741649390,1200.0,0.34361058,0.863091,1.4374895,0.0,10,250,6,0,0,0,0,1,1,1,36
741761534,0,5000.0,1.0,0.0,2.5599558,0.0,0,0,0,0,0,1,0,0,1,0,15
742489518,742484871,1200.0,0.34361058,0.91235507,1.3161843,0.0,218,0,6,4,0,0,0,1,1,1,36
742590467,742583248,1200.0,0.34361058,0.91235507,1.3161843,0.0,42,190,6,0,0,0,0,1,1,1,36
742654611,742654282,1200.0,0.34361058,0.91235507,1.3161843,0.0,10,250,6,0,0,0,0,1,1,1,36
742764534,0,5000.0,1.0,0.0,2.5987468,0.0,0,0,0,0,0,1,0,0,1,0,15
743551856,743545435,1200.0,0.34361058,0.8611975,1.2268844,0.0,42,190,6,0,0,0,0,1,1,1,36
743585537,743584396,1200.0,0.34361058,0.8611975,1.2268844,0.0,218,0,6,4,0,0,0,1,1,1,36
743656416,743656021,1200.0,0.34361058,0.8611975,1.2268844,0.0,10,250,6,0,0,0,0,1,1,1,36
743768757,0,5000.0,1.0,0.0,2.619968,0.0,0,0,0,0,0,1,0,0,1,0,15
744581471,744578715,1200.0,0.34361058,0.8946571,1.4618058,0.0,42,190,6,0,0,0,0,1,1,1,36
744634335,744624274,1200.0,0.34361058,0.8946571,1.4618058,0.0,218,0,6,4,0,0,0,1,1,1,36
744679508,744678254,1200.0,0.34361058,0.8946571,1.4618058,0.0,10,250,6,0,0,0,0,1,1,1,36
744774129,0,5000.0,1.0,0.0,2.5456886,0.0,0,0,0,0,0,1,0,0,1,0,15
745581562,745573352,1200.0,0.34361058,0.9542108,1.6019962,0.0,42,190,6,0,0,0,0,1,1,1,36
745653644,745648262,1200.0,0.34361058,0.9542108,1.6019962,0.0,218,0,6,4,0,0,0,1,1,1,36
745693459,745685329,1200.0,0.34361058,0.9542108,1.6019962,0.0,10,250,6,0,0,0,0,1,1,1,36
745775306,0,5000.0,1.0,0.0,2.7096102,0.0,0,0,0,0,0,1,0,0,1,0,15
746559330,746555442,1200.0,0.34361058,1.2517056,1.4265249,0.0,42,190,6,0,0,0,0,1,1,1,36
746653824,746653076,1200.0,0.34361058,1.2517056,1.4265249,0.0,10,250,6,0,0,0,0,1,1,1,36
746709869,746702269,1200.0,0.34361058,1.2517056,1.4265249,0.0,218,0,6,4,0,0,0,1,1,1,36
746777408,0,5000.0,1.0,0.0,2.9148467,0.0,0,0,0,0,0,1,0,0,1,0,15
747598389,747596933,1200.0,0.34361058,1.6617904,1.8473157,0.0,42,190,6,0,0,0,0,1,1,1,36
747662338,747658906,1200.0,0.34361058,1.6617904,1.8473157,0.0,10,250,6,0,0,0,0,1,1,1,36
747779111,0,5000.0,1.0,0.0,2.9148467,0.0,0,0,0,0,0,1,0,0,1,0,15
747798777,747798143,1200.0,0.34361058,1.6617904,1.8473157,0.0,218,0,6,4,0,0,0,1,1,1,36
748574072,748573048,1200.0,0.34361058,0.943634,1.2681012,0.0,42,190,6,0,0,0,0,1,1,1,36
748661460,748658283,1200.0,0.34361058,0.943634,1.2681012,0.0,10,250,6,0,0,0,0,1,1,1,36
748780577,0,5000.0,1.0,0.0,2.5946918,0.0,0,0,0,0,0,1,0,0,1,0,15
748815575,748808340,1200.0,0.34361058,0.943634,1.2681012,0.0,218,0,6,4,0,0,0,1,1,1,36
749587462,749579274,1200.0,0.34361058,0.9137317,1.3201675,0.0,42,190,6,0,0,0,0,1,1,1,36
749653723,749648297,1200.0,0.34361058,0.9137317,1.3201675,0.0,10,250,6,0,0,0,0,1,1,1,36
749781391,0,5000.0,1.0,0.0,2.5613284,0.0,0,0,0,0,0,1,0,0,1,0,15
749853631,749852880,1200.0,0.34361058,0.9137317,1.3201675,0.0,218,0,6,4,0,0,0,1,1,1,36
750592389,750588347,1200.0,0.34361058,0.86542016,1.5446858,0.0,42,190,6,0,0,0,0,1,1,1,36
750657432,750655286,1200.0,0.34361058,0.86542016,1.5446858,0.0,10,250,6,0,0,0,0,1,1,1,36
750782572,0,5000.0,1.0,0.0,2.5776172,0.0,0,0,0,0,0,1,0,0,1,0,15
750927601,750927298,1200.0,0.34361058,0.86542016,1.5446858,0.0,218,0,6,4,0,0,0,1,1,1,36
751580790,751578293,1200.0,0.34361058,0.90879285,1.5255802,0.0,42,190,6,0,0,0,0,1,1,1,36
751659032,751650315,1200.0,0.34361058,0.90879285,1.5255802,0.0,10,250,6,0,0,0,0,1,1,1,36
751785613,0,5000.0,1.0,0.0,2.5634565,0.0,0,0,0,0,0,1,0,0,1,0,15
751973354,751963806,1200.0,0.34361058,0.90879285,1.5255802,0.0,218,0,6,4,0,0,0,1,1,1,36
752630975,752624408,1200.0,0.34361058,0.871597,1.2046787,0.0,42,190,6,0,0,0,0,1,1,1,36
752653050,752648296,1200.0,0.34361058,0.871597,1.2046787,0.0,10,250,6,0,0,0,0,1,1,1,36
752787542,0,5000.0,1.0,0.0,2.5846272,0.0,0,0,0,0,0,1,0,0,1,0,15
752987316,752984259,1200.0,0.34361058,0.871597,1.2046787,0.0,218,0,6,4,0,0,0,1,1,1,36
753761450,753752283,1200.0,0.34361058,0.9723242,1.4499922,0.0,42,190,6,0,0,0,0,1,1,1,36
753773389,753772773,1200.0,0.34361058,0.9723242,1.4499922,0.0,10,250,6,0,0,0,0,1,1,1,36
753788635,0,5000.0,1.0,0.0,2.5381243,0.0,0,0,0,0,0,1,0,0,1,0,15
754033912,754033653,1200.0,0.34361058,0.9723242,1.4499922,0.0,218,0,6,4,0,0,0,1,1,1,36
754623804,754619242,1200.0,0.34361058,0.707918,1.2533139,0.0,42,190,6,0,0,0,0,1,1,1,36
754664395,754660342,1200.0,0.34361058,0.707918,1.2533139,0.0,10,250,6,0,0,0,0,1,1,1,36
754790313,0,5000.0,1.0,0.0,2.5631523,0.0,0,0,0,0,0,1,0,0,1,0,15
755104928,755103760,1200.0,0.34361058,0.9310211,1.4000019,0.0,218,0,6,4,0,0,0,1,1,1,36
755633443,755628343,1200.0,0.34361058,0.9310211,1.4000019,0.0,42,190,6,0,0,0,0,1,1,1,36
755655611,755655267,1200.0,0.34361058,0.9310211,1.4000019,0.0,10,250,6,0,0,0,0,1,1,1,36
755792367,0,5000.0,1.0,0.0,2.5589793,0.0,0,0,0,0,0,1,0,0,1,0,15
756158770,756149323,1200.0,0.34361058,0.8218263,1.6356736,0.0,218,0,6,4,0,0,0,1,1,1,36
756613070,756609494,1200.0,0.34361058,0.8218263,1.6356736,0.0,42,190,6,0,0,0,0,1,1,1,36
756661302,756660712,1200.0,0.34361058,0.8218263,1.6356736,0.0,10,250,6,0,0,0,0,1,1,1,36
756793554,0,5000.0,1.0,0.0,2.578573,0.0,0,0,0,0,0,1,0,0,1,0,15
757192508,757191122,1200.0,0.34361058,0.8608191,1.4133586,0.0,218,0,6,4,0,0,0,1,1,1,36
757624676,757619764,1200.0,0.34361058,0.8608191,1.4133586,0.0,42,190,6,0,0,0,0,1,1,1,36
757685588,757685396,1200.0,0.34361058,0.8608191,1.4133586,0.0,10,250,6,0,0,0,0,1,1,1,36
757794984,0,5000.0,1.0,0.0,2.5325606,0.0,0,0,0,0,0,1,0,0,1,0,15
758275144,758270233,1200.0,0.34361058,0.940651,1.2575334,0.0,218,0,6,4,0,0,0,1,1,1,36
758647816,758641307,1200.0,0.34361058,0.940651,1.2575334,0.0,42,190,6,0,0,0,0,1,1,1,36
758657424,758654309,1200.0,0.34361058,0.940651,1.2575334,0.0,10,250,6,0,0,0,0,1,1,1,36
758795588,0,5000.0,1.0,0.0,2.5828104,0.0,0,0,0,0,0,1,0,0,1,0,15
759291434,759290771,1200.0,0.34361058,0.8608601,1.4987923,0.0,218,0,6,4,0,0,0,1,1,1,36
759644863,759638275,1200.0,0.34361058,0.8608601,1.4987923,0.0,42,190,6,0,0,0,0,1,1,1,36
759654626,759654415,1200.0,0.34361058,0.8608601,1.4987923,0.0,10,250,6,0,0,0,0,1,1,1,36
759796543,0,5000.0,1.0,0.0,2.5583282,0.0,0,0,0,0,0,1,0,0,1,0,15
760325555,760323251,1200.0,0.34361058,0.993384,1.3421146,0.0,218,0,6,4,0,0,0,1,1,1,36
760638424,760631242,1200.0,0.34361058,0.993384,1.3421146,0.0,42,190,6,0,0,0,0,1,1,1,36
760648760,760648570,1200.0,0.34361058,0.993384,1.3421146,0.0,10,250,6,0,0,0,0,1,1,1,36
760798344,0,5000.0,1.0,0.0,2.6039505,0.0,0,0,0,0,0,1,0,0,1,0,15
761412597,761403339,1200.0,0.34361058,0.79862976,1.3373563,0.0,218,0,6,4,0,0,0,1,1,1,36
761648870,761648574,1200.0,0.34361058,0.79862976,1.3373563,0.0,10,250,6,0,0,0,0,1,1,1,36
761800736,0,5000.0,1.0,0.0,2.582585,0.0,0,0,0,0,0,1,0,0,1,0,15
762446768,762435725,1200.0,0.34361058,0.95201784,1.4245523,0.0,218,0,6,4,0,0,0,1,1,1,36
762655516,762650424,1200.0,0.34361058,0.95201784,1.4245523,0.0,10,250,6,0,0,0,0,1,1,1,36
762666617,762660278,1200.0,0.34361058,0.95201784,1.4245523,0.0,42,190,6,0,0,0,0,1,1,1,36
762806308,0,5000.0,1.0,0.0,2.5605614,0.0,0,0,0,0,0,1,0,0,1,0,15
763470334,763468540,1200.0,0.34361058,0.8791679,1.4348497,0.0,218,0,6,4,0,0,0,1,1,1,36
763664935,763657421,1200.0,0.34361058,0.8791679,1.4348497,0.0,42,190,6,0,0,0,0,1,1,1,36
763676512,763668285,1200.0,0.34361058,0.8791679,1.4348497,0.0,10,250,6,0,0,0,0,1,1,1,36
763809947,0,5000.0,1.0,0.0,2.5383925,0.0,0,0,0,0,0,1,0,0,1,0,15
764573666,764567248,1200.0,0.34361058,0.9467886,1.420183,0.0,218,0,6,4,0,0,0,1,1,1,36
764661562,764655456,1200.0,0.34361058,0.9467886,1.420183,0.0,10,250,6,0,0,0,0,1,1,1,36
764681622,764677339,1200.0,0.34361058,0.9467886,1.420183,0.0,42,190,6,0,0,0,0,1,1,1,36
764811282,0,5000.0,1.0,0.0,2.5813184,0.0,0,0,0,0,0,1,0,0,1,0,15
765601024,765591852,1200.0,0.34361058,0.86208266,1.5098904,0.0,218,0,6,4,0,0,0,1,1,1,36
765655519,765655255,1200.0,0.34361058,0.86208266,1.5098904,0.0,10,250,6,0,0,0,0,1,1,1,36
765698497,765690322,1200.0,0.34361058,0.86208266,1.5098904,0.0,42,190,6,0,0,0,0,1,1,1,36
765811458,0,5000.0,1.0,0.0,2.5379696,0.0,0,0,0,0,0,1,0,0,1,0,15
766662344,766655727,1200.0,0.34361058,0.92933947,1.1369579,0.0,218,0,6,4,0,0,0,1,1,1,36
766714406,766710466,1200.0,0.34361058,0.92933947,1.1369579,0.0,42,190,6,0,0,0,0,1,1,1,36
766814425,0,5000.0,1.0,0.0,2.5838966,0.0,0,0,0,0,0,1,0,0,1,0,15
767675453,767667252,1200.0,0.34361058,0.85782045,1.6247659,0.0,218,0,6,4,0,0,0,1,1,1,36
767721526,767716241,1200.0,0.34361058,0.85782045,1.6247659,0.0,42,190,6,0,0,0,0,1,1,1,36
767817464,0,5000.0,1.0,0.0,2.563524,0.0,0,0,0,0,0,1,0,0,1,0,15
768663810,768656579,1200.0,0.34361058,0.8767251,1.2349782,0.0,10,250,6,0,0,0,0,1,1,1,36
768697440,768693443,1200.0,0.34361058,0.8767251,1.2349782,0.0,42,190,6,0,0,0,0,1,1,1,36
768739861,768739505,1200.0,0.34361058,0.8767251,1.2349782,0.0,218,0,6,4,0,0,0,1,1,1,36
768819153,0,5000.0,1.0,0.0,2.5839047,0.0,0,0,0,0,0,1,0,0,1,0,15
769666435,769657569,1200.0,0.34361058,0.9559177,1.4028792,0.0,10,250,6,0,0,0,0,1,1,1,36
769730165,769727499,1200.0,0.34361058,0.9559177,1.4028792,0.0,42,190,6,0,0,0,0,1,1,1,36
769785192,769784630,1200.0,0.34361058,0.9559177,1.4028792,0.0,218,0,6,4,0,0,0,1,1,1,36
769821344,0,5000.0,1.0,0.0,2.5506659,0.0,0,0,0,0,0,1,0,0,1,0,15
770662642,770660274,1200.0,0.34361058,0.84076774,1.4611207,0.0,10,250,6,0,0,0,0,1,1,1,36
770715864,770705261,1200.0,0.34361058,0.84076774,1.4611207,0.0,42,190,6,0,0,0,0,1,1,1,36
770822270,0,5000.0,1.0,0.0,2.5451937,0.0,0,0,0,0,0,1,0,0,1,0,15
770827522,770824284,1200.0,0.34361058,0.84076774,1.4611207,0.0,218,0,6,4,0,0,0,1,1,1,36
771668583,771659898,1200.0,0.34361058,0.9717883,1.4020381,0.0,10,250,6,0,0,0,0,1,1,1,36
771824304,0,5000.0,1.0,0.0,2.5270476,0.0,0,0,0,0,0,1,0,0,1,0,15
771875772,771875268,1200.0,0.34361058,0.9717883,1.4020381,0.0,42,190,6,0,0,0,0,1,1,1,36
771895825,771891221,1200.0,0.34361058,0.9717883,1.4020381,0.0,218,0,6,4,0,0,0,1,1,1,36
772667559,772664339,1200.0,0.34361058,0.79731494,1.2188381,0.0,10,250,6,0,0,0,0,1,1,1,36
772763514,772755251,1200.0,0.34361058,0.79731494,1.2188381,0.0,42,190,6,0,0,0,0,1,1,1,36
772828892,0,5000.0,1.0,0.0,2.5589094,0.0,0,0,0,0,0,1,0,0,1,0,15
772948939,772947575,1200.0,0.34361058,0.79731494,1.2188381,0.0,218,0,6,4,0,0,0,1,1,1,36
773659574,773659050,1200.0,0.34361058,0.97889686,1.463361,0.0,10,250,6,0,0,0,0,1,1,1,36
773696025,773695528,1200.0,0.34361058,0.97889686,1.463361,0.0,42,190,6,0,0,0,0,1,1,1,36
773831270,0,5000.0,1.0,0.0,2.5716085,0.0,0,0,0,0,0,1,0,0,1,0,15
773971470,773966443,1200.0,0.34361058,0.97889686,1.463361,0.0,218,0,6,4,0,0,0,1,1,1,36
774659437,774657526,1200.0,0.34361058,0.89116895,1.4411873,0.0,10,250,6,0,0,0,0,1,1,1,36
774720513,774716913,1200.0,0.34361058,0.89116895,1.4411873,0.0,42,190,6,0,0,0,0,1,1,1,36
774837463,0,5000.0,1.0,0.0,2.5650346,0.0,0,0,0,0,0,1,0,0,1,0,15
775020629,775018782,1200.0,0.34361058,0.89116895,1.4411873,0.0,218,0,6,4,0,0,0,1,1,1,36
775664544,775656902,1200.0,0.34361058,0.8097166,1.30593,0.0,10,250,6,0,0,0,0,1,1,1,36
775741912,775735259,1200.0,0.34361058,0.8097166,1.30593,0.0,42,190,6,0,0,0,0,1,1,1,36
775838946,0,5000.0,1.0,0.0,2.56749,0.0,0,0,0,0,0,1,0,0,1,0,15
776074717,776074347,1200.0,0.34361058,0.8097166,1.30593,0.0,218,0,6,4,0,0,0,1,1,1,36
776669488,776665294,1200.0,0.34361058,0.9504115,1.5508807,0.0,10,250,6,0,0,0,0,1,1,1,36
776756026,776752705,1200.0,0.34361058,0.9504115,1.5508807,0.0,42,190,6,0,0,0,0,1,1,1,36
776841866,0,5000.0,1.0,0.0,2.587474,0.0,0,0,0,0,0,1,0,0,1,0,15
777132516,777124251,1200.0,0.34361058,0.9504115,1.5508807,0.0,218,0,6,4,0,0,0,1,1,1,36
777654466,777654318,1200.0,0.34361058,0.6563448,1.0710354,0.0,10,250,6,0,0,0,0,1,1,1,36
777731480,777724576,1200.0,0.34361058,0.6563448,1.0710354,0.0,42,190,6,0,0,0,0,1,1,1,36
777843067,0,5000.0,1.0,0.0,2.5716293,0.0,0,0,0,0,0,1,0,0,1,0,15
778136589,778129027,1200.0,0.34361058,0.6563448,1.0710354,0.0,218,0,6,4,0,0,0,1,1,1,36
778676683,778676392,1200.0,0.34361058,1.1398635,1.5184859,0.0,10,250,6,0,0,0,0,1,1,1,36
778743070,778731112,1200.0,0.34361058,1.1398635,1.5184859,0.0,42,190,6,0,0,0,0,1,1,1,36
778846306,0,5000.0,1.0,0.0,2.571917,0.0,0,0,0,0,0,1,0,0,1,0,15
779243290,779237577,1200.0,0.34361058,0.6559013,1.2349315,0.0,218,0,6,4,0,0,0,1,1,1,36
779666661,779656311,1200.0,0.34361058,0.6559013,1.2349315,0.0,10,250,6,0,0,0,0,1,1,1,36
779761440,779760634,1200.0,0.34361058,0.6559013,1.2349315,0.0,42,190,6,0,0,0,0,1,1,1,36
779850190,0,5000.0,1.0,0.0,2.544207,0.0,0,0,0,0,0,1,0,0,1,0,15
780267618,780258642,1200.0,0.34361058,1.0135823,1.7277651,0.0,218,0,6,4,0,0,0,1,1,1,36
780660225,780655268,1200.0,0.34361058,1.0135823,1.7277651,0.0,10,250,6,0,0,0,0,1,1,1,36
780740409,780730252,1200.0,0.34361058,1.0135823,1.7277651,0.0,42,190,6,0,0,0,0,1,1,1,36
780852275,0,5000.0,1.0,0.0,2.588223,0.0,0,0,0,0,0,1,0,0,1,0,15
781300047,781298654,1200.0,0.34361058,0.8013565,1.1320909,0.0,218,0,6,4,0,0,0,1,1,1,36
781656285,781651098,1200.0,0.34361058,0.8013565,1.1320909,0.0,10,250,6,0,0,0,0,1,1,1,36
781771808,781764251,1200.0,0.34361058,0.8013565,1.1320909,0.0,42,190,6,0,0,0,0,1,1,1,36
781855124,0,5000.0,1.0,0.0,2.5676897,0.0,0,0,0,0,0,1,0,0,1,0,15
782405958,782397717,1200.0,0.34361058,0.94972795,1.4692967,0.0,218,0,6,4,0,0,0,1,1,1,36
782667333,782659252,1200.0,0.34361058,0.94972795,1.4692967,0.0,10,250,6,0,0,0,0,1,1,1,36
782747560,782739336,1200.0,0.34361058,0.94972795,1.4692967,0.0,42,190,6,0,0,0,0,1,1,1,36
782856646,0,5000.0,1.0,0.0,2.5690742,0.0,0,0,0,0,0,1,0,0,1,0,15
783415339,783413301,1200.0,0.34361058,0.88453054,1.3044591,0.0,218,0,6,4,0,0,0,1,1,1,36
783656471,783654442,1200.0,0.34361058,0.88453054,1.3044591,0.0,10,250,6,0,0,0,0,1,1,1,36
783763879,783754811,1200.0,0.34361058,0.88453054,1.3044591,0.0,42,190,6,0,0,0,0,1,1,1,36
783859430,0,5000.0,1.0,0.0,2.6191247,0.0,0,0,0,0,0,1,0,0,1,0,15
784457850,784451240,1200.0,0.34361058,0.9093402,1.5742021,0.0,218,0,6,4,0,0,0,1,1,1,36
784676302,784675948,1200.0,0.34361058,0.9093402,1.5742021,0.0,10,250,6,0,0,0,0,1,1,1,36
784761172,784753475,1200.0,0.34361058,0.9093402,1.5742021,0.0,42,190,6,0,0,0,0,1,1,1,36
784860908,0,5000.0,1.0,0.0,2.5480835,0.0,0,0,0,0,0,1,0,0,1,0,15
785534407,785534156,1200.0,0.34361058,0.8820453,1.5834908,0.0,218,0,6,4,0,0,0,1,1,1,36
785659708,785654347,1200.0,0.34361058,0.8820453,1.5834908,0.0,10,250,6,0,0,0,0,1,1,1,36
785766476,785759567,1200.0,0.34361058,0.8820453,1.5834908,0.0,42,190,6,0,0,0,0,1,1,1,36
785861405,0,5000.0,1.0,0.0,2.6159534,0.0,0,0,0,0,0,1,0,0,1,0,15
786583843,786577304,1200.0,0.34361058,0.87248486,1.3311114,0.0,218,0,6,4,0,0,0,1,1,1,36
786689573,786681400,1200.0,0.34361058,0.87248486,1.3311114,0.0,10,250,6,0,0,0,0,1,1,1,36
786804265,786801361,1200.0,0.34361058,0.87248486,1.3311114,0.0,42,190,6,0,0,0,0,1,1,1,36
786862330,0,5000.0,1.0,0.0,2.54915,0.0,0,0,0,0,0,1,0,0,1,0,15
787585935,787580565,1200.0,0.34361058,0.8665002,1.292289,0.0,218,0,6,4,0,0,0,1,1,1,36
787666116,787657402,1200.0,0.34361058,0.8665002,1.292289,0.0,10,250,6,0,0,0,0,1,1,1,36
787766651,787758348,1200.0,0.34361058,0.8665002,1.292289,0.0,42,190,6,0,0,0,0,1,1,1,36
787864745,0,5000.0,1.0,0.0,2.5899549,0.0,0,0,0,0,0,1,0,0,1,0,15
788626818,788619099,1200.0,0.34361058,0.8549628,1.4232792,0.0,218,0,6,4,0,0,0,1,1,1,36
788667824,788662108,1200.0,0.34361058,0.8549628,1.4232792,0.0,10,250,6,0,0,0,0,1,1,1,36
788818494,788811293,1200.0,0.34361058,0.8549628,1.4232792,0.0,42,190,6,0,0,0,0,1,1,1,36
788868120,0,5000.0,1.0,0.0,2.5432258,0.0,0,0,0,0,0,1,0,0,1,0,15
789661036,789654251,1200.0,0.34361058,0.9756301,1.2878717,0.0,10,250,6,0,0,0,0,1,1,1,36
789722413,789719923,1200.0,0.34361058,0.9756301,1.2878717,0.0,218,0,6,4,0,0,0,1,1,1,36
789807605,789797303,1200.0,0.34361058,0.9756301,1.2878717,0.0,42,190,6,0,0,0,0,1,1,1,36
789871813,0,5000.0,1.0,0.0,2.5655153,0.0,0,0,0,0,0,1,0,0,1,0,15
790666166,790660328,1200.0,0.34361058,0.90771526,1.4323946,0.0,10,250,6,0,0,0,0,1,1,1,36
790777843,790770684,1200.0,0.34361058,0.90771526,1.4323946,0.0,218,0,6,4,0,0,0,1,1,1,36
